-1.32805,-1.69452,5.60533,7.58627,6.53962,0.626113,-9.03771,2.30611,-5.72286,-5.77322,5.5685,4.40974,0.173273,3.1704,8.03452,9.53148,-5.8946,-2.28037,-2.08253,-7.32303,8.41774,-7.54131,9.44569,7.95895,-7.4161,2.50272,-7.46687,-6.7507,-0.495136,5.10605,9.29898,6.9698,-7.99149,-0.407523,0.0183603,1.18343,-7.33464,7.78242,8.8487,-3.45313,-2.50476,-9.66896,-6.27641,-8.23256,-0.291369,-1.58219,9.16949,-5.89153,8.84217,7.66852,2.68362,9.41497,-2.94837,-8.56688,6.83557,6.56326,-0.283327,8.29676,-1.37919,2.80435
-1.69452,-2.64307,8.8721,-6.6199,-3.82487,4.24962,8.33826,-6.4546,7.04793,-6.00977,2.04921,7.70562,-2.93521,9.14142,-3.30632,-8.33038,7.17476,3.35059,-8.06803,8.54219,7.24259,-0.482167,1.35048,-2.06481,-9.34619,-2.3054,2.1075,2.13951,-0.878634,-3.79798,-4.39344,-3.00867,-9.16136,-8.58031,9.21175,-4.98034,-0.171648,-4.02473,-9.98907,-7.89423,8.57207,-3.16426,-7.59356,6.08371,1.00252,8.72836,3.33544,-8.46641,6.02829,-6.75307,-1.41399,2.44921,3.60913,-2.1531,-0.407803,-4.23387,-4.55045,7.11571,2.89778,3.69594
5.60533,8.8721,5.66618,6.43249,-9.48986,-9.43639,-2.73637,-9.35975,1.60396,-3.55935,4.39631,2.96476,-6.92885,0.58358,9.97473,-5.79832,-7.11152,-2.25199,-0.919328,2.26,9.82053,-9.57159,6.98371,6.59492,5.66369,-5.27971,-3.51776,2.68259,-3.40666,-6.95855,-1.48874,-9.01918,-8.12793,5.27115,-8.60165,-9.43509,-1.08956,-1.50651,6.02685,-7.85802,0.480321,0.732464,4.96716,0.187344,8.83124,-6.26044,-9.04186,-5.95351,-2.90234,4.08755,3.90286,7.36998,2.2354,8.19494,3.73032,5.68713,6.87632,-8.61919,-5.58577,-6.77143
7.58627,-6.6199,6.43249,8.62195,-0.630694,8.1528,-8.45758,-7.33821,-7.99414,2.13025,5.58574,-4.28761,-5.25052,9.7333,0.156904,-1.33704,1.87932,-1.51272,-2.48167,-7.39314,-8.17079,6.76602,-9.15066,6.01928,4.18727,2.19109,7.71195,-3.8175,5.16386,7.58393,2.45698,-5.58047,-9.79278,4.10104,-7.24914,4.9538,5.0333,5.70459,-3.95088,-2.17263,0.997395,-8.04787,3.59594,8.67615,-3.23071,-3.31713,-9.61764,-6.53495,-3.20315,-5.42002,-7.09609,-0.70043,1.25568,3.45634,-6.1761,-7.70401,-0.924934,-5.88361,-2.36785,-1.36158
6.53962,-3.82487,-9.48986,-0.630694,4.25395,0.88605,-9.98222,0.57873,-6.72714,-7.85189,1.72117,1.48709,2.30219,8.20804,-2.53911,-5.62392,-8.5624,0.652443,-1.72765,6.87635,3.72871,6.49136,-9.08509,1.13219,8.79136,-3.94743,4.90862,0.3057,-0.591483,8.93036,-8.61739,3.91982,4.93557,7.81585,-0.833407,-9.02776,5.36226,3.89937,2.14337,5.58005,5.51674,-2.79906,-4.76869,-5.93863,-0.494022,0.26945,-7.26318,-6.95611,-4.53561,1.50522,-3.97497,-7.11061,-8.22402,-1.17961,0.661414,4.51116,-0.203369,-9.48596,-3.81913,4.15119
0.626113,4.24962,-9.43639,8.1528,0.88605,9.38602,-2.59265,-2.5297,-4.5261,-4.295,-6.8513,-9.59095,4.70238,1.01816,3.20131,-9.31824,-7.38921,0.995542,8.27645,-9.65552,-1.82766,-9.46724,3.94591,-9.0783,-0.558636,7.98245,9.78635,-4.18246,-3.98274,0.114788,-5.23841,-3.76606,9.10689,2.15753,4.37568,-4.16377,9.03787,-4.32392,7.67687,6.16917,-0.00800822,-3.75176,-9.41632,-0.357825,-1.57947,-7.43568,-5.65797,-7.15479,8.36631,-2.62325,7.52324,-5.98527,4.56417,4.98933,1.44516,4.18229,-2.83582,-0.0668133,-0.68268,7.81803
-9.03771,8.33826,-2.73637,-8.45758,-9.98222,-2.59265,-0.0447348,-2.822,-7.42906,3.00642,8.94838,-2.47728,6.87545,5.38072,9.37217,-3.9248,7.057,4.28042,2.91513,-4.78112,4.75918,5.87278,3.908,3.39851,-6.72447,-9.40171,-5.71649,6.01826,8.46385,-7.40609,-0.368286,-2.98681,-2.81079,-6.26802,-7.16582,-7.8596,-0.676658,8.20073,6.60255,2.384,2.85547,-2.30057,3.94273,7.80096,-8.02016,7.22641,5.12908,-0.479024,1.62977,7.7675,-7.7365,-2.49736,-3.27208,-7.35363,-8.8688,-5.68023,6.86089,7.78846,-5.1365,1.99368
2.30611,-6.4546,-9.35975,-7.33821,0.57873,-2.5297,-2.822,-6.6002,3.01968,0.968479,-2.59265,-6.13852,-1.52815,8.03713,-1.65117,7.90672,-3.54963,-2.77896,-2.68575,-8.16858,-4.54374,1.74633,-3.11301,-3.81104,-2.78146,-3.90556,-9.88574,-6.97734,-4.42594,-6.05264,-0.853645,0.325403,8.77695,4.39833,-0.17026,4.40782,6.12332,7.75283,4.50941,-8.79098,5.77149,-6.52683,1.01862,-7.81484,3.39167,-2.36348,-6.77357,-3.21891,-9.01232,-3.53112,5.74021,2.8565,5.29384,3.10863,3.97288,6.41775,8.45581,-0.0402969,-8.36143,-0.383023
-5.72286,7.04793,1.60396,-7.99414,-6.72714,-4.5261,-7.42906,3.01968,1.20978,7.05932,5.33075,0.0930335,6.07706,5.94465,9.51978,-5.23326,-7.27185,9.21618,9.38618,-7.6035,2.26377,-7.13515,-5.13048,-1.17494,4.56328,-6.34877,-9.35727,-0.361403,6.33825,-0.167082,4.22628,0.571671,0.731142,7.97316,-3.02337,-9.03053,8.62542,-8.41988,-4.52046,7.41833,-7.5345,7.09851,-1.29481,-6.21314,0.341331,-5.42634,9.50423,6.56619,-4.04317,9.67644,-1.80465,3.52533,6.03017,5.69305,-9.19885,0.978735,-7.83363,8.33705,3.14934,4.37389
-5.77322,-6.00977,-3.55935,2.13025,-7.85189,-4.295,3.00642,0.968479,7.05932,-1.88603,-1.58243,-4.68965,8.67045,-5.08217,3.17909,-7.92276,-4.94686,5.68236,-3.1416,-4.34258,-4.55363,-3.1872,-1.66782,-3.83627,2.61862,-3.26497,9.22677,-0.202103,8.94073,0.771044,3.51178,7.00846,-6.52024,6.41767,-4.82289,9.8215,3.77378,-6.4058,0.707453,9.7466,4.79883,4.46407,-0.670269,2.31505,-8.82921,3.33877,0.722494,-0.523096,9.51454,1.71428,-1.74938,0.741951,5.85063,1.62551,-4.71473,9.59155,0.614936,-9.98416,-2.59037,4.24381
5.5685,2.04921,4.39631,5.58574,1.72117,-6.8513,8.94838,-2.59265,5.33075,-1.58243,4.62265,-0.786652,-3.11252,0.554378,5.96647,-3.42587,0.385528,2.7851,-6.11772,0.729041,3.49618,1.34094,-8.25753,-0.32559,-4.53209,0.502142,-6.40235,-4.88492,7.97471,-3.14887,2.93923,-9.44141,-1.52895,-4.03969,1.82386,-4.39798,8.20326,-8.06388,5.42441,3.97677,2.39057,-3.36947,6.16991,-3.11715,-0.839075,-0.973207,1.52322,0.33247,3.02416,-9.18464,1.31258,6.08935,-2.0462,-1.79623,5.62828,8.59406,-3.35048,-3.28126,-3.77504,0.118361
4.40974,7.70562,2.96476,-4.28761,1.48709,-9.59095,-2.47728,-6.13852,0.0930335,-4.68965,-0.786652,-5.39391,9.65566,-8.20166,-0.395889,-8.25233,2.10362,-7.08875,-7.23053,-0.758463,7.96609,-2.01309,-6.70676,6.82022,4.42617,7.24772,3.2638,-4.83337,-4.59684,-1.62567,0.433995,4.71872,-6.28316,8.60067,4.75959,5.36258,-1.09215,-6.9956,8.23459,-0.548703,-5.28563,6.65881,-3.39834,-0.14211,1.16055,-8.59064,-0.372632,-1.96099,-9.55442,-8.15944,9.78624,2.11517,2.91075,1.15008,-7.11286,-7.59196,7.86945,6.51695,-3.27537,4.81721
0.173273,-2.93521,-6.92885,-5.25052,2.30219,4.70238,6.87545,-1.52815,6.07706,8.67045,-3.11252,9.65566,-1.42483,5.8125,-6.57555,5.22611,-3.61234,0.284633,2.10206,4.2226,-8.8479,0.959337,-9.1974,5.45199,-7.26374,-1.25305,0.824677,-8.38072,-7.39032,-1.53024,-4.77646,6.0417,-5.35143,-4.88082,-5.24728,0.398504,0.246466,-4.62069,-8.7871,-3.03809,-3.93633,-6.85342,-7.80904,4.58103,5.4974,-5.89903,-9.9871,-3.56092,-5.66522,-7.65143,8.58897,4.39541,6.31384,8.19873,-9.44826,-7.98879,-7.53277,-0.706601,4.48143,-4.20125
3.1704,9.14142,0.58358,9.7333,8.20804,1.01816,5.38072,8.03713,5.94465,-5.08217,0.554378,-8.20166,5.8125,-2.26897,-5.22125,2.0306,-1.53441,0.181675,2.69622,-4.87348,-2.70554,-7.10078,-9.28253,-1.92208,-1.47196,-8.94125,6.50219,7.69571,8.09508,-5.21192,3.07892,6.28186,-9.71074,-9.38557,1.23465,9.9674,-5.44437,-3.09395,2.41232,3.49845,8.99049,2.03605,9.00742,-6.65885,-8.94253,4.22442,-9.08101,-8.5775,-0.995442,8.23042,0.460774,-5.50667,6.61305,3.11134,0.891537,5.14189,5.32993,-3.30815,0.437579,-6.11524
8.03452,-3.30632,9.97473,0.156904,-2.53911,3.20131,9.37217,-1.65117,9.51978,3.17909,5.96647,-0.395889,-6.57555,-5.22125,-2.00514,-6.16999,-5.91069,8.65519,9.76274,-2.03987,-7.68148,6.88686,-0.114362,9.23382,6.74391,-3.49529,-8.13677,8.27601,-5.06648,-2.57041,3.44466,0.058913,-1.91738,7.73673,5.1307,3.92778,9.79727,-0.433735,3.89688,0.575128,-5.18722,4.80653,3.82112,8.82443,-0.51512,-4.02728,6.039,-3.97861,-4.45842,-7.80472,0.0814572,-1.05271,9.14965,-2.07815,-0.444866,2.03764,6.43558,0.024468,-1.81281,-3.60366
9.53148,-8.33038,-5.79832,-1.33704,-5.62392,-9.31824,-3.9248,7.90672,-5.23326,-7.92276,-3.42587,-8.25233,5.22611,2.0306,-6.16999,-0.169322,-4.24559,4.3381,-4.59725,4.49865,1.8165,7.46656,-0.896561,8.6786,-8.1424,3.51758,9.48631,7.73042,3.36308,-7.4468,4.01191,7.54213,3.81793,-6.20484,-0.73708,3.59787,-4.90263,2.66677,7.06319,4.04624,5.64778,3.54098,5.08978,1.9635,5.02961,-0.665075,-0.12879,-8.01364,-6.00263,4.97431,3.25945,8.54953,-4.67254,-9.70268,1.03404,-6.98633,-2.21383,-0.687475,7.42844,-3.03993
-5.8946,7.17476,-7.11152,1.87932,-8.5624,-7.38921,7.057,-3.54963,-7.27185,-4.94686,0.385528,2.10362,-3.61234,-1.53441,-5.91069,-4.24559,8.9612,-5.53358,5.74547,-7.34423,-6.77314,-9.83524,8.67064,2.96086,4.02109,3.33591,-8.09375,-8.97159,4.38496,9.28702,-1.92444,8.32776,7.16264,-1.60013,8.07173,-6.79461,-9.10214,1.0595,-9.89479,5.38445,1.15234,5.91762,4.3879,-1.05163,1.87733,4.55445,-2.50166,-8.10789,-7.1961,0.842808,1.57333,9.47704,1.41789,-0.982173,-8.53482,-5.71115,-5.12222,8.52367,1.92335,6.41997
-2.28037,3.35059,-2.25199,-1.51272,0.652443,0.995542,4.28042,-2.77896,9.21618,5.68236,2.7851,-7.08875,0.284633,0.181675,8.65519,4.3381,-5.53358,-5.47506,-7.10114,-0.804304,-9.31003,-3.00137,-1.47897,1.23804,8.53912,4.12314,3.5048,8.38511,2.72955,6.5936,6.27657,-1.46994,8.00035,3.74099,-1.60718,5.6497,7.51465,-9.2397,-8.82171,-4.79405,-6.87936,2.05116,-2.80113,6.13505,0.077943,-6.56278,8.88038,8.82367,-7.82535,-7.06621,-0.360873,-9.62664,-3.10831,8.08765,1.95432,8.76679,-3.49423,9.10071,-3.86771,1.14867
-2.08253,-8.06803,-0.919328,-2.48167,-1.72765,8.27645,2.91513,-2.68575,9.38618,-3.1416,-6.11772,-7.23053,2.10206,2.69622,9.76274,-4.59725,5.74547,-7.10114,-6.61336,-9.11634,0.270566,-8.21783,0.264722,0.921825,1.54762,9.68784,7.47384,3.40486,9.64183,-0.679785,9.23258,8.37765,-2.61712,-5.24604,-3.77031,6.96927,9.08139,5.96191,-4.59699,-0.944757,-8.29548,4.81553,6.07861,2.60896,-5.92419,7.66818,2.9396,-8.28987,-4.09941,-2.13083,9.64652,5.60687,0.527829,-0.525707,-4.32737,-3.81926,-3.0551,1.90902,9.34844,-9.74043
-7.32303,8.54219,2.26,-7.39314,6.87635,-9.65552,-4.78112,-8.16858,-7.6035,-4.34258,0.729041,-0.758463,4.2226,-4.87348,-2.03987,4.49865,-7.34423,-0.804304,-9.11634,4.07146,2.07824,-7.54164,-2.18492,5.25181,-2.18775,-9.52303,3.38617,-9.72231,4.17683,-8.39617,-5.07508,4.2129,9.65792,6.94373,3.81996,5.34365,5.72964,6.77117,6.09895,-3.66537,6.28399,-3.60766,-0.181799,8.03924,-4.15627,3.06544,9.32467,-7.53982,-8.10999,7.31888,7.90146,-3.12163,3.37106,-8.75298,2.76013,7.04673,7.93801,5.03957,8.64661,-8.88543
8.41774,7.24259,9.82053,-8.17079,3.72871,-1.82766,4.75918,-4.54374,2.26377,-4.55363,3.49618,7.96609,-8.8479,-2.70554,-7.68148,1.8165,-6.77314,-9.31003,0.270566,2.07824,9.00401,5.41762,9.03508,-3.93079,-5.7264,-9.46635,1.47379,1.70821,3.44586,-6.78175,5.44296,-8.79419,-0.961859,8.14035,-1.72042,1.16989,3.37385,-6.78336,7.37332,1.31394,9.55106,2.05946,-4.4157,3.79475,-9.27246,-2.91807,4.00601,6.31759,4.86182,-2.329,4.90664,1.86442,8.26733,-0.397612,6.73676,5.32648,-0.215831,-7.65797,-2.75332,7.84706
-7.54131,-0.482167,-9.57159,6.76602,6.49136,-9.46724,5.87278,1.74633,-7.13515,-3.1872,1.34094,-2.01309,0.959337,-7.10078,6.88686,7.46656,-9.83524,-3.00137,-8.21783,-7.54164,5.41762,8.6883,-7.21267,-5.82849,-9.27311,7.29621,-4.51674,-8.55422,1.86912,5.83336,2.36969,1.862,3.82502,-9.9808,-3.53397,-9.36316,6.57643,2.75883,-7.77035,-8.58008,7.51205,-9.03126,4.20981,-7.39951,0.877958,-1.8233,0.717334,8.61908,8.52582,2.06077,9.93261,-1.12442,-4.83043,-9.20672,-5.84897,3.17358,-0.874892,-6.28502,-3.86143,-9.70496
9.44569,1.35048,6.98371,-9.15066,-9.08509,3.94591,3.908,-3.11301,-5.13048,-1.66782,-8.25753,-6.70676,-9.1974,-9.28253,-0.114362,-0.896561,8.67064,-1.47897,0.264722,-2.18492,9.03508,-7.21267,-6.34773,4.67162,6.85873,2.35673,6.90662,6.29862,9.08146,6.24992,-7.66427,-0.507956,5.42408,-2.1166,4.77215,6.86161,5.9124,7.59974,-4.32945,-1.04082,-9.51622,4.27171,-3.51674,-3.49009,-1.58766,9.02518,-0.993271,-9.56773,-8.88776,-1.71757,1.49039,-6.09877,-3.07854,-3.23165,7.55359,-2.43284,9.02384,-9.98008,-2.91245,-2.46416
7.95895,-2.06481,6.59492,6.01928,1.13219,-9.0783,3.39851,-3.81104,-1.17494,-3.83627,-0.32559,6.82022,5.45199,-1.92208,9.23382,8.6786,2.96086,1.23804,0.921825,5.25181,-3.93079,-5.82849,4.67162,1.39057,6.60411,-8.90909,8.94164,9.68018,5.28824,2.71492,-8.17484,1.55154,-1.22485,5.99717,0.553075,-2.76486,4.58384,6.6197,5.89056,-8.02806,1.78942,-0.281351,-6.2036,-3.42566,8.53271,8.63681,-6.35465,4.37133,3.38597,2.78884,-1.89648,-2.93059,3.16453,9.5427,4.8254,1.48836,9.04925,1.4154,-6.353,-6.45075
-7.4161,-9.34619,5.66369,4.18727,8.79136,-0.558636,-6.72447,-2.78146,4.56328,2.61862,-4.53209,4.42617,-7.26374,-1.47196,6.74391,-8.1424,4.02109,8.53912,1.54762,-2.18775,-5.7264,-9.27311,6.85873,6.60411,-7.09451,-6.04591,0.534826,-8.67175,3.00178,4.05332,1.10063,8.56132,8.57562,-7.20644,4.66595,-9.06623,-8.44765,2.8065,3.50345,-8.09365,-2.08535,-6.21765,-7.43806,1.56445,0.584993,5.9041,-8.78685,5.02012,-4.36389,1.82262,4.52083,3.24287,-3.07477,7.71339,-1.50943,7.23808,-1.27438,-7.78573,5.07519,9.81319
2.50272,-2.3054,-5.27971,2.19109,-3.94743,7.98245,-9.40171,-3.90556,-6.34877,-3.26497,0.502142,7.24772,-1.25305,-8.94125,-3.49529,3.51758,3.33591,4.12314,9.68784,-9.52303,-9.46635,7.29621,2.35673,-8.90909,-6.04591,9.0137,4.68098,-2.54627,-7.85171,6.07499,-6.40165,0.160974,-6.46663,-9.18231,3.1921,-6.77575,2.89488,1.97441,-1.15602,7.55312,-6.85855,6.83963,1.40866,1.00954,2.58347,0.742325,-8.71721,-4.97305,-9.61849,-1.20978,-2.58297,-5.86301,7.47792,1.68348,1.77802,6.56454,-6.99962,6.28238,-6.31524,-4.07741
-7.46687,2.1075,-3.51776,7.71195,4.90862,9.78635,-5.71649,-9.88574,-9.35727,9.22677,-6.40235,3.2638,0.824677,6.50219,-8.13677,9.48631,-8.09375,3.5048,7.47384,3.38617,1.47379,-4.51674,6.90662,8.94164,0.534826,4.68098,-7.72924,-2.98314,9.44567,-0.796512,-5.64458,4.25643,7.53333,-6.53171,-0.904986,-2.39288,-3.18937,-0.753461,6.55368,5.55055,8.01255,-2.6728,3.19433,1.94126,-0.953801,-7.21492,-5.88781,-3.34619,-6.98078,-9.83988,3.28561,2.75466,-2.91876,1.2135,6.35332,4.34006,8.49243,-9.46342,-0.421492,5.36133
-6.7507,2.13951,2.68259,-3.8175,0.3057,-4.18246,6.01826,-6.97734,-0.361403,-0.202103,-4.88492,-4.83337,-8.38072,7.69571,8.27601,7.73042,-8.97159,8.38511,3.40486,-9.72231,1.70821,-8.55422,6.29862,9.68018,-8.67175,-2.54627,-2.98314,2.27784,5.01498,-4.40169,-8.80193,7.32531,-3.34612,0.744811,9.01602,5.62966,-3.42505,-2.64589,-7.7706,9.72006,8.91002,-1.42927,3.87659,8.44087,1.09901,-5.9196,-9.44443,-5.79723,-7.36349,3.7866,-6.34956,8.00108,-0.596243,-6.84905,2.50028,4.25817,7.04682,-1.12499,-4.41292,-9.39686
