3.74297,5.1229,-4.85631,-0.0804915,-4.44374,-2.86792,5.99844,4.04289,2.89784,7.38962,1.49876,-0.149339,-0.437593,-5.30091,9.30946,-2.67779,3.24612,3.58828,7.14005,1.16147,-4.66381,-2.71795,9.45711,8.51592,-0.547153,-6.8993,-3.4601,6.66466,3.6759,-0.831686,9.52943,3.33494,6.5574,3.91765,-0.821199,-3.99397,7.86692,2.74961,-1.97842,-1.99875,-0.912555,-2.68276,8.25373,9.83691,-2.56,6.89654,2.12373,5.38648,4.48363,-2.61391,3.43665,4.26625,4.52227,-1.2897,9.48986,-0.924664,5.38378,5.3091,1.57838,-7.10015,-3.61067,6.93524,7.5742,2.53348,-3.83071,9.00105,8.53298,-5.32746,3.90837,3.90185
5.1229,8.94487,-2.92382,2.95391,3.48767,-9.96051,8.47499,7.48862,0.257716,2.95601,-9.91373,-7.02467,7.86155,8.78566,-1.2137,7.35827,8.08473,-6.65042,4.38259,5.08377,-3.22701,0.932502,-1.59375,-0.988873,-2.108,5.30611,6.16949,4.18464,0.15794,9.48642,6.38267,4.38943,3.0028,-4.35837,-6.597,9.92831,-1.48778,6.04123,8.42559,-9.15565,-6.53808,5.20032,-6.98077,0.138536,-9.6445,1.45322,-3.05823,-2.4468,9.97571,-5.44999,-6.50702,5.17019,4.74035,7.09011,-9.86386,5.43599,9.30269,-2.41183,9.00529,-9.41091,4.95309,7.57627,-6.7708,8.77082,3.57109,-1.31796,-5.41666,-6.46141,7.34317,-6.87292
-4.85631,-2.92382,2.99923,8.4232,1.78102,-9.0765,2.07144,2.86734,0.266372,-4.41857,9.20528,1.80731,0.0375694,-3.83683,2.67693,4.16034,0.761483,8.38214,0.680583,4.62295,-9.55882,9.65018,-5.60732,-5.69635,-7.37776,0.102752,4.58093,1.43474,5.53445,-8.93754,-4.84663,-4.06797,-4.83283,2.87752,1.19812,-2.64183,-7.33126,-3.73035,-3.05471,3.53461,6.85736,4.09058,-5.94011,-7.15982,0.632471,-0.479673,-6.37742,7.08458,-9.91276,2.79264,2.6089,8.27662,-8.20147,5.85594,2.03437,9.7638,-0.337908,6.65361,4.32654,3.55681,2.84296,6.97176,-0.11113,3.508,4.60583,-8.82061,-1.20543,6.21789,5.22514,4.51459
-0.0804915,2.95391,8.4232,4.04492,9.43607,2.5667,-0.195661,6.22385,-0.460844,-8.40603,-8.84648,0.75675,-7.26749,1.19786,-4.80729,-5.39259,-3.73644,-1.71058,-0.548954,-8.84703,3.32692,-9.45021,9.6169,3.17189,1.20466,2.32407,-4.8177,-9.29242,-1.39817,8.26149,9.99783,1.60646,1.74506,2.3708,1.88109,7.7681,-0.240563,7.90546,7.21518,-3.16344,-8.84713,-3.19857,5.0111,-1.26134,-0.22343,6.59145,-9.88611,4.91695,9.05642,8.99107,0.647924,4.72796,0.724302,3.64833,-3.88283,0.517242,7.25741,-7.83248,4.60969,-1.32102,8.0871,2.61393,6.62597,-7.49958,-3.09822,-7.83901,0.592227,0.213754,3.80398,-6.09669
-4.44374,3.48767,1.78102,9.43607,-5.13155,2.82694,-7.68183,-9.76019,-6.9072,-2.40549,-3.36577,-9.05565,-2.72925,1.67862,-1.17372,5.72278,-8.68228,0.415829,-6.76294,2.02822,-7.32298,4.35901,3.0419,3.09973,-3.2297,-9.4368,0.913132,8.82001,-2.35357,-8.65492,-4.53115,-2.6102,2.25697,0.405291,9.75318,-3.26357,-4.92878,-8.93887,1.95317,-6.81201,-6.62491,2.07925,-8.27993,-1.22668,-9.83223,1.91515,-2.52946,7.02969,-0.914977,-1.98841,6.49843,-7.98994,5.64596,6.99993,8.18426,3.57551,7.63889,0.904848,4.9055,5.21353,8.78862,1.67328,-4.06816,-4.09781,9.69617,-6.88247,1.53518,6.86128,-1.17158,8.61688
-2.86792,-9.96051,-9.0765,2.5667,2.82694,4.93257,3.27467,-1.59241,2.11233,5.50728,3.50545,8.55302,3.3145,7.27166,-7.24661,-4.04129,-7.00737,-4.4437,2.20132,-3.32893,8.76639,-2.53427,-0.548135,6.52693,-8.89238,-6.23703,-3.63125,-0.416134,5.22433,-9.17862,-8.07296,0.972075,6.29127,-0.10333,-5.44045,8.40494,-3.72602,2.62164,3.74658,-8.82545,9.99734,3.55887,2.13224,1.0474,4.72396,5.72025,-0.221992,-9.32101,-4.88294,-2.92136,6.76789,-4.5829,-7.03641,9.10291,-5.56012,6.11609,-8.69328,6.95111,4.27022,0.0679564,2.5456,-9.44921,-6.9764,9.95072,3.38797,-8.18046,8.71982,-7.44569,4.18169,9.16678
5.99844,8.47499,2.07144,-0.195661,-7.68183,3.27467,6.13638,9.07917,-1.95732,-0.909161,-4.62981,-2.75188,-2.58598,-1.95634,-3.65093,-8.46651,-0.197644,-3.42157,-3.4201,-9.14222,2.8669,2.50788,7.84214,-3.19298,-4.42892,6.239,5.05706,-1.5934,7.08513,-6.03134,1.59156,7.42675,-6.05179,3.65171,-0.975028,7.08451,-8.31545,6.95219,-7.78699,-2.03474,-6.67758,-4.2887,-8.68566,-4.92108,0.537913,-1.73068,6.20626,-7.15466,3.16839,2.05434,-1.6297,2.85027,6.58253,8.80928,-9.92924,-4.73296,0.839675,-7.54676,3.68686,-0.865354,-6.29573,9.6573,-8.76636,1.81554,2.49933,-6.00874,-3.72625,-4.47987,2.97729,-4.50808
4.04289,7.48862,2.86734,6.22385,-9.76019,-1.59241,9.07917,-1.47455,-4.82766,-2.00779,7.96159,2.15026,4.83303,-8.29524,3.98224,-1.99086,7.90348,7.00917,1.48514,-9.0185,-7.17862,9.9148,2.94575,5.49333,-3.21,9.89839,7.52005,6.00082,0.200419,6.52178,-3.24093,-1.81853,-0.715212,9.01456,-2.92901,-8.52659,-5.04309,8.11595,1.07199,-9.69943,-9.25176,-2.18293,9.29435,7.85828,-8.60628,-8.35116,8.5805,2.11019,-1.2601,-4.5449,1.58599,3.37514,2.76853,9.0822,-0.289031,9.82514,0.0298534,-3.89743,-0.672684,0.585122,-5.13174,-6.47077,0.282473,-5.64275,8.78656,4.19451,-4.33822,2.94158,-4.3043,-8.30157
2.89784,0.257716,0.266372,-0.460844,-6.9072,2.11233,-1.95732,-4.82766,-3.98995,-2.19914,0.913096,5.17905,5.91169,2.85712,-4.53881,3.87202,1.18292,-0.28122,-2.7943,3.40336,3.79999,-7.30953,5.01523,-1.82044,7.26974,-1.90579,-8.87984,-5.94486,3.0916,7.72037,-8.5578,-7.03729,3.6543,0.179733,4.17344,3.36198,-4.78924,-0.196604,-5.6865,-2.92815,4.8164,-4.09925,6.13319,7.90958,7.82724,6.87258,2.07669,-9.34183,-3.48362,-3.68177,-7.77443,5.79818,7.95679,1.79455,-6.10097,0.784167,-6.72024,-3.48108,-7.38924,-0.227319,8.01522,6.25019,5.6338,2.45495,8.81513,9.79423,4.10642,8.43393,2.33008,-3.43158
7.38962,2.95601,-4.41857,-8.40603,-2.40549,5.50728,-0.909161,-2.00779,-2.19914,-5.41465,-2.42569,-6.76003,-1.547,-7.76784,9.91951,6.12467,7.37261,7.08596,2.45399,-6.75378,5.51679,2.84368,-9.0068,8.15394,8.26721,-7.08302,-4.03297,1.72925,-3.47519,0.867805,-5.54987,-4.88734,-5.55884,6.25454,9.28544,1.86792,5.3972,5.31833,9.96387,7.14064,6.21717,2.35723,-7.36278,-6.55337,2.29727,4.92225,-6.40726,-5.78587,-9.3862,3.78068,-3.42572,-8.07955,-5.54142,6.61742,7.40231,-7.29746,-5.69045,-7.82413,9.75065,-2.47371,2.20869,-0.0619847,2.82335,-5.64809,7.73834,3.91733,-8.35957,8.00972,7.3463,-7.85957
1.49876,-9.91373,9.20528,-8.84648,-3.36577,3.50545,-4.62981,7.96159,0.913096,-2.42569,1.44746,0.052714,-7.25318,-9.65459,1.00956,-5.2145,-0.671028,3.37373,5.32153,8.27756,1.07372,-7.71901,9.18339,2.31683,0.385249,-6.71125,-5.09701,1.19037,8.07423,-9.40049,-6.70947,-4.72644,-9.30841,-9.91293,8.74749,-5.84794,-6.96088,9.51237,-8.50952,-1.35988,0.574682,4.7939,-3.25817,-8.13315,-7.64834,2.05566,1.14885,-0.0441983,9.07868,-4.17823,6.61684,6.8104,-0.603417,1.88898,-5.44233,4.55259,-1.11351,-6.19178,0.401702,-3.10146,0.752548,3.14659,7.44025,9.71056,4.66447,-6.5672,1.29445,1.51199,-0.342858,-3.45891
-0.149339,-7.02467,1.80731,0.75675,-9.05565,8.55302,-2.75188,2.15026,5.17905,-6.76003,0.052714,-5.30228,7.41167,1.42226,1.99488,7.432,-6.41757,9.22264,-4.94014,8.83121,7.80528,9.46921,-0.820676,-3.81629,3.02228,-4.38462,-3.54681,5.28925,3.14218,4.43818,-8.69875,-0.355054,-0.211869,0.875235,9.60232,2.3364,-2.39378,4.47667,-0.465142,2.80766,5.94674,-9.11512,-0.247199,5.44119,-5.18693,2.4123,-8.06964,-4.09905,1.40242,4.20178,-9.97898,-8.26604,9.71727,9.32711,-3.75279,-3.12,-0.466439,-3.09394,-2.95427,5.02045,-4.16876,6.76256,-0.489176,5.38478,2.27665,-7.48668,-9.84789,2.48568,6.69878,4.50454
-0.437593,7.86155,0.0375694,-7.26749,-2.72925,3.3145,-2.58598,4.83303,5.91169,-1.547,-7.25318,7.41167,3.94365,0.43419,-0.628266,0.784089,2.20519,8.25998,9.55282,5.41016,-3.47999,3.78195,-7.04395,-2.96269,9.73592,-0.870646,-1.02093,-8.3825,-1.73569,-0.921929,1.32531,6.74901,-8.83427,-1.85136,3.58947,-5.16884,4.95356,0.687141,2.37363,5.25963,-0.408369,2.48718,-2.60269,-4.64345,9.50046,7.38975,4.48425,-1.31385,-0.0252727,-3.31939,5.22708,-9.17256,-6.65817,-5.08887,-6.00589,-7.45713,0.637666,1.61913,-7.09807,7.73734,-3.37758,0.122548,-7.66256,-2.28313,1.12722,-3.16481,-4.7219,-7.17196,3.6287,-5.46014
-5.30091,8.78566,-3.83683,1.19786,1.67862,7.27166,-1.95634,-8.29524,2.85712,-7.76784,-9.65459,1.42226,0.43419,-3.11603,-1.55169,8.50385,-3.19472,-4.16203,5.11398,-8.87376,8.19697,7.46902,7.77567,3.08125,-8.99216,-6.77372,8.57886,-6.14503,8.77781,4.63912,8.18946,-1.60482,-7.56416,-4.20266,-2.24744,3.28788,4.25622,-2.17604,-1.17089,8.85196,4.1577,-2.44614,3.18219,-1.39353,-8.36958,2.15835,-1.11573,0.384287,-2.66506,3.54136,1.35162,2.69967,-4.11475,-0.269736,0.760217,8.87586,-3.18882,-3.1687,7.2136,9.10187,-4.32743,4.60631,9.50327,6.5464,-4.40078,-1.64158,-1.86055,-7.10479,2.91282,-4.70865
9.30946,-1.2137,2.67693,-4.80729,-1.17372,-7.24661,-3.65093,3.98224,-4.53881,9.91951,1.00956,1.99488,-0.628266,-1.55169,-9.64215,-5.49114,-5.56962,0.200064,4.63413,4.27853,-8.54164,-8.58877,2.75232,3.38849,8.24091,6.77371,-3.17566,-4.27275,-4.88885,-0.35317,2.07408,-7.56892,1.39622,-8.43724,5.59496,-5.67595,-6.41359,-3.40022,4.72045,9.51586,-8.65322,2.96755,-1.50195,-2.16653,-8.33186,0.361729,-1.91295,5.88148,-0.479307,0.13351,-8.19655,7.83614,-4.78064,7.03348,5.94206,8.53235,7.79864,-3.37507,7.06633,-2.20647,8.34078,-3.48077,3.75271,9.22847,-9.36377,2.90521,-5.01176,-2.60203,1.70254,-7.58502
-2.67779,7.35827,4.16034,-5.39259,5.72278,-4.04129,-8.46651,-1.99086,3.87202,6.12467,-5.2145,7.432,0.784089,8.50385,-5.49114,7.42238,-3.91128,-0.40955,8.41211,-9.50251,0.810096,-4.5936,-2.0768,-7.97349,-0.357667,2.14627,1.40772,9.14291,3.24726,-4.34746,-7.75019,-7.0629,-7.4628,8.72674,-4.37589,6.73209,5.81055,1.27522,0.264166,-7.76522,-5.43305,-8.72915,-3.56734,-6.73959,-3.74435,-2.92181,8.82432,0.527854,-3.68749,7.81885,-3.1382,0.483098,-4.84495,7.36296,1.39903,-2.24744,-4.74161,4.70058,6.63769,-5.46564,-3.50499,-8.3876,-1.7741,-0.998148,-9.86838,0.0293847,2.51751,1.62787,4.47633,8.63186
3.24612,8.08473,0.761483,-3.73644,-8.68228,-7.00737,-0.197644,7.90348,1.18292,7.37261,-0.671028,-6.41757,2.20519,-3.19472,-5.56962,-3.91128,6.09704,3.61344,8.14578,1.59795,-0.0313493,6.32028,-7.83461,-7.06242,-3.98545,3.68388,4.54361,-5.89356,-1.97543,-1.43949,6.61807,2.89542,-4.96779,-4.92596,7.96948,-9.0286,-6.16435,5.04336,7.83408,6.83601,-4.66809,-5.35454,0.837249,-4.2715,-5.62489,-3.73896,8.27391,-3.91893,1.11814,-8.01167,6.53386,4.46127,8.61622,-1.16505,6.13685,6.91043,7.36952,6.45479,-1.90651,6.19719,-2.80938,2.29509,-0.658053,7.13465,1.98863,-6.51019,-4.52202,-3.60127,1.27376,-2.61368
3.58828,-6.65042,8.38214,-1.71058,0.415829,-4.4437,-3.42157,7.00917,-0.28122,7.08596,3.37373,9.22264,8.25998,-4.16203,0.200064,-0.40955,3.61344,-9.88889,1.90865,-8.93723,-0.893824,0.0990986,7.19397,-4.24736,-7.36796,6.44623,4.50882,4.5654,-4.7097,-2.10103,-7.28524,-2.27255,-1.30906,7.46637,7.79814,-3.68059,-0.956477,-9.31565,-6.05145,9.10335,3.3477,-3.1149,3.64987,7.33258,0.999672,5.767,-5.32165,-1.52559,1.04402,-6.19471,-2.78549,-8.44415,-1.61697,-9.35648,-0.61282,7.37239,0.922861,-0.567123,5.06772,-1.26073,-1.4021,-8.30609,2.9315,-2.2314,-2.33236,4.53743,7.82138,-6.29326,6.39225,0.270522
7.14005,4.38259,0.680583,-0.548954,-6.76294,2.20132,-3.4201,1.48514,-2.7943,2.45399,5.32153,-4.94014,9.55282,5.11398,4.63413,8.41211,8.14578,1.90865,-0.483577,9.63195,-1.901,-5.33919,-6.15513,6.36546,-0.384077,-7.43045,1.59875,0.138085,-3.35291,-1.40401,1.52346,-1.07212,-8.4974,-5.00769,8.65396,6.97287,-9.36838,-0.249153,8.95597,9.26111,0.0364072,2.60899,-3.90179,-1.98547,9.66278,-9.98425,7.31377,4.34798,6.30022,5.59073,-1.44995,-4.75499,3.14847,8.50086,-7.64693,-7.47339,-8.08437,4.82289,2.56306,5.30934,7.89536,7.36778,-7.035,-8.47614,-2.38961,-4.62523,1.60092,3.68015,-0.480456,-1.39342
1.16147,5.08377,4.62295,-8.84703,2.02822,-3.32893,-9.14222,-9.0185,3.40336,-6.75378,8.27756,8.83121,5.41016,-8.87376,4.27853,-9.50251,1.59795,-8.93723,9.63195,9.8989,7.2795,4.25176,0.30386,-2.33766,5.55591,-2.94525,7.61754,1.84401,1.69847,0.160978,-6.50189,2.03264,6.96141,-2.91658,-8.98808,-0.0124868,-7.39771,-0.94535,-6.70236,8.20667,-5.18775,-1.73881,0.437277,-2.35922,6.6961,8.28527,9.66326,-9.65592,4.1662,-5.44445,7.95702,4.54971,-8.97947,-6.72673,-3.49102,6.51808,-6.49421,-1.97216,3.45335,-6.73961,9.61841,4.47988,1.78943,8.49572,7.4075,-9.17862,-8.04094,-4.11151,1.72307,9.79931
-4.66381,-3.22701,-9.55882,3.32692,-7.32298,8.76639,2.8669,-7.17862,3.79999,5.51679,1.07372,7.80528,-3.47999,8.19697,-8.54164,0.810096,-0.0313493,-0.893824,-1.901,7.2795,-0.855005,-0.883337,0.856885,3.86489,-2.45868,-4.61152,9.05948,3.45792,2.91839,-2.97928,6.89319,4.69496,-5.16345,9.33341,9.14628,-5.81087,-2.72719,-9.53866,-2.98501,-8.84006,9.68156,5.37881,2.13292,-1.79465,-1.07514,2.9535,4.43625,-9.36205,-5.03625,0.957885,3.71323,9.46301,0.72597,-6.42739,0.864114,-0.836296,-3.95839,3.74199,2.65695,-6.04187,-2.68398,-3.37664,-7.01966,3.49768,2.21099,1.9333,5.39072,-2.42775,-3.45619,-6.71779
-2.71795,0.932502,9.65018,-9.45021,4.35901,-2.53427,2.50788,9.9148,-7.30953,2.84368,-7.71901,9.46921,3.78195,7.46902,-8.58877,-4.5936,6.32028,0.0990986,-5.33919,4.25176,-0.883337,-3.89446,-0.691631,4.05503,-2.17673,0.432624,-4.76025,2.18238,-5.53626,3.95503,-7.79337,-3.43872,-4.05725,-7.55312,0.207081,1.03281,9.69957,-0.543528,2.33674,3.75181,6.78776,-0.608732,-4.91068,0.949499,-9.36272,-5.94098,0.191176,-8.52305,-0.364094,-2.02585,-2.77652,1.74782,2.44188,7.26025,-6.12114,9.75412,-3.45376,-9.77668,-7.04697,-1.82876,-7.70821,9.09559,-3.27324,1.82155,-9.63122,-8.71273,6.88118,9.49,2.40711,-9.3633
9.45711,-1.59375,-5.60732,9.6169,3.0419,-0.548135,7.84214,2.94575,5.01523,-9.0068,9.18339,-0.820676,-7.04395,7.77567,2.75232,-2.0768,-7.83461,7.19397,-6.15513,0.30386,0.856885,-0.691631,-5.78596,4.38517,2.14708,-2.72526,-2.92721,-1.80912,-7.88577,-3.30658,-6.04162,-0.37697,-6.82909,-9.68877,4.81094,2.56984,-0.84247,7.68905,-4.01239,3.85152,-3.10389,-8.37822,-2.58513,5.03573,-8.9923,8.37522,3.17095,2.12996,3.6157,-7.73944,-2.83076,-4.8911,8.64538,2.40855,-4.07677,6.36256,2.57646,4.79093,9.5049,-6.56212,-3.51976,6.31848,-5.12728,-9.65069,-4.34676,-2.94023,-8.12449,3.00982,-9.44399,1.10154
