-1.1462,6.35576,-4.95888,-3.97618,5.19655,-4.77457,9.48414,-2.0651,-6.45302,6.02155,-1.48474,-2.34334,8.34807,6.75247,5.79007,1.1108,-9.71344,-1.75689,4.23689,-7.74471,1.17452,7.53241,-6.32129,-8.15972,8.56262,-1.45167,9.18448,4.91576,3.64498,-9.62012,9.43478,5.3529,4.23405,3.89809,-5.89806,-5.65716,9.99823,0.044478,4.22461,-6.34336,-1.80658,3.85619,-3.468,-5.14167,2.28498,8.22766,-5.86565,-7.52125,5.79282,-2.55348,7.46542,-2.7176,-9.79171,1.49032,-8.45158,-9.4812,-0.641222,-0.328515,4.92901,-0.174373,-6.40249,1.45035,2.54144,-7.6627,-0.366144,0.617032,1.5216
6.35576,-8.67516,4.3106,8.54152,-6.02717,3.29734,8.87108,1.78567,-3.46873,1.99527,2.24533,-5.44162,7.822,-0.137246,2.688,3.28045,-9.71514,-1.67219,0.211485,9.64215,-1.79024,4.13767,-2.2276,-1.34457,5.74732,1.64271,-0.808129,-2.34229,-3.81426,-2.25815,-4.22896,-3.1994,-1.61471,0.23872,9.53357,-2.18412,4.60231,-1.93943,7.84105,8.79349,-8.46008,6.10807,5.4804,1.52351,-7.61808,1.48518,-4.14842,9.78639,-9.30823,-7.1198,3.91454,4.56147,-1.14376,6.14485,-5.30815,-3.96317,2.12955,-2.3257,-7.7042,-1.13,7.81399,-2.76332,9.36718,6.45028,-0.504527,2.08887,-8.23411
-4.95888,4.3106,1.69658,-2.16001,2.85921,-1.13654,-3.55287,4.8485,3.98415,-7.39839,8.24246,6.44114,-5.86042,0.181421,-6.33211,-2.51643,-0.683433,-0.154878,0.840135,7.1518,1.59215,0.79072,-7.57506,-3.92031,0.301529,8.42662,-1.38499,3.69261,8.59942,2.72208,7.44702,-8.28403,3.53313,5.65732,-1.36437,5.56663,-9.85559,4.56336,2.21534,-7.20583,5.97857,0.181738,5.9867,8.15439,-2.36367,-9.94073,5.39267,-5.77591,-5.57966,1.23678,2.45095,4.44076,2.60745,-8.07673,-9.60434,-1.34954,-2.01289,3.78124,9.00979,9.70444,5.92284,-2.02293,5.58038,0.81526,7.45031,6.15444,-7.27277
-3.97618,8.54152,-2.16001,9.16434,7.7638,7.08668,-4.68555,0.794507,5.22825,1.89236,-5.91151,5.68122,6.64042,-8.12629,-5.19373,-9.07423,3.32436,3.51419,9.06839,-1.03115,6.57388,-0.174026,7.95252,-0.481328,-4.06837,9.35781,-4.79685,-7.27966,7.75293,-0.231903,6.19975,-4.33186,-6.98023,8.07465,4.51183,6.12782,8.13582,9.22521,2.27271,-2.49501,-3.07783,3.16306,6.593,2.47928,6.1312,-8.21259,-0.478468,3.34766,7.66568,-2.24692,-5.95453,2.94591,-2.28111,-4.96364,-8.25039,-9.59148,-3.94754,2.84434,-3.20462,-7.4598,-6.27999,2.77597,5.3536,9.08896,1.50152,1.88122,-7.01174
5.19655,-6.02717,2.85921,7.7638,-5.21616,-0.735827,4.45977,-5.11061,6.3991,-7.04078,0.811247,0.587758,6.84936,8.31149,-4.27194,-9.69393,-0.691928,9.26555,5.66132,3.90462,8.19601,-0.144407,-5.07151,-0.905752,-9.08027,-1.57559,-0.141825,-7.66561,2.00892,6.55873,-9.11946,5.75807,-4.30075,-9.09349,1.0336,5.67695,2.26829,-2.95384,-9.79111,-5.61696,1.62918,2.47972,-9.21028,9.38087,9.99053,-0.921587,-9.21804,-8.56909,7.68334,-0.950498,-9.87053,-1.95886,3.8593,0.9364,-5.23579,-2.14572,3.30074,-0.848381,-9.32341,-4.00332,-9.95383,-3.14517,-3.0285,-4.22005,-4.82063,-0.825572,-1.01374
-4.77457,3.29734,-1.13654,7.08668,-0.735827,-6.5458,3.45029,1.15771,7.41242,-4.39364,-7.19924,2.17412,-0.341748,-4.28706,-1.57355,-7.28196,-6.06587,-3.84477,3.95733,7.19689,5.49004,-4.99211,-4.9331,0.705905,1.01145,-9.64433,-3.70724,9.19092,-3.26147,-9.567,7.51624,9.11176,8.59725,-4.10366,6.23233,5.61063,3.325,1.33792,0.339547,-7.2178,-7.09649,-4.85648,-3.29457,1.65088,0.517519,7.67337,4.49559,7.26532,6.67521,-3.49189,-7.13961,-9.58246,7.02666,-6.31692,3.08576,-1.04323,-9.30971,-3.44179,0.37924,-9.88211,-9.79281,-8.59264,-2.97373,-0.418038,-5.01759,-9.23792,7.73507
9.48414,8.87108,-3.55287,-4.68555,4.45977,3.45029,-7.29513,-0.36054,1.56847,1.25045,-1.84866,6.83691,5.40803,-4.62902,-2.24541,-0.714114,-8.63497,-3.53603,8.9399,1.09355,-4.10045,8.06063,-7.9085,-5.23452,-5.69834,9.84624,-3.85391,7.62434,8.579,1.85272,5.11732,-7.52808,-1.41886,-0.0151525,-2.42058,9.92806,-3.01403,-4.274,-9.65016,6.87117,-0.958725,1.20386,-0.528327,-3.61786,0.909255,-4.82441,-8.83382,4.00007,-7.00553,6.56274,8.13939,1.38216,2.96253,-3.80548,8.81034,2.93514,2.50755,4.24055,7.02076,5.05772,-6.26757,-9.80435,-5.91702,-5.59834,1.54757,-7.33979,9.00242
-2.0651,1.78567,4.8485,0.794507,-5.11061,1.15771,-0.36054,-3.07781,-3.71739,-5.45651,-1.48989,-9.18797,1.61945,-5.57177,-4.92973,3.59625,1.50845,-3.87742,-7.7347,-6.70755,-3.60446,-3.44351,-8.25736,-6.49734,4.43632,-7.44286,7.86616,4.58496,8.1032,3.16813,1.45915,-3.14792,5.2472,-2.95287,-9.97189,-3.02306,-2.75418,6.97842,5.10658,1.99666,-8.92854,-9.20475,9.99482,-5.15888,7.12855,-0.35762,-0.382886,-2.7603,-7.08858,-2.63247,1.16883,8.50148,-6.47287,3.05072,-0.75746,4.43531,7.49153,-7.78152,5.39462,3.25539,3.61257,-4.87051,-3.66919,-4.62388,4.97164,-3.36576,-1.42954
-6.45302,-3.46873,3.98415,5.22825,6.3991,7.41242,1.56847,-3.71739,-8.34577,-5.62285,1.92207,6.64563,1.203,-8.01129,9.67405,-5.24388,7.40124,4.72977,-6.92645,-8.48407,-2.85526,-1.06178,-8.53033,-9.504,-7.1244,0.769518,1.51413,8.98443,-8.7901,9.87476,-7.40963,1.35946,-3.74436,-3.0402,9.59839,-0.231518,-0.043094,-3.28475,-4.47677,1.12777,-5.73753,-7.91053,-0.0786228,-1.66674,-2.38515,0.874497,8.51237,4.1577,-9.86027,-7.69799,-0.0222854,2.96704,-4.46212,4.19693,-0.581621,5.55732,-3.01268,4.60899,0.187165,3.02237,4.50158,-7.40814,-5.05185,2.72412,4.30536,-5.16925,6.29712
6.02155,1.99527,-7.39839,1.89236,-7.04078,-4.39364,1.25045,-5.45651,-5.62285,-4.24297,-4.85719,0.879843,9.74049,4.50668,-1.34517,6.6787,9.30974,-1.83516,-1.05477,6.1068,3.79856,-9.83746,9.43569,-3.43514,3.36267,3.31975,-1.66753,4.68005,4.02744,-6.32476,-0.171026,7.71709,4.02374,-5.12246,6.49143,8.30111,8.76979,-7.60023,-5.23193,-8.1082,7.64697,-1.15063,-9.00146,9.8514,6.72901,-0.467707,9.0818,5.90323,3.60227,-5.34002,4.32463,-7.68326,-0.444758,7.11068,-6.50625,-5.76755,-6.12156,5.0943,-4.32798,-1.33499,7.59524,-9.48971,5.15232,-2.47611,5.5608,2.8357,-5.05819
-1.48474,2.24533,8.24246,-5.91151,0.811247,-7.19924,-1.84866,-1.48989,1.92207,-4.85719,9.72082,8.36714,6.70967,-9.20852,-3.55536,-1.31229,-0.126283,1.44565,9.6953,5.56143,-2.0459,7.87002,8.50936,-5.49212,-3.39905,2.22133,-4.86289,-7.53204,-8.01022,3.66804,6.43814,-5.94968,6.23868,0.187939,7.82666,-7.51787,6.3773,6.73542,2.37978,6.42547,-8.25734,-6.97965,-6.25675,5.41245,-4.86283,4.13282,-2.01776,9.06797,-2.28264,-6.67468,-6.30218,6.45335,-5.94192,7.88361,-8.20753,8.61821,3.45524,-9.6952,-9.42351,-6.67856,0.326213,-5.17003,-5.34745,-0.573291,2.24376,-5.98281,4.23853
-2.34334,-5.44162,6.44114,5.68122,0.587758,2.17412,6.83691,-9.18797,6.64563,0.879843,8.36714,4.37058,-5.32339,-3.48379,1.33366,-2.8945,0.95452,-9.85837,1.70915,-2.1775,-2.42427,-5.73017,7.1956,-8.66284,-0.157627,5.97947,-1.3378,-9.97643,9.71057,-5.35811,-7.5675,3.70962,3.27896,4.40809,2.74817,-2.18629,-2.83037,9.62197,-2.95918,3.38526,-5.35995,-0.00650822,5.35705,4.66761,-3.69853,2.78874,-3.6954,-8.66634,7.20232,0.386516,7.95691,1.53559,4.81014,-4.61432,6.15091,1.92557,-8.97834,1.10704,-1.58423,2.4795,5.12383,-1.23286,3.3287,3.62828,8.68124,5.60898,-7.12749
8.34807,7.822,-5.86042,6.64042,6.84936,-0.341748,5.40803,1.61945,1.203,9.74049,6.70967,-5.32339,3.90901,1.03297,-1.82441,-2.51896,-9.49223,7.55688,-5.11521,-9.47305,8.4212,6.40791,-8.81727,-5.6647,-5.71362,5.06392,-0.962996,4.07928,-6.54299,9.81399,-0.405979,6.14441,-9.91499,0.255882,-8.43386,-6.19269,-1.91307,-7.39297,-1.64081,6.22167,9.41974,9.76562,-1.16473,-2.80454,-0.345824,-0.942595,4.87876,3.1154,-9.57363,5.65185,3.25152,-0.266556,9.43579,9.28602,1.74965,-0.431202,3.64541,-2.57517,1.40067,9.68427,0.80108,-1.14941,6.62665,4.44979,6.11431,2.51084,-2.73606
6.75247,-0.137246,0.181421,-8.12629,8.31149,-4.28706,-4.62902,-5.57177,-8.01129,4.50668,-9.20852,-3.48379,1.03297,1.54687,-0.473148,9.65283,-8.27229,-8.78033,-5.3433,-1.76674,-1.76718,-9.15003,4.71347,-2.16009,-6.7251,0.0697679,-2.23516,-6.91852,1.51846,-9.76484,1.67646,8.06746,8.3877,4.57075,3.33347,8.94566,-6.33031,-6.36906,2.59309,-5.87353,4.66667,8.56533,-2.64311,-4.26738,-5.02081,5.4709,-8.03731,2.91574,-2.30517,-6.48814,-9.85422,9.80573,3.91837,9.27097,1.36833,9.65497,-8.89084,-4.38116,-0.0958264,-0.89844,9.79923,9.23662,-6.04516,-6.51034,-5.54356,-1.79117,5.91248
5.79007,2.688,-6.33211,-5.19373,-4.27194,-1.57355,-2.24541,-4.92973,9.67405,-1.34517,-3.55536,1.33366,-1.82441,-0.473148,-8.55127,-2.43048,7.56046,-8.41958,9.43991,-7.03978,-2.01107,6.46052,9.84082,-1.84179,5.10631,2.45466,0.282046,-5.98271,-3.57971,5.13136,4.3745,-8.76227,8.0058,-1.78758,-9.2212,-6.32603,1.59051,-2.24883,7.92029,-6.94298,-0.00659654,2.28121,6.48087,-6.57599,-3.20943,-9.11051,3.70106,-1.47491,-9.7139,-6.7517,8.55177,-9.01511,-7.08097,-3.46907,2.77046,-4.83634,-1.15558,7.44594,4.77335,-5.1491,9.14028,9.33805,-3.95912,3.00355,4.2953,-4.09969,-7.55049
1.1108,3.28045,-2.51643,-9.07423,-9.69393,-7.28196,-0.714114,3.59625,-5.24388,6.6787,-1.31229,-2.8945,-2.51896,9.65283,-2.43048,2.84809,1.83103,-1.76424,8.57555,-2.16365,-5.90061,4.38586,9.51529,-0.849398,-9.26487,1.6813,-5.09932,3.3637,-7.55178,-6.18966,8.3909,-7.04912,0.245671,5.62985,7.47628,-1.92569,4.1068,3.73975,1.51021,-4.59746,8.2434,-4.9885,1.3574,3.08128,2.1683,-9.17715,6.23488,3.01427,5.19075,4.80883,-6.70123,-9.16956,-5.44624,0.701792,-9.06054,0.106132,1.30335,-4.97642,-5.55549,-1.87889,2.78289,-0.695566,0.885478,3.16912,5.02883,-1.06115,2.10897
-9.71344,-9.71514,-0.683433,3.32436,-0.691928,-6.06587,-8.63497,1.50845,7.40124,9.30974,-0.126283,0.95452,-9.49223,-8.27229,7.56046,1.83103,3.21843,1.15205,-3.25988,-4.52736,-6.10915,6.05641,3.46291,-4.97768,-3.07026,5.60324,8.96516,-2.80452,-1.27227,2.38786,-5.85512,-1.09642,-7.32696,5.90284,-5.09105,0.387398,2.92678,7.06033,-0.602639,-8.15176,-0.591137,7.98681,4.67953,2.13083,9.69215,-8.05701,2.96687,2.00907,-2.83981,5.89194,7.10899,1.91932,-0.68348,1.15255,8.28477,1.94881,9.72749,3.96422,-1.12263,0.694703,-8.53824,3.62648,-7.94611,9.5015,-5.74066,-8.12335,4.6093
-1.75689,-1.67219,-0.154878,3.51419,9.26555,-3.84477,-3.53603,-3.87742,4.72977,-1.83516,1.44565,-9.85837,7.55688,-8.78033,-8.41958,-1.76424,1.15205,1.35145,1.1226,-7.09076,-6.71988,-4.34455,0.159579,0.40315,9.56871,5.83309,-8.47247,3.92494,9.39902,-5.43638,8.47298,-8.38967,-7.10045,5.28981,-5.67144,-1.15111,6.34125,6.37515,-3.69827,9.12025,-3.67397,0.661021,-5.70997,2.43556,0.693778,-5.0919,-0.513065,-5.98587,1.73464,-1.99215,-4.85825,7.89175,2.02551,5.41865,-5.83032,6.2132,-4.5887,-7.11577,4.69907,8.02696,7.56135,-1.13276,-9.60373,-9.00336,-5.17174,-5.9201,2.87736
4.23689,0.211485,0.840135,9.06839,5.66132,3.95733,8.9399,-7.7347,-6.92645,-1.05477,9.6953,1.70915,-5.11521,-5.3433,9.43991,8.57555,-3.25988,1.1226,3.66037,-0.587476,-5.26934,1.20442,-7.35576,9.46026,0.0252654,2.04429,-9.40581,5.49051,-0.826643,6.92862,4.06091,9.33924,9.04327,-9.76818,2.80486,0.294374,-9.37236,-7.88167,-3.92841,0.366879,4.12425,6.14976,-8.23032,9.96947,3.5098,-7.38951,-7.88575,3.19918,3.27767,1.01951,-8.65401,-4.42609,-7.1988,-0.299641,3.99213,-3.94934,7.41486,2.56855,-0.233494,9.57697,5.84422,9.05229,-6.66892,-9.73349,-6.54361,6.737,3.05709
