7.51111,-8.71782,0.253076,5.86662,-1.82538,-8.41962,5.44812,0.144998,0.592056,-5.35402,-4.99286,-8.7154,5.91008,-5.57157,0.986882,-3.38535,-8.57027,2.89357,-2.0102,-9.19383,9.7616,9.1286,-7.27707,9.67887,-8.9394,9.28933,-9.79464,0.100652,2.86274,-0.75974,-1.64534,3.32098,5.98526,-3.13334,5.82775,4.70986,5.74518,-4.22087,-3.30657,-2.18664,0.128579,-4.17547,7.1911,9.03957,4.2225,-2.76814,9.85216,-1.04874,-1.27825,3.49594,-7.42674,2.43472,-3.87318,-4.38667,3.1329,8.16379,-2.28459,0.0496081,1.61403,-7.52969,-3.29278,-5.14516,-3.51084,-6.65724,-4.52143,5.11606,0.631504,-0.057405,-7.06657,-0.427294,-2.66277,0.0402688,1.18293,-7.82735,4.76372,-1.62582,8.04572,8.8158,-3.83852,-3.74037,-1.76365,-6.46564,5.17761,-2.36144,2.82062,-7.2493,3.06848,-7.88333,7.74277,-8.48564,2.32356,3.42494,-8.93636,6.09476,-9.51387,6.77834,9.61637,-7.67673,4.79012
-8.71782,-0.275984,2.56644,-2.16356,-7.05146,-2.66036,-0.435597,-8.70973,-7.05628,-3.41784,3.24872,7.26927,-3.52143,-4.31986,9.8734,7.85229,-1.48034,-1.37542,-1.40343,-4.67276,-8.80941,-7.15639,0.328601,-5.25232,0.488703,-9.08784,-7.11938,1.31507,-1.51161,4.23396,6.04648,-6.38287,0.0387864,7.74171,1.9413,5.44242,6.67788,2.33186,-9.289,-1.114,-6.84281,9.24419,8.80597,2.52675,3.73151,3.10055,6.21907,8.08125,-7.15378,5.75046,-7.17786,-7.82127,-5.68494,5.24726,-0.129599,-0.354465,7.93285,-5.2232,-8.72248,-4.64803,-9.66743,-0.827333,6.93485,-4.39062,-4.72269,-3.62983,5.0457,-8.94528,-9.57844,-1.23482,5.48168,1.93101,9.61576,-9.22239,9.86578,2.08824,6.90146,2.19671,7.02977,4.91185,9.07431,0.0409904,6.39505,-4.83631,6.01763,4.17597,-8.2386,-3.80107,3.87766,2.49938,-1.21047,-9.82329,0.0729063,-8.4983,0.32789,-4.0163,7.39423,9.89782,-8.63687
0.253076,2.56644,2.8011,-1.34342,-5.5443,9.97782,-8.75578,-9.42447,-9.45134,-9.38112,-5.65329,-6.2874,1.25304,-5.9354,6.60653,-3.01332,6.23652,0.885259,6.97109,2.01413,7.95255,1.37668,3.41646,-5.1149,-7.39692,2.43409,4.81176,-0.958193,8.8153,6.0016,-7.17983,-9.57319,-2.05699,-6.12336,-6.02381,-4.65857,-6.80471,-6.75817,-9.17479,2.96176,-7.19853,3.6048,-2.93618,3.86286,-8.12618,8.68489,0.116179,2.84049,0.263007,6.69501,-5.01462,4.11494,8.36594,-8.86969,4.36571,-5.48705,-8.52951,2.95104,5.11514,1.18755,-5.4945,-4.80932,-9.50383,-0.181542,5.62514,-4.9601,3.16468,9.36218,-4.83737,3.25011,-5.94333,0.197993,4.13687,7.3511,4.00716,-9.74297,-1.78199,-2.94741,4.93961,9.76527,8.37433,3.42959,1.87638,-9.59468,-0.184703,0.177682,3.60697,-4.94825,-1.66282,8.11781,-5.81117,-2.34987,0.262004,-6.94929,4.27374,6.70906,-4.50552,-5.15887,4.46157
5.86662,-2.16356,-1.34342,-0.0462971,-7.96221,-9.18392,-4.60217,8.77547,1.902,-4.04337,2.9988,6.4439,2.95878,2.72751,7.46582,-1.98957,-4.09944,9.72359,-9.1143,9.84662,8.10553,-4.86228,6.1975,-0.567882,1.54614,9.85353,9.45788,2.4946,4.559,5.98794,2.08112,-8.75379,3.58586,5.19471,9.80523,-7.73881,1.18169,3.04475,-0.331211,4.82623,-1.04826,-9.55506,8.23984,8.90972,-3.76091,7.00869,4.26537,-5.49397,5.29547,4.94786,2.47842,0.195533,-3.84228,5.5787,9.98719,-0.565689,-3.62451,1.43963,-7.13681,-3.54392,-7.99686,-7.96499,2.22481,-9.78045,-2.55432,-0.568934,6.52234,-4.24554,-9.68981,-6.91116,-6.89253,3.26071,-3.65806,9.98896,-8.98807,-1.38098,0.64131,-1.66709,-9.13827,8.44226,3.91168,-3.90391,7.88045,-6.85217,-1.04777,4.53563,2.62414,-4.81933,7.12494,4.51855,9.15619,-5.43227,0.578865,-4.33657,-2.89102,-9.991,-0.113559,-3.06361,9.218
-1.82538,-7.05146,-5.5443,-7.96221,-9.82954,9.31327,3.33911,1.04636,6.5091,-8.69014,-6.24311,2.91387,7.29492,-1.88166,0.767653,9.10014,-0.316036,7.69434,7.39759,-1.33507,5.34017,-5.76271,-8.33555,6.75471,-5.10162,-2.69684,-0.680553,9.65771,1.08427,8.7779,-1.34251,3.78104,-7.05302,0.949138,2.66676,-5.32984,-7.62292,8.51849,-4.70657,6.58379,5.22249,-9.24396,-1.08823,1.84942,3.16583,2.49375,6.15643,6.04578,-0.523851,-1.0573,-9.14394,4.47831,-3.66155,0.547111,1.65186,-0.512977,-1.19105,-3.29334,8.0213,-7.52632,5.39872,-0.731179,-7.91012,6.8257,9.57333,3.15864,-9.80524,2.43383,-2.3805,5.14422,7.78632,-1.50769,-5.76858,7.95229,6.66754,-4.50873,-6.90364,-8.16801,5.46828,0.986194,8.37346,2.02836,6.5048,-8.79485,-9.11725,9.81536,8.76714,-7.131,-1.41288,1.30205,-7.57919,-1.2571,-3.08366,-1.08521,7.14637,0.719825,-5.58949,1.68283,7.04755
-8.41962,-2.66036,9.97782,-9.18392,9.31327,-6.73957,-5.09275,-6.87352,-1.03633,-7.98638,-3.55571,-1.41977,7.76511,0.26812,-4.15895,3.95807,-9.82609,-0.575227,-0.745731,-4.27475,-3.14211,-9.42186,-2.73981,6.9473,-6.88238,-9.70394,-9.87235,6.08689,3.98957,-1.51002,6.68584,2.08594,2.58027,-2.30754,9.59185,-4.37764,-6.01993,6.30106,-4.41354,-0.672484,6.56222,9.53274,-7.07941,5.52654,6.56225,-9.42573,-9.21391,7.84982,-4.06571,-8.53918,-0.790047,-7.72939,7.97723,5.9763,-8.09649,2.87402,0.915856,1.8212,7.02427,-8.45552,9.03053,-9.47732,8.43052,-2.01145,0.190152,4.44321,0.581973,0.973266,-4.23859,-0.650241,-0.382637,-6.46828,-0.423525,6.48131,-6.84895,2.31232,-5.29017,-2.85201,-2.37189,0.794879,-8.74928,-3.80181,-7.05416,7.76882,2.73198,-2.88982,4.93849,-6.20023,-3.27941,9.31108,-0.525596,-9.56382,6.13492,-2.60497,-1.29059,0.653089,7.20201,8.96283,-4.62244
5.44812,-0.435597,-8.75578,-4.60217,3.33911,-5.09275,-7.38213,8.59522,4.53568,-6.83926,-0.0889639,-3.93768,-2.14165,-1.06967,3.01353,5.47107,4.05868,8.81996,-9.18018,6.30517,-2.05892,-1.60961,-1.24459,5.95426,7.17557,6.82922,-1.42632,-7.93063,-6.93025,-2.19369,-8.69754,-4.57058,4.59284,9.85738,4.83131,3.55625,-4.90576,3.19571,-0.852806,3.12019,-3.48324,2.23355,3.62574,-1.90857,6.05201,0.591155,7.32915,-8.9336,-6.0069,5.53298,-0.659705,-3.15948,3.59447,9.812,1.44351,1.15646,-1.48866,3.9715,-5.28564,5.03026,-0.918631,4.72018,1.31077,-2.14771,-2.39779,8.26026,9.29158,0.822976,8.03864,3.44133,-8.05223,7.91535,-0.878057,-4.03511,-0.129078,5.87854,-7.31832,-4.88299,7.56503,-0.13393,-8.83056,-2.03021,-1.27915,-0.952304,1.90682,-6.99975,4.31598,9.5653,-8.00318,1.25433,-2.15715,0.815698,2.93183,9.84527,4.2261,7.84001,8.39232,4.9688,7.09379
0.144998,-8.70973,-9.42447,8.77547,1.04636,-6.87352,8.59522,6.27402,-5.24538,1.10877,-2.67478,-9.3648,-8.64197,-0.926556,-1.08963,7.64253,9.57642,-1.24189,8.19105,3.68217,-5.74807,-5.44698,-9.37939,5.86713,4.42254,-7.23414,9.56037,1.92396,-6.92791,9.86855,-6.97774,1.3364,9.3297,5.15986,-4.03776,-4.21232,4.17581,-0.70952,9.57126,-9.26889,6.84381,-9.02361,-1.59838,-4.97304,7.78865,5.02151,7.66154,-2.10835,-5.99398,-0.217776,2.91988,2.9941,-0.282122,6.96201,3.62376,8.6022,-9.7623,-2.65171,-1.56618,3.99564,0.199475,6.32812,-9.14725,8.15948,0.729671,8.94049,6.49227,9.76526,-0.945983,2.11386,4.67743,-6.58374,3.51311,2.00453,-9.18556,-4.23348,8.11035,4.4684,5.51474,8.88477,8.89857,-9.97723,-7.64146,-0.233196,0.347558,3.17211,-3.35438,2.16761,9.9942,8.66778,6.73295,-5.98794,-2.9423,-9.1632,1.09837,-7.55809,9.52286,7.13984,-3.54928
0.592056,-7.05628,-9.45134,1.902,6.5091,-1.03633,4.53568,-5.24538,-4.51541,-7.23303,-9.87699,-2.86089,-3.92813,8.54489,2.2715,5.54495,-8.89962,-9.03751,-6.18934,5.98139,6.87506,7.25824,3.66628,7.48599,2.12043,4.97559,7.8002,-1.66002,-7.43013,7.54253,-5.7535,5.32245,1.70031,2.20994,3.80291,-3.52773,-0.678334,-2.07439,-0.276105,-4.61959,2.67773,5.61314,-2.3573,2.28773,5.49948,-3.64261,-8.21259,1.44127,-4.47545,9.03028,9.99159,5.39863,5.36674,-0.23374,9.20966,-2.33682,-4.51264,-2.63882,-0.635317,6.17859,6.39364,7.21239,-9.20604,9.1885,3.26287,9.83089,9.01508,-2.32435,-3.47378,-4.50816,-7.24128,-3.83175,5.35776,0.292665,-0.493002,-1.65289,3.27623,3.15904,7.23603,-3.45908,7.34726,-0.861621,9.51051,-9.1503,-0.97748,-8.0327,-1.96202,8.75571,-8.94126,-5.54016,-4.47391,-4.06827,-2.51317,7.23915,-6.46364,-7.39681,0.953928,4.83393,1.38706
-5.35402,-3.41784,-9.38112,-4.04337,-8.69014,-7.98638,-6.83926,1.10877,-7.23303,0.808359,5.0818,-6.91142,1.98518,-1.32604,0.573201,3.14976,7.38876,-8.81423,-8.04725,-9.19535,-2.74768,-8.58648,-2.5162,4.69389,-6.84065,2.97491,9.43551,2.02225,-7.15633,9.67154,-9.93599,0.377965,7.79533,3.09432,-3.60215,1.00747,-2.05438,2.66998,-2.93381,9.51321,-4.9227,-5.69135,-7.09663,7.2256,6.51321,2.60237,-9.14718,4.08826,6.60529,7.12091,7.38921,9.82808,-9.79222,9.18716,-6.36853,5.64237,5.82956,-0.697945,8.18673,7.13801,-7.80087,2.17386,-8.03532,5.00275,-8.47469,1.36864,9.21746,8.58497,3.08447,4.94572,-0.949376,1.98329,-7.115,-4.38809,6.79494,-5.74691,7.76787,-2.04416,-3.73295,-8.62926,-4.46508,-7.74341,2.37569,1.28902,0.260288,7.47553,-8.3426,8.69149,9.8124,0.0374276,8.97002,-4.14985,-4.16627,-0.409675,3.00382,7.69581,-2.22548,4.43675,-3.8275
-4.99286,3.24872,-5.65329,2.9988,-6.24311,-3.55571,-0.0889639,-2.67478,-9.87699,5.0818,5.77675,-8.8611,-3.28734,-9.59248,8.19389,-4.21289,-1.00729,-2.78114,-1.972,4.42075,1.71105,4.59408,5.53876,6.8961,4.62464,-4.77697,1.08978,5.32549,-0.475772,5.96504,-4.92351,-3.17854,-5.61252,2.6688,0.224467,6.49099,-0.0251844,2.78062,2.62036,9.97603,8.35959,-9.13679,-7.24168,2.05476,-1.06842,-5.97792,8.2513,7.38939,9.55937,6.11707,4.02199,3.90624,1.68225,6.1253,-1.90053,-1.7158,-5.46038,3.88741,-5.2943,2.11859,-2.54192,0.407257,0.513628,-4.75313,8.99996,-2.27985,9.92186,2.90569,-3.74732,-4.38252,-6.6929,-6.51372,-6.36307,0.884902,-7.43232,4.16305,5.87586,0.821744,4.16755,0.503523,1.69652,-9.27711,-2.26146,-3.90457,8.61005,6.99191,-9.25025,0.315212,2.55371,2.6766,8.69902,-6.60446,2.55004,0.587545,9.60485,1.64198,7.82798,8.04637,-1.36153
-8.7154,7.26927,-6.2874,6.4439,2.91387,-1.41977,-3.93768,-9.3648,-2.86089,-6.91142,-8.8611,-2.33852,-5.65004,-2.4562,-4.44992,-0.06038,-8.07669,-8.93525,-7.24144,4.16314,-6.48788,-0.0284862,7.05461,-3.55435,-8.00583,-3.29077,-0.422471,-6.2757,7.86108,6.92272,-0.190583,7.46754,-6.07631,1.88831,8.51645,-5.46797,1.25925,2.50334,6.84676,-0.122252,7.00438,1.80108,-3.65435,-2.46465,0.682543,-4.53556,7.61926,3.92011,-9.37757,1.28924,-3.91988,6.9786,-8.73625,4.24655,5.63414,-2.95644,9.67083,-1.17195,-1.48114,0.395825,-5.50998,-8.82034,3.35582,-7.08317,-9.11739,-2.82627,-1.63754,7.47294,1.72946,-4.06778,8.97794,3.8675,-5.63347,-3.19656,2.04587,-1.26505,1.97369,-4.76422,3.76131,4.5106,4.93229,-2.9174,9.94628,-8.8446,-4.83943,8.40598,0.897296,1.75554,-9.78785,-2.62288,-5.29154,-7.10398,-7.16218,3.6393,9.20726,-1.71565,-4.38959,1.51808,9.11002
5.91008,-3.52143,1.25304,2.95878,7.29492,7.76511,-2.14165,-8.64197,-3.92813,1.98518,-3.28734,-5.65004,-6.35318,-0.57953,-7.30667,-8.07876,2.81915,1.5519,9.89255,-6.67331,-8.37354,6.19769,7.74986,-6.05917,-1.47843,-6.74069,6.10365,-5.01799,2.90431,-9.49066,-4.2967,5.59174,-8.38536,-8.78675,4.36551,-8.91164,-7.76984,8.73197,9.16598,5.1015,2.77774,-8.44811,4.18225,9.30785,9.18765,4.77215,4.18741,4.77559,-9.68414,3.3793,-4.2844,-8.36795,6.65666,-0.44316,3.63513,4.12583,-8.40723,-3.84655,-6.22289,-1.62306,5.66461,1.2665,0.340844,8.14546,-5.65858,3.64126,0.765797,-9.52258,-1.32694,-3.5409,-5.5901,-5.44848,4.47226,-6.79267,2.39026,0.531481,1.10608,-0.0324077,7.85166,1.70854,6.63133,-0.030714,8.25894,-3.42591,-2.24811,3.5906,-3.56737,-3.53247,-6.77546,5.6471,-2.83744,8.03929,-2.37197,7.12801,-9.1587,-4.62839,-6.44902,2.15179,5.10606
-5.57157,-4.31986,-5.9354,2.72751,-1.88166,0.26812,-1.06967,-0.926556,8.54489,-1.32604,-9.59248,-2.4562,-0.57953,7.46298,-7.95678,8.19474,0.741225,-1.6712,-1.22817,3.82396,8.53819,0.0119747,-1.62014,1.73193,5.04278,-6.53484,-4.16606,-9.15692,8.24997,8.79509,5.41761,-0.478232,-8.14828,-9.46089,9.8753,5.13257,-2.39949,1.65781,-2.25463,-6.15393,3.61503,2.0206,-1.80548,4.2211,-8.48083,0.174992,-4.37779,3.74119,5.9609,8.60701,-1.35444,1.81674,-2.29812,3.48636,-7.45727,-5.99203,-7.28783,1.84247,6.677,3.72958,5.08386,-7.60307,5.82405,3.59368,-0.0356485,0.276983,-8.92339,1.61538,-3.69233,-6.85074,4.83992,-7.52154,1.96635,-4.43111,-1.11784,-2.56703,-1.21682,-6.51496,2.85627,-5.92849,-9.17992,4.94765,2.62098,-0.075339,-7.58609,-5.92029,-1.44711,-9.17367,3.55766,-3.50721,-4.61834,-7.48909,4.09759,9.45296,6.17047,-1.95742,4.88258,-8.31644,4.86173
0.986882,9.8734,6.60653,7.46582,0.767653,-4.15895,3.01353,-1.08963,2.2715,0.573201,8.19389,-4.44992,-7.30667,-7.95678,-3.05645,4.47425,-4.68673,3.61412,-3.46619,-6.86792,2.09366,-6.48128,-9.1733,8.35942,6.50727,7.52068,-2.04072,-1.98841,-5.27728,-9.71502,-7.25394,-2.40437,2.91235,-3.22826,-1.67125,0.266344,6.2633,5.37782,4.41491,6.71406,-9.44045,-0.521851,-6.78495,-0.333672,-9.20397,-7.31445,-3.41419,0.150356,-4.2876,8.25895,-6.43332,-8.9664,5.84052,9.6027,7.68361,-7.00506,5.00132,-5.41312,-5.46234,-0.500618,8.89489,-1.20921,-1.00695,-0.636793,5.11465,-6.39097,-2.58639,-2.65497,6.09501,9.95608,-4.84209,1.83701,-2.27067,9.53552,4.9921,6.95331,5.92815,7.06521,8.94688,-9.96927,3.11585,-2.04608,5.77248,8.96885,3.00547,-4.27973,-9.88228,-9.01794,2.28417,-2.50691,-7.63611,-2.26794,-2.94234,3.39253,2.00331,-3.51591,-3.25574,3.82803,6.10795
-3.38535,7.85229,-3.01332,-1.98957,9.10014,3.95807,5.47107,7.64253,5.54495,3.14976,-4.21289,-0.06038,-8.07876,8.19474,4.47425,-7.04777,9.23729,-9.85278,-4.05049,6.15212,-8.22167,-1.33588,-9.78518,1.06834,4.89412,-8.00811,0.957969,2.82103,3.32934,7.75287,-2.19781,-0.372115,-2.27429,4.22409,5.53464,6.13522,4.92866,-5.70937,-6.01755,5.54774,2.27059,4.86336,9.31221,-9.65425,8.81434,-4.3329,-8.62841,3.55399,9.13526,-2.42009,3.39183,0.796705,0.614936,-8.33621,-9.07727,8.73705,3.37445,-5.64137,-0.06668,-9.63624,-1.87054,0.240968,-4.2148,-4.61035,9.49544,-1.83712,5.12605,5.24163,-9.41482,8.06873,-4.53331,-6.77624,1.56511,9.85756,4.56548,3.60102,0.661718,-9.6742,5.63142,1.06747,4.15399,1.43196,-4.31989,-7.81644,-7.54216,2.38692,-8.06838,-5.03445,5.46229,0.414117,-4.50857,5.00765,2.35381,5.53662,7.85623,-4.31988,3.04211,-3.81566,-4.57599
-8.57027,-1.48034,6.23652,-4.09944,-0.316036,-9.82609,4.05868,9.57642,-8.89962,7.38876,-1.00729,-8.07669,2.81915,0.741225,-4.68673,9.23729,-4.14469,-9.09646,5.55362,-9.29679,-9.7719,-0.6543,-1.63802,7.41624,8.34061,-7.2644,9.3966,0.574117,-5.4241,-2.15756,4.09195,-7.07195,-1.66392,-7.08303,4.94314,8.84417,3.78181,-3.7847,5.08864,6.41333,5.27747,-7.3377,-1.64197,3.07311,3.75063,5.36036,-3.41037,8.63901,3.9071,-0.0614801,0.631888,-9.32082,8.44583,-8.11313,-1.31927,5.80805,2.92997,5.6954,6.17904,-5.57323,-8.3077,-0.541381,0.0176978,-1.73012,4.68845,-4.16263,9.91435,-3.60591,0.658245,-8.03182,3.62425,2.18606,7.96826,6.16891,7.5982,-3.10578,-6.49653,4.67987,2.79264,3.31476,-2.52761,-3.18475,-2.57851,-7.1296,-0.640215,-4.62573,0.973031,8.12377,2.19841,-5.56351,4.57098,-7.90466,9.98917,-1.02682,-5.57666,7.76494,4.98205,-5.79755,2.44651
2.89357,-1.37542,0.885259,9.72359,7.69434,-0.575227,8.81996,-1.24189,-9.03751,-8.81423,-2.78114,-8.93525,1.5519,-1.6712,3.61412,-9.85278,-9.09646,2.34694,-9.75574,4.08331,-6.41174,-8.11717,-3.72604,-7.62102,9.40067,5.73237,7.44449,6.7748,4.60077,-7.25813,5.43574,-2.55447,2.63748,-0.943178,-1.69822,6.9278,4.20769,5.11182,-5.9485,-3.04716,2.65184,0.667481,-8.62283,1.44659,6.62476,-2.2659,-9.78401,-6.25541,-1.72224,-0.658484,0.749516,-7.95584,-6.18832,-1.64006,0.409525,4.7688,0.23997,-2.96022,8.63096,-2.83447,-0.981647,6.54195,-8.51974,4.00495,3.63321,-6.02928,5.9302,-5.76711,-5.31593,6.38471,4.94244,9.03959,9.28731,-4.25844,3.04949,-0.675279,8.59309,-1.0725,2.44098,-0.0440717,6.40296,5.15071,-8.45071,-3.38616,-9.02408,4.75454,-0.199779,-6.32271,-4.37346,-5.26134,-2.62178,7.15124,-9.07397,-1.21453,-5.7735,-0.127634,-0.0246617,3.64691,-2.82016
