-0.195169,-6.21031,6.01925,-9.2609,-1.35204,3.83598,-0.645858,5.56633,8.38074,-1.64626,5.28914,5.01837,-8.30884,-9.28204,-9.67025,-6.20665,7.2186,-8.85234,8.73279,-5.78797,-7.80227,1.31546,-0.998454,-3.07878,-5.41533,5.53291,4.04553,4.50193,9.67723,4.73399,-9.66322,-0.745609,-9.04376,-3.30178,-8.58093,9.18018,-6.25109,3.65419,-2.88895,7.09872,6.80973,-9.31984,9.44231,0.278749,-3.21947,-2.83617,-4.41943,8.46838,-5.10619,-2.97221,-4.79505,-4.99365,-5.82202,-4.483,6.19624,4.68788,6.30072,-8.98919,8.68588,5.90372,-3.04861,3.7705,5.39474,6.51688,3.5209,2.61523,-2.41924,3.52089,2.59625,-4.7777,9.44445,-7.96731,4.05124,-7.12498,6.59147,1.10974,-3.56412,-3.11993,-3.16105,-6.78373,-1.71965,6.59457,7.11186
-6.21031,-1.54035,-4.1009,-1.12966,2.60455,-6.41345,-4.67092,-7.66772,4.48434,9.7043,-7.28532,7.5019,0.383563,3.72943,-2.45497,-1.73878,-1.5012,-2.39593,-2.24045,-1.03932,8.06169,6.83946,-6.98896,9.80193,6.61594,-8.35477,-0.4389,0.985991,-7.27058,-9.70255,-8.30884,3.43649,-2.24998,0.938094,8.84617,-6.24327,-0.517574,7.94934,6.15589,-0.655178,-6.16432,-6.54711,-7.04807,5.07761,-4.01169,6.26224,6.38324,3.63477,-5.95135,4.3109,-8.63681,-0.202885,-6.56423,9.04663,9.99841,0.409907,5.82943,-1.33632,-5.50245,-2.31507,4.95816,-1.82712,6.81258,-9.60898,-0.45014,8.58907,-9.64307,-2.03751,2.7802,-0.0327889,-1.10583,7.28576,-3.7756,-8.99612,-4.05799,9.1508,-5.73032,4.51279,4.30812,-2.15252,3.09828,-0.502316,-4.29404
6.01925,-4.1009,-6.54334,-0.822211,2.38063,-8.49688,5.57252,9.66848,-6.12447,-9.03961,5.16276,2.0488,-0.485701,5.01507,-7.23659,5.84668,-4.50083,4.24216,4.86679,7.43207,-2.91662,-1.78489,-0.847519,-2.3971,6.09423,5.88673,3.88373,3.00063,-0.311906,-8.04438,-1.74579,-0.436273,-1.42748,-4.24817,6.60078,-8.4864,-5.63751,-5.75001,9.58892,0.0208523,7.39682,-5.97214,0.841422,3.51485,9.75296,6.76201,8.31221,-9.92839,6.39956,6.74642,4.62066,-1.60666,-9.61365,1.30322,-5.36237,-4.18174,0.811296,-1.81831,3.36874,-6.70939,2.7911,-5.9471,-4.35141,-5.67041,6.39566,-5.36557,-2.86564,-6.82019,-0.29734,3.98803,-6.81228,7.69906,9.9487,6.08851,1.84126,8.17216,-1.02631,4.78909,-7.69822,-9.28608,-4.52199,-6.33968,-2.54951
-9.2609,-1.12966,-0.822211,5.8663,9.84092,0.567801,0.691024,1.95942,2.92131,6.20366,-0.649,-8.65276,6.85432,4.76067,7.41087,-1.13007,-1.33112,4.6427,-4.91889,-8.92961,-6.02947,5.54968,9.70168,-5.79793,0.734806,-6.20934,-8.08619,5.3611,-7.60292,5.72059,-8.08691,8.83586,7.77972,-0.533538,8.49727,9.66052,5.99555,-0.243184,2.77172,7.21683,-0.993913,-1.76487,-4.36625,-1.19379,0.98591,7.57918,-2.00522,2.48989,7.32658,-7.73768,-5.00222,-6.44353,5.97058,-0.301429,4.76471,6.02718,-1.30857,4.11418,-5.79596,-3.00639,-2.85572,2.10765,9.55652,4.497,2.44593,8.31006,-5.07609,-0.300747,8.72921,-1.84736,-3.10056,6.78255,-4.55563,-0.261665,0.984404,9.78943,-3.78311,9.53139,5.59344,-5.13284,-6.27145,-8.84747,3.68996
-1.35204,2.60455,2.38063,9.84092,-9.35323,6.11231,-1.31324,-3.68664,-6.07053,7.56923,-5.04578,-2.97497,4.6066,-2.14737,-7.55452,-2.2368,-2.01869,3.72094,-8.34276,-3.27938,3.17224,9.67653,-0.982713,9.62174,8.54029,-7.49175,-3.02833,-6.45872,-6.88433,-5.99858,-5.68372,-6.30208,2.62606,0.859193,4.28105,4.41829,6.01243,3.14433,-3.40036,6.48378,1.23283,3.14536,-7.94148,-7.57769,7.47884,7.58225,-0.196822,-7.81898,8.90029,0.201784,0.605021,3.69067,5.46149,6.74054,0.703188,1.43219,-1.53393,-4.73513,-4.54253,-5.20644,-8.81172,4.1929,-8.32578,9.2469,-6.73653,-7.86912,2.40323,-3.23263,1.88128,-9.91214,-3.61891,1.84099,5.3039,-6.03706,5.37913,3.18468,8.82395,-6.95318,7.31093,8.10339,-3.99615,4.73022,-3.94031
3.83598,-6.41345,-8.49688,0.567801,6.11231,-7.85764,0.918962,9.57501,-8.87038,-2.94943,4.14245,-6.7497,-4.18029,-8.48504,-1.41692,-9.60455,7.288,0.886521,3.41714,1.57525,2.41792,-7.04389,5.38819,4.17626,-5.45713,-8.74695,-6.7518,2.1926,9.05248,4.32261,-8.81536,7.24675,3.84156,8.68952,5.79885,-6.58797,8.1554,-6.74284,-2.61536,-4.95593,6.42538,4.1064,0.275574,-1.67657,-1.92783,-0.781331,3.65786,0.221226,-0.841791,-8.88463,-1.41205,8.23961,7.59195,-6.93171,3.94795,-2.6445,6.44256,2.53562,-7.04212,9.40152,1.44031,2.67815,-1.16145,-3.87412,-9.76193,-3.4232,-8.2893,5.63514,6.80386,7.65142,-1.88823,-5.66645,-2.52593,4.47484,9.71005,2.70437,-6.93914,6.85477,1.82326,-2.99386,2.2187,-4.04497,1.38596
-0.645858,-4.67092,5.57252,0.691024,-1.31324,0.918962,8.33814,2.55627,6.52653,-3.691,4.87618,7.8238,-3.59852,-2.8359,-5.67991,8.00746,6.40089,-7.5759,-8.90973,7.92419,0.415176,-3.93785,7.4738,9.13644,-1.70001,-1.47814,-9.48321,5.71916,0.654587,-4.47845,0.272239,-6.8585,-2.79343,-8.66542,-7.65183,1.17581,-3.70385,-1.96074,-9.18314,-5.10059,-1.77257,8.50118,-8.8735,6.1757,-4.4017,6.37458,1.6178,-2.14555,4.24785,-5.75055,2.07453,-1.20461,-1.89637,-9.8104,-8.69099,2.86268,-4.20456,-0.0148507,9.29103,9.9015,9.42558,-2.04905,4.05962,5.42535,-3.27879,3.64342,-9.18468,4.27853,9.97817,8.78622,-6.4183,2.14052,-2.6703,-8.77128,4.37956,-9.61832,4.98526,5.42076,2.91954,-5.0341,-7.78723,1.92522,9.16917
5.56633,-7.66772,9.66848,1.95942,-3.68664,9.57501,2.55627,-1.92102,2.54007,5.83564,-1.30712,-1.1355,-4.36868,6.25609,8.19256,5.66951,5.99035,2.82754,1.67014,-1.83462,-7.85095,-0.865851,7.15476,6.60606,-9.36968,-6.20356,-2.83948,-8.99118,-7.29199,3.58749,-4.36786,-7.20213,0.199992,-9.94736,-7.13331,0.868008,6.51138,1.34942,7.81017,-8.03733,-3.86716,-8.20756,-6.3197,-0.259641,-3.27428,-9.72505,0.81622,-9.10857,-4.9169,4.23604,-0.388072,-3.94962,-9.60161,-5.2718,-8.18592,6.64394,-8.40878,3.72538,6.89879,9.4142,3.93629,8.46928,2.72695,0.763993,5.72305,2.90024,8.11373,-1.91773,6.11722,6.00794,7.46949,-4.04719,-9.31326,6.47165,1.55769,7.9718,4.90294,-4.89527,-2.81184,3.81928,1.03632,-8.89448,2.37795
8.38074,4.48434,-6.12447,2.92131,-6.07053,-8.87038,6.52653,2.54007,3.29608,-4.6177,7.41452,-5.54714,-2.80548,8.76492,-8.51021,-2.02247,4.12588,-9.41509,5.67063,-5.15255,-4.92546,-2.7772,9.29854,-5.35513,-1.22155,-3.45219,-2.46431,-3.17718,1.27463,-9.79865,4.19353,-2.52459,-1.03998,4.43221,-8.49615,-0.358066,-0.711906,-3.61218,-4.76944,7.79075,-4.59896,-7.78573,7.04064,9.19129,-1.17338,9.67489,-8.1479,-3.2885,0.426021,-7.13978,-7.01434,-4.81439,2.67891,4.3124,8.34044,5.42553,-6.00506,1.90608,-9.92791,0.105845,3.56779,-7.47273,8.61311,-2.41523,1.56631,-6.5322,0.810731,9.87105,3.17919,-3.78767,-1.09813,-6.36411,4.86657,-3.59697,4.55848,8.55764,5.84457,1.07871,-8.28069,4.79627,-6.78387,4.12305,1.43147
-1.64626,9.7043,-9.03961,6.20366,7.56923,-2.94943,-3.691,5.83564,-4.6177,-7.33816,9.97793,5.13234,-4.1897,-7.18881,-8.4149,8.05026,-7.20973,-4.4711,0.35986,-1.37834,0.0365338,-9.17824,-1.23862,7.94651,3.48758,-3.95894,-7.82737,7.96893,4.22447,9.89715,3.23412,8.64452,-3.17419,3.91877,2.68187,2.01687,8.04367,6.55318,5.89718,-9.84603,-3.30498,1.4971,-8.24913,9.54186,8.71047,-8.42686,-6.1013,-6.0849,-1.75778,2.31368,2.37972,6.22254,-4.60675,9.40657,2.60218,-1.1441,8.9116,-3.52665,8.98426,-3.49948,4.49313,-1.09659,7.98058,-7.39278,-3.56947,-2.8767,-2.03984,-5.03086,-6.4479,2.33942,-6.1624,6.75155,0.426359,3.24745,-6.14821,-9.21385,2.00547,3.59349,2.81509,2.76164,1.5049,-3.78642,-4.67141
5.28914,-7.28532,5.16276,-0.649,-5.04578,4.14245,4.87618,-1.30712,7.41452,9.97793,-0.616693,1.64078,-5.3809,-7.9943,-6.85479,8.28318,6.66933,-1.67048,-0.342061,-0.892071,9.64759,-6.44169,2.20038,6.86103,-4.11107,-3.38696,-9.77172,-9.50793,6.87497,-5.62665,4.50227,-5.33738,-1.97047,7.01182,-0.922904,1.52816,-8.58819,-9.13933,-0.937689,1.80904,0.51218,-1.10968,0.722694,0.119498,2.90148,-0.0548936,5.02464,0.221979,-0.130473,5.61524,6.24551,7.18673,-9.52685,-4.13901,-4.88088,-1.21612,-3.4764,3.3581,-4.60439,-5.99831,1.69235,1.93169,2.01037,-5.77447,6.35343,5.6749,1.89886,5.68128,2.13617,-1.23867,8.48233,-7.14588,-1.6233,-2.84805,3.66907,-2.63062,3.50833,-3.29142,-9.75285,2.0272,4.72036,9.18957,-9.68568
5.01837,7.5019,2.0488,-8.65276,-2.97497,-6.7497,7.8238,-1.1355,-5.54714,5.13234,1.64078,-3.86036,2.44055,3.13843,3.28791,5.85012,4.24697,-7.58242,-2.46365,-8.48163,9.57365,7.15086,8.04555,1.23798,-3.96821,5.75272,2.3206,6.9608,-0.639473,-2.40589,2.43654,-6.14203,8.24033,-1.49889,0.89683,-1.61377,4.45097,9.09671,-7.98121,9.31989,5.29858,-2.48333,7.3915,0.126022,9.49283,-7.21569,-2.70348,-6.30372,6.01357,-8.01892,-2.86942,-0.300818,-3.10672,3.56639,-0.430274,5.5013,-3.44616,9.32012,7.74309,8.61681,6.81362,9.89552,-4.05638,2.35629,-0.752707,7.44981,9.04515,4.92462,5.5361,8.22833,0.685736,-1.92801,-4.08154,7.32383,-5.25327,1.46451,-9.76039,-8.87735,3.60623,8.73426,9.73902,-6.01105,-2.31708
-8.30884,0.383563,-0.485701,6.85432,4.6066,-4.18029,-3.59852,-4.36868,-2.80548,-4.1897,-5.3809,2.44055,-1.04937,-5.53031,-5.14841,2.12075,-1.72883,6.73254,6.96898,1.52267,8.21651,-7.39495,1.18175,5.63824,4.92449,3.18573,-8.98832,-4.40383,-7.16958,-4.41447,-0.0451808,-7.46334,3.01748,-0.408121,-7.7208,2.0498,3.16677,3.49164,5.73117,-8.37592,9.91773,-3.12981,7.20475,1.25454,1.38639,-1.31522,6.42084,6.99052,8.61601,8.78561,-2.06897,1.62458,-7.15199,-9.76431,9.19054,-2.03419,5.63676,7.49439,8.65879,8.999,-7.71842,-6.43375,2.62093,-1.13252,2.93396,-5.94498,6.65601,-4.35338,5.13996,-5.03617,-1.40536,-2.79821,-3.52516,-0.93812,7.07371,6.14437,3.55606,1.02326,8.7594,5.49985,4.44087,-9.93634,-6.53674
-9.28204,3.72943,5.01507,4.76067,-2.14737,-8.48504,-2.8359,6.25609,8.76492,-7.18881,-7.9943,3.13843,-5.53031,-2.99109,-6.97127,-7.69689,-5.86984,-3.94528,5.21109,7.45848,0.52812,-0.50382,0.320522,8.70551,-8.84012,-3.58366,-0.314525,-8.74155,3.61684,3.43854,7.64946,7.17684,9.89441,4.87188,-7.70036,9.02853,-4.18999,-9.12854,-1.33806,-6.92319,-1.70362,7.8129,-4.00818,0.743284,-1.9561,0.904511,2.12315,6.01764,7.94952,-2.95446,7.40494,2.13282,-0.715761,1.27542,-3.17238,-8.17342,9.73195,8.00233,0.534862,-6.59421,7.39282,-5.43946,7.65064,-9.05909,-9.12975,4.30774,4.94997,8.22865,4.052,6.64362,-4.16011,5.47818,2.27505,6.81433,-7.42077,-3.5514,9.0203,3.06473,-7.0558,-2.78371,0.333037,5.47476,-2.59061
-9.67025,-2.45497,-7.23659,7.41087,-7.55452,-1.41692,-5.67991,8.19256,-8.51021,-8.4149,-6.85479,3.28791,-5.14841,-6.97127,-6.60914,-5.82552,-1.00015,8.65381,-5.51229,1.1555,-7.92897,5.12458,3.61717,-2.56793,-8.34135,3.55968,-5.082,-2.80981,-6.18362,8.11018,0.487673,8.46374,-4.2959,-2.77205,5.14815,5.57859,-5.15417,2.26491,-7.16978,-4.28755,-1.60102,-8.5472,6.15112,-1.53385,7.61968,0.212424,3.00738,-3.52176,9.8604,-1.55812,-7.26884,-3.75234,-2.78663,-9.35141,-3.67822,7.15335,8.83147,-8.36513,6.65203,-4.00808,4.61981,-4.55359,7.1528,-9.79599,6.56198,-9.07632,7.2086,-0.829243,-1.85051,-0.442365,-3.83308,9.45049,3.96902,-7.70619,-2.62509,-7.13151,-7.50803,1.91863,-0.211504,1.19711,0.317332,-8.65296,8.25313
-6.20665,-1.73878,5.84668,-1.13007,-2.2368,-9.60455,8.00746,5.66951,-2.02247,8.05026,8.28318,5.85012,2.12075,-7.69689,-5.82552,7.69107,-6.97877,7.95583,-3.85116,4.20623,5.24291,-1.52845,-2.79293,6.84806,0.0203145,8.77585,4.25331,-6.02251,-3.25468,2.61477,-7.03458,9.03178,3.28012,-7.33651,9.01032,-4.2507,4.33196,8.96152,7.34111,8.72372,-2.13496,-1.73781,-2.09882,-6.14947,-3.39429,-5.49206,2.63928,1.90927,3.84677,9.11354,-0.60209,4.01536,8.42182,2.94239,5.50073,-2.70758,6.84347,7.19056,7.77068,2.23739,-3.1793,7.3925,-5.47754,5.71888,-7.69342,-9.0847,-0.0303307,-8.75063,3.18089,2.585,3.65435,9.22103,-9.73574,6.97893,8.86084,-2.65583,4.8907,-2.78836,-4.06503,-3.66418,-6.45429,-3.26623,-8.5665
7.2186,-1.5012,-4.50083,-1.33112,-2.01869,7.288,6.40089,5.99035,4.12588,-7.20973,6.66933,4.24697,-1.72883,-5.86984,-1.00015,-6.97877,4.42156,1.59612,-1.08867,-5.45494,7.39311,-8.09709,-9.64449,-2.10276,1.86467,-1.03512,-0.158442,0.809355,4.27463,6.03882,1.32887,9.6297,-4.5284,-5.96067,1.64503,4.51032,2.14843,6.47038,-1.74309,1.77375,-8.82414,-6.35048,8.44667,7.4924,-1.56584,-2.44973,0.0206303,-0.422007,-9.34812,-9.21603,2.74453,2.26418,-6.56962,-9.3487,8.10725,-3.12988,3.25713,9.00889,2.59537,-7.73435,9.54805,5.46076,8.93704,0.151966,-8.62914,-1.32006,4.24675,-5.4221,-0.67102,-7.90886,4.7636,-2.71665,3.93886,-1.64598,-4.57891,-1.61562,-6.27683,2.96024,1.87771,8.01231,-9.07346,-0.771237,4.10054
-8.85234,-2.39593,4.24216,4.6427,3.72094,0.886521,-7.5759,2.82754,-9.41509,-4.4711,-1.67048,-7.58242,6.73254,-3.94528,8.65381,7.95583,1.59612,-4.30744,3.3457,-8.34077,-7.22741,-4.28229,-5.18903,2.0647,1.75903,0.107656,-3.8859,7.34616,-3.58256,-4.46387,0.861972,9.12129,-4.69811,-2.69346,9.08744,3.57195,-6.96494,-5.89067,-4.97697,-3.96531,1.14511,-9.93015,8.2895,1.40762,3.75205,-5.78065,2.0206,-4.83111,8.74388,1.82744,-3.80801,5.48122,-4.41285,9.36724,4.69693,-3.69629,0.679911,-6.01149,3.84867,9.82807,-2.58367,4.71986,-3.6725,-1.52955,-7.8157,-5.19153,-6.87033,8.79376,-2.87729,4.73254,-1.0219,-1.45437,3.5138,-7.28871,-2.12191,9.16849,-9.97911,1.55961,-3.23861,6.40334,-6.91746,-9.62541,-3.46844
8.73279,-2.24045,4.86679,-4.91889,-8.34276,3.41714,-8.90973,1.67014,5.67063,0.35986,-0.342061,-2.46365,6.96898,5.21109,-5.51229,-3.85116,-1.08867,3.3457,-4.22479,-2.43692,3.7899,3.45482,-0.732536,9.14924,6.9298,-0.246356,-2.94602,0.134698,5.82538,5.24913,-3.06416,8.2277,1.75626,-1.2757,-2.64095,0.391297,-1.53442,8.40178,2.59076,1.43542,-4.64434,-5.28501,5.90851,-5.72675,3.91506,6.00807,5.81052,-9.49169,-0.443878,-7.73648,-8.06816,3.39268,-6.44839,-3.62934,6.20287,3.90112,1.36549,-2.04727,-6.60392,0.123981,8.46519,-3.57344,-8.77381,9.99954,0.704045,2.98101,5.73341,-6.08388,-5.03319,8.85503,-7.63787,-8.61275,-6.01939,3.96849,-0.0207056,-9.8058,1.31614,-1.81246,2.82412,-7.76418,7.33521,-5.41126,-5.45905
-5.78797,-1.03932,7.43207,-8.92961,-3.27938,1.57525,7.92419,-1.83462,-5.15255,-1.37834,-0.892071,-8.48163,1.52267,7.45848,1.1555,4.20623,-5.45494,-8.34077,-2.43692,-5.98578,-5.3323,-6.58604,9.37071,-9.25904,-9.77691,0.0566722,5.99674,2.66305,8.89527,-0.258256,4.35319,1.37601,-7.23853,-7.20471,-4.85743,-8.7155,-4.17222,-9.14286,7.45949,-7.91225,-8.17871,-0.931244,8.63966,9.74987,-4.81463,-0.680502,-2.83169,-2.74413,-1.97893,2.02163,-3.22692,-8.78622,-1.28129,-6.65468,-9.88927,-9.7151,-9.54933,4.80296,-2.51197,-0.096375,-0.0194087,3.45059,-2.64005,7.41299,-8.81339,5.33895,5.10396,-8.67165,9.63303,3.06335,-0.487676,-5.44547,8.03308,-1.55528,0.585257,-7.27779,1.09873,-2.18409,-7.72761,7.32374,-2.18155,-4.73164,8.34986
