Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39
0,69.21150342566179,-0.12485389517973482,0.0062902446151402985,-0.06279925004153489,0.1610450778346577,-0.3429929913558045,0.13690134186986122,-0.18165853054115938,-0.2502707316704428,-0.22536354306158257,-7.144700252525397e-05,-0.08533369216169831,-0.12694373761177782,-0.12164997504818814,0.004461528224552496,-0.08016354442617668,0.2631183116456319,0.19032761290106828,-0.055104770620986086,-0.1373630717591563,-0.08883535221252284,0.02493126433175962,-0.16468777556283007,0.08132672479927823,0.2683816056677451,-0.04381820416510636,-0.03561480776128685,-0.06974192517366139,0.1581768971063383,0.04673626050039135,-0.21982776765147702,0.07854698050753019,-0.20559562066772946,0.3223821284828701,0.10843327239536484,-0.09652875936830418,0.2097744475727855,0.11293953485578427,0.22823543064406984,-0.014042291749026345,-0.1390215075323735
1,-68.01022791290877,-0.13795665971722398,-0.017855799358571046,-0.20499774364461484,-0.15729032255521258,-0.16355391970205344,0.03326616257989738,0.004489114527300868,0.12797306504536637,-0.09852927822559267,-0.07400448177818622,-0.14409983954262653,0.11162372200472796,0.16276111707584687,0.13731220577808767,0.16331811284863837,0.010348104554848157,-0.2158198647219183,0.13311975238178186,0.2529766252734477,0.06550880888013252,0.2297525244650069,-0.17025179812567345,0.03160628206282201,0.19810763761667077,-0.30766569322345705,-0.05800892443619224,0.08160856690196833,-0.2877137981258004,-0.2787499513315867,0.020379595911099644,0.08305412850380967,-0.30404019665067405,0.08024844479945495,-0.08252892808176235,-0.05001804979772249,-0.25619586633007696,-0.016565037285181442,0.08934997827531398,-0.05049720004234134,0.19332982681079294
2,64.42613728328345,0.07320098249637376,-0.14397978718608198,0.12859077291830484,0.010435577916244812,-0.006610063093754336,0.21215729415780388,-0.26359101144727065,0.08996226226288538,0.0081502642076261,-0.03736423492400938,-0.08527549789082117,-0.03036048168112449,0.1795365856732873,0.1959124819990241,0.11422963969559577,-0.04562438877911858,0.03479092080494899,0.19535061074463012,-0.11391818856535414,-0.23252075305381636,0.08516525948575575,0.32057872739032583,-0.024131841805349215,-0.1331141354087327,0.15210219358275753,0.20469808386949181,0.1680317059673841,-0.09341752239921328,0.2648908654658478,-0.20709834429080165,0.16080445136497973,-0.23931066617505373,0.01807975921411207,0.28376722238640656,0.2560743626522624,-0.22844775216887542,-0.04559496117763709,0.038097026107846016,-0.06409641476569723,-0.00790729705985707
3,-63.86093984019962,-0.06876125877859503,-0.046372858004098766,-0.13545219978268996,0.20374053259728134,-0.03306239902363833,-0.1039600276759494,-0.29177965156940827,-0.05990808041927498,0.039486944649178006,-0.14013125333505966,0.2824913104425282,0.20230319322149645,0.19542508398962388,-0.06273860043642679,0.34953287131108496,-0.19847112441635784,0.1435435290840305,-0.13143373526490235,-0.0314763049348012,-0.03033934261818419,-0.12236537099741959,-0.06565866075811837,-0.24416056252493465,0.00036458858519428816,-0.11974919857508896,0.037012141514986524,-0.13103984797309184,-0.011430576243446955,-0.08173433770131583,0.31633662080342123,0.17251713663256102,-0.004804736841208606,0.13333537825678424,0.13879256202814577,0.05827950533129274,0.046672541271564026,-0.23005309444489067,0.04277744460264219,0.2675786744050408,-0.17268012205394861
4,58.90327215389695,-0.15957754636365448,-0.15159538831686237,0.2673326587251176,-0.071016684210947,-0.13129564956485604,-0.10677098759069589,-0.007783096084036034,0.26746509527421497,0.0731220106768115,0.3354659113306973,0.14361556580528306,-0.27191721264382696,0.18761620549960933,-0.11769235885555553,0.1750825057816549,0.14465600460780553,-0.26468796109196047,-0.12140439807100643,-0.1416790960719182,-0.07817895965728959,0.14396689612948357,-0.0450267583381614,0.0827051949614056,0.06624650934381565,0.03532385607994887,-0.3187863746294063,-0.1828118970055825,-0.04031825167381819,0.14285114186357775,0.20765060403772337,0.19625703218644486,-0.0007686735253606277,-0.07702486493079293,0.10287417634160456,-0.040745235982893376,-0.01519434482793684,0.19534090611983368,-0.006876903826611626,-0.04540960613183224,-0.13463370611746434
5,53.79970712730621,0.03790181039173749,0.2163220315280601,-0.24519567025571082,-0.40915596453622566,-0.1559099470264892,-0.35651582698912143,-0.2907187010518575,0.04338383019684077,-0.3087107734238828,0.24473959106279022,-0.014338619697951973,-0.10260365147660432,0.05539473706628328,0.022639684136432678,-0.04166158674723395,-0.03339528086625637,0.0502690063672349,0.2805388145953863,-0.14203329085110641,0.09418805238300969,-0.11562490514197896,0.008757683115269024,-0.14413346823685982,-0.034400794291782506,0.17658081641537102,0.06991189336198464,0.010982086719433386,0.15171874482135575,-0.042995361791999184,0.040532465242479325,0.007254152483880727,-0.04945842525667959,-0.20178603477869692,0.02578229680679406,0.013838484754924217,0.04685465770258092,0.08506782416127712,0.028600007567986627,0.19099950851849662,0.1219952952801689
6,48.674218868262855,0.25263221764815275,-0.008247877572546218,0.010792394935998022,0.048988331113056754,0.1416970523049599,-0.08562394300600386,-0.01833155462033999,-0.192215658524967,0.10795316258551077,0.03314718798647436,0.21839419897525925,-0.09858043443004506,-0.0015999691149346656,0.3546663329466208,-0.20873695347334423,0.10266813231785622,-0.016563575044972974,-0.06724214573893346,-0.22882324116361752,-0.18935811693630306,-0.0547141291036376,-0.023034138587544394,-0.18167408180080039,0.22156044383374493,0.058229566264073926,0.05149940762018788,0.13266280089132163,-0.34349685399488417,-0.1934056723012305,-0.022408807365261626,0.3370757491493819,0.018458426597395623,-0.020700114150190397,-0.12797859831593134,-0.26300061049325624,-0.05369853141043779,0.15484001837889594,-0.15854588025757788,0.09241263496111723,0.013653234270160238
7,-53.9653183066575,-0.14313849077415083,0.20900157822364815,0.22776492406987786,-0.1051561327896567,0.3224919301663137,0.08369650976028949,-0.28507982564851525,-0.027188933323100548,-0.1672458701450709,-0.08429733798330805,0.1305446327028257,-0.08082441030477207,0.05297750156181883,-0.15859003923869341,0.11436642633846711,-0.14523506700898078,-0.0738823547174624,0.23882406992749294,0.20923150640762928,-0.06831943527648461,-0.03566205878312184,0.06787618908948022,-0.02031148036076691,0.2501434273139402,-0.015584844097920872,0.07165573992920168,-0.048583952397340376,-0.16732394961257605,0.1591713423489014,-0.03390955648219791,-0.1620479249262259,-0.06611043237263968,0.20218059715759196,-0.2850177889620212,-0.051343714926139594,0.19817368508676253,0.19638433296353314,-0.2258914393883952,-0.060948708317031045,-0.17062448009534423
8,43.57007959951174,0.1114008649200048,0.07829554343417151,-0.035362985545934415,-0.21419392099022436,-0.03757394217062072,0.042015231683841026,-0.03630741143462369,0.14272357600769592,0.025701698364143283,-0.057773992985345336,0.28531605844276803,0.3639472718700497,-0.29893362023832554,0.06897013234613414,0.14255245890479015,0.33466661518904506,0.0676723546660892,-0.1416297409692407,0.06840018181933286,0.10771196824502871,0.28223633366901196,0.1688923610885536,-0.05944159345939877,0.1276056226721979,0.1250391276541832,0.08526010942087267,0.021718712092125322,-0.12061991821845716,0.008533863211500195,0.08027089773618844,-0.02457766282293384,0.16169590811104176,0.03371461683005653,0.02348927482772369,0.29146063599114747,0.11598683214638328,0.28588008876224297,0.20679546375193278,-0.020493807027757174,-0.0071840819367251915
9,41.79516435402807,0.25194729810375566,0.11512225185155946,0.19259837458536233,0.2361743481955651,-0.1359304024885135,-0.025507790560150807,-0.1727612454260253,0.23215422715919587,-0.0915950568581338,-0.1386014826948265,-0.05725958630103206,-0.10666095847392508,-0.040605016455320504,-0.022443472025939347,-0.07328910564181121,0.05874495551599354,0.10339008859931703,-0.04185555305097557,0.16839438641158375,-0.017496953135656385,0.07718213881089171,-0.3229111851221991,-0.40877551192429057,0.17221197959492518,0.04264516705620295,-0.23770916159079564,0.14628389295806382,-0.036164464452336884,0.06531150042574123,0.0016287081248095622,-0.263104412502466,0.061292024868673724,-0.11274187172330823,0.2602589845290125,0.07455447269927203,-0.07532245150523303,-0.027896590664269128,-0.22508799914319166,-0.05401429942501801,0.14796028430719507
