Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67
0,-90.18897202155071,0.030052039020106548,-0.04543078914075838,-0.06988164568002792,-0.006604718655932613,-0.04614125717858546,0.12105043040389482,-0.2362573646081789,-0.11437708696089395,-0.15959626231015456,0.15215812351083588,0.08296142005055002,-0.25700604326895127,-0.09604360156612164,0.059628963811265784,-0.16397943063018083,0.054517487854340754,0.1586532091983611,-0.26196047137689477,-0.1089356077911534,0.0014302226834920404,0.038468705223928645,-0.21512108159909507,0.0802513313863871,-0.2134119087973258,-0.09902081703499709,0.08600955066469342,-0.037786290955224025,-0.21520094915201457,0.16668844540860991,-0.13267322768645134,0.31744505876463924,-0.10869178093457241,-0.02751739448164537,0.15881717378135365,-0.11723034805474931,0.11540586659729968,-0.024058163957605436,0.04527801332915308,0.18409089660385,-0.046933588467140956,0.0927274706911653,-0.002378663040386477,-0.11906571685475105,0.06301592268597059,-0.16411290715221757,-0.04608860909030397,0.065043943691637,-0.02656542025857764,0.07121112494544461,-0.013909299246818238,-0.02446328259671322,0.012196997481658556,0.14727134688106389,-0.14525449256292797,-0.1168217876378811,0.12698945023679242,-0.03781850630067482,-0.032498444927139755,0.041822908638800685,-0.09647824495681835,-0.07787336660291566,-0.12350227543350982,-0.026223496403111012,0.1724428150602124,0.0584716542457181,-0.0559000897226995,-0.09454272332721309,-0.04535715035166191
1,-85.96595596876287,-0.15375919839824942,0.06550707794262504,0.14122645846037452,0.23509993500621465,0.32335782272323815,-0.06302573518638874,0.10808043201048793,-0.04627019485817018,0.04354227392214661,-0.06143808871005668,-0.21519664317288165,-0.008713964596032566,-0.35211362178829575,-0.0635281108782847,0.12135510452587554,0.12471194387174982,-0.02352924634036349,-0.24192611956385188,0.1278756377066247,0.13072294258057807,-0.17651234277578876,0.07475763431512336,-0.06948366771728354,-0.008980251673142158,-0.11553140592615287,-0.049838633388044465,0.01267160404679774,-0.09804425365480617,-0.16568815520454594,-0.014437862468492163,-0.15409853650207714,8.19203032801574e-05,-0.08602668676869281,0.014187271706231361,-0.08215042748641638,0.147667641842962,0.04649549069229851,0.19912094015789966,-0.04223726011002631,0.028667316086385834,-0.022860121404119776,0.061599454525448676,0.014333657550181398,-0.0305108710436799,-0.14635716297295745,0.01078153075207622,0.26942157813197004,0.005714327335236621,0.09425375228809835,0.16289761095926833,-0.050044516861863265,0.03137526607885001,-0.15639017173675135,-0.06826184698127112,0.13289881923392471,0.07215697614589979,0.1045994770893299,-0.06570887024491547,0.08093112543539352,-0.1360258722723775,-0.02881655498036105,-0.061583607229258916,-0.03831446666261404,0.16183691315003534,-0.06750746766883761,-0.06332681628548875,0.014887161162296908,-0.022122366092842686
2,87.72961358353747,0.15570374736091439,-0.00547279585390195,-0.18886145156965561,0.03967472330767445,0.043929788019650216,-0.002888840953199055,-0.12055794968059796,0.1476171837009124,-0.06143531361761321,-0.03802945545574265,0.0453211351001032,-0.23653829586209296,0.011572092051585933,-0.05615295204254813,-0.084811614938384,0.14225289334240956,-0.05014790419810934,-0.07322671753739773,0.21358063156689455,-0.0333398360105625,-0.1759138797941106,0.005904606109968588,-0.09351842297661313,0.2154981811100457,0.164526381034848,-0.02573913252169142,0.08273100379056546,-0.09653697169763753,-0.018100830118182334,-0.0024696852918938365,0.056541100799996274,-0.1054188487363641,-0.17518116752830803,-0.03901635678024163,-0.17165118062203377,-0.0021653588807736047,0.0019686630310823193,0.024909806873696715,0.11954414599976908,-0.011564568054832846,0.07327664027057251,-0.18840183315237397,-0.06926212304538665,0.06927770549043342,-0.04243922370312475,0.26807483718323116,-0.10214826295136016,0.08172357294215342,0.02080332040198643,0.04005968836468787,-0.05055423021500924,0.03707478911350106,-0.057032935233054374,0.2625425363724599,0.055403967949446076,0.060004604293485427,0.1723788306538927,-0.11887909693102275,-0.031105155474578858,0.12495885201541113,0.27274090875016427,0.13711696808692445,0.24878969794042802,-0.05636220195661705,-0.19339008760091814,0.0987951586757115,-0.19402934475217695,0.026154907239174276
3,86.34558658483547,-0.005455765537698634,-0.10748787855251049,-0.05999789277216022,-0.06787949092034777,0.05646311282803781,-0.008115313725033766,-0.16922130608992791,0.07607364741880515,-0.03799129482991876,0.006574767537072892,-0.027430614900884005,0.048638837167522764,0.01078119049470685,-0.18536235478371862,0.17860392058464888,0.20710544964918395,-0.2893403645767689,0.04758666701418728,-0.14805687712591348,-0.11115041139610488,0.08526670447247468,0.03838103593075025,0.1271320432866517,0.09656222577557384,-0.13575533006540497,0.1824675013503252,0.12800415781185617,-0.14530764820059205,0.3376661597662134,0.007698528325294443,-0.017209420236722547,0.022731111126751316,-0.04134749731692156,0.008034984348091636,0.05918342287659108,-0.0978991818812344,-0.13677978648070324,0.19238309127790798,-0.14945170990936552,0.10265181603997958,-0.20805599796704066,-0.04243886181429865,0.06036596780658395,0.15434334041667672,-0.029223335779289525,-0.14155908901928047,-0.06189718982626641,0.09613330563910455,-0.006364871280371086,0.16260505671939549,0.0548206625031259,-0.2107797038157788,-0.036268835901382065,0.10838280709224707,0.1765566066445891,0.05913684343434927,-0.05064523735976027,0.024801518666429274,0.040579540197882444,0.06329910563735372,0.11049617581712279,-0.10214042711777434,-0.16619699498618273,0.15205823232801804,0.07231659408091724,-0.026648355297169444,-0.1565027627997062,0.1605807913193078
4,-79.45815512780726,0.15260611216869452,-0.051890339963416604,-0.19606291024543468,-0.14559298030373874,-0.11587065822519126,0.06212633727530256,-0.09549690911765736,-0.06867603641067146,-0.10475561366659283,-0.1287505746560891,0.05618544113695338,0.1711242460424431,-0.10525521216871404,0.07491034356710218,-0.15916865808527886,-0.03968147200905727,0.04316313433665625,4.698306920763638e-05,-0.055555860834020324,-0.05651761825301266,0.029073287121014556,0.10148305212399214,0.007879450731458307,0.0736209380103972,-0.1506785488460391,-0.16042340673715075,-0.38697285239569745,0.06001454202664263,-0.07568928342310852,0.20697419518828147,0.04449197265719423,-0.11297776481290431,0.19021238690298703,-0.12009734543739832,-0.10137307091001144,-0.14408336959814508,0.01478801126245903,-0.03142838963469412,-0.037101321435184416,-0.04911424235160816,-0.021880187120928523,0.22017639418266566,0.13416844115778986,-0.0067261557699810305,-0.27044379971533933,-0.10353397253478172,0.12102355579538925,0.10554652547150022,0.09103743919242022,0.15906326606254656,0.05591903257025919,-0.0223723469705818,-0.07062853909070005,0.09243765902954379,0.18941317598902893,-0.04105592764070391,0.1215484926569284,-0.2482638329578478,0.03422112862281397,0.013720227032052345,0.05007208815191772,-0.1007189618823782,0.1384462443222415,0.06874917322090662,0.11739612807358608,0.09729797505908536,0.01526276901449417,-0.02016026277130233
5,-77.07678633761893,0.0017254384775316444,-0.27825888350422484,0.08364235963677676,0.09182053068367738,0.07484963153819899,0.22078010149104488,0.05882220340800829,0.07228858965162714,0.049139031059304304,-0.08210776588115498,0.1143859493972749,0.1180121506370902,0.09550883678495423,0.07397658521722153,0.17957904841221764,-0.1388786264649387,-0.05314593502168369,-0.08887146368964839,0.03995577425542971,-0.07649563664784814,0.007705870628621088,-0.06984353767862272,0.17341657523139078,-0.017055931658119028,-0.06238375780529133,-0.04303127169508194,0.04620001798010641,-0.0072425691271645045,0.1457774231911421,0.02712550380339295,-0.01401686582550202,-0.14920878391471593,-0.08804759245274958,0.05508990460206158,0.08957143869264725,-0.13088214887121793,0.06514610479250128,0.057298428935834214,0.1304810779883481,0.15877056744106224,0.047215723916261006,-0.11507293162219767,-0.05733704652013034,-0.12131830552511284,0.09653362321391534,-0.011304878427081761,-0.005392694862054369,-0.09286375925311971,0.0894452448419968,0.17860847488900553,-0.1259905396484635,0.3260514763714584,0.03730423549475393,-0.15820695624282563,0.17872346752888596,0.22399374473172823,-0.0514733373605747,-0.07787837104612652,0.1406151321963749,0.18975938258638766,0.1103989497612173,0.034507067678705754,0.2136168775666478,-0.003161149973067777,0.14333569248552946,0.058737460334159254,0.2690292386405468,-0.09042334402538614
6,-75.38196923600027,0.033368985723875616,-0.07460350319932096,0.12196531188151269,0.12277705062203716,0.11342637671716221,-0.04302109541966184,-0.08020635207107073,0.03455235334419182,0.05559063130588942,0.07611030479257613,0.12280348207066019,0.1080071012111377,0.0382003431137024,-0.10349751833989844,-0.1557897058115669,0.17630995343693562,-0.2087355825305173,0.08361599063083387,-0.025092192157134714,-0.058542962235999606,-0.041049849323667856,0.06606520505386146,-0.14550358337984565,-0.1352593172622003,0.14953885842848041,-0.1628337577702188,0.07355333127123552,0.015039529202133237,-0.0694939633124994,-0.027625609804105427,0.10479945072846686,-0.21198316560314176,0.14254626088774688,0.08052076524787705,0.24326746659717347,0.08239962521704665,-0.07740949775090065,-0.09536730670178324,0.1783478388049932,-0.12333370492909905,0.05229021482265168,0.11263419678380891,0.26646735595476817,-0.09116517548515049,-0.01954472177031102,0.06703288093864421,-0.14397965286209743,-0.11872701251575211,0.11398411399435451,-0.09140142904652024,-0.0025920004743503378,0.07510037454887973,0.12898906988666978,0.0254085655883111,0.21952191156666917,0.037817120502201776,-0.013157766142328331,0.07469995371574167,0.10612477290264116,-0.12662314814047024,-0.11129832043751753,-0.1472813544145784,0.041142180258726936,0.16255885035220222,-0.16830253193028627,0.1363153214111293,0.01630978554561293,0.30996430616714327
7,76.90235321738979,-0.06419952364596287,-0.15469867971047865,0.10448316257222298,0.25318702135126847,-0.06888344152723964,0.10416042257149054,-0.0980383820700967,-0.03902754483524315,-0.25134910561428064,0.04297485827981088,-0.14237370452613046,-0.09293254885264199,0.121705990700906,0.19221853235621064,-0.12074598461966343,0.016135595211684235,-0.05705845137280743,0.06160663111827593,-0.1189152706774336,0.10620849473534076,0.18253458556088917,-0.07451487852229859,0.150247322380917,0.11935029135786725,-0.09464251227508619,-0.025962012704164438,-0.019763612769609595,0.15246209217797724,-0.10355778539354758,0.23709005686017642,-0.050306603879353776,-0.009316038881623634,-0.07280481989326913,-0.13440111307173228,-0.010334548039987172,0.051569000731119016,-0.10107724102524486,0.022134285568816543,-0.06273696299040028,0.0015346549159450064,0.01962897466096747,-0.012518971162342813,-0.09897630319936135,0.01548564499468009,-0.05940581599730973,0.0940060116928617,-0.05697787448338372,-0.3042777614379629,-0.17639210663571198,0.15025244288254433,0.025732219271851594,0.31212556808408787,-0.10528628798668226,0.0455186169844337,0.07790145688104828,-0.0921531977697101,0.05886035043226489,0.04718366751383677,-0.09650179502756562,-0.0705902228176801,-0.0792032456605657,0.14483448601344504,-0.14874209035851332,0.09881258627012772,-0.052279350063785736,-0.06787545202135825,-0.2203306120502188,0.1569426834909396
8,76.69212924519516,0.041288781861722475,-0.07431508445345768,-0.07719741243675884,0.04436924075265412,0.13633446372128563,-0.14942443526523383,0.017694476739673178,-0.14274217854539234,0.12712603860413896,0.12300142392722548,-0.21838077674822962,-0.08504566038235664,0.07237723274774016,0.055982776366794856,-0.10146083054402814,0.08779618989905735,0.04187736412538539,0.18823518838485656,-0.15988164290192497,-0.07300191771100868,0.2510834512306338,-0.04274379016363254,0.0898773755262424,-0.009116104729518005,0.010005805862679166,-0.06091626355185736,0.15983643896693242,0.17425417379518116,-0.035384373527662126,-0.29004706119964696,0.1087555245842642,-0.11883102632902352,0.009740118589790556,-0.19907707260124374,0.09205572351410354,0.0542310299038756,0.17676909187634995,0.2105352932383039,0.02925690878841457,-0.2833606463630009,0.0017096798077545375,-0.0045986556537970765,-0.12029381277808468,-0.04018547977459701,-0.06766692066933316,0.03382812001620043,-0.08294178115767319,0.1487454692785397,0.1980407779997436,0.020807884692323805,0.040756669948858716,-0.0073378026671173996,-0.16630452490704015,0.02738454408644762,0.1932097198370828,-0.05856335561986609,0.046961644332528876,0.07402725192793234,0.0739067274250013,-0.017758441889678525,0.09714527558682721,0.04493958248319128,0.008863268782330468,-0.040912090733235436,0.12815942269139097,0.012890342550567898,0.047097606725073536,-0.2894416325184586
9,72.33392148974957,0.029277632833622443,0.2701871400030323,-0.010330571221149467,-0.058674414892933534,0.04695479124883944,0.1582237480723202,0.015574050463950958,-0.05431375247860915,-0.052292636109464934,0.020924541399766627,-0.012851106250776076,0.08900204709555785,-0.104624173391099,-0.11515881559485769,-0.09760147422425947,-0.20520661157769393,-0.1083289421534598,-0.09811636573713793,-0.10087868062710488,-0.021908026631944078,-0.11517157505629225,-0.11612425319340083,0.04984159478039493,-0.02209345643333434,-0.11790573437370193,0.002338177189655579,0.1766652848055621,0.34043661453775653,-0.058339827672082185,0.01700373563149416,0.11677071611441805,-0.11791631764705368,-0.10479203177812016,-0.02117020800467724,0.16406499912037048,-0.18692634975801767,0.17324563278461474,0.24387032318990415,-0.13109911282648254,0.061516254578419916,-0.10452982130674683,-0.007843819289080161,-0.053004290990278015,-0.011434201725121947,-0.0412473701270796,0.0325020287927505,0.004656536120595708,-0.14441462761443488,-0.22607159925438702,-0.11657440356998278,-0.05973592073894718,-0.11117618240169888,0.25790552910882025,-0.07695908849421314,0.05779159726772154,0.10292650719646795,0.19976683329126851,-0.05250651657610441,0.010532902597700322,-0.11856753423064445,0.0719456928495442,-0.11934664518842479,0.05132255639236994,-0.14916827803315705,-0.09701672501382065,0.14878898630142426,-0.17095584136026432,-0.029129814459409667
