Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32
0,61.79648492037052,0.02390991849964552,-0.14486562226982497,-0.07329158611648987,-0.35766886640793133,0.0656741005508506,0.15005374792548862,-0.0030370561841301215,-0.02528982569089039,-0.09723730492942592,-0.12017596119348198,0.014067827513675388,0.24611880530203079,0.157947430267633,-0.06510984786961992,0.13095926072036068,0.16532024927102504,-0.2097279722891145,-0.2588779825164151,-0.16328285492588338,-0.2952158689303008,-0.094296288060218,0.17940460637659972,0.0445411580236093,-0.1706133200934855,-0.20888588042286574,0.14508087611067916,-0.21365980158481473,0.24686448511267967,0.22150723160828245,0.25704771818602334,-0.2177916812592717,0.12418538033661129,-0.11433082961554765
1,60.318290170309375,-0.19542644804327824,0.18092044542707067,-0.17866290064982057,0.07907580296887697,-0.01973331023964165,-0.21249277136931913,0.07291097670917798,0.2380833791077545,0.12917862462311222,-0.2684474791813453,-0.28338223307399724,0.11454476521587914,0.028642288474228693,-0.2584465302112965,0.018998989463468167,-0.0857768143449402,0.05964340993535406,0.20637084769511085,0.1957025907478266,-0.1148618881059631,-0.0006465930921815938,-0.006518101696507398,0.32516304761819526,-0.364749337141236,-0.2733498477830139,-0.24572572778759072,-0.030732730949036106,-0.17389719545239218,-0.04962927598524208,0.08843129238414106,-0.041728921297218474,0.10456053697468876,-0.012305907409831687
2,55.77516064241592,0.12059343704238461,-0.21615976306185405,-0.06426386724622556,-0.08694421445717139,0.0008955804140350728,-0.18864859755769178,0.1370030042104904,0.3288267642908398,-0.18904901599431337,0.20410825193510362,-0.053794403427577964,-0.0700077442707115,0.42386565779948876,-0.06750505155836871,0.008710678348181157,-0.0015144734141898444,0.18791489649852997,0.06879117671808788,-0.13079575224442655,0.059749053546191866,-0.20010887821664022,0.027950033309682463,0.16901818369841093,0.2175262268548507,-0.0873410622583074,0.09667059027775482,-0.41065903660806197,-0.1747635859595374,0.07430733136626687,-0.22081279567409035,0.1957980840760377,-0.07369322815003965,0.05856358601969414
3,48.87662005522997,-0.16432452538210737,-0.09520590995242784,-0.24605159823365963,0.04508716407006761,-0.18152294025402566,-0.15270349414646053,-0.4098434055204542,-0.2145367335723449,0.1986950999418925,0.05892147183677324,-0.14888669038270017,-0.23686630337919556,0.18750110642725865,0.05314658438092382,0.13321718259189075,0.266186670528704,-0.23827867900239266,-0.13485588270217475,-0.005245843879598195,0.06584405892802053,-0.18805456792131697,0.03360341373707075,0.042814113834452217,-0.07882377291155646,-0.22130335026960124,0.1956322136424432,0.10834698672040535,-0.04574892699507217,-0.26573871726941684,-0.05309598936742855,0.0550993439458997,-0.26334827159475377,0.11187184305656021
4,-54.04401481006897,-0.3830432692025429,-0.10391106491286793,-0.13454482626251488,-0.08033038792963725,0.1388216453960294,-0.053179984416484256,0.05848812320171915,0.08180190998940526,-0.27847802776626207,0.027831651996350255,-0.11180161868890029,-0.24887809855720883,-0.20001988948797206,0.3849186957300124,0.13547170894691618,-0.23531241874905384,0.08557501720779709,0.002474467364216594,0.1550815060287416,0.3662181402633229,0.10793952565560958,0.1331694095233894,-0.0722023376767155,-0.04203055017118373,-0.18647404158834463,0.08797210687208172,-0.15496738129676868,0.07602692590145049,0.1220065770560385,0.1913707143949935,-0.1948742655399965,-0.07115395256355693,0.048371939981018575
5,-48.56241095144035,0.16186801742288198,-0.3543105426805716,-0.19243713200947388,0.21926594436083158,0.008639131361864021,-0.4449589740874902,0.28610263521661505,-0.01225121903109078,0.004999703735479039,-0.2789819217318473,-0.09558844253491686,0.010124364802868912,-0.06399269817812167,-0.00011407791049097536,0.14467092057747943,0.0555595726847287,0.028713482428580364,-0.3551181178783232,-0.08664527684464278,-0.03217636478972948,0.2595337598810918,-0.10358472021504718,-0.08720533375352678,0.18440436606241886,0.011103037758949257,0.11136388086562338,0.18496574549721304,-0.12330424452557023,-0.048788781080300506,0.024568968879871537,-0.09012400604069272,0.1573954114601157,-0.12199838578437736
6,-44.93424528712215,-0.14292484065651104,0.06916851875640592,-0.028278586121977464,-0.13732880606029008,-0.18269708790529715,-0.05474522993670492,-0.25146707571889226,0.1151932783776201,-0.014522008640736708,0.15146325742210742,-0.3190704847168502,-0.112535620653662,-0.0479031737591093,-0.05005597003470733,-0.4554182379439707,0.03258761707664179,0.26913159288088273,-0.1062025646299156,0.05276950802208365,-0.3018340756077453,0.2877755667685186,0.23836837823301757,-0.16254054899352868,0.12008670857839612,-0.039315172479696854,0.14012012437695956,0.0461193869589703,0.034551113157377605,0.065999776144052,-0.13107983841097415,-0.01578977898651169,0.06663853701305424,-0.28732706145793757
7,-45.6840774034275,-0.03731762593607363,-0.2863605160059936,-0.018753310941727573,0.047873061770392515,-0.01221070676901564,0.09742829266561186,-0.09013763278015167,-0.20445954491264273,-0.14107486680582607,-0.0463321606475566,0.2201746925668104,0.09122913403832021,0.2254132346463182,-0.1574276460678009,-0.04898255761445831,-0.003191948630315146,0.16127197038582325,0.00732618546419085,0.4690676212497645,-0.15283782778986046,0.31438477817113397,-0.34893804959325103,-0.11835353225431883,-0.04030661432570672,-0.10529393640931581,-0.10971659974166854,-0.2239751700933723,0.06584487097305658,-0.08390074410572572,-0.015589759891816424,-0.10112485971282904,-0.3108862057068243,0.009024969611532969
8,42.10894644722426,0.09322676721150222,-0.07430149880335413,-0.009402435214432863,0.1338652278022782,-0.23873537704720763,0.20357516045458,-0.22264926224085962,0.22282652159301777,0.051029670432738074,-0.13489862326322266,-0.027181445799108025,0.18639703068317465,0.005119088481562998,0.1449735581931921,0.13627926622312556,-0.33134266403443097,-0.09288509084877043,-0.10101035235653714,-0.22491839387201215,0.01747287225004703,0.18117082139675397,0.045739124898574506,0.2636691267007651,0.12355330518650381,-0.08401516091771787,-0.16074610410010762,0.15799369343504727,0.0058406594726957825,0.26759425679935767,-0.2179968212761231,-0.14225772091183533,-0.41358815165647506,-0.08178209873498003
9,39.58373662785444,0.276208721909163,-0.3230318465511972,0.05608749308606815,-0.1049953897315064,0.1715617001650972,-0.004545380219830388,-0.2532593979932025,-0.023084814125429818,0.10185582120756752,-0.1504505170578808,0.0065590997047881,-0.32103259509824966,0.020518483423651306,-0.10454629246697338,-0.22078137359124603,-0.002240269758414868,-0.21074573030943886,0.4327315616092444,0.05909583076600872,0.1419299720960939,0.08910930809665162,-0.026839937875765822,0.2136488626027365,0.11824180614676366,-0.05950318370522576,0.07866969525127891,0.08333386124480434,0.025702713493717316,0.14304009203643234,-0.017732301295783428,-0.2964264629853863,0.255228153934974,0.01150867832043853
