Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15
0,44.87445019357846,-0.08775720525035906,0.49143034545070785,0.39321930406499556,-0.3549349661008133,0.0306897944082334,0.02547875863320898,0.15093472076875922,-0.28716157463856357,-0.3451326277863514,0.2283995521661794,-0.055007749927383796,0.3802790349707635,0.14626032585023552,-0.05828858143537351,0.08814769315736261,-0.10899544075981363
1,-39.28576868073291,0.03191303647390874,0.02160590268802818,-0.03178322883367169,-0.04291993372692263,0.05753627023373474,-0.37698481442159293,-0.11513556481892069,0.10301962805365066,-0.18616149875597762,0.32293578040048815,0.4433093171306055,-0.4152941848321674,0.21344693296012993,-0.3336637035658857,-0.06136843700196924,-0.397205307314543
2,-32.00719095471639,-0.35464753623353445,0.06577369246508827,-0.045898201684392674,-0.44296313103058693,0.09001146343426876,-0.1364516831477141,0.34738505483444776,0.3639657412933842,0.22445433111577684,0.23478097901109088,-0.15321011171758236,-0.31018543308071594,0.15187930254879833,0.30485614077066137,0.03705880635515442,0.22167377649358863
3,29.872029215051146,-0.19910728631707433,-0.2851474050221838,0.36195318643948277,-0.05071273617145409,0.4687232212981192,0.08498640299961761,-0.5898698398466825,0.15004355442105102,-0.054410056908856315,0.02752817065154396,-0.007594258575639692,0.10802759396161901,0.29203510324278936,0.050328142114346296,-0.08069026864680068,0.19572296987381133
4,-27.391317973455006,-0.09167816447539824,-0.23612152622901583,0.41070572926229,0.07252288803617146,0.11950429450590783,-0.15388556637050507,0.24620845300833022,0.007654696095769403,-0.20633270056391156,-0.2925619426566264,0.07078413445092473,-0.22141838689477408,-0.22724638690328913,-0.1179733566590694,0.6395369185366861,0.08059441824749673
5,-20.01686417533243,-0.28315434515235943,0.06287015244459616,0.29332560299181437,0.005776688658259557,0.0009002156003624022,0.46189962359451736,0.11095520268894879,0.27610432451757144,-0.07184208593903665,-0.23709977451885886,-0.008858240462002615,-0.19655976239833575,-0.24134168506377304,0.010089018261835154,-0.36258037792569164,-0.4878493915767927
6,19.38571817049868,-0.5181120981069527,-0.04386459814616599,0.013301514310142096,0.459778683226312,0.083374287847058,0.0017033971636757515,0.04042789770057887,-0.1981969947741436,0.20359276831683534,0.5363598458407379,0.12162522195811469,0.14831205299362732,-0.29636310914920816,0.07393866272795822,0.08540190228601162,-0.060656273056620705
7,17.72296462964675,0.08971820029971513,-0.18106033060759685,-0.3399853294721212,-0.4008780545778031,0.313719515105284,0.42604037829043045,0.059920197873667654,-0.004283623386752365,0.15906246727425694,0.03687296420861777,0.40552843397303684,0.22270017333190456,-0.07796147393613052,-0.016673721894676558,0.3271203920362525,-0.21274991757684839
8,15.73051611573559,-0.1341318582381872,0.08694346352477937,0.14120498569931633,-0.3395832543301964,-0.20119025114648373,-0.2627638424552439,-0.4228754602393687,-0.23327991972058704,0.5415804954371268,-0.17686648773556776,-0.1401905301211831,-0.05293999402968267,-0.19653702410046764,-0.03862795623866308,0.15171409828149693,-0.2936750084432656
9,10.790823081574144,0.12318867399600211,-0.12366090048953639,0.13840068979537262,-0.04414898094483112,0.5016374071357973,-0.2677411893055096,0.36657635038577574,-0.42780132850894276,0.22719984008093103,-0.18873600748499866,0.12038964986606039,-0.018977935253109285,-0.04838048582209494,0.045364824734887926,-0.4485339621958081,0.00589806408023092
10,8.252390129024466,-0.44887113037795795,0.3608577275314382,-0.29419426615697836,0.10088931118232788,0.18065416960183922,0.02558665685421225,0.023502303795686616,0.010988567179656931,0.09911610043518405,-0.36826756757378837,0.03213206874466764,0.0326561778934628,0.17250070851003277,-0.5613069032079525,0.011844084206584546,0.2123621004393901
11,5.851819914741801,-0.15283823668957922,0.1792075970897738,0.052832534800697384,0.10234366112998111,-0.18896630447095633,-0.25487697734911663,-0.021087410639967094,0.191348086601496,0.009598748156668786,-0.33913854747717825,0.5994318471528268,0.2910248174414648,0.11359521516300683,0.47045214576532796,-0.012553831384786647,0.00474707887310638
12,-1.6092644549455979,0.16187876149722055,0.24713657686790397,0.22524917983140433,-0.15766505250482202,-0.11097951905048942,0.2068321466567322,-0.14683290451923414,-0.010727527473120908,0.0921590392810885,0.14653204075734824,0.40347400169020153,-0.23360023239802663,-0.4121724945626003,-0.14326255993585377,-0.15565255848953638,0.5462499734515401
13,-15.306515876543333,-0.061535242088944106,-0.42621746652307746,0.16012620987427179,-0.18200128290357637,-0.29837582321573364,-0.18703939722854906,0.20670341450680776,0.3115651853614171,0.10448375542176341,0.08205684761232404,0.03734458157873789,0.4714144497545042,-0.08158686865070472,-0.44334342026195733,-0.20911047240587513,0.06134169183971438
14,-10.704803335797305,-0.41496130398307207,-0.3658164332445635,-0.22556631714051423,-0.2823249731230079,-0.2965495247939954,0.0512105933545593,-0.07156706142844116,-0.4563143090775266,-0.40837032163924053,-0.10160671476392324,0.0932451438985231,-0.1546562132578579,-0.00903907974035525,0.09088233654686702,-0.16114738000993623,0.12440230555086557
15,-12.456365998328112,-0.024393597436808776,0.12742400111419705,-0.29167223007745485,-0.14279151592450123,0.31391542614147927,-0.35512429780788657,-0.1832436703658473,0.2382633772830857,-0.37064809612628963,-0.027350402633337285,-0.15876558751510222,0.16166658748940266,-0.6005402223520764,0.06898151845458822,-0.08593740470987335,-0.020957793876335173
