Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75
0,-93.86752538892836,-0.13868265080374745,-0.11415191870728417,-0.022244931510991422,-0.04326187903189434,0.11058045170541644,0.14155168223865736,-0.03001723342480788,-0.06949662218108257,-0.06716461787558527,0.16419228020539986,-0.20591583327615562,0.1392885841458706,-0.14601737649318042,0.14232119883070313,0.04840748583993718,0.03840817263597185,0.16426261070383766,-0.1063439970572499,0.07926332983771593,0.019198311545087856,0.09536428410935857,-0.11883276174191545,-0.061192324910110424,0.07610790068603453,-0.03024554489965222,0.02620125502379648,0.09702132334455578,-0.07592342772061977,0.08137984197762863,-0.17363159029504407,0.16628816665711732,-0.22540855341181118,-0.1256420111943461,0.043260350292159896,0.21673875079296556,0.08225668198751514,0.09061786825091146,-0.11221737108794447,0.008711497002014254,0.049989485981942576,0.10607567663931007,0.14034372900638842,-0.07922331683746947,-0.18202523558443257,0.1731571081126353,0.1460576138290188,0.1206190881267911,0.05117201705233192,-0.2383197420695469,-0.0028085319075767026,0.22164284450813873,0.059569785574806994,0.12826349525224306,0.07654068430930959,0.1392809346449845,-0.09759500868145393,0.05236200646340019,0.014183222993766625,-0.042178895224658876,-0.025380539685521807,0.0043096813579882425,0.1108038328294133,-0.18758370442623098,0.08954311650207968,0.0045233807840439,-0.002055690428732061,0.0816562139089151,0.1354574305480263,0.15214289766525232,0.11378057088758368,0.0039449538751142555,0.16284305680066632,0.031100377877463278,-0.12145117525003805,-0.12322850519915828,-0.07232090612859743
1,95.20369766528087,-0.07759841252717511,-0.039649456267495525,-0.0029916586486962056,-0.18352206402905238,0.1506660812391393,0.08000055520566916,-0.06154771211927027,-0.09044635975639494,0.13261859697337583,0.02223207268146292,-0.015021841173129487,0.005655000771287755,-0.08233726931064178,0.0024937801598062534,0.011782146481610523,0.0836230638129302,-0.16658443099887504,-0.010077497947369216,0.12375848219679114,-0.2509948721519785,-0.07811962251025524,-0.003828552801651736,-0.15929524929706598,0.007532228632633585,-0.08549896832617901,-0.010293650595170893,-0.18390303048435688,0.003067730366086352,0.036762010657302946,-0.17033759351319244,0.035392758503811336,-0.15823529956648308,0.0916578743439813,0.14310950477753456,-0.023472705151001142,-0.008778691142214492,0.08316433914253059,0.04665240357389847,0.2219298397748762,-0.14593595241868013,-0.043716723265766436,0.0475845898473291,0.13255466215074607,0.057819825220066554,-0.1759201905383932,0.13247017937109706,0.20172077363103127,-0.02180264471288771,0.2068071653328854,0.034142200261954546,-0.17883439207141544,-0.22563186074391833,0.095112059923059,-0.03924830314661228,0.04991112313975763,-0.12289441537999111,-0.1239168488418459,-0.02502534489477307,-0.027252912627457507,0.12792191306581097,0.06675461770328783,0.06183286053989471,-0.0789022527470084,-0.07232629050128617,-0.05969837886193525,-0.21761984134993548,0.10995750943451417,-0.06007474216612462,0.08898085485091058,-0.1813787232096883,-0.09815006226166273,0.07153158351167684,0.21350636880454832,0.06852726852432188,0.20744112408002943,0.05035197376568611
2,93.61872846887928,-0.23458711398706056,0.07927144561558908,-0.17939932283813598,-0.0033356006557765847,-0.10923090998785354,-0.12916023477997998,-0.08225733902216802,0.1820998447806765,-0.055067843550576624,0.002723540184350287,0.14931118656881,0.09815578813235906,0.05286755990335606,0.022969262867833868,0.12694946593719325,0.12396986724195627,-0.10529328806407791,-0.03945773482975394,0.04921178619843122,-0.09444431959859179,-0.0497200973767013,-0.04505734291330948,-0.13028295819584124,0.020867737746888146,-0.1619229733136412,-0.11916585573470809,0.08885635983134049,-0.06253150792767541,-0.014787662618427448,0.103543037213692,0.16284496389043954,0.06689405355040796,-0.042777333038902104,0.115167398225349,-0.15667960323512706,0.0005749580963320824,0.06609697394298783,0.06932656466123709,-0.025983915850827266,-0.06728083315940434,0.2341813777232892,-0.00032474853282801416,-0.07668152926257443,0.09595221195567788,0.05986672290655218,0.07832715825179269,-0.09276664800331527,-0.16203578461282747,0.011092133054720585,0.11643456615400592,-0.04366847143780412,-0.15781459360278607,-0.08505772291685018,0.1174934738126059,0.06937921093691238,0.022707523906387833,0.10218136566030903,-0.009532114222051963,-0.31275734784127157,0.15948293369724406,0.1207041932061165,0.09726616790352578,-0.025333707264650812,0.01343930100881409,0.07988870127818276,-0.0019955339366006567,-0.11244409429250826,0.07362832631426824,-0.28748516217972214,0.08634984354272895,0.21472692887590933,0.07055076724649936,0.08818680800178637,-0.16580726757745323,-0.13568078221626156,0.12155520924061326
3,-90.3547838834324,0.034055918944667404,0.10777774711127147,0.10298754143690564,0.032047289612032945,-0.06722992235034246,-0.09286978410490948,-0.11884254657978525,0.03696165728690476,-0.06626599935702875,0.16697840552429252,0.054305859990810286,0.12642795309404334,-0.16262492118264785,0.10323383522567998,0.16056968818169687,-0.011073102998664146,-0.18724182264995143,-0.32112699085412155,-0.05299402678831631,-0.11484428602005062,-0.03366360273431639,-0.039776721157554984,0.19405597138537178,0.0903132499586847,0.12579235183674897,0.171275278434601,-0.09831068094763311,0.12944930921802109,0.21486590419220603,0.14826171806504648,-0.015580903235218317,0.02584197754970595,0.005356131439876336,-0.07782724516443267,-0.01436774931344197,0.21750661584057795,-0.03050995988032582,-0.13983781618791624,0.19149060580756708,0.1815553176854884,0.08909783329978666,0.05541962416777399,-0.0783636293667793,-0.07973834221675379,-0.006202501127064029,-0.15922388965163864,-0.04304671126279911,-0.09691542436475463,0.02091448964090448,0.13836286804081424,-0.0802016014573454,-0.17955891197888055,-0.04504061413091965,0.06636970495915141,-0.029806478089341913,-0.004335048192898419,-0.16224606203754008,-0.037568178689580296,0.08130665971715767,-0.09315877282351366,-0.06121220239123092,-0.22793800132842623,0.018924622473741607,-0.011233321198980654,-0.07139355863396891,-0.007118882336463438,0.04861547122280363,0.0358586714388471,0.17428371452820168,0.10467141301222599,0.17401478224900174,0.03439675347585951,-0.01655308783130522,-0.06546053178119685,0.08059101882824193,0.16755368703687137
4,-87.50533589539626,-0.0066145722621292,-0.11901849411455862,0.10200046777394776,-0.0655059578335003,0.19398096861029682,0.03393041095967443,0.06974108625166232,0.05669612517432474,0.003295975221503235,0.05559224528231918,-0.11119197621388498,-0.034079704522700774,0.11052213936925179,0.23224085062486263,0.051514074430597155,-0.024263293876821298,-0.08243847888376399,-0.0846930232638478,0.023289962212868665,0.15535118467879105,0.05406424611459258,0.028466722918735015,-0.05286620626038352,0.11475334843149114,-0.021825301187617906,0.08820732780284293,0.02635025785594715,0.14137976157651014,-0.22110203719494978,0.10234178763148288,0.1889662536457054,0.01564522907557517,-0.10631808106049946,-0.004505801683120069,-0.00548242536916718,0.08292349620708814,-0.16756154918196947,-0.055783014333251724,0.09614073290106694,-0.11504083486506346,-0.11941318661848724,-0.1359781427626447,-0.06253335218030291,-0.18709265197555866,0.02911454546615421,-0.1743739460153549,-0.10560599192634437,0.1780622731208006,0.01576591971893984,0.008429683659709317,0.005766691288752007,-0.09414199199615361,-0.16044225295462194,-0.08124031455463647,0.057172615718802174,-0.0723600453957351,-0.10071194544572604,-0.24434098526935774,-0.006598412226148479,0.2250066630823793,0.13180924426799687,0.0520841236587778,0.16653163055828968,0.006797467376710277,-0.04331420261533386,0.2722055262863403,-0.033080618322838234,-0.015253140913014876,-0.1446846729279232,-0.0690148713753768,-0.1353410362087647,0.03344245526740261,0.16665681522252518,-0.19875619491845892,0.1422057816646217,-0.09784788070009652
5,-84.25309028784332,0.11817043166319217,0.026578888774350422,-0.04801186865881084,-0.1012454049244486,0.06311026801623228,-0.029395351113575264,0.24422440448109667,-0.003304747885007857,-0.13551713968942217,-0.08374451435390465,0.11902701693194154,-0.12254764240126047,-0.0953402170166813,0.0921348086153623,0.0807275307121603,0.011241601309713595,0.06048885275166936,0.004320123172649249,-0.06339933258453728,-0.016785153509634373,-0.05292146912015272,0.14978502793326331,-0.06079515894139451,0.1849125365918415,-0.1916229453095644,0.13284914998539887,-0.11200422668752187,-0.0721771722683423,-0.027741784653064653,0.08495504728534364,0.13089378847291147,-0.024699038357853236,0.18371852916291023,0.2807387922560125,0.046542001843329475,-0.14224894017411743,-0.12038849143197054,0.03457379256268744,-0.09619443937536117,0.31577141093525024,0.11374385967290895,0.017677256517466516,0.0587067098275531,-0.18385800158690488,0.028059605158480657,0.03857783977404792,-0.11552818343231311,0.06862784965354363,-0.07055373368529251,-0.16455910854714723,0.006705641296989145,-0.04719976226531547,-0.04854416989155642,0.0015478110428342826,-0.1359293428443379,-0.14897995454861251,0.08489302740879143,0.12095474476775912,-0.016943830407067602,-0.014193852056161265,-0.03033799300297687,-0.1419828343339034,-0.0851703218113077,0.01878428457907032,-0.16898312390381817,-0.15431427315518567,-0.18519825505348048,0.0004551762160360011,0.04104876824016004,0.04164489116777956,-0.15476572160968197,-0.15964989669557722,0.17712869640271245,-0.052083835703914144,-0.04309579707585691,0.16195749001082546
6,88.64543129963253,0.015392067054802342,0.13851737021236682,-0.1252745760210148,-0.04340352615469389,0.11165102685702702,-0.13443566276233126,-0.02981261400137795,0.16320183385317233,-0.11952275757153652,0.046658326610374376,0.11225169502010181,-0.12479984229394249,0.035785431758384924,-0.03684779587567713,-0.08995915012864081,0.021469046308089285,0.013554959066189767,-0.020163477198454793,0.02463349192704495,0.07175209264385266,0.10584526883884983,0.07016013658609085,-0.020095511480910426,0.11506621123469413,0.058886454642290614,0.09354866653133181,-0.08435595841898696,0.11095539006094146,0.19291108530236178,-0.055399900576030836,-0.074746801519693,0.05036732691468679,0.021081611675571228,-0.10982732713631714,0.15300342899066827,-0.06707924068148144,0.0699709342129313,-0.24359345552198491,-0.057599424467727325,-0.10066598026783158,-0.010077962794317486,-0.013271367511563749,0.19727110675044265,-0.056549629489328346,0.016539946893208476,0.016587813771287777,-0.01805091260303207,0.032287389642899025,0.2608133986967456,-0.10669847421709869,0.12087734693465686,-0.1534395768030118,-0.03220908094334453,0.10925836681313122,-0.08320092350875777,-0.2707824607492059,0.0266253537188132,0.06402701611262204,-0.10686843398033131,-0.08208248144428797,0.009067918981105018,0.22139898536568445,0.13859850183293523,0.3425056208587976,0.1189000710183626,0.0508598485051177,0.23759393994964584,0.1918830663791928,-0.11046771985165299,0.03217867164288377,-0.08436979250589488,-0.03753762815358814,-0.08043253533043795,0.07940527622546925,0.016439622923012993,0.07970417491457757
7,79.44954063119343,-0.02773276159701789,-0.1552602565841836,0.10608681100728698,0.10170683025791706,0.15887473804600163,-0.11803661172430929,-0.13175603621795148,0.1494790222124468,-0.10197333993793857,-0.33163671463380795,-0.15267751717340655,0.1023558354389907,0.03933068265261731,-0.1441202379616466,-0.16614067607679778,0.057549379707112006,0.04560729403877024,-0.014081400371159267,0.04976239382960738,0.025084720569464522,0.07995853565851989,0.07498781555811175,-0.049776779782934856,0.0029943667054654877,0.09910382807880187,0.09541587249792045,0.12656142345403684,-0.06343322619854817,0.14102827963581765,0.0010176172125745233,-0.11403872021985731,-0.1322422446296778,0.1626537308206684,-0.037321468932553926,-0.2722431636189033,-0.054278448384513615,0.1030001279124648,-0.0008119979362666545,0.0560794942944924,-0.07863825908036999,0.036605436209746926,0.11940598020357748,-0.0480261277301454,-0.17422910559300825,-0.023280876720783314,-0.1461053574697937,0.09186356898836232,0.016890541635723563,0.19356853912263824,0.051597622401976656,0.2383786885624906,-0.039096243072116774,0.07732365459365922,0.023187331480884605,-0.09275861373126146,0.09559213786484673,-0.0584585310902215,-0.13007405520668008,-0.14267593528412817,-0.04891977799510783,0.10105072088322949,-0.11744704193357577,-0.07171581244284504,-0.0838612018798346,-0.03685532399794307,0.03861501907440607,-0.2681066587493774,0.17351377849980673,0.0987616731034432,0.03853269277968316,-0.09341391547539098,-0.06146194765918183,0.13574404595386944,-0.0042847123038034065,-0.05264200904342926,0.04981917627610304
8,77.92992710361544,-0.023982603191727056,0.10655125683309885,-0.14464229657784666,-0.13913160587374276,0.06555345594749984,-0.014303562327181496,-0.1229319628088578,-0.0753470946054808,-0.10670338517186083,-0.01942321041495607,0.013884268749815618,0.013941239493321007,0.0746290460588038,-0.01799086789764984,-0.061932383235406514,-0.21351992557112276,0.20775831711853773,0.18698539022904484,0.1375877211401527,0.030459375878558154,0.07243623018505403,-0.023911878417724894,0.1451252716368896,-0.15050080611896333,-0.0914586174828529,0.05690993278566975,0.021410134589068264,-0.16166291447972198,-0.004568805527933717,0.11878014539177317,-0.11967250484911503,-0.15309631050151679,-0.0313902553537428,0.04317559969387965,-0.03232566610105066,0.14640461976480157,0.08567857614338596,-0.07605055610803262,-0.05357841026918929,-0.1448767619640013,0.12089125762234247,-0.14627270352532826,-0.02971880001144908,-0.003153921485957498,0.08461886580263611,0.042729700591116006,-0.0015294144968467838,-0.04786580888903771,-0.05476909495691637,0.26197091163275016,-0.1638369793881219,-0.03050230431513262,-0.2457937542396644,-0.13753455658637068,0.034937721380176444,-0.03498943730398562,0.18072087736932954,-0.11262532587933174,0.12230602423987764,-0.1634360979192256,-0.11568257741163479,0.03444835200650889,0.05055569810505654,-0.0319103905070681,-0.20126956229111542,-0.009954010547866677,0.029761676141734878,0.13352565535243602,0.06277765044370412,-0.07783030348711943,-0.1637234316996808,0.03287582451990504,0.028184595090892797,-0.16513771734049218,0.1434965115369373,0.27337624036513625
9,-76.62863061950573,-0.0923305134419305,0.10793307046331407,-0.06511925037221516,-0.19180042493970276,-0.14070857164120687,0.07966663885572274,-0.13161081393999385,0.06482191206498339,-0.035997914967225514,0.08244753090115968,-0.24623389876431104,-0.1419416577956854,-0.062092564531661835,-0.10531808946472412,0.18937224112263668,0.18876274311923283,-0.09301326886004067,0.15749970879104588,-0.051410223502741735,-0.11298890056207815,0.08929954193512699,0.16124027465193466,-0.027406832773977173,-0.04747143125892153,0.09605304827818645,-0.2164774283025238,0.0038430237408206562,0.10548750522046543,0.0685560431040829,-0.08579945730566282,-0.03710988624435871,0.09907710094552022,-0.07624166908351394,0.08399829905798577,-0.04371778768275827,0.062251529951889636,-0.29512543726443047,-0.08226371052575589,-0.08778459815388558,0.0024008115537044795,-0.027562089628442116,-0.14164974447033674,-0.04386607068143671,-0.06551858784744419,-0.03709394934852866,-0.1511373609478825,0.06854422247039088,0.21432987856224614,-0.0331218916558446,0.16379202046160266,0.07114900037311478,-0.07927125756604136,0.17955797132697696,-0.005071700130739624,-0.07380573091968178,-0.09638228717090176,0.08103724722446969,0.015397227216681153,-0.03022889341280294,-0.008913444351425595,-0.19120944512323348,0.14434478972297554,-0.06924344408207851,-0.24390300854595437,-0.077535593921425,0.11879922151333958,-0.06274457330126636,0.02924459675718903,-0.0023053432324189093,0.169234306843338,-0.08260147506449096,-0.06270319041366756,-0.003307797678810302,0.1287140699613169,-0.03958947462123226,0.13835514475767885
