Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52
0,87.19029401621817,-0.05540857568256652,-0.09649703500524581,0.15792572879704495,-0.2511747827118917,-0.27546973823691995,-0.001807205672437605,0.27470873472028434,-0.1653244655382684,0.19138449288843004,0.08355007814804882,-0.041482943693706247,0.003050877639260329,-0.2118724067011995,0.1910998419062146,-0.2999914632823992,0.012925523871117887,0.11161676995199396,0.06081172347145589,0.007419362125028819,0.026880348128135445,-0.05389425772149944,-0.21116096659463301,0.007983149128498221,-0.08450883762442964,0.06380510260136188,0.049274949187266555,0.031721151900037325,0.09817401186550727,0.16348404301038522,-0.0671824302565661,-0.1381867795858945,-0.16046288995603425,0.07761707604921311,-0.14344337767230772,0.25035078753817347,0.07410894734787375,-0.050986315135145455,-0.09017218285558347,-0.019757278003084015,0.12065940888845203,0.006271566119348516,-0.09575644163347202,0.10025068210894839,-0.21841118341051824,0.05853324655327714,0.009650445160678752,0.26887990346143625,0.029501679236782204,0.19775581811770246,-0.013337893375236177,-0.010856144661003476,0.12103650834804627,0.14486306101259647
1,78.50428654005589,0.2816747648186055,-0.09105234702489158,0.01672566091586052,0.13934868993621768,-0.001945690354460148,-0.1445523478061623,0.027781076856268717,-0.06535798329856574,0.06891035334818782,0.04484934763916046,-0.12781025829138123,0.18300481811741368,-0.0010397292921528701,-0.18496373960234438,-0.017326704081591558,0.1685790763074986,-0.06870835003628564,-0.009068884086484251,0.014737598055349337,0.22420859392306677,-0.022148489911078966,-0.06513612822819101,-0.16224575945277872,0.17447301782449137,-0.10698081660694353,0.19221378566478522,-0.2238016769666873,0.18790563565747262,-0.06177305803759853,-0.27064813734353665,-0.09164899928642944,-0.024997692708003137,0.1305243902854162,0.036290812407876134,-0.006775707708559766,-0.01368319087310284,-0.03483849749089943,-0.18597695972531705,-0.2560625644699419,-0.09159030043668057,-0.01804766840954006,-0.0029928442121021958,-0.10090319491270534,0.2476524189638925,-0.022977053467084174,0.025096251917853054,0.10763699483398506,0.11256316298338336,-0.18024759058505604,0.2951969640963675,-0.007581914668551657,0.1142790283669962,0.22845352724072013
2,-80.36421768973395,0.007754040623316195,0.010958092668886556,-0.1105375660365319,0.05537202722736468,0.09451386969648459,-0.24811477770987028,-0.03122159844362749,-0.03854352035281697,-0.2199013794877122,-0.14506026234400035,-0.0575030297571117,-0.22165644678327126,0.008709016254789885,-0.1578172261737961,0.17471561464697052,0.12061796585256027,0.08958997484606766,-0.007528422742692389,0.08600331996907384,-0.046285785346232594,-0.22793288662774386,-0.10832691888249288,0.0653813034568619,-0.2670993467169586,-0.06244094013125148,-0.06118341621010709,-0.1258909866650292,0.15072270522501827,0.06828289369057407,0.012199060831166314,0.23004548702629293,-0.20401827598388866,0.237456003422954,0.015071054240272563,0.06401087593677642,-0.02654510277242425,-0.020655566280805764,-0.30330699398962396,-0.08499994160260321,0.001577170837405166,-0.03709546210598597,-0.21729502976549708,0.1751540115581076,-0.16277139681190395,0.1593173453068004,0.14033090428597608,-0.08516376839963159,-0.23675122473810156,-0.07143821898785724,-0.17108429283575366,-0.048238065911555786,-0.004611113279637416,0.07256637982214918
3,71.32705811002816,0.05933980681759958,-0.20089116571237958,0.2759703439029004,-0.21046263705765372,0.1599061010506794,0.10728286275397557,0.24854895585442632,0.07637113702113778,-0.09398343375336754,-0.2596826526474,0.10964105015616114,-0.20381527704575667,0.1571081625765426,-0.09033403653833474,-0.2582372597513798,0.23044132023001973,0.11920038494612495,-0.1508293683293256,-0.024246837864579648,0.051023966391956325,-0.13173947979164566,0.19009345029076324,0.04742263575172295,0.027640126670551487,-0.06507301844950564,-0.12182290448871737,-0.0749617096006329,-0.04668077225559887,-0.07263657138192797,-0.15989707314809365,0.18259091383486842,0.06908573798069466,-0.09867646686024586,0.05632052555347252,-0.07638879005744509,-0.07017020858284598,0.0852581881925673,-0.07242296120076505,0.04340881236660002,0.06778403325372247,-0.14279701043659132,0.18809485567981815,0.036249018628219776,-0.0411790096304365,-0.07203392877258949,0.16949748209155824,0.12766762659179146,0.032714468737449626,0.030754585399213052,0.12726813520870472,0.25890583660691546,-0.1312428072459667,-0.043641385579480156
4,-69.05660259863072,0.06863819903322635,-0.16700010648071328,-0.08950051278746239,-0.11439422279849723,0.09298799116259754,0.02015790058495328,0.013368446518421749,-0.0196149793720307,-0.015417565722337621,0.012294006585255446,-0.0611149912739189,-0.04265028580004783,0.07044172529598365,-0.06696523884549867,-0.1631226399109287,-0.2659295696135973,0.039947432685970376,0.0466189909661528,-0.12499334863696089,0.11490435076990557,-0.008227091155043538,0.24404886686859817,-0.2876984362871309,-0.18236787168789204,-0.11142863228386102,0.22291086146940842,0.10641493351342085,0.2635211111936306,-0.11751193855513405,0.07448082508835265,0.0445181921027921,0.2275049454765326,0.15872365095978616,0.0619039889774656,0.09894680566560954,-0.06805216570151251,-0.07210634770285147,-0.022277414959781874,-0.138068961092583,-0.21766676922056724,0.21232426349882566,0.10514297582143448,-0.060363361804482644,-0.19874190689926802,-0.008911212879472172,0.1868601995036437,-0.08628645446454396,0.1406521369982695,0.2039011408943791,-0.12841724285332257,-0.18193338876954343,0.010923925159818212,-0.17713066311789735
5,65.83667496870656,0.12207151303499211,-0.022114242975729136,0.24495293026325884,0.07467547977999107,0.17452594652514217,0.26268508285869147,0.0017236630042870714,0.24315005854164207,0.009671331783396445,0.323918623791941,0.03558107309066308,-0.1325643935754886,0.056459261632454634,0.03577108546540863,0.11529042194506837,0.033133037679278714,-0.2034516853384322,0.2711604180018308,0.011048930532659098,-0.2678722136062073,-0.032598462765512766,-0.08560482632356042,0.1772882657067954,-0.001667064260793803,-0.14882081727241006,0.15569717042504386,0.13989106146484961,-0.10372577951798012,-0.004130983548971661,0.027481830293302513,0.03569806883082016,-0.05182584522309346,0.16445732531867346,0.06687324116549424,0.10372453716838981,0.21881018887318823,0.09158485856429485,-0.14965337320585578,-0.04092709663515664,-0.146181196851808,0.040761741579419725,0.0030188020863947894,0.12436846835108088,-0.12764475846490594,-0.0841205796610449,0.10078032907608134,-0.09925022039265778,0.1639149244766808,0.08013523181603685,0.1647073394863596,0.056711419979938685,-0.07150963097284947,0.1908175946421595
6,-66.00512715648739,0.017190116930783542,0.18434137640349813,-0.16749595912045084,-0.27725159256445564,0.1814540793436462,-0.13049071052573166,0.02453366509569195,0.04328417671009711,0.0798083401388392,0.14790468115870184,0.12911666100993002,0.22764620550473857,0.144651331970892,0.13374994396897016,0.06674893474994473,-0.01923642446835385,0.06404642566451864,0.11148647827959664,-0.28709228335846726,-0.23944984549591794,0.07035460069815373,0.07460128420725885,-0.16090855253371283,0.09758509131703046,-0.24570443972816705,-0.018811873954448142,-0.1629099145435921,0.1446230062839072,0.17431919192850084,0.07527818938703912,0.14418030246935443,0.030698932502853552,-0.10184275108725312,-0.09995480006979682,0.008564096646157105,-0.05638830887931903,0.1506302791449575,-0.10150757337729246,-0.06614031531239704,0.1476763013746871,-0.20759034053337025,-0.15079660265944317,-0.16131443129110035,-0.09482542772230465,-0.11953822488689486,0.009986764556205254,0.049395834649692154,-0.21884636466463414,0.11821550660087188,0.19258602617295792,0.0040356613916482376,-0.019074512575916146,-0.0017083571129475768
7,60.694131537633965,0.01795878109514021,0.13606760157395825,-0.05056693596333337,-0.012126221818361394,-0.07358478007797316,0.10192820299244079,-0.03108170603172392,0.13208159063253924,-0.26728711196433175,-0.26491705407044436,-0.08108063149104701,-0.16490920062566483,0.0066437781523083946,0.13551691538029262,0.18538275518001204,-0.16612314923254715,0.11217939971417959,0.1264981608115138,-0.060838257832007595,-0.016612043905469543,0.073001310045664,0.03908230732780573,-0.06910114652034319,0.2939892817827914,-0.12255701032185698,0.07481412876767783,0.2068439202598561,-0.09253942617644154,0.09716910260717782,-0.22525536112626898,-0.0343802776220742,-0.1311091601273608,0.1762700355309146,-0.012199164207975764,-0.07067285483227842,0.07357408964675584,-0.10845745517680166,0.020561208292214594,0.004716115732720694,0.1816129666164241,-0.039118362881405785,-0.0748058676472428,-0.1049662037498087,-0.020717749146945262,-0.1168914786778982,0.29277679265426576,0.3000943774767369,0.1329011666474754,-0.11852745631819757,-0.07119735789977237,-0.06895020602266262,0.24096844774836562,-0.11359373505755427
8,59.11833691787175,-0.17849311259474937,0.18571500898674267,-0.09159826628611041,-0.013653165513700596,-0.19116177439857174,0.0764003581219292,-0.0726558825804787,0.042820584260257574,-0.20579853351275912,-0.0033415548234421717,0.14950052168212694,0.007033737748423152,0.0654305913872362,-0.046505249219477456,-0.020899670307733955,0.027299439043226716,-0.19012720931273286,-0.17930221902700402,-0.21572028939731688,-0.16569990465928713,-0.013489269438409083,0.049109146414465586,-0.15091720901562075,-0.11087364802366392,0.08390249305911679,-0.08829578130375836,-0.16455869565906342,0.06014610452838095,0.10490576378286962,-0.18958156446432528,-0.2819915259813311,-0.15557289684286799,0.06813214049159602,0.05251381817746181,-0.006799765830637348,-0.12082110756546494,-0.3167809491255468,0.04661758712880777,-0.06461393124194297,-0.012664835886852313,0.10530582172846331,0.13111871380183687,0.06279660534501869,-0.09941572249554909,-0.17761787454863048,0.10440587665246345,-0.037318002098186163,0.07574731970072097,0.05263893370306813,0.048081821811120654,0.03334384706680056,-0.3672731886920435,0.2556636240334513
9,-63.29123697814768,-0.1868414543176069,-0.24208319534435743,-0.07665292710922081,0.05214675050933547,-0.19773956204824106,-0.02355673956553765,-0.13741551988146225,0.17994033260543407,0.02376732161000771,-0.15528314551535408,-0.20910125643691452,-0.17957333499889544,-0.25559919272275355,0.16600447506279803,-0.07681886063481333,0.13118630715325436,-0.11382955712604947,-0.08898430261868433,-0.2751073512805464,-0.015010153717326167,-0.07965523033126626,-0.0060070499361349425,-0.03521105615136832,0.2027553832747268,0.005851242545825289,0.09512154369550391,0.07754474091945428,0.052248125661665396,0.12628231580441496,0.23458384486532044,-0.021571089905357194,0.003920303489152723,0.08327157927974961,-0.0980268008798696,-0.10348628559015155,-0.14738171752018298,0.2922743833020495,-0.19988836655636547,-0.06531560114578128,-0.13760537069216053,0.1068303097362418,-0.1300272564159206,-0.1472396129089647,0.06411889067329841,-0.10002216200113372,-0.0436595244181124,-0.09126359124689364,0.010588932505743104,-0.009280395280146611,-0.015241897338006549,0.26487771889698086,-0.11413270743214868,-0.0024279935308143385
