Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20
0,-45.798404328543405,-0.33197364539856095,-0.10220171382619415,0.21351318458251933,0.2585322500576315,-0.22293035553936077,-0.055179057313017116,-0.3155485500655783,-0.22582610430059147,0.22831611343055555,-0.22052140481416327,0.05042993973413031,0.017134375672403637,-0.021191680570671653,0.3458778322959193,-0.19406535540963743,0.024048310631724967,0.21739560159236035,-0.45944476743369717,-0.09015033425882388,-0.18531250640488642,0.029621224034677467
1,43.65638351211708,-0.03305551387718301,-0.33791930462430025,0.19202403512629765,-0.12143074888514095,-0.43357188646211875,-0.004847609178190155,0.09461537882628368,0.006038765041960132,0.13945134112644378,0.12466208996803065,0.02551381966684163,0.3541941259189798,0.05030769999800123,-0.32688812717097354,0.0734797583728669,-0.3386136799875373,0.3423296530110581,0.058189444603197756,-0.1427738498559117,0.31609679931550105,0.06847249794184697
2,37.63346685767395,0.20547420390267573,-0.01834119247205313,-0.05526605235877793,0.24933266572317758,0.026558049702628053,0.29598383644522874,-0.37566326549206325,0.20770671977282373,0.17838256945309017,-0.11043350039792285,0.23036775662392134,-0.3753733492195001,-0.42940930756121,-0.17009543821275966,-0.15878495452887875,-0.22090751135678402,0.13088328761661,0.2247203500844365,-0.0879822068157035,0.09605298961341972,0.09859733114888601
3,-37.21613846701759,-0.17325099126158083,-0.14380432177163557,-0.13732994582302419,-0.29922151836645355,0.06150412545453843,-0.3339103778258845,-0.1438026995402774,0.09080643481470824,-0.021431893019791915,0.027850893002645732,-0.32316876444512055,-0.14069639025699987,-0.10528305407930091,0.013239891853116347,0.016324493722659532,-0.023853537545496645,0.16159635639289202,0.2800802493297295,-0.5242011641093396,-0.39580050957539936,0.15211970761195712
4,31.218278357514805,0.24255198978444198,-0.34418336114794695,0.0811831911902404,0.03617746551676816,0.005268686013806932,0.14166964481491923,0.4421758315322204,0.12287172579282733,-0.09885766857713962,-0.1932493826006882,-0.15413352360857885,-0.1829540154067839,0.08986675458335212,-0.05262394084733204,-0.3818728642873699,0.16963131163557596,0.09104646829404381,-0.16644543239822454,0.0510276292340912,-0.11580807929367819,0.49222812223728407
5,27.603567063345853,0.33132282463245866,-0.00012897638608167219,-0.21632664834714477,0.22090249022624964,-0.22816178477108495,-0.3276261274168417,0.11656076657895535,0.2927752919732512,-0.27085837157329046,-0.22364049210342243,0.10829139314103906,0.044535574798230955,0.10688395817494191,0.12003328733214783,-0.23560151305634797,-0.17287630940217016,0.007262501104264539,-0.1038835021181182,-0.26616812017821356,0.0073908935603401,-0.45372758923817197
6,28.35688293565645,-0.09759933875197375,-0.03250845616649724,0.362612331466965,0.16904552985095275,0.12945717440550708,-0.13956488961040603,0.047701969682433704,0.30538112629616004,-0.032468333506650994,0.1820295007924953,0.21777399273808323,-0.11040619807345398,-0.03712493354371229,-0.23551107736751495,0.2694169490896336,0.007557889465336808,-0.4064110674817403,-0.3737946151965671,-0.3848245370978338,0.015194018512054314,0.14518739349604123
7,-32.63757753599963,0.3887141597449804,-0.06892733550060093,0.2103088306135998,0.1530426430561788,-0.042881258207614605,-0.26317842875495456,-0.27552218415047663,-0.45497279496313503,0.08250319328920169,0.11136124446298097,0.11447963068204475,-0.07268474968093526,0.3710241226661767,-0.1087674704443847,-0.1613560233347306,0.2396081921702838,-0.16517062954722683,0.29175791497887665,-0.1572897584605729,0.07405947155171798,0.0965468589119994
8,-31.04925187063791,0.015484650560150168,-0.20739873345164958,-0.3621601726853969,-0.12481357431981868,0.2265548361783738,0.182735842913576,-0.04390038991366947,0.1483132601514295,0.18301746411265893,0.32890344145397127,0.33502939343927396,0.2916006827053145,0.08972427962741357,0.3999864607539911,-0.18668372828351992,0.1565094387140313,-0.021626902238587497,-0.042726956648491014,-0.27189089340139194,0.20112633932728644,0.13549941673662588
9,-28.75148143934378,0.03799923759820018,-0.044819195268863354,0.3876426766219006,-0.21209751868767485,0.1341633839414108,-0.009224842184012521,0.2538886026039063,-0.08533967255365486,0.050539150063670185,0.36489625579046076,0.3344464540421417,-0.17256746595878858,-0.047956757739441094,0.15254987026815411,-0.26218060934247595,-0.3220088495048864,0.08697008105628802,0.09016663697382915,0.11386909209442836,-0.37235706366360033,-0.26233757418024145
