Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45
0,75.65898240257252,0.23563181391351182,-0.06606798238129277,-0.004956403872839685,0.019480132639519556,-0.17129150124162337,-0.12538952624999689,-0.19508517470030276,0.11482947454363479,0.025930642215029696,0.021818391057948385,-0.1281173308253662,0.2038935988580061,-0.18435130298797914,0.07733292767289471,0.014785980992635913,-0.17839366284613545,-0.18875603729966497,0.00613849211620861,0.044885346733375395,0.10573053401617395,-0.17190446087794276,-0.10037886957719137,-0.043471160986836586,0.04632724899130272,0.17697400934338933,0.006741529126422768,-0.06219222556450273,0.2406340430383074,-0.19045778490607304,-0.1954785479877103,0.30558393857813965,-0.1143916796189726,0.028621593351974513,0.20197970982895233,-0.013553025886458119,0.17615276454337603,0.0792370816048277,-0.00959113372690824,0.005535732925598153,-0.07849475139225372,0.09893997443978714,-0.2963096490708984,-0.05959536810772458,0.3439302299598446,0.0828969751344995,-0.1842615223528554
1,-76.09783892030045,0.07495464801382962,-0.13197720293853077,0.1737247560079387,0.09057069403106842,0.04121779598310635,0.09373770628442919,0.015509698003710094,0.2545033347076508,0.053126702996903356,-0.2680123285244326,0.05948124421023712,0.02600697182146024,-0.24482495699498263,-0.16693191471932498,-0.02547332716022932,0.028725346031508513,0.2286261229637772,-0.2193899744492078,0.12167975639859314,-0.12873825700430347,-0.041913775836638946,-0.030825310494616964,-0.13577608463892854,0.08972063606003759,-0.26723489125895594,0.004577117047227086,-0.09522146471871708,0.05696917169288161,-0.07665658127392984,-0.16609366006127144,-0.06969756701497004,-0.28969365344222936,-0.2526548545380028,0.03158654620629315,-0.08322085107752072,0.030981756073054745,0.24407456882955983,-0.05586600143749106,-0.11013261406920548,0.13475426422596126,-0.06853101292532639,0.07607460667114568,0.29312232436597135,-0.04392429756687952,0.2165301319823368,0.13058423122343174
2,69.37544132112733,-0.0033561293987199093,0.259860661758863,0.015563513180960274,0.29703576656444614,-0.04690611788433152,0.16081011101172563,-0.10901205045757173,-0.017308076022148153,-0.03140507248040607,0.05347212458897693,-0.13337305287649967,0.011416874440891081,0.1314548251030221,-0.12418966823672926,-0.00022535599384681214,-0.14261610648039563,-0.11840902094506454,0.05787014110586488,0.18731966210734854,0.15936800653364255,0.16355147203496295,-0.0312563599915742,-0.35525563819446254,0.19340128022742556,-0.13197599268053528,-0.025782699415544747,-0.3067443248895975,0.0004997337224165764,0.21031118728925255,0.18785245084124325,-0.057723442360923145,-0.09353109816164279,-0.08032463036817532,-0.2158538822177971,-0.004590343194371221,-0.09602521718536053,0.06696607384804358,0.1060842935671445,-0.06990585791545081,0.1630630447605792,0.19028062100479065,0.04184109340718327,-0.24765909096796082,0.17237624683575928,0.08665910656005142,-0.0997681203249969
3,65.10019978277663,-0.20306275611414434,-0.07910294566282253,0.17177165330708252,0.014395632216653095,-0.19144961535880403,0.15841682346074853,0.07260590763063049,-0.04591546345357389,0.24825068576159554,0.15201898125157148,-0.0799493139088497,0.15253473279687207,-0.12303166015092122,-0.13525021962475645,-0.2501079196497802,0.026603848618298308,0.013145834713283275,0.13010463318219812,0.22815741123143982,0.04149754171016381,0.2589926114482125,0.10145629475031727,0.09268723603703874,0.04957764591569076,0.24997506421521942,-0.17083169101354806,-0.06224651470104931,-0.18926758467448135,-0.024316322396821223,0.007398477368740392,-0.04125085381530085,0.015972539412248292,-0.10505709501937086,-0.01091584292790441,0.08955050017116443,-0.005444000037809144,0.09719056951204588,-0.06301858364589596,-0.1385366448203098,-0.36515297240010974,0.17949195461610915,-0.2689548070448274,0.12109955235982495,-0.11119421395206047,0.006913443634693312,0.18035579126925666
4,-70.48166470077979,-0.08833788156221899,-0.049457410924546225,-0.046463257053895146,-0.06852348095889332,0.019680103517604974,0.07832258570972032,0.35565403273371266,0.09200528448038806,0.2225673960003741,-0.08362698924822438,0.07739423592582252,-0.12813447703434938,-0.17737740827280915,0.27430809183286214,0.09308807007281912,-0.13938126242726542,-0.09008932589385617,-0.07193405447026181,0.00260374914233027,-0.26106076353657676,-0.006200975281002266,-0.23517501818288145,-0.0945724080375533,0.07195372776061647,0.14602113088481694,0.1526116617005549,-0.26295581378670335,-0.006370822291242051,-0.10772087685790058,0.05380019267803925,-0.29643886296136673,-0.18907956711537274,0.13198524904149697,0.09470996482851782,0.04896429497419965,-0.09511349847177385,-0.06296620347297854,-0.011992662818923134,-0.09851040151485761,-0.16853962000858277,0.15676268940034865,0.12693043424839656,-0.09289765040873649,0.03883343804843272,-0.18995519396974503,-0.24058382213826476
5,-66.57418476995043,0.17222505214111983,0.07157293733728219,0.004615314500948252,-0.019163824200788025,-0.047730728689509075,0.2607518827938783,0.1446284610980145,0.13051464473304117,-0.06368411001755979,0.007032474853458908,-0.11440662879689009,-0.21032469759446468,-0.15042999445854513,0.10693177304497803,0.10762786688765343,0.00966241295636302,-0.019039739342907456,0.25677417191157353,-0.10653543617446433,-0.11393104537500184,0.00826232861500746,0.2024794735524286,-0.12218315017158024,-0.01046162648590228,0.042650228318954736,-0.24553576516707418,-0.060065894674269954,0.06447909175206192,0.3200670246330016,-0.24420186487776355,0.05675384254620189,0.2054698520847743,0.11411254100141047,-0.22943448514762124,0.08776266480352195,0.23279990521957908,-0.0001347041535486261,-0.01464256678079761,-0.05450230479862477,-0.008874207098427084,-0.035205257748502625,0.025362555045543272,0.37318492992442587,0.055205991789110495,-0.05154114549022993,-0.21826324512140718
6,58.510827207923654,-0.24743786329802597,-0.3290780833000214,-0.19834919318786948,0.12117648134963152,0.21388402941347884,0.20543542388921568,-0.042618140048216596,-0.17922235835745268,0.12541316353089518,-0.10986179174320997,-0.12150188690399473,-0.12623620058325755,-0.1595647950768256,0.14188661383407689,0.2811832572467155,-0.17544965893276587,0.024568566332909485,0.17050284638179963,-0.09682404292521417,0.12244333242347061,-0.18229174791592537,0.1695009574407319,0.14471788307624028,-0.006714314780539349,0.06554823845952257,0.11761938800718262,-0.06232112730430579,-0.11973365009234758,0.11589380807793133,0.03298199235449872,0.023621213162949777,0.016178395626371602,-0.2768255570983764,0.047465407212859356,-0.08767815513294215,-0.0501858059827879,0.07997964823761458,0.03491728841412134,0.18010590238072252,0.17206146137728662,0.17140683742170384,-0.13233887749039783,0.023623819434752277,0.14169846180532966,0.028534219334414666,0.15766030921746135
7,55.729421180509014,-0.07022551963405295,-0.07143655099536554,-0.19855572742718036,-0.10456390821371356,0.04674480626160772,-0.06042616145226238,-0.0924050939540273,0.13108780381168292,0.11473805468431439,-0.06255267325675697,-0.13591493875129768,-0.13418758531995437,0.0828496079120173,-0.198290865400719,-0.1203400458580784,-0.1259799085621526,0.061545998563104824,0.028035262550917317,0.16844111568806538,-0.0661270241157479,0.07494962022665012,-0.3534094381174593,-0.04342286852783491,0.08495745918368529,-0.013431709880737398,0.005055883853366235,0.13028328894832658,0.25646373667085937,0.0300538265791901,-0.21906744128628272,0.016932744019713467,0.2938661285251861,0.05659457190040478,-0.06996572152528402,0.04109386878025942,-0.22028773472570684,0.11326495302150577,0.22532686508512093,0.29046259686566794,-0.1396081894926773,0.207887847979155,0.19076625128008382,0.14595653423602484,0.11520658152480237,-0.10389393621702282,0.1782511133056206
8,-58.312507027054785,0.1554259536844346,0.04839869065950482,0.10384352041512696,0.1750918930755825,0.03288987192344359,-0.06537321897251547,0.1506309613191867,-0.16719223911767278,-0.04497103124839687,0.1218655762692654,-0.2629060093019581,-0.02859871254218816,-0.0900573816190066,-0.057133388011306824,-0.08638970326078899,-0.011124042848269905,0.1312120507422405,0.12918946380275698,0.10487703355240803,0.37004801639519785,-0.1370684275086299,-0.03182383637450986,0.22813468517852392,0.20754159474736225,0.0687778184659765,0.2822634399856269,-0.1068444937531115,0.11182473944715465,-0.029413361552152423,-0.15865905169877614,0.01125278550117458,-0.06703636190981065,0.11163008195747211,-0.05437652755417659,-0.23287950313348438,0.0066013950843958336,-0.07114469594984045,-0.29778290732989726,-0.0445472608599564,-0.012499831966939906,0.06067058466089966,0.32223810154625826,0.0933234078673805,-0.1725853502044345,-0.15123217888192433,0.009502966153908629
9,50.006041454295286,-0.0730809495787993,0.018871258230332276,-0.29930858503728364,0.07542189031432917,-0.32074182169367726,-0.10237562209295596,0.051887825281838065,-0.0636266288117463,0.09547997843798683,-0.14855042042522393,-0.23375506633143242,0.025093173290041668,0.10506509749171458,0.03042622128181127,-0.08458971699414622,0.026581327034776846,0.18847908642626635,-0.3428653886645172,-0.18444101149952416,0.27513453818604494,0.01415308558402,-0.027236202731058527,-0.08085049237021537,-0.3336112425038547,-0.08098342070769651,-0.11282983760296784,-0.09534702134822354,0.06987610989934472,0.22118398055534932,-0.11227324813403612,-0.12922369013077484,-0.05436529744332344,-0.13035867256801134,0.19349833498627797,0.13298363987250153,0.1250304747372738,-0.18967519419160447,-0.026334436234516975,-0.08508944116883656,-0.011623914212643985,0.1631826439960663,0.000691089191451407,0.07423180122667956,-0.05937013434610014,-0.09373038448662586,-0.019624308204629685
