Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71
0,93.17206003037981,0.038903818106358644,0.14183384217328016,-0.027826948589424128,-0.2633155071732101,0.04862690007323892,0.21479108680243503,-0.08611386776096201,0.043025238597323205,-0.11367832043023356,-0.14978566338444332,-0.20845979138708395,-0.07287620694243116,0.021136607146989575,-0.04807998004007661,-0.12467781229005499,-0.20170016051873205,0.05429772828774842,-0.029691157198621455,0.10011754089612551,-0.1472356240432396,0.05586845708389339,0.02489109656761413,-0.16819414244677114,-0.03543108958330659,0.018242512315617205,0.14013021337967804,0.05451152441876668,0.18469950183586822,-0.05850588390692827,-0.17135248512288467,0.01835781066643271,-0.0654043173336724,0.22381034787888607,0.22251310508174077,0.008144557745457847,0.24467221439609502,0.02597914189320254,0.039188846570759744,0.15822256505318946,0.10184823020541457,-0.07571368962694666,-0.17188060498835367,-0.11255809067966396,-0.06246664125771218,-0.11429853507712548,-0.06077867421153472,0.19630678445748614,-0.07306504728362345,-0.05360237544310653,0.09021768279106329,0.051531599458553456,0.15998276127722746,-0.04522616900872215,-0.07563270437646133,-0.15798517036833912,-0.09334597184248403,-0.09764866896285165,-0.04939192892749863,0.08217972257322896,-0.11843030008650965,0.0693250286138468,0.18226701240604212,0.0223183832290297,0.03441181344544481,-0.02898494879259499,-0.03227618656012829,0.054664868089545945,0.1799562408638917,0.08120697364738334,-0.08194864238232871,-0.1579638408315841,0.07614441498888508
1,90.02407243339621,0.10636126034807164,-0.04432268878710312,-0.03980410326150617,-0.0562126090343168,0.0792062189677235,-0.005493790366419228,0.013197101689452546,0.17146237905124134,0.16088550491169157,-0.16737749733995458,0.004513297646135426,-0.011392888522665234,0.09936330339520813,0.018309067448057693,0.033863492714330916,0.13396275284975934,0.143079457611049,-0.06615565338166944,-0.08114165333949215,-0.07892813609074893,-0.16118104951915502,0.04014872227897219,0.13842391242069885,0.16405774610735568,-0.011872239193157073,-0.08252488805791387,0.04074083150114725,-0.08719453205577131,-0.07253482390785751,-0.17715889036929292,0.09535580435067842,0.12344329618278795,-0.0725171999127352,-0.0501275101151312,-0.07961503509236025,-0.04115553082452239,0.15583440057060427,-0.05185485385195314,0.05642894869902101,-0.10413280852954011,-0.11985892270899301,-0.07238576685557505,0.2098708651921329,0.1014106444370281,-0.03996609633002677,0.10822805251521204,0.2756377753512429,0.09120124728666618,0.07683268701084267,0.03724970248909857,-0.04584180882227854,-0.16710197502933383,0.09302663750593261,0.053911585519045874,-0.15263233671020576,-0.1668617363414047,0.18099710936491464,-0.011732994061459116,0.04068267145682775,0.1485633633692886,0.014372814218615759,0.10301602231992027,-0.25451658190535853,0.14628536604262757,0.30881290919336635,0.05916105309318938,-0.0006560452269932235,0.002097196878501516,0.16364622996120923,-0.13906253740117427,-0.18020126218643648,-0.12160335778096247
2,83.12445901774693,0.21368436456032933,0.10898885115125294,0.026937477637253248,-0.07966967615162555,-0.1084345193569508,0.029997207780239312,0.13577603292821203,0.21924349119078992,0.11152705691176405,0.037225851661763454,-0.06634488400826369,0.14608456620554722,-0.21650657912029375,-0.06367344321260501,0.3219318589072937,-0.09626981114704378,-0.0355119651899065,0.20012555324622092,-0.09572809453718756,-0.2581747354293943,-0.016453380020209286,0.07333524272748557,-0.05419812529609853,-0.08800339370868024,0.1263765125135402,-0.04236120570935842,-0.30009184678555706,-0.07394494403241605,0.0003325090019041068,0.06661409540827509,-0.0377212461579368,-0.07826146373936776,-0.006430908628189215,0.13120889737877686,-0.052646130765396676,0.12449844615916314,0.0907568219202975,-0.05329807714958615,-0.06765257251377137,-0.0046965660639336545,-0.1282201023351085,-0.10453479900471498,0.0014630262179793879,0.15858778603399956,-0.2368853290973372,0.09355889848779579,0.006158316850641952,0.14717238809090266,0.005999881231200917,0.1030383271644462,-0.07684583493926796,-0.08305732782182397,0.08138627558907617,0.045002658959694256,0.19878173950607766,0.18120104506502696,-0.09563084284655474,-0.011028016619727176,0.0261190656557035,0.026950980103451122,-0.10934619880760543,0.003836179097883314,0.14591742272429306,0.03693287387238409,-0.031762986877744634,0.18773889379410574,0.0009730608188177243,0.02182483101316393,-0.0800627004209443,0.05992001788057964,-0.008034873789796127,-0.08511717771840574
3,78.41540795144981,-0.04552013808370169,-0.08344517572746556,0.1801678105976792,0.058833722513751865,-0.0660210538977637,-0.16151962927850796,0.05620469393628079,0.15224071342305343,0.07571611143173658,-0.17439680845911587,-0.11457308606578943,0.04542237701182333,-0.18234176848368877,0.16424795996996494,-0.1507065338942223,-0.028218988230635324,0.1000255369586672,-0.07518645761446449,-0.2304177898601071,-0.016406093740526106,0.07275281634473263,-0.022539121172221583,0.13329759694370433,-0.008233305732021651,-0.03217670808801828,0.027355674877587447,0.03960714444017434,0.18645737156490894,0.10479607851087405,0.022127700286245836,0.07434044179916104,-0.14736870764431592,-0.04169537804182781,0.12992146752734782,0.0820851157416652,0.025985062160558563,0.05462210719717014,0.24752781125393905,-0.013513953025278441,-0.052553955732528586,-0.04420951518770037,0.04196577254683385,0.05025608451218064,-0.07601717202240435,0.07497422409551271,0.12820738270623977,-0.14211460086216715,-0.0013240942710111005,0.12220319911634372,-0.16769774941804433,0.2561801479559146,0.13830222062729272,-0.18419861380039415,0.15865215818160644,-0.11198492308069363,-0.05427312649910662,-0.0294938751598317,-0.10681417229064794,-0.061675094130246695,0.013268995268100665,-0.273805091908051,0.012442965641055213,0.06749800891834382,0.05704986019515488,-0.011617213082737051,0.1921672549156285,-0.08503374952307688,0.21706768434280022,0.06440229313103392,-0.04138881019441049,0.09001115577722313,-0.19804953960732305
4,-87.93570079356128,-0.14075626555727863,-0.11934891412094624,-0.24188417080763208,0.018427961875491793,-0.09493104848375927,-0.0940437260845442,0.10137845923342063,-0.04018293267756164,0.22519617458803326,0.1598111839212195,0.19401851190120953,-0.13357732263926772,0.08031516305580985,0.06790802416027125,-0.07374865191958135,-0.056503109611471584,-0.10261247852140566,0.09072955853407427,-0.06127225301577782,-0.10262010685215583,0.006012127071431586,0.013408478998546924,-0.031162811156628775,0.2097206878312834,0.13312667956972887,0.08577038618973956,0.0010142041621187846,0.08880128961436379,0.09004179892758149,-0.10597976777365647,-0.022713625432448627,-0.04580268724562527,0.07938047870967947,0.0502460550646758,-0.16398017841454607,0.006856236664177932,0.04632402201331015,0.09471947491997619,0.0006616060861028022,-0.08145385810693992,0.02531935589645939,-0.12060804934451573,-0.14837343916581197,0.10827698316424687,-0.1842082351612682,0.09893046924930468,0.06402753088283891,0.043398098641568315,-0.14124415937552734,-0.05316070116710571,0.020180960077025415,-0.005714677596484015,0.1495801910312919,0.17156595062998692,-0.10146939222449995,-0.04776922917434837,-0.18981423641872644,0.07820669755695703,-0.31479701004982097,-0.1658959421968893,0.07965866908094389,-0.0754781051685401,-0.15761642812914706,-0.18103546897153872,0.04087450803169144,-0.1013127026431659,0.12313175596183305,0.16384681622613279,0.03555809056493747,0.004178026866302729,0.2230734662730722,-0.09809940814066086
5,-85.95485742997644,0.030043532535663563,0.06622723704833006,-0.19036908043179557,-0.030968358382069378,0.008898601388649065,0.030524450788918165,0.13442212909106854,0.08165879174188766,-0.016950995591143037,-0.09394130817262103,0.1639407404506256,-0.010662580463758788,0.04654529753210623,0.2615429174589688,-0.058554050415099,-0.23068694530459957,-0.11272344919332435,-0.19066816566140302,0.037179742925144324,0.010688248636635285,-0.23174404918786845,0.22614496931253672,0.056535816715971444,0.1893079806292168,-0.03398381729096975,-0.019957450687401963,-0.03770830461550671,0.07994962946044645,0.04170106558853548,-0.1821719382963284,0.07907152194582105,-0.009539212507612051,0.06641381700032027,-0.0697097923524135,-0.015671481336508187,0.13998345923864863,0.08638841197232167,-0.0695665850094822,-0.09601723151685261,0.04130010860690889,0.16231810586981457,0.10736477588033662,0.19680062231043366,0.007962649088961755,0.09394986482793527,0.16757704114246463,-0.056579495798187,0.05237864194631354,0.0402518569415822,0.056947291419870226,0.03987039595079859,0.1479779463754526,-0.015498397161663586,-0.2099656239842291,0.024867344696497037,-0.006463353523064909,-0.20075862328312252,0.06691866755199322,-0.0691773179547963,0.07096709838317738,0.10981648192404665,0.05506940957916278,0.21615289928682554,0.19545717194413662,0.037085698685374716,0.05266763317661709,-0.18856967909676042,-0.14638014194727142,-0.17676663920734706,0.13345698121999064,0.08513507484305964,0.07817996382442985
6,-84.45029175802145,0.17479705489615233,-0.0034285420983939103,-0.06250229335636306,0.1094055181824256,0.02843513353798817,0.08870817391007038,0.02024394167176688,0.10406817721247846,0.08138053427638603,0.025990100545120152,0.02705154547664597,-0.0627055488878538,0.18202868883068693,0.040564614722527995,-0.030429666986098954,0.11575373002103896,-0.17193423980425426,-0.04322328837117026,-0.23786312420280298,-0.03491393149661848,-0.05716755862109206,-0.006897271105720628,0.12473653371991159,-0.08764573890209952,0.08981015339112637,0.13282465292557188,0.16936230461037158,-0.03381518076845467,0.14592162352880916,0.14609267481211685,-0.10130326117929574,-0.02710865461059619,0.2797498321153206,0.20154648818920823,-0.07913554170281373,-0.00022511700215465405,-0.14126989929921718,-0.24256176038585509,-0.05351076703407273,0.0024200643280778873,-0.186225903587005,0.2925953853771357,-0.021986622729637813,-0.24925599767259224,-0.09853313185383258,-0.12176921486434857,0.04987329236643494,-0.026155990887107704,0.100063716271373,0.10212116523991079,-0.025183464447461452,-0.00792106265959407,0.05787028041922939,0.010361698772405883,-0.22842730840089245,0.04619145348403585,-0.10877859749378845,-0.15570084582821822,0.042365556112897974,0.1424071764583379,-0.1517261627449563,0.026231197542523035,0.042884358242721445,-0.13220077910843328,0.07922107827360661,-0.09936838101141114,-0.018468840432478848,-0.0962956869204645,-0.10338154481749595,0.08654891768921535,-0.023031451788204284,-0.07514583983890034
7,74.06793137791011,-0.0035998586639529617,0.0007425981174417118,0.06195165782968882,0.0935172958659886,0.12812680461603784,0.23666344474159465,-0.2861587062947524,-0.01543037168681329,-0.001644741708680828,-0.06788694164450369,0.11184078837695832,-0.08392347251078651,-0.14986819199016327,0.03815840231877421,-0.06860657686078359,-0.11093223371175959,-0.08760823478575534,0.12930501688482388,0.07496369129947691,0.0869455997828177,-0.021919685951612627,0.22730895170726362,0.13600384508756186,-0.01364440899388044,-0.11102523637160339,0.056163035135745214,-0.13448076234189432,-0.3088087468702782,0.10519817797177951,0.02548811999114593,-0.05381403292672005,0.021447861197470212,0.3060537055473128,-0.049930579343686964,-0.05341216851877009,0.05250762664216783,0.07672002714202533,0.07917795618307245,0.20906601005175704,-0.2509671523587793,0.07542751697651331,-0.16021994977820916,-0.0707319929967434,0.0785596959844773,-0.016469594358883823,0.01175705400513278,-0.06842830714296108,0.2702402605010095,0.13050352131314608,-0.0573572622855444,0.10569484454389465,0.09485233120268456,-0.1341146242402061,0.0829770304565465,-0.008181062952866386,0.07306135378594478,0.12336957636512028,-0.03315606227339919,0.014833411091065658,0.07075504223189072,-0.09051104399929051,0.051511499309685696,-0.01597779374970033,-0.05424178504929979,0.008382801755748055,-0.1325576621171601,0.04797639142345079,-0.14085597871891456,0.11601355056629026,0.031760896965717794,0.1127413992491677,-0.027531197939845632
8,71.92392806940411,-0.05524075802817644,-0.042748992072742284,-0.24261024865017713,-0.021578261665603712,-0.1574442504412242,0.03898127930885276,0.11146517228960737,-0.13245196092382694,0.0751422467212972,-0.1684073186590051,-0.042710748771616715,0.0016132265403620881,0.13639561707807601,0.1818531130972387,-0.0831102940942906,0.03324127122051299,-0.14208715715732825,-0.07078810537814273,-0.13184661608230383,-0.062217638628777806,0.3396949888021692,-0.10786174523990873,0.11823338425868099,0.010930011699446827,-0.03917421991101815,0.03527923453753589,-0.21257447285280268,-0.19510470200116203,0.10704093067357671,0.11071433486943957,-0.07674389241601508,0.01027458384610489,-0.029046469224727804,0.03421126675519197,0.1348710263986229,0.007990605358229347,0.08995706044837172,-0.09458799777916128,-0.00432712402317848,0.03488531708820656,0.04370916356880313,-0.15704088724985518,-0.021683429655593108,0.08533285000405866,-0.01280474394565199,-0.13248690785752482,0.19894958861304968,-0.11140021108545876,0.12029226169988307,0.18277858715986034,-0.04585061330729979,-0.035519587149736694,-0.23443378454751404,-0.1604572284944121,0.008607355831088338,0.07048323184477918,0.13949239589916718,0.04724357269172309,0.09580437214635734,0.07006546605549771,0.034987037750034415,-0.15439706764646052,-0.009901530373967304,0.1483649943421749,-0.042105429015632245,-0.04473147937559336,-0.1380537567175269,0.19279528750038785,-0.003896924010801562,-0.12659370583756094,0.2046710483146256,0.015032082794847322
9,69.85063230905156,-0.13449065704854476,0.24041376802760014,0.06622354364886167,-0.003630209077776544,-0.09274293176866692,-0.005321654968855177,0.21037872565669943,-0.03710987374017775,-0.17219389895480466,0.17993815288630036,0.1310294106177096,0.037932901126644714,0.004873802590529807,-0.03741524890274673,-0.0427795843497312,0.09603206050530948,-0.049137214831078406,-0.08868904801164919,-0.053060104773321584,-0.19208040774221297,0.030838247349798325,-0.018405620718748246,0.10398831521922995,-0.07191197724924453,-0.060695766102144465,0.01641778350276733,0.10803384474028142,-0.2139074980956867,0.0745170054708002,-0.20844334294598718,0.2666929124100071,-0.07707060902528644,0.11107421299143087,-0.09720318666809002,0.06353734109573003,-0.055046155081196486,-0.25476389953899636,0.13776047913277245,0.040559202316732684,-0.15042460268936278,0.01594268713396131,-0.01266781309335405,0.005674049594160277,0.030676648107285032,-0.1847075716488577,-0.06855866613850246,0.1249392013910118,0.018318594358672554,-0.16775051517804718,-0.022895086681142814,0.03944187899258272,0.14584242342860146,0.07642275451367458,-0.20522813103591786,0.11948635202831537,-0.06425460222847816,0.17216061145082293,0.019759281284933202,0.006337486041669847,-0.12420128646563308,-0.25615882003933116,0.03418188273893131,-0.04468897147396462,0.11188140970254723,0.00951860893943377,-0.03439780555865869,-0.0635219494531191,0.021696772517391577,-0.14056962666976172,0.08370232315424438,-0.08702657509032323,-0.1992369735643396
