Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48
0,76.93734360635503,-0.025082878470447302,0.30987632117241937,0.12788534051864928,0.1347124182807043,-0.026527189150251176,-0.10638186952045767,-0.026116735124028668,-0.027582342442332042,-0.07142824896772175,0.1037263927235761,-0.152796667913016,0.1699338146677142,0.10484332714916943,0.22175146102765728,0.13971931449836497,-0.07308551885700522,-0.0528561942034813,-0.09802073273849966,0.12506145307192723,0.12963143445464057,0.17866239727017866,-0.14532342357546976,-0.04308137217978958,-0.15061530941360068,0.025258235496734643,0.09869116731732709,-0.3081143943384937,0.06507175564144627,-0.16786238237836051,-0.1782953428915097,-0.07652160767080292,-0.2050386500497618,0.15530939347190065,0.19722372834391622,-0.14996915344004508,0.08173410593688249,-0.050439271059039725,0.27713209697338875,0.039096883904322074,0.2150625089024573,-0.010541267836394546,-0.08031425101072684,-0.07278005784914204,-0.2189322024888681,0.05482433077052718,0.1528739911668183,-0.1073625447974107,-0.08906329750829982,-0.19362227196945747
1,75.3747211233176,0.2216243229748852,0.07684968896646406,-0.12847910926248723,0.18365059403411743,0.19854576498874282,-0.08008784106988674,-0.06119187335764258,-0.15023312990034818,-0.01177975363996449,0.08720181958313698,0.004539734650097612,0.15792197596103139,-0.1095556196932534,0.009931732342440831,-0.054462031173462225,0.25315514417148566,-0.05624424887189218,0.030510036958706795,-0.08326182600989995,0.029683476057896358,0.158743659475156,-0.188435335395468,0.26824971108823165,0.034288657292550394,0.1129638407088858,-0.10442761541792035,0.23803635849625976,-0.03634389404523148,0.12154613491517012,0.08934205259781222,0.11979080085153697,-0.22655929011709008,-0.060471607456341656,0.13879086062494,0.08852557509034537,-0.010219725465895722,-0.31941610794987885,0.025121996848566724,0.19724446401829104,0.008836569085371062,0.13400182263050914,-0.1526079974407525,-0.19834916317909035,-0.10668202655221524,-0.0170215849533691,-0.3319767964087731,-0.04769334191626607,0.10540863626605418,0.08092629188817853
2,71.3237864041143,0.08909937368563262,-0.06202470728968115,-0.02473421636449865,-0.009067318236090891,-0.1694100524633567,-0.07610964659429272,0.17487755541834402,-0.1326502596515465,-0.16112597139688417,-0.03294569963845408,-0.3162651235298183,0.011860822417598177,-0.10485352813268595,-0.245801306312086,-0.20541410905076943,-0.11946729862351137,-0.10184045479161687,0.12967918306006404,0.08980685881455606,0.10162048648616666,0.20585568941076485,0.28368786199411583,-0.10009482699532687,-0.10257323865374958,-0.22016489482676846,0.04066475471433517,-0.03154928594514399,0.18482097845058176,-0.09667745886812946,-0.16297206232292677,-0.2008286461766199,0.029137096236293396,-0.0094893895694526,-0.05235093426193684,0.05752096554806505,0.2619077953408469,-0.01370966232906559,-0.04573266793250949,0.027138551661024947,0.06325017061860784,0.2895798055757809,0.010426297394602935,-0.16720178509123054,0.028065257456051644,0.09150923004109782,-0.18384606001112036,0.0819438243475159,0.2064531032948385,0.11154747268349985
3,65.66198014908558,-0.2142951386827485,0.22544649640983985,0.31575219885414657,0.019361019265745676,-0.1316080069246036,-0.07048674843794298,-0.24652727235187097,-0.05902679263835825,0.15520328969613637,-0.044414582324050704,0.06713434039253041,0.13044397627457993,0.10037002786160834,0.02772177339733028,0.054826148504632126,-0.11759832228730444,-0.0845401668317063,0.13649882351114367,0.22775371359222468,0.019154658261373646,-0.06749651477380227,0.057014675713187586,-0.04846097145271264,0.1806171000007394,0.21174866697687175,-0.09690639098743487,0.02912476621502536,-0.025844947014324736,0.041763895687583666,-0.043945736339980404,-0.2248178486896564,-0.2080004311981201,0.05529578021603071,0.1615460420087913,0.29412872976486715,0.009727067604850087,0.0030701165339408866,-0.18457151227701973,0.1463063367059657,-0.16143181821026628,0.16989783772819161,0.008219079398707895,0.15694642917169796,0.23371109633152512,-0.040433589796652375,0.001993959245573363,-0.07895169077082503,0.15665538121576988,0.17158880521539482
4,-69.75135752837981,-0.11655260610074177,-0.27078048790145554,-0.04270770086488421,0.251520509088175,-0.0016308025779269177,0.015177459036364176,-0.17312012358259157,-0.18629984090632992,0.10368144114072625,0.23289156664861071,0.0779428276508704,0.0030414580234755044,-0.02771909800460905,-0.11899205032874365,0.14817997795459126,-0.2450295315501115,-0.25604523334342166,0.18005064102928356,-0.0015936759995120785,-0.0856111375550181,-0.00021453282544370498,-0.08079806063118591,0.24713346309591674,0.0628441578995866,-0.16779215329573072,0.19453301457822592,-0.06807957950162472,-0.23394750218961935,-0.09939606905984305,0.11992296822699614,-0.05032462020096197,0.022944259123676355,-0.044410432762022924,-0.10935272607368271,-0.039032026965451556,-0.0006396976906033299,-0.08393786889874989,-3.872526685405553e-05,-0.026097603733416096,0.11376942199911162,0.16859761674008403,-0.028772737418144925,0.25195024057994536,-0.24561028595681617,0.2192015196233263,0.14508483029653485,0.0980304749768453,0.005399522958300155,0.13279479657191137
5,62.76558663000181,-0.02646433409995368,0.2047410850537347,-0.061889932411926585,-0.013875525141318543,0.25747459158357444,0.1227173283272153,-0.0033037482648929604,-0.13083096157512555,-0.36068723584340034,-0.09715948866023634,-0.15735769133436087,-0.03236039606075634,0.10668184374274087,0.04238577263705629,-0.0959762617739322,-0.03691158498134709,0.06074611496306311,-0.15646634459913766,-0.11608430655159649,0.18136902521946738,-0.1685036891466428,0.14062311848110562,0.06834730609631537,0.08171956210346983,0.00029428478777944635,0.35489114510479575,-0.18401135664887625,-0.04313568712056743,-0.1615045651464981,0.20300430776915127,0.12714063682741175,0.044058213922739155,-0.12905949306339146,0.02422789457312376,0.2898420076318987,-0.024569963594932638,-0.04314657356114796,-0.02257924964392825,0.14338085440478632,-0.2556356679045886,0.031224564831570326,0.12621776373728794,0.02192131982195592,-0.13859713073251972,-0.00039060887561848123,0.1329553679605688,-0.11023647781654454,0.035167005289292626,0.16388098094768339
6,-64.96915192294328,-0.20713749326109537,-0.06413485798977998,0.28833349844634,-0.02026295125627339,-0.08170903217273023,-0.21615478128350973,-0.07191405651843479,0.013417894839571263,-0.015190594115388931,-0.17629147615988758,-0.1713581763163356,-0.1267398432123863,-0.00961426725350543,-0.04481706530400602,-0.0018552933079406598,0.16750388230860713,0.10771241853535822,-0.2682639509744313,-0.11347232052449105,-0.02671698630134039,0.05552112389112485,0.1166729212348131,0.10268147121735001,0.11222107927419939,0.23797248704619417,0.21015650578809747,0.23451026826897756,-0.015824282968051124,-0.01839228034040321,0.11878536400203406,-0.11507228394761426,0.06566847050580363,-0.10621871478169784,-0.04012663032555078,-0.18450819628656998,0.25817514772276284,0.014437843804411054,-0.05900573110144739,0.15026301489098476,0.026374547194771603,0.007356142629109104,-0.2696975090744001,0.09849900302305105,-0.07204541003845057,0.26497227167284343,-0.09692154641465264,0.055027218162166526,-0.2379234264723434,-0.10617486790573023
7,55.56227115039281,0.09323674354687513,0.1296341180038844,0.012885069371939437,0.05353680821332285,0.20543761141884354,0.006754942156344778,0.08767866505052055,0.295624017173703,0.1041821251347121,0.16143255860317796,-0.19450070099386438,-0.15482413440492082,-0.06451280893872313,0.010402523121554125,0.14191905044835437,-0.09963919155435182,-0.14159045635229078,-0.1985593882194511,0.36724350398858885,0.21391667575138007,0.16259784531961222,0.04637316486729562,-0.028180048185022705,0.0560218483935507,-0.09900215241680099,0.04998770403596014,0.2458256993901237,-0.10745609722820408,0.026188608943956932,0.16632818494027773,-0.014991831088326532,-0.18155790708938183,-0.05779648108867643,-0.06120260542276318,-0.044124471566357674,-0.13225944798879308,0.16743783858363598,0.17472859263249613,0.00038688189395244906,-0.1487805007524584,-0.1217164259098177,0.03969895512630029,-0.031183161721438202,0.11268536453476594,0.12350838297668346,-0.011288188380189463,0.31916971828415996,0.026063427543655777,0.16560806216370905
8,-60.64722034940976,0.2983631699259795,-0.013207533866222967,-0.05787853805798122,-0.24767397907965266,0.1163533665276282,0.06101299480745031,0.0237954753938143,-0.07623605951801338,0.05114228615608535,-0.0970003149736753,0.04290525535723789,0.26493565678160563,-0.018828787357672534,0.1602132925928949,0.10337248540445647,0.020613311555953317,-0.050822574426628714,0.027985285068820552,0.025211803722299732,-0.38592897086707906,0.21012599759093897,0.025199854528665307,-0.022949255693952165,0.3529631144360617,-0.07216120977059372,0.18749745122936667,-0.1323686493951485,0.11518943258917624,0.11402925861899232,-0.10406901890710334,-0.17595360341731975,0.006735292518120775,0.021160912967368287,-0.24604039308502176,0.10641157869965776,0.06559486592513122,-0.0935739595004091,0.19184061326657956,0.1693622490506475,-0.10010865518384707,-0.07999208530395378,0.03232769640647077,0.045517015952750865,0.14536196161811663,0.17369887288864722,0.03754481717858972,0.032463553288382886,-0.16814741859828336,-0.0049611232073128305
9,-57.514164311266235,0.1155060083424655,0.06678524269665054,-0.06892680856428061,-0.007377555742260035,-0.17178063327155113,-0.025680264271671936,-0.1987172287473517,-0.1388140782161259,-0.2934523791222538,-0.04444213096236234,-0.06464292003644607,0.05259380159153003,-0.4407560193083672,0.08687692270449243,0.11274863837982925,0.0489603380033182,-0.05893734622599827,-0.11116477168247912,0.17112293399690678,-0.04482952027610115,-0.06280667698870604,-0.11033896274310295,-0.32141950746748327,0.21740318972888517,0.13928280058050097,-0.03435476596856466,0.00868775479534716,-0.06367133734234837,-0.01372763198480564,0.041600062220213264,-0.014100855567993615,0.02213463174884729,-0.0957755400103638,-0.01211160186908607,-0.09144254026460719,-0.08965377397270614,-0.09716976984853301,-0.14993124930357982,-0.30275168678385167,-0.14631940505345126,0.1709768330728848,0.040851986194597845,0.05125474476107725,-0.1944264968755652,-0.08218310262291201,0.019699370035881947,0.21043445548274575,0.032669367094905616,-0.20209726100174003
