Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36
0,64.52301148776411,0.0018805000318791048,-0.03324060794394427,-0.10179167799024018,-0.13156322022893782,-0.27167301081494993,0.1852603946317945,-0.20176227814735673,-0.09201572646848503,0.0948235743369754,0.26397845732253145,0.10333969529940831,-0.07885193552670364,0.01332036724117264,-0.01839343909422882,-0.17536529129928263,-0.05744618341398459,-0.1710693816054483,-0.27791945054292394,0.07269382910580931,-0.29882442912547547,-0.18117814152920095,-0.18899465848326658,0.07250406805106073,0.23519639852627525,0.17338078782338773,0.045216758372992334,0.18683968458078237,-0.2233540137618574,-0.010544990764793082,0.08128395311349178,-0.24585343086970576,0.008516329133959966,0.0282625802781523,0.2310811679540243,-0.3034093788964597,0.13785417188557494,0.06464724262837254
1,58.293469083863464,0.19722647855963912,0.19577655058481136,0.021115266246818372,0.09597102686639478,-0.15289756791822293,-0.038213018392890555,0.35402851014815556,-0.2552355508497435,0.3182735517897935,-0.1691147072928841,0.24862870032883214,-0.13237808138318674,0.05599376501491155,0.006835938719409698,-0.10131646108011227,-0.0914180279712352,-0.15779956706019146,-0.04813680464475767,-0.10926072513915164,-0.1435967477209029,0.19878749896090778,0.17385490005151463,-0.07160540876006488,0.02171777302853619,-0.0950193674419006,0.2453658223445765,-0.06688260337991804,-0.22122444323993615,0.13185293063844855,-0.21919240887672342,0.15243879845667457,0.09010955936577841,0.15634431532487497,0.15318595379613914,0.02733312013040807,-0.06275796471882385,-0.24414954573992964
2,-61.555098305089196,0.1845357040794516,0.2141358574047673,-0.12196526365995926,-0.18231611943316492,-0.057796473988999494,-0.04670798976390392,-0.03958244823231157,-0.04706004256617705,-0.08078453511131137,0.09568653677939858,-0.14402126065866122,-0.3847903940902284,-0.01274134555307554,0.10286105508539548,0.15432033041081758,0.19512279225264964,-0.25668819513520597,0.1633426261203188,0.04534532036024143,-0.0032466834690332365,-0.03929868840122893,-0.07272688911689913,-0.2165187222965119,-0.01041852024257948,0.20134570814642622,-0.0021286613571563622,0.28190709612517817,0.17891707199362808,-0.243196291661233,0.0758508774982788,0.33583466906986714,-0.09902494093286689,0.2772865902816458,-0.11794830918332207,-0.06882342711682313,-0.10870883216494719,-0.10112854646229856
3,-58.326967769543415,-0.01790234020370791,0.1876216288257503,-0.05139595983245231,-0.11864379788358585,-0.10102808754747632,0.13579146883576224,0.052448988137104025,0.1094891583513042,0.1136667937190947,0.2781911771481959,-0.32121450552406444,0.14649955612416976,-0.18450339142788366,0.09214078971595663,0.11204784170275568,-0.19582751179909288,0.03578406961787631,-0.18145848157228708,0.05363752029790281,-0.037728827358777126,0.01696517767268404,0.153382981167007,0.36825915765312134,0.16850487138127912,-0.009186684097098247,0.10608886294408633,-0.04840035680342802,0.12801397251959815,0.19716183228160905,0.12028087324525863,0.09756009062282238,-0.28010498529743955,0.1840472768709296,0.04762048177839905,0.3600051002740632,-0.07607452119499614,-0.1635221490112679
4,-56.29798640811212,0.2633993302172413,-0.23052778906137475,0.2796590505008079,-0.22560773067491072,-0.10560621283823392,-0.11381929534017458,-0.0898583934322488,0.2635942785706417,0.14292086387102793,-0.06521762116513156,-0.049459462243286435,-0.12016345256725208,-0.2659692975215472,-0.33136926674300077,-0.005683406550128657,-0.07929988715640497,-0.16546558328982916,0.20180334062923416,-0.010073275950866862,-0.09038033123385202,-0.11104847420677255,-0.06396239845554388,-0.017329752275604036,0.117495456721541,-0.011082022883953744,0.1450748103861665,-0.19442483918011838,-0.24096581774149758,-0.0919676892051728,-0.07184865161850092,-0.005606655198040759,-0.01605711702856984,0.08315431334579769,-0.23966877502128486,0.24796727920735862,0.15950711808176757,0.17070983178997157
5,51.12407993255318,-0.11602670884082875,0.026005077849845636,0.26666854671643336,-0.028011591453107474,-0.06375035385238685,-0.1420522659923349,-0.011794323685503101,-0.026746565061787405,0.024197328719399662,0.31995563718662245,-0.09984241200522838,-0.23065740123589817,0.055214977894336624,0.016426718616390983,-0.015299554382395697,-0.060632937114316686,0.27009370191972953,-0.2677771582804442,-0.37299953408802183,0.03864112123856856,-0.07161747865460537,0.12989830428760987,-0.1219628825355978,0.0665125576768909,0.032022913543562376,-0.20554439727594204,-0.08066183082376982,0.16818781275667558,-0.11725992723495197,-0.31782701054111295,0.1363711192136547,0.2361845859336213,0.1590777166519289,0.15669385420044796,0.07077541770541931,0.16907474468754558,0.19561625970114543
6,-48.089265554016734,0.10833203721627045,-0.20841076149663876,-0.1328666826324734,0.052706870306100786,0.08798811771659738,0.19292758382594133,-0.19032702476978877,-0.2525415882956878,0.03885247129958711,0.03414709042597476,-0.1355396791953557,0.18779549867208056,-0.3161748721403131,0.20600822257598758,0.16274754589574605,-0.04229792589183104,0.011611574587283608,0.071647696156626,-0.29842020916064016,-0.25055392696460205,0.28659250739375863,0.2159348508230824,-0.041914581514907005,-0.004243395721319826,-0.08550833373591828,-0.047134675954239896,0.05006104938904849,-0.10358064609762918,-0.1409168404997693,-0.23456799966424188,0.05159496875586069,-0.234262386188571,-0.03204075687978292,-0.1787721569562031,-0.23728327042927608,0.04955968990814659,0.13365908409853997
7,-47.27990247781172,-0.11412411092296991,-0.029521830178965782,0.049713263652815226,-0.04670042636857846,0.13551259503872423,-0.14693257743705337,0.03702076632959443,0.1256494687367483,-0.110135158980948,0.10236304201881875,0.1112587496534889,-0.05496895327752377,0.09047841052715633,0.24782810480058898,0.21217320245400767,-0.06309412448923649,0.1344019877620089,0.2756536599053624,-0.14742358509725448,-0.004898472595913872,0.08914753710021689,-0.24191245212449033,0.11563585884896396,-0.09306793130236474,0.3453730804601544,0.24856032794767982,0.1966180442477586,-0.29363039069258606,0.36022429973677905,-0.13255341028085058,0.1350195566634998,-0.1252070136493223,-0.02328307999909214,0.16684783469839645,0.04961246541878701,0.15894685050172708,0.14189187471169054
8,-46.66695476733823,-0.07919854945134841,0.26062001164404974,0.1938534920775504,-0.05029088299885918,-0.04528654967682398,0.1602419617211296,0.032279536891726086,-0.007054610122964141,0.012789400166172728,-0.1280314567138703,0.03445094497816252,-0.07059064561460364,-0.2583786913667286,0.2546529152707038,0.16871597690974485,0.07361915839477172,-0.24726221039641347,0.029464802454835973,-0.17626708416722237,-0.05000044371499047,-0.29025180551571506,-0.05442886752361057,0.10645679561975557,-0.42282266753072917,-0.2930349375624443,-0.18068775830682934,0.033583848866132936,-0.04162547649299307,0.040452026399971176,0.11658018651628935,-0.12156985703521185,0.062296108736334545,-0.024418904928789602,0.09090030166706127,0.05425428188699583,0.35167493972689823,-0.07083332483550404
9,45.218858383878484,0.035153336429449844,0.06312390911972075,-0.05670806531398692,0.08550579604368241,-0.0010799600663684416,-0.05304559761413766,0.05469086195547638,-0.2525426258547319,0.06331345620308028,-0.005408820673835508,-0.01886484066684605,-0.20791785461821768,-0.11514739116613133,-0.1616792456681429,-0.003478926456906514,-0.08711400932284061,0.12090845367027467,0.15836834369837552,0.15595458419290623,-0.17045391793639472,0.35203286635424386,0.17260627195095313,0.2877471362737434,-0.08011591225104275,0.21862101400777653,-0.19571761238181692,0.06866172674696318,0.017313603826431847,-0.025069060051809908,0.4142281670090207,0.038324017878641745,0.31739552112808284,-0.050978753631242234,-0.006969658315835703,0.1054657312481803,0.21643845284030241,0.24058147646179368
