Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49
0,-72.51981927203232,0.023781008491873618,-0.11107535716991582,0.24704337603558774,0.032440800455859925,-0.17195961905664853,0.1506655047848099,-0.08984154494254375,0.24928695202514065,-0.1388351672272535,-0.07964285668302085,0.14059677405615775,-0.06793356767805193,0.1419151209420227,0.09996749092378628,0.1028569995156415,0.16491696815263648,-0.011616925751717697,-0.18527699313241613,-0.16419894837317098,-0.07881515371378728,-0.1406459398810469,-0.07925482409891071,-0.2614214810113148,0.030134736919739304,0.17103707522739098,0.0952425375730291,-0.08770416269549551,0.08898434732880713,0.23898774382179466,-0.21899465591549608,-0.36661223173592333,0.035917911555469056,-0.06988174677639018,0.2280747156692277,0.035593481586760956,-0.08060931341001347,0.0770909941449595,0.17812312566403157,0.10220617593335207,-0.054883355260988184,-0.07330520931073714,0.11546581609459743,0.08999730924387697,0.05539050363450764,0.15418708493725977,-0.04238312607253585,-0.11844076498142384,-0.02175689658835809,-0.20193935951481723,0.02111517577841664
1,76.80950272360113,0.10007967964834216,0.00565354470041,0.1640430004002576,0.08689874724048167,-0.2573378599011614,0.19837347944235714,0.0605226595509693,-0.18165946738352887,0.1275490370677631,0.012084712995851885,-0.06312720782806526,0.07999294773000734,-0.0320813685067506,-0.23549408260657884,-0.23185789295550582,-0.10491250352346682,-0.049632407208780246,0.046478768636778876,0.20529011427372648,-0.01801603955412568,0.2797150891456596,0.29500868476099,-0.2774177146160253,-0.10511511049011384,0.03541810510004651,0.14340946704678167,0.08638335426623617,0.1778486104448594,0.09939023741477808,-0.17194115643909255,0.015205774597109416,0.13982507725629056,0.020155994884301497,-0.1351422831988587,-0.04517815116413423,0.26310883658482587,0.2756436180260209,-0.07986708844396781,2.1922932810037018e-06,0.039813007955473295,-0.15681527701681353,-0.06830839877094054,0.03093894968040041,-0.10341697517780167,0.09438093637010508,-0.024267813159611983,0.007628239635896797,-0.008951640064060164,-0.05176270871414106,0.13262146523475388
2,-66.94199056700327,0.07848149320921034,-0.12528076697308663,0.06969843227570802,-0.011719966557758815,-0.03444181583219521,-0.05534890729005167,0.13128092995970544,0.2045901172009551,0.28023569430837464,0.251552923197052,-0.05307488890564181,-0.08148198249398873,-0.2211208008436107,-0.0260468731130367,-0.012879055741420271,-0.006658810985663062,-0.088337355919306,0.05329644794249293,0.17291969987836361,0.113211740941404,-0.035842396631159915,-0.17065606403399558,-0.010703470890020455,0.08996828650639832,-0.12671011678860808,-0.11182522494195647,-0.026632734870569646,-0.28545975024440207,0.03155106821476604,-0.4029417212554632,-0.05674462252616164,0.04081610592840077,-0.13692523879536844,0.1562750351598938,0.2104137962719433,0.23031441353518708,-0.05703278422262911,-0.0031265411744942377,0.05776075358763815,0.02666771537951431,0.22396248349626702,-0.1278748921780572,0.0657084268561626,0.05450789262858594,-0.19046824046143765,-0.14815375163145592,-0.12706046511041852,-0.07050383405027119,0.10391097053828992,0.16136796041514162
3,71.34849030075004,-0.20195861780343008,0.03210116527168812,0.06311289743236176,-0.19195119041892214,-0.044057311454989444,-0.16674328499147195,-0.06377691420417732,-0.17431947626313887,-0.12221949592608003,0.225509766665384,0.05623016808937105,0.12069562913091511,-0.1590588781162514,-0.006800072910465833,0.2965198586920729,0.06393362253743122,-0.028122736788930177,-0.18206012735024998,0.05996145722942786,-0.23796486583549514,-0.027330564565151427,0.0029230317514028128,-0.2189579779329773,0.11584514024454008,0.11692767768612125,0.07701823310985755,0.08947309085187402,-0.20063280693458585,-0.08149536444466282,0.10840394139044308,-0.17521819149721565,0.03181525915550682,-0.03332974638314716,0.08265971444423743,-0.032296260771013705,0.12048525293522121,0.05353007289336226,-0.2724561264258795,0.07506496287150674,-0.040663738567879665,-0.005003108481849248,-0.331075857711886,0.05036447784015072,-0.015513587835654718,-0.0349353273881199,0.04405347580996012,0.3131377515090971,0.22684802782529775,-0.07103596445034092,-0.0017686900199559619
4,-64.55820374676343,-0.09449119288223766,-0.04295388210646295,-0.20799270975542034,0.24136032935107468,0.03343594232066204,0.1013338303569811,0.1150739964191098,-0.06321934034124742,-0.21629997342067037,0.05951110958755281,0.20976408274931554,-0.0518731625276811,-0.2689879997787096,-0.0878906124643832,-0.1779536345150388,0.2321450032118597,-0.14557082081188708,-0.06200387680764781,-0.2131501349028344,-0.17371984956545294,-0.003541587434625298,-0.10071723950286222,-0.04678127361042274,-0.09536784515795463,-0.18429758838737262,0.05360447563146657,-0.19297165372980973,0.06207013782964612,0.09531621215572093,-0.08777936218805768,0.08582702888118952,-0.021488672122571186,0.06203574876140061,-0.31182056993252383,0.0716374544150919,0.019912205714058134,0.07373633208213808,0.03518251950675465,0.05856200703249358,-0.023115103416979497,0.18732402410146654,-0.11136183066045184,0.09823023253209857,0.05363586157522709,-0.21378172674395038,0.21866209443655288,-0.14469170244917554,0.1967713442978785,-0.20184179594698895,-0.02484431885269169
5,-61.8969493984122,-0.2317495386795548,0.1695296294874299,0.07979625002517696,-0.2125510957845833,-0.07730807387183282,0.26833230821329523,-0.1609474324426319,-0.02028736553152046,0.03387610563034164,-0.10942409287198883,0.3482036331489875,-0.15784835617950774,-0.00729588905147097,-0.09324578404777907,0.0753643860865387,-0.28394289070257916,0.18904253088213188,0.21329432979272914,0.15762494851424572,-0.017435091697202018,-0.05213137792775513,0.17483466266111636,0.1022712448378215,0.012540454009767225,-0.0026483766342558315,-0.15240483544802827,-0.18085582944150372,-0.11064868750025841,-0.1017929965218463,-0.0035747709085707674,-0.12099530204601269,0.033777791685683345,0.08521011967398374,-0.08058501190597747,-0.055861534943465824,-0.13420382622543153,0.040933236859527704,-0.02631590703891607,0.2703156147718125,0.08081718146365935,0.09423926830821851,0.04468647055890478,-0.049278407385547715,0.06482808407779374,-0.2320823014752583,-0.040463658655255204,-0.09881299956276891,0.02531290171561552,-0.177292591989782,0.1762144261622443
6,-60.16497810776136,-0.1628540438724854,-0.14686492956432223,-0.08020836066732048,0.04775814127759082,-0.11681943041874018,-0.15512053145720942,0.20706876304172891,0.025140562816152845,-0.013657919504489026,0.03032430432578647,0.024515999161705437,-0.14897772719833924,0.016098159567810865,0.017241115869499283,-0.05188079781022245,0.1413726537793663,0.08729618349258983,-0.014598787352067745,0.10953503936136212,0.22544984501054074,-0.275946760891475,0.14652588611145645,0.07657182444315662,-0.09049184846389005,0.04800057575598395,-0.31288260260984735,-0.1471292568812241,0.06414082748662531,0.16141862521528655,0.024770875517176418,-0.1476525435997886,0.0908928138546058,0.028975589304015066,-0.11256679973903487,-0.04659512405251481,0.12614152731149264,0.15176415149751446,-0.37723939046486726,0.1418829108061178,-0.1604620441326876,-0.0014710752698874898,-0.015540495919838266,-0.12080962827785621,-0.02870868667380746,0.15315676739711692,0.11327911542846633,0.038780465416301875,-0.2823454180421787,0.0015565819684264517,-0.27171340327125076
7,-54.83647165897284,0.04605994615915798,0.06352989498490462,0.009659447268870618,-0.06258540603907195,0.13359793263789788,-0.025293606658379084,0.2639207103689174,0.13592119071690015,0.06534612246467862,-0.09726685605983965,-0.06705979436271305,-0.06532006797697636,-0.10882895486023884,0.3800024383152488,0.1979764197229784,-0.11600320365947858,0.23054499429549588,-0.2089837482242036,-0.12818240241473922,-0.07016702362123127,0.1738473925180242,0.0969411904432739,0.07648535101815754,-0.0068143495609341315,-0.030858348894683366,0.034932123624537265,-0.1584153814951878,0.17919948852316522,0.21018413649980378,-0.13157933587979084,0.25275609802153504,0.06027360366723207,-0.005806820844683551,0.053225880387165914,-0.22497673779993616,0.08718620854241926,-0.026070919239115826,-0.03653834362047295,0.22203987950572746,-0.1600937889331424,-0.07576704788266043,-0.10222389100426615,-0.10475298893543605,-0.08912126641312942,-0.057868358674826675,0.12009662703172944,0.05669517983373083,0.053111418501533204,0.03304363121158481,0.3189100145361636
8,-51.771159866913564,0.1370117123701275,0.043613037923401855,0.21803180196752128,-0.21556463423606664,-0.1608452744748356,-0.18246610357674228,-0.037688572374202096,-0.041457159997213604,-0.23107395962549357,-0.07918353549202206,0.0018499992230281413,-0.20891690255272488,-0.1355648897589324,-0.10778596718601355,-0.0639735489296909,0.06990307166933406,0.11632931048347218,-0.27863666945886695,-0.07952578967614422,0.18690677797874472,-0.01951288270177874,-0.00845730691666708,-0.05571022924958197,0.05744912514320453,-0.001081114994780927,-0.13621613665011775,-0.2110164445150186,-0.059138993329877376,-0.09285882836986944,0.04063601159431081,0.12893156204391798,0.20203256270843703,0.027824222947595355,-0.15734942606265837,-0.11863095928506794,-0.16845692221498132,0.13514556476829012,0.015295776883396516,-0.3062395423827998,0.037039554889866766,0.14920829341849845,0.003911268215859195,0.30867662091953174,-0.14270807004466446,0.007507531071989826,-0.1459763109807117,-0.004996327850488405,-0.031885987871490086,0.1817910383737868,0.17923996970209752
9,65.39462239753108,-0.028902918244420234,0.07252359248174,0.22142325569888083,-0.04895812495592953,0.03946890855140431,-0.1407613748618236,0.11141060310793063,-0.060361107015424055,0.0613864295300578,-0.011916794397440117,0.17700849948398695,0.05407668506599528,0.07481506106263305,0.039119621226215956,-0.15792174625142888,-0.042519322971910994,-0.34030587935578854,-0.09334902135333349,-0.1897412206529299,0.06495597945647211,0.035393238517642076,0.11214599866389341,0.06154701300319673,-0.10123724125133136,-0.05326101258142537,0.22063416629644034,-0.0036839369679061208,-0.058669446441065524,-0.12997650045502396,0.08785940270728086,-0.13289856754002,0.29377717925850133,-0.169084542693823,-0.04317654066945401,-0.16793770839382724,0.12439296271730817,-0.17216018941195074,0.09207655083712414,0.14731014767366785,-0.22912948931979973,0.23378040812562337,0.16638936450864755,-0.22440224248577748,-0.22655543143079085,-0.1421060487778354,-0.20635483451878125,0.028468081730210693,-0.00920512644938976,-0.03414456284694485,-0.14676923458471813
