Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24
0,54.310166426024665,0.14290357147910354,0.18823635739504171,-0.10350502767205165,-0.24014942044937412,0.14204028902681323,-0.04737856195251581,-0.01976512296132752,-0.2018938030616229,-0.08107255995944783,-0.1632463127401206,0.2504519392361275,0.09378333543640872,-0.3560583119342965,0.2794322891045975,0.08914352048040565,-0.008344720284433626,-0.004153989027860119,0.04419116991467098,-0.34580725820703934,0.2336039898115782,-0.33514250446041643,0.30858237678845535,-0.149065617634278,-0.11449439425533116,0.2749040368320624
1,48.54746194726462,-0.02570646217392787,0.31466094156066304,-0.14029093558321257,0.026982101846602945,0.007041500183177661,0.12879302495185038,0.08008337734295844,-0.0835444201112856,0.3295515274976837,-0.08770133109024399,-0.209795186299141,0.09994679313710415,0.11573207094608184,0.28509905988385464,0.3932170958827366,0.11938418946291325,0.09782870008583554,0.25410097828241374,-0.10431355347765651,-0.2295823416470328,0.06670525999165963,0.04343091723560669,0.4943602430458556,0.15500076452381512,0.059672623862573285
2,-49.15672274328279,0.25836941419307774,0.3320043269348,0.035592438673574485,0.33466838729562093,0.05560220271870905,0.09539747931925327,0.25556419863403085,0.01705907869965174,-0.16087965549857083,-0.1515931103072039,-0.16588372306007768,0.12046424243734094,0.24240005445292673,-0.03424172999275958,-0.33635308949182946,-0.29023235611274883,-0.10337724135531988,0.24349087829428184,0.054757755966327475,-0.016432212071241854,0.1751736470669366,0.15355228041548513,-0.14520794457119998,-0.06493622502197871,0.3618739045700476
3,42.700815791651635,0.04105619087733096,0.1113807076724564,0.16431064475504392,0.20579188059851417,-0.4410630372626123,-0.05897648756490292,-0.004077656823393995,0.1709684260383669,0.19983021004519746,-0.11970339678181187,-0.007645413489747273,0.1028405229613008,-0.03764520601267587,0.31726609421445295,-0.08183306719377224,0.5169740176148208,-0.17477168107032992,-0.04803526553017089,0.04287370175902592,-0.012153186367308631,0.07176526050916422,0.11862399861207,-0.22457217256685608,-0.35672479765013965,-0.1289336637075138
4,36.98803776865701,-0.35299333072078753,-0.03560772129064498,-0.08158484542763847,0.08263210912051097,-0.3489638467422114,-0.08273257474856753,0.01924165266993681,0.07899356729888435,-0.29135172406249576,-0.4269533017137691,0.02554303348717678,0.09208053853686925,-0.14735017564061145,0.05835683219777763,-0.03402223355609992,-0.15833517482443,0.014872857924421432,0.31484384995113607,0.28826515846564865,0.10126256246149573,-0.23996346400960245,0.12671164563849466,0.08963070903574566,0.2857647980768498,-0.20427768345577682
5,34.98466818128612,-0.1980613839859872,0.20686836545857437,0.08583197608512454,0.004401729460099521,0.05603454118815833,-0.32567598290832206,-0.3289376163307312,-0.11614551719520531,0.05691428430731389,0.3201670804181712,-0.2860938534212712,0.1481725206431534,0.18182997658670713,-0.08704010113084974,-0.17865612339087414,0.2636573519985969,0.07022801994761353,0.004036264466804985,0.013745271052445586,0.18364336862559108,-0.09614572458818942,0.30488895380942194,-0.12646304742972325,0.3986406099953967,0.11001500055520505
6,-41.44831255528345,0.10289327498860247,0.041198601463555126,-0.2801796275269288,0.1006118166076156,0.02702551841545391,-0.2189443779605839,-0.36327701036829546,-0.41191664169007064,0.2873109964662334,-0.14856268427821717,0.13750283723996337,0.24254500772909804,0.10390515076766499,0.10513514703994034,-0.030899528848274675,-0.18084922871871953,0.0698954191088753,0.11244731248448091,0.23041966900688518,-0.03335743905260862,0.006530096993547034,-0.40185695099177526,-0.24871069898386766,-0.10052659910893473,-0.07540091111099458
7,-37.340498022470506,-0.029334855975329012,-0.18926863858217707,-0.0762124894432478,0.25083714362606335,-0.1486775073253155,-0.06251971410640639,0.03677021067562845,-0.21887460691236152,-0.0192094593873272,0.4669123322159828,0.051292849948494326,0.0115853579486065,0.10597821927868405,-0.003997176563804534,0.2672857354072438,-0.24740216628252146,-0.0684460097872962,0.06677992289369358,0.22809932834047147,-0.05333453672546327,-0.2252146128078434,0.4244450250674994,0.11599751482340856,-0.38170111568376325,-0.015315181611574694
8,-35.17620001811619,-0.009412779848928205,0.14343228193643476,-0.21351374718221758,-0.19524516649987558,-0.2139465949012167,0.21026622621304666,0.051945918450606095,0.011224382646650854,0.17775663333233416,-0.22213005904176297,-0.2102497766422627,-0.032331162467578174,-0.022323586853557245,-0.30162570722959586,0.16177141033189096,0.007826399858713171,0.1330961316504896,-0.4517113529909298,0.355100897037105,-0.13810292000078364,-0.20635381348370513,0.11271935048816424,-0.192676820221999,-0.008850217425122493,0.3154461257527926
9,-32.7048309080374,-0.18239201265731486,-0.0655984988218698,-0.36878149579994024,0.18929286678035734,-0.15999285311896413,0.20555139253521798,0.07605340355891846,-0.10224799771468636,-0.1301318875528404,0.14908515427139207,0.20934730017037106,-0.237909542160354,0.15870590016037006,0.06024179000379227,-0.3197462675229177,0.2681071200839498,0.3810673800147925,0.10357046390263779,-0.23831525512839094,-0.26452627402305057,-0.2075124260020163,-0.09762380263562517,-0.08512843269824807,0.02129952747712841,0.14486905088921878
