Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42
0,-73.96133726428103,-0.16457670203678457,0.055544816296159406,0.029507929851173918,-0.1524773661898189,-0.10482153362400705,0.035730956368204246,-0.162218730602302,-0.10257450477579183,0.052391390854830015,0.18496745908203352,-0.23791672802791433,0.15153488532266357,-0.06951042737826602,0.11745325218252321,-0.18274406816196934,-0.021084733615202966,-0.19060258530865673,0.19159526062666232,0.12736341096712087,-0.22903158222570302,-0.07861960322694,0.011575990086399535,0.15491710998110886,-0.1685927232119821,0.10219529040814267,-0.1663663435337071,-0.08699050851908458,0.05544055011832699,-0.2827350798718025,-0.14097280734952164,0.15640456134846395,-0.1722565123559186,0.16253331967859946,0.09627680862465764,0.213968123996077,-0.03321540684090283,-0.16125160313254286,-0.3213475934821495,0.05816473802114756,-0.23179338964549703,-0.07712833830739681,-0.07383937800232582,0.21000787031285015
1,-68.15857842068131,0.03535855813677989,-0.17625196001989912,-0.17295727319598925,0.08114572036443587,0.029626186626498314,0.02156290606531028,-0.05739433630892232,-0.21600311070147465,-0.09374325417500388,0.027235870333963835,0.18958280667949512,-0.025763407282754443,-0.14037902714337389,0.16104164907910645,-0.1405649605024294,-0.11226062947343793,0.025043795944824726,0.006419620441752328,-0.06909117949120103,-0.08366662490882418,0.1260522975637856,-0.03079916108866235,-0.03431953027609002,-0.18548445465125016,0.2477537987190921,0.1996045288475146,-0.203386163720247,-0.12304367067494058,0.11998294781304508,0.23184277465308395,-0.2692324395116582,-0.08420563529041845,0.2734070334447603,0.29177491302254394,0.14744556003909204,0.019656555311226648,0.06539638528426175,-0.026768030962193042,-0.27286262319194526,-0.19309233952816943,0.010051745975585943,0.13827982227495342,-0.2597598398822594
2,-64.83344411915613,-0.16360390425078494,0.14294085448720728,0.1155163008406532,-0.3819992446588637,0.09710138486939472,0.13099636939665682,0.17507792971379432,0.15951426926028678,-0.012535950402904797,-0.05490598036766867,-0.028802742899480174,-0.0762247214207745,-0.14053703024287456,0.0635224022278769,0.0013429723603677658,-0.010577797516909626,0.18051097629211976,-0.025041745737311414,-0.09866744239926006,0.11531076372903318,0.046360669952769044,0.41300544428878894,0.03349226235275628,-0.18144355379393828,0.16273602305855397,-0.003599090797956243,-0.14699319995187266,-0.06712066191909395,0.3362109800580532,0.18009441654051891,0.03998012504383881,-0.12502887163533638,-0.02788513844510068,-0.08879742935765611,0.21118309796121157,-0.17726346058257608,0.010606657560320656,-0.09655007770906959,0.10601717703672495,0.13187394327195653,0.20820578248994895,0.04995051535466455,0.17385227482161308
3,67.45602871692006,0.030583017163459528,0.08974125698883732,-0.04124046480290915,-0.019305647376214756,-0.3273464781957777,0.02766443588366905,0.11357004486419014,0.12938126078653106,0.05592969660218693,0.0691542571177722,-0.11695927859476851,-0.13839440641281814,0.14489725783786142,0.1285359128374966,0.07375520405094904,-0.28509748962648157,0.15817597421227333,-0.2395902730811349,-0.04043042343553195,0.01672579110047801,0.27167307413602093,-0.049218435126539374,0.01965766170639239,-0.06463883739514065,0.05506487350285402,0.22299411587548593,0.24438846418459473,0.23754280139789874,-0.017832595892090845,0.046760217594466955,0.06252251609217324,-0.18148883008978361,0.0043452629753872145,0.090503748206002,-0.21367706500341307,-0.16384001999247666,0.03581630192663429,-0.10669593816489566,-0.3109860430080954,-0.05210283394359802,-0.21252962483838436,-0.03495090413466314,0.2716800124470331
4,61.88813463112189,-0.18170584338290624,-0.14543240281781478,0.07394718709923766,-0.1966510222945814,-0.17190788093019327,0.16459248981142327,0.19378315834116616,0.12989625659879805,0.24001268503816747,0.22019967676558067,0.22804907193358046,0.1498302069668055,0.2575397801016014,0.019120880012964647,0.1726970043612271,0.08513082657001717,0.05024084982030559,-0.03640271109995722,0.09977225603581565,-0.008724575703457277,-0.03946709208238519,-0.07017551399618402,0.022780682588668562,-0.08201932380260957,0.040566454956382086,0.09747863585350881,-0.2506032901448134,-0.11187673753110462,-0.2062259928809022,-0.13047503061190266,0.030728727512781124,-0.0038776132748855607,0.011819743732183875,-0.2693876223492324,0.13322234575519623,-0.049567120522610836,0.38536432494588424,0.05994948951550829,-0.10658409779014551,-0.03719341068028005,-0.12343022168013833,-0.05045766106648509,-0.23703604107101148
5,57.547138901771575,0.041446209038897674,-0.21599461722356303,-0.3011629292978657,-0.11569890761266384,0.08327799064531266,-0.0494150716729517,0.04252490454713769,0.14936522225276846,0.15051812791047608,-0.026001654856890814,-0.18481574800818362,-0.07274540865870065,-0.09660242749641904,0.07219651904940304,-0.027850426046921135,0.09795063485107973,0.21248013551881545,0.13232743082890625,0.20240246322335242,-0.380662979667201,-0.30214125263965347,0.162853884804647,-0.28007441155807966,-0.14332929755320434,0.02941616365088905,-0.05316551899380217,0.01541105652816711,0.08233782419361059,0.13576508542937638,-0.15372139137906532,-0.002928852727140617,0.03476028172804433,0.049114516170787034,0.08515376585495261,-0.31100445253536574,0.0641341448705421,0.12680159798227844,-0.04226023613032765,-0.1606516195244623,0.17769771333583614,0.01499466401372241,-0.14126640655612094,-0.033289893518394356
6,56.72137175967146,0.1656402378546593,0.09850023431590083,-0.13547253140932033,-0.19801114598038977,-0.12142254672272346,0.03888281525890764,-0.2549477013811941,0.2567514099865632,0.023572046052145013,-0.07086595707749116,-0.1031860484368607,0.13393988279500538,0.021848922148577043,-0.2967559415750556,0.033583429443133694,-0.20226320485740748,-0.0788705346115722,-0.16232927183136986,-0.03507620753897163,0.08579195802373471,0.03644522198312612,0.05106088411742836,-0.1563496104219351,0.05302092348794485,0.19210144633260953,0.10110037217126032,-0.10606471210570255,0.1286281431207526,-0.1509374232580932,-0.29230526391755657,-0.33312093591478203,-0.25751709349371904,-0.08170837457300516,0.1374103763381986,0.13247251512728395,0.17274885630043316,-0.031185188968148276,0.07723547889559826,0.10327994185882067,0.08283080751059377,0.2136428983782872,-0.056080401198943385,-0.11998062041369845
7,53.344260168536074,-0.2802458014682796,0.0016569921386938543,-0.028576190784799196,0.07508502279623187,0.12880841692336198,-0.035238081312179634,-0.06885937670945542,0.29829029321980244,-0.24720146402490123,0.12427142431413564,-0.0033889974191088704,0.24922700678009319,-0.2894152893578166,-0.015689845374719208,0.021691999651595916,-0.1108998815177786,-0.1433874004299819,0.2073001162027559,-0.003963510555253633,0.047188214373582796,0.2756540091645726,-0.24057750115296225,-0.04430384676197581,-0.19208054967525673,-0.15617905271070318,0.148801870372454,-0.020459922847809148,-0.07077516659531434,0.24917834989810894,-0.301485827669166,0.1716658853224807,-0.04555533190399026,-0.08142305360616969,-0.0012446250622833617,-0.14276186930714993,-0.18376420597336926,0.01149269597781288,0.09241263371822783,-0.08021296600781803,-0.03338041871026584,0.0677794858313084,-0.05983328113432062,-0.08852665943409886
8,-54.37366183028761,0.06964013739917675,-0.05164108460259211,0.03509509708692565,0.13536915072797706,-0.14727923795232944,-0.129089927345815,0.14354110296541714,-0.08307277911621574,0.15906221303021914,-0.07947700601108436,0.06397166390585138,-0.23720069137138097,0.09129069961560905,-0.10470992804155446,-0.14868947658127718,0.13211981085456045,-0.02691593551396751,-0.10776656949703231,0.20269704502818847,-0.19171062834353947,-0.01972614019459557,-0.17144419957753673,0.18449506449676972,-0.12514270901817545,-0.023522175435811667,0.06517566753652118,-0.23008943292437106,-0.08581020468726674,0.11420649021451676,-0.219772220710409,0.07597854209722191,-0.31219154074529226,-0.2607143766137794,0.13519287350277356,-0.04631644666908846,-0.22239442783908916,-0.1120008311777217,0.023392667810709387,0.11854501103071736,0.11427531836803105,0.1395389327082707,0.39916846375965154,0.004833411941082604
9,48.92799616549928,-0.294830621401468,0.11061210964666152,0.009372475566659561,0.16964588483852328,-0.16292382313210982,-0.041316913218628126,0.033828341590095005,-0.0837374635355809,0.18819473609855175,0.20650656593494024,-0.03942549904040689,0.11394265717752114,-0.09129086951534887,0.1894221222663303,0.19928059440769708,-0.11314606373104648,-0.08843888440417966,0.1624729801682701,0.2727731253174166,0.08574828544563134,0.019179241631433697,0.1964734911093706,0.22945373698021979,0.168364670934979,0.1977464124923431,-0.1579684492281786,0.13949634575425324,0.20666132463969966,0.1288126761702006,0.03200533102245676,-0.17362561655716427,0.011400452551571523,-0.14064031723352746,-0.010050549662764257,-0.05253758897302266,0.15234754110575718,-0.12731799618548084,0.04732728304182763,-0.15438026291338405,0.1957993613037105,0.12087488599595331,0.18671453909633473,-0.24541927254412108
