Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19
0,52.20882114428945,-0.20381522954039158,0.29974497259023863,0.16926192410914542,0.34063662144250717,0.2058116157906275,0.22930541280163813,-0.25026945111441246,0.3651819310077365,-0.2037670062308577,-0.04754777637771468,-0.2730840470354423,-0.2767356954563726,-0.2755112035732282,-0.07655112109922975,0.13908847875918917,-0.16439500240468508,0.10925216083099519,0.15516679530452301,0.07884083199083329,0.2601760397040791
1,46.198342952308785,0.17097520464732702,0.18472086381465386,-0.18543583688726822,0.1237301817025163,-0.1573861972867274,0.15945477628018753,-0.27040398585820047,-0.1509787790598015,0.27048701124952257,0.26008119803430957,-0.102006929934743,0.13410289847648663,-0.32660772715736713,-0.22261006774725803,0.31972424763479257,-0.037062214061045984,-0.4326024717086274,0.02416752094482374,-0.24406978891111675,-0.2540125803526746
2,-45.322644494919764,0.09041688839474943,0.30535353961992756,-0.2872966712143107,-0.1854198533305042,-0.31114885432595857,-0.14515505579601426,-0.04700651300407879,-0.2256833257379684,-0.0619412817419294,-0.07662927497116521,0.19175280596894553,0.03011908405687329,-0.21938075170585714,0.06348686788337914,0.2052814809932984,0.14263103536604402,0.35862789940586215,0.4890303896859747,0.14110310834080297,0.2468511424749891
3,32.12187394770249,-0.41379118853689584,0.08092577991889878,0.16729064984071393,-0.045213261231867995,-0.2181427721916755,-0.0374958405520037,-0.13991216476309618,-0.11958380185844357,0.09226261848471864,0.6309218531351902,-0.08520113859087548,0.058511571606784316,0.34764595651628427,-0.14547579249923442,-0.22242523499299777,-0.07131679732608191,-0.03873194324806358,0.22593603571230153,0.09523246788888809,0.184052935572941
4,30.276551129260795,0.12628741414144262,-0.08123351070167519,0.1415841525648991,0.13133030193335973,-0.15980102184453862,0.27124544187232125,-0.4676440825128322,0.11907564493455403,-0.04569057553619658,0.0326039007893804,0.00904578323546547,0.09610300831794766,0.11352621391049102,0.2295134983212379,-0.06074122577660776,0.7023962400173307,0.09196011552262727,-0.07748329206554504,0.10991978007238565,-0.08094980738299741
5,20.824444624801316,0.0835671920661848,-0.24684558611292487,0.006579629021539809,0.0020413726071231253,0.17998051479203522,0.32763462085873835,-0.0634494743631145,-0.1348980212000044,-0.07098004061072613,0.007776110275488002,0.43119493401756637,-0.3887302824387174,-0.024138357074990895,-0.029607164399969393,-0.173081192406642,-0.08419286366483739,-0.27796307617587074,0.4579627751150712,0.24855161236239268,-0.2016446904661324
6,-35.34791599593677,0.1336331287476576,0.10015058213318481,-0.38843817034895106,0.5506147350393301,-0.26841142820142266,-0.19744679162048454,0.08816666069210644,0.2541793658111033,0.07351677150041583,0.13572423735588374,0.159784560531829,-0.16361621873076465,0.18380262345325554,-0.04601718866385636,-0.05343415609758183,-0.11830703129777902,0.11059894167813518,-0.16404466976840745,0.35093564109304753,-0.20847613576820176
7,-30.941506654909933,-0.031192459657283685,-0.058075062247601554,0.37760173021050614,0.04033881999131621,-0.10221305232598503,0.057112183851673,0.1917755213578666,0.04324731358349354,-0.4035095989483263,0.3799440487520892,0.3501811293126652,0.24700516816050266,-0.2709670637688656,0.1416403254983775,0.3067376964961402,-0.14014668792897272,0.16860955826836901,-0.12848153094234147,0.06176380840916001,-0.22870284685285644
8,10.901402508718638,-0.06058567811763241,-0.19099943943973482,0.15630275068749566,0.11425138571849873,0.25008626259205236,-0.47113399580067133,-0.07363472147566957,0.03347117402476155,-0.062477248720971996,-0.120368230584571,-0.16504273055590474,0.15840938369458749,0.2200174860210264,-0.25084012713256326,0.43169381881235297,0.17146634116295617,-0.07451044144126653,0.34498517609354895,0.20867443673069141,-0.2557088460765631
9,9.103711792008951,0.42118670866986824,0.08163779398260747,0.4095503205689711,0.4865624591152443,-0.11943574746571256,-0.06868344253227412,0.1927330225584348,-0.45185975683343865,-0.059127653677283086,-0.05011058015587123,-0.1854638902736719,-0.060562365440100206,0.09183750082639615,0.12264325884416238,-0.12294600051033845,-0.03098065295728833,-0.02933856293398015,0.15208166613410665,-0.15438189693672427,0.14039512146114455
