Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57
0,-81.04363842572741,0.14513739095611675,-0.03386041371358221,0.1345333993315833,-0.05987569904956428,-0.20335046734719586,0.10040516401047625,-0.1925980245817283,-0.059055366208582157,0.11128073934126564,0.03468260309057805,-0.03993797461907363,-0.010321165545038966,-0.06518984881448782,0.1008974983428354,-0.1422456203497285,0.13135359105996497,0.19242464453011368,-0.028649351469457126,0.08454920702790707,-0.2066848175301975,0.09146607188865695,-0.16209745296644593,0.12075961309131673,-0.15126225912212554,-0.06449751461514244,-0.14191204955342354,0.18837892938042458,-0.2334263148834527,0.028649010934695556,-0.15546170241066107,-0.23849586248509178,-0.0885798908492803,-0.2616518067815321,0.03913684391893105,0.16310043662472046,0.08878177903475441,-0.0025156092805648407,-0.07669552456334466,-0.21014942569964923,0.005499803059797486,0.12637309432660085,-0.11636491184400266,-0.15173371631350666,0.01727469870328981,0.013747329714053177,0.2722806144862857,0.21096544438070072,-0.06458791355584657,-0.012919249369053093,0.008022701630449968,0.059080643007562876,0.14090964812443732,-0.12119216470809872,-0.09347219922698531,0.17129598599615367,-0.05613358512367793,-0.023394029985609004,-0.15045889642644783
1,83.91764139588336,0.15565543460790318,0.14372483172772335,-0.1756908278833413,0.061076100423525674,0.008996134634233858,-0.03791115209873295,-0.036361127789912046,0.16022340750563793,0.051067441993549366,-0.1310185469147743,0.05375404500693222,0.16211424648150083,0.0512665727069362,-0.17707057090613498,0.17366662430385726,-0.03901757468204838,0.03241463911570862,-0.017611214855504195,0.13914637447666922,0.0450394295018501,-0.041877361833375544,-0.2189182214396885,-0.22767902340530377,0.06860671491744513,-0.02908720625507887,-0.3315809863129979,0.11412188522101352,-0.04969622499867881,0.11241018017245216,-0.029011501020921066,0.1547590303046607,-0.2065557114167636,-0.004291514035924203,-0.1415777405308669,0.032760654924815565,0.08930959123762122,-0.20023906093740734,0.17879478574577173,0.12720385483346164,-0.08856908704319764,-0.0907035406089842,-0.09438160041186662,-0.15258053972811436,-0.04830952052289993,0.08780559864901898,-0.11230939533671051,-0.09962418010914081,0.007707298357951628,-0.06971646683551277,0.11183698442929471,-0.10289106697884397,-0.06718702883042106,0.033481090320389706,0.15620573440844066,0.260766355571659,0.03819038070714116,-0.18062215350309715,-0.2893319007851201
2,77.82284124041799,-0.09430153663392318,0.13847990086891962,-0.11922009069532741,-0.022250570358469023,0.18732780309495956,-0.05427159297503939,0.2436151721713913,0.015690717096505147,0.11968126043476314,-0.21123199020475886,0.017625040789364478,-0.04438341494831937,0.052816216329310245,-0.06236275766670231,-0.0012194742227560414,-0.03662653136396152,0.0891242221609454,-0.031188561670741313,-0.024702769813639124,-0.270603695257884,-0.06790362501153917,-0.009453723853226155,-0.002723461048400232,-0.1753794141480357,-0.1980755581898057,0.08227280594249425,0.17712598188703035,-0.1507908672130106,-0.12151434635548373,0.07136958342308634,0.08675635532578567,0.1070432489864682,-0.21429918397493136,0.11886491361071481,-0.13998293509059334,0.11094254652080449,0.016427796335119253,-0.05292685985977668,0.21054444252072685,0.19599334663177603,-0.142251358180074,-0.20412176479900537,0.1748945563803452,-0.10456918534929989,0.17155223178108703,0.04080663692325123,0.1986000869334105,0.10333707252062413,-0.1734035069533643,0.08898172584845083,-0.09016193426289891,0.03177036664870371,0.1559189446441055,-0.08571527505101058,-0.14515822792943242,-0.25212591290685016,-0.08414297955072804,0.016059277290385632
3,76.85820657042379,-0.01064322658592904,-0.005155151816650905,-0.12416588935194801,-0.21269680167729438,-0.313791241596689,-0.2503792547128515,-0.13947922944858848,-0.13419799360905157,0.15603663355540265,-0.10924688594187579,0.09186186306126737,-0.1270729901835565,-0.16393679118300866,-0.20121514616785466,0.08856208379767005,0.06598343051656182,-0.11182381985651627,-0.17971033533575645,-0.18310965906265633,0.006317993877074926,0.08910525747203303,-0.03838270319420985,0.2606360635546937,-0.10400278269464623,0.12301566419649146,0.009948905064342688,-0.04090177461646085,-0.056474200221885165,0.14313017517729537,0.20508048680347066,0.019108350667728737,0.04772915375617383,-0.07723597718186645,-0.05649772324150792,-0.14634524801313073,0.007202077664433629,-0.1037420552761269,0.14584501769224656,0.028367431246207175,-0.21819261161928177,0.17063084194075498,0.05653621432765539,0.04501678557706955,-0.12659874127398,0.1808189986724326,-0.11008231598270304,-0.07184594188656535,-0.16749621821773356,-0.021570406658103378,0.053852198255358225,-0.1730907990282562,0.0331115259791924,-0.18542927437489257,-0.025176606378088804,-0.14474865818445556,-0.12079824427257974,-0.03795907805092043,0.04951663428969026
4,-75.14627042134964,0.0703954108469804,-7.250024241246933e-05,-0.12392991678184068,-0.1274481895316668,-0.13817068116946268,0.13972574173658805,0.0636206216726826,0.24785458846448222,-0.028095010921902794,0.014951113824515305,0.1459318176102165,0.13675767012914056,0.05786295013285921,-0.30785673746020387,0.1207155153020727,0.03388633633431991,-0.11417994383046665,0.18442283381457558,-0.1550194804325836,-0.15013749624666173,0.047678837504337136,0.07986761686066741,0.04054269666367064,-0.03956752561748044,-0.10331900737177002,-0.050508544520112456,-0.07555354599520482,-0.11731228910404312,0.06901502307550914,0.13606156069782624,0.1320595237175874,0.21895686758845637,0.06090696296169881,-0.2233460266054157,0.03428874774659424,0.056642163728963926,-0.0900409235341344,-0.1692061626608799,-0.14786901318865273,0.07977051839961875,0.08310934752716403,-0.21586660353506035,0.046343787711478956,0.12906804251932658,-0.2574124520168961,-0.05397780532933631,0.113497985901897,-0.04966297964078041,-0.13827811521611041,-0.285087321013302,0.20625376770561224,0.10193046595415495,-0.03997327062081221,0.08154161645510208,-0.040101019345052086,0.032113373370155913,0.1707469590037329,-0.06716195464456184
5,-70.46939384584734,-0.25065315234403057,-0.11007650472439665,-0.16842978768273426,-0.10628431274127308,0.1137589423462349,0.024612164636855966,-0.13089140057520435,-0.10973280234937097,-0.011187612876837462,0.17906301201721822,0.11685113126083951,0.21097462721853855,0.08086162929258145,-0.16363541538473902,-0.11792897255968739,-0.03602005596925094,-0.00694848529959444,0.21206735903686139,0.09816112238589651,0.005161941021474032,0.2527681907274688,0.0016620157467234571,-0.08589843634763288,0.15046783084504825,-0.06336005369161035,0.18463769636607677,-0.27991159782355457,-0.13722142933176681,0.08420076526923011,0.014345432980889675,-0.1633389648044746,0.06374397347865632,0.06224666853117735,0.22800058415351368,0.2291416305948785,0.1290842570261811,0.07647413434228072,0.139172969622922,0.0017212966338994845,-0.24715057585428366,-0.0278591104389904,-0.1801877527222485,0.025939038292791837,-0.036476912211700636,0.04841029219093226,-0.03554473664368131,0.08567605465759393,0.12886959578672344,-0.04955403189384845,0.08713308932211657,-0.20354872148872094,0.18578168427979647,0.030819334313501912,-0.01481023390227685,0.007624777463870292,-0.006933197113611345,-0.13016742222270744,-0.05941052628802435
6,-69.06367821844685,-0.11655420858725184,-0.01675121051389006,-0.0253802568835363,0.13578595018679435,-0.05063381314751454,0.06407882424586446,-0.02518005513153606,-0.06518167850757274,-0.028030570460591653,-0.11140895503930127,0.07391012007738507,-0.2520014707932927,-0.13954440060613152,0.10508178317385515,0.2453945106704741,0.13143416364113394,0.056052470344682234,0.16771969267982972,-0.37445785534150783,-0.12014560695838883,0.06013453055088796,0.11704891762497262,0.0608997591174195,0.18248127070016193,0.05542955612818007,-0.028691822051003193,-0.0038793812757456454,-0.04581960925695595,0.14004861980852445,-0.06813205595099547,-0.19183537725895702,-0.24369063609025582,0.0056025946561342795,-0.02860332100236249,-0.11379264032061276,-0.2198407635433942,0.006044529126728069,-0.06671842674314951,-0.2206314799109777,-0.048128424857819915,-0.1661046155313245,-0.10531410321470966,0.11236405396519118,0.17190335940632753,-0.01961666157553869,-0.09934670193101673,0.013526349966965329,0.2887016668622209,-0.1460420873749871,0.0739911648505005,-0.005758601090251157,-0.07714093034690228,0.09370660527666815,0.08217369804909903,0.06301155727418781,-0.05836494592827459,-0.20432588972260232,-0.0944628163398035
7,-65.33565120398178,-0.06871824481024323,-0.04165940402630972,0.00588700369950978,-0.19934245269698672,0.027758814329279295,0.1511333476901105,-0.2078115659708921,0.003973536539732642,0.2179202381300382,-0.09924126634194327,-0.10644498909438481,-0.0007138386912749142,0.2896090621350434,-0.09777483374793199,0.1708743352570762,0.12314037775327417,-0.0021092390234467386,0.1624808450693537,-0.013999304723717281,0.09847122946773905,-0.17168088032503787,-0.08138914535075537,-0.0257899250986246,-0.14220195039235464,0.3146319791270351,0.11398245675401837,0.09179298709178238,-0.1068151948547493,-0.2053677757887474,-0.17401662497078527,0.029996994270290105,-0.0804867991561831,0.21720935622379342,-0.169149507358377,0.09401277492152044,-0.05523069327396796,0.03037451387246492,-0.10075920111262784,-0.09758116410784694,0.06462533258560807,-0.03621665909645166,-0.03759260519867704,0.10003647863774931,-0.042971222681743755,-0.04238872378281071,-0.11125914970317338,0.09581890926879841,-0.12658786078860973,-0.06842366710630542,0.17747946090120997,-0.2597278316135334,-0.05910861711905093,0.05687919073412665,-0.21712447859842152,0.11911504440254866,-0.002814892703233405,0.09874554647205436,0.16638030699133585
8,68.5945198839609,0.049733521767409784,0.0007215833193728984,-0.1607176410320235,-0.036504910650711875,-0.0025213855479466196,0.35563624074036737,0.1884656311038262,-0.27376253832081254,0.0054097747604264215,-0.03886588068924392,-0.06171642490255368,-0.08618394989007838,0.14760503198666367,0.08349758969511317,0.09610485445155688,-0.08932797158219725,0.0028190985375118054,0.06187141365922904,0.001242322377441793,-0.010636106865609505,-0.13377403869134616,-0.12590507611746837,0.1611916912151387,-0.021014673880309573,-0.030458216184918823,-0.2432153376686116,-0.1509842516891252,0.22129853560813303,-0.03358354640763029,-0.19712961571699406,-0.18185417156771796,-0.11858025539160448,0.055595943005035835,0.07512705986533448,-0.11694827771763204,0.07300020805450187,-0.020300962528572726,0.17825109527351912,0.29187954333746224,-0.10289423981862772,0.1326984870485689,-0.11237653513428306,0.05260651152055326,0.1985919720343322,-0.01380562768546507,0.017863036868831676,-0.034036631076619556,-0.10006216163550456,-0.24048029686557268,-0.10847696671434641,-0.008771965193204221,0.18222591431554439,-0.14594800483849277,-0.015790862766799012,-0.11337170680200888,0.031987723617424295,0.11293491343947522,0.026005204428164667
9,-59.407727039573466,-0.07525988276665763,0.205539810484234,-0.010895378521468822,0.09997099571453437,0.13621513222421974,-0.15591955993720227,-0.0017563024814191306,0.005331653460348426,0.04346434990921088,0.10750788004646686,0.011696479907758184,0.17311475494707806,0.026151687053313884,0.15284579900939083,0.012648995898853547,0.042373871188966315,-0.058027428492832274,0.1396635820200987,-0.14295387755575406,-0.10964799378628587,0.0898245103938713,0.2357057450232941,-0.017211484817428926,-0.10804963959961426,-0.04280655144782009,-0.32782953229796374,0.02172134235233965,-0.16280012085507514,0.08128253104710412,0.015445955969759784,0.05730357824681373,-0.04047591915398571,0.10141261811996848,0.03823638686119901,0.02005812172084806,0.19160237871112554,0.04018365653722394,0.1780014593398449,0.044289290570892266,0.015391724754031867,0.15371031919111147,0.1586024115825717,0.12172924750102777,0.25438989534127704,-0.21118655534360864,0.03294939013684049,0.07604777853973824,-0.14207641260896697,0.1020802761759765,0.0037306335135576458,-0.08909550009311609,-0.256289889941256,-0.15080582835290046,-0.3105187031355491,-0.006267270831461424,-0.05149981935397854,-0.21462517656102897,0.11936002256267039
