Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53
0,83.14971578182222,0.03158301366072292,-0.031649660906112806,-0.15086961811539915,-0.03985372547705228,0.07547732199760676,0.2507518978234979,0.00327863133411577,-0.08366004140125043,-0.13692465360838918,-0.05070226650079842,-0.08974322118148635,0.09514541681457389,0.09543453142796295,0.16373831685654872,-0.10985132973581208,-0.08505557809583304,0.1188311741871773,-0.131293299489168,0.0359203219220528,0.18391718215621194,-0.10935167914744214,0.18986881584776638,-0.16219869073370827,0.04297072513519711,0.10000030545522039,0.11788642006643342,0.03551599390287341,0.020801554341231085,-0.04776969282916936,0.05419137717978136,0.1996337431651544,-0.2275618942497936,-0.017963212344723072,0.042470408621827264,-0.01216233966247713,-0.09028182822062368,0.19947329052628426,0.16117667196667196,-0.1558114996744694,-0.06770483993508666,-0.26569171211118275,-0.24004084988330826,-0.21546738188953135,0.15578385743704137,-0.15689316121568186,0.12995152383543823,-0.2094243465309139,-0.2797374727229049,-0.04072649260968424,-0.12187570963139618,0.20384932765178193,0.07104648200989457,-0.06956128898774389,-0.06171615684292808
1,74.83197381573707,0.06185539564553073,0.023468628009427724,-0.03286066278406065,-0.047429075343250915,-0.25035962659534117,0.11718008410834586,0.21765666461159394,0.009308419725783466,0.056051125499888325,-0.19209039195128172,0.2250948793709006,-0.23512072744555265,0.0370852086778644,-0.015276335058728018,-0.27246624591569274,-0.2011949224796709,-0.13056350201168856,0.022430057316014905,0.15504089256947579,0.1287833700244483,0.12121764027052304,0.06849973343900438,-0.1936686724991265,-0.1397658024102637,0.04696873020588248,-0.10720350323126614,0.01814840547576534,0.06530407040582255,0.25997971131707515,-0.2152289001139064,-0.25169725757279376,-0.029146938457402967,-0.01069207922361667,-0.06600553411772632,0.011426012648004828,0.04725673581219585,0.0504243867452793,0.08576935343157138,-0.07109952426826631,-0.202479457405559,0.005340897517143369,0.06912149014040146,-0.049096453955957964,-0.22711659568681242,-0.11524038503114355,-0.03676154887479947,-0.11576113478827958,0.03520993127264376,-0.12161496965591116,-0.10223048736864117,-0.19766847081190675,-0.14344917520567285,-0.16900926987595605,-0.10384981702068388
2,-80.12012681241276,-0.06602717034208369,-0.07445544118261771,-0.058607037548706956,0.032602827587691355,-0.11151503680057921,0.004150377753457272,-0.08083437273411773,-0.07339831831946188,-0.061894989028516284,0.23357988502299568,0.10625914291101994,-0.017379251529589135,-0.028679492119656445,-0.04753717181478545,-0.12927170943232766,-0.03657672703744891,-0.17443845673321295,0.27356889177353105,-0.21839531297000525,-0.17515591593650726,-0.16777297407179909,-0.07345293901018451,-0.1204122939232069,0.012085165107335594,-0.1825980418267489,0.16222079175917437,-0.18500938388157326,0.17207416235183462,-0.26667341572936765,-0.05735369543753713,-0.2625737144382862,-0.046466009712625406,-0.18350975309275028,-0.05480531730169343,-0.0913526404019296,-0.08743431310374081,-0.14889605585118865,0.007988269547076716,-0.03441223953717606,0.07688915630471979,-0.07682294610800222,-0.25009590164776746,-0.032174621304105894,-0.1824230340672947,0.24619211299749152,0.12203562836402128,-0.06849308596494817,-0.09765826601806353,-0.22407452362277452,-0.1304220747398488,0.12746109384576337,-0.08944421448926256,-0.004138498161807168,-0.057406961995403065
3,68.47359988879742,-0.2544676143691554,-0.1299959555282168,-0.020734089120363165,-0.12431444467442267,-0.05817202961525893,0.06650676145339472,0.16604995329882685,-0.17106492070847842,-0.10715564165076863,0.12845725979133646,0.07312196448261947,-0.19872606585026673,-0.18243418766290795,0.07656850876817166,0.0067406397943651055,0.06977350218580596,-0.041163181308559706,-0.2937153834219862,-0.04289582473991792,-0.04852571265088655,0.08853235967992397,0.0002430989974435892,0.04086681691469111,-0.06688251642183439,0.007250942656647845,-0.05890574714669864,0.20073724961698386,0.06183450493727368,0.0465068857799317,-0.09157100458585728,0.10211739225955364,0.018799132584023777,0.07964638698037205,0.20761929965620587,-0.08655358731742144,-0.1547821661026814,-0.258627205162934,0.20717122799785048,0.11169560466406502,0.10218102284773624,0.060937693507879954,-0.023920336690412873,0.0692415495519943,-0.024966703308380984,-0.10076130590891419,-0.15390225207978553,-0.20321928680807252,0.02126601931178374,-0.2244505725696861,0.2145731402632944,0.24948217055663222,-0.17281939755962802,0.2011283452200418,0.13391466102083308
4,64.88412942457524,0.19608588228496582,-0.2453890436700606,-0.1495319519291842,-0.20321535623606177,-0.15949378279830062,0.05570970985759526,0.1063138739141154,-0.01981490498050178,-0.05466623306883303,0.0942708247738132,0.1068508737252268,-0.0036044882380870855,0.15307609109819006,-0.24941593467241066,0.06482720464175437,0.11513711875228691,0.21146933968063236,0.02710783578919066,-0.03415374446260787,-0.02393438914227316,0.16341878191409517,-0.22358324860814557,0.06242159761455726,0.09035189790677162,-0.08967194589692724,-0.34587189793684303,0.1492263213765277,0.2172145317725386,-0.026163763620379255,0.08411401346590412,-0.013400579576054516,0.1488895400047861,-0.27080092654282834,0.07565640794175876,-0.04877363742404819,0.028305244834678483,0.13352106457077056,-0.04828432809587088,-0.21270268860583513,-0.0581090095421681,0.04296998282128882,-0.07247897174859422,0.10042553752881914,0.20722055570945078,0.005125934316463586,0.034606816608326534,-0.017055260875826213,-0.1743929634878123,0.04120272792176488,0.10223638532191891,-0.02255226177824697,-0.02319464618720015,0.06652246484334194,-0.21718834472776252
5,64.3827154586719,0.10282982606145075,0.17594593894127372,0.017690031504574374,0.10294764997888571,-0.21439895506642298,-0.23300403240753184,-0.15046731322242507,0.020685314599278234,-0.020403510420220237,0.0666493620108335,0.141584052164496,0.020639729931565712,0.09435058325339189,-0.06903417398453315,-0.08143583819541829,-0.11831568139586394,0.15872396502820363,0.01293402785604882,0.1721356868064133,0.08429737485273486,-0.28732142618726225,-0.22233576933922344,0.08462348162698846,0.0483402374107049,0.19895335758228094,-0.049811712938442845,0.2591172498722782,-0.290122260835441,-0.18815852492518917,-0.16614376464232206,0.06672454352298454,-0.054065110989849986,-0.023482845729259544,0.1492931268757007,-0.14018400132450065,-0.2713840378663471,-0.04673234842380778,0.1584632293734787,0.01615125964625774,-0.11261271732757072,0.13846609107312885,-0.04845719795840348,0.0776168173732435,-0.08882258023689184,0.013539416647496378,0.10049427914079671,-0.1029468183824028,-0.05296639021996889,0.12421398764395529,-0.15447448530223848,-0.09491534955049512,-0.057713333183917526,0.16445030565889918,0.05557606339354726
6,-73.93696820737216,-0.07213034205444432,0.14663573484448184,-0.34164047192208197,-0.1347057957836322,0.023232910489758594,-0.13199731544444138,-0.23269552597928936,-0.1105420738145475,-0.273429239927731,0.10038965106748757,0.19968447911465187,-0.16132947898524977,0.13955707116181928,0.04026985466488174,0.18966174103093147,0.01581816249568526,-0.02705733390769335,-0.2749194972431331,0.031218904541208268,-0.010013040660680945,0.032335145842536384,-0.053321474620178784,0.0917799080205533,-0.19649309366916176,0.14150997356626815,0.03686967720377836,-0.1819074362005816,-0.21893718949468033,0.2396873279733659,0.18363738591527953,-0.07427994349356694,0.06431996830717729,0.035776879086980594,-0.02342817319995215,-0.20500293179311355,0.12438758083765908,-0.006527583701263795,-0.1591465398755674,-0.012618478348630021,-0.007941471576052336,-0.0522466870868532,-0.14507085722849153,0.026404078989711532,-0.07368658112535534,0.1193689064656235,0.17947681597329712,-0.06538326838893428,0.08834605792168042,-0.021320441968003666,0.038564358026648274,-0.012430196591361348,0.03301336774053491,-0.140541018254824,-0.13488238447757167
7,57.63501377208908,-0.16070156004677066,0.06239049687495604,0.22405528010737275,-0.11556818885796181,-0.23496596055766486,0.13075136928465006,-0.21710111925685519,-0.09774963240365435,0.2896723400536019,-0.1642796030387547,-0.01952882833147379,0.16528230960605295,0.2094664952541072,-0.08229858956400926,-0.02246444198716964,0.32881672185884153,-0.04364296289198179,-0.009474657260166953,0.027247608394133475,0.13836963648796424,-0.04124984144714053,-0.09017309516660693,0.11414464705585939,-0.11791691212468687,0.07684660504884469,0.02471788766510874,0.004100187158919684,0.13840342904776212,-0.055206324609936436,0.19264919640130743,-0.1192785042562903,0.042714548699744594,0.15213642737696262,0.19475188556307044,-0.11225787854634636,-0.1962548241652401,0.03477258294526559,-0.07944730890466727,0.2175541312900279,0.09078140215043612,-0.07543895147428717,0.03770462442305494,-0.037959537100035655,-0.08582583859345595,-0.16995388383227814,0.04373985405434982,0.013078836054297391,-0.0923972983096037,-0.20893081742545697,0.030378645811784538,-0.023081381533351833,0.06318023992793388,-0.16391294382571373,-0.18064813659740464
8,-67.59903622143061,0.004731107798624403,-0.09569261086783289,0.004781042827514985,0.2731449339568024,0.04391573852099583,-0.012676560781792431,-0.17473295537574432,-0.1997321544958795,0.12632299254933504,-0.07090127274694491,-0.12943539278644114,0.18794362704592607,-0.10655993917689276,0.10199101915083693,-0.031591312887176565,-0.09520445947413113,-0.032035444280225464,-0.18698867299599142,0.2045448429360192,-0.08200516085153996,0.0025936065083935747,-0.018868977872657247,-0.14771337865844386,0.12915312462998374,-0.03161050973660877,-0.12526749148426056,-0.20557991320835345,-0.08605415620007587,0.10466290232229637,-0.07332131158134311,-0.0375488500047206,0.2638088482877535,-0.25165491356476055,0.17963186073903112,0.06893463803948598,0.056565584700087705,-0.0931843857210798,0.031559248656533895,-0.025454901368510682,-0.008068528772664714,0.26963510695871057,-0.12377830633692462,-0.0002786068659129649,-0.17722728896004794,-0.09515401678975782,-0.15140143004381085,-0.08766735587579899,-0.029071579771507608,0.030873976668072234,-0.02364576546666479,0.1851076405233667,0.20540707204798386,0.010733720234873453,-0.33123469568198183
9,-64.60930778569951,0.2032087242915151,-0.10042840512984466,-0.14538657177374076,-0.10374027355637387,-0.17383501360120363,0.167121502221546,-0.013811004370794081,-0.16919370917232057,-0.08343434368614253,-0.0563690605382268,-0.020978715884563324,0.0801867205537416,-0.3217626601707435,-0.0016310711914310806,0.06899055144843717,0.0695197147983914,-0.06030190491481719,-0.027926583800088268,0.16715497189427853,0.021517665174394254,-0.05121682964559915,-0.31444809137881896,-0.10874951090461744,-0.006044426302768142,-0.15376671547951642,-0.070557281730873,-0.01970616300734179,-0.09279499982697327,-0.07336790485345439,-0.12930949262193228,0.11711366520473336,-0.18003834728858423,0.20171377226365367,0.1223732884123587,0.31286164407348954,0.08808462601831257,0.07244566342752444,-0.19456006045245347,0.06894555318940662,0.22760889756219546,-0.1959120265277435,0.048062009099900965,0.25038075578527436,-0.14591983732876218,0.020017972346361882,0.1438537269280787,-0.07640849128848057,0.07871237679634728,0.050286103191467965,-0.11453205291562894,0.0040734524489641575,0.014974126089073312,-0.1015988398751597,0.05101660954916818
