Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9
0,33.00915192308952,-0.14378611189344703,0.23927700609423855,0.47285701237054145,0.16233961023167529,-0.5012597284391975,-0.3049342765194973,0.33485899658052193,-0.27604778167038646,-0.20067933783700312,0.31507588743160847
1,22.221463502626577,0.693794827727149,-0.28517669796486467,0.019075283185134125,-0.25091868373549736,0.21717325443428998,-0.10487454750269026,0.0909316692695819,-0.24071699158739104,-0.3723191063697089,0.3331685565030326
2,-28.098971005762227,0.42660728308853146,-0.056431868590987436,-0.2561239701560421,0.2952634999313437,-0.42441654382083904,-0.5273919807191992,-0.11668810272717425,0.2879116633543791,0.019894063948145857,-0.32690202011195785
3,13.558441037884052,-0.1889526707745769,-0.07323981014808059,-0.10104957269962785,-0.26064711667981605,0.1470482031077585,-0.33443600541871304,0.3613278714181313,0.6600907603563787,0.08837071295540289,0.4162057683442609
4,-20.980638629845128,-0.17345452592233646,-0.5921780490515617,0.5183412498066157,-0.2622660745678125,-0.1814040782161246,0.022614392353256484,-0.1679932361505331,0.23692901791556278,-0.2545690273475803,-0.3149543039805076
5,6.566505199356143,-0.399780091271922,0.15285377681687987,-0.29154032126331725,-0.14310533399846143,0.24478501440213465,-0.4541028009349389,-0.19693304326866423,-0.19130449394030202,-0.584498168555249,-0.1678973106521865
6,3.171666126874028,-0.12197293168873195,-0.3919891063821076,0.18344963425087038,0.7072175990312201,0.4722327931641343,-0.23028084253417813,0.024032796159608745,-0.07528918745875104,0.08302420619617612,0.09211140263260673
7,-2.909119206160892,0.2678077869517254,0.5225314096637678,0.5183306058183829,-0.061136817861420695,0.42476112656154674,-0.1403141205709844,0.0700902498969412,0.21385251920520887,0.007570477010739856,-0.3633492334433906
8,-7.899994320943162,-0.060610454054272,-0.19864381898006248,0.0033184156342265844,-0.384713619218711,0.05848671857869177,-0.41113255503304097,0.2135841984666647,-0.4506204209685264,0.5720917478704057,-0.24583492363302548
9,-13.90894562711898,0.009735367013042734,0.11260160041983099,0.21030232500281004,-0.12002736812486679,-0.012174596527228364,-0.23991375951781208,-0.7856934267075231,0.006864397131085551,0.2687346871200656,0.4258004457770921
