Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28
0,-55.34183501099388,-0.1418221302246997,0.0403601572311891,0.21142226280106036,0.22250407926846685,-0.4577128968390753,-0.2528406924882663,0.18176149120496551,-0.21062720109485303,-0.07939006817293895,-0.046198534166130366,0.10730225547945009,-0.004485802734305567,0.20554282620487893,0.1737530738644065,-0.07272510331653428,0.16346921977732842,-0.11305884147180663,0.2660224024034206,-0.1090380352234672,-0.12723556076032075,-0.14348514848894178,-0.20883522475278202,-0.28380566409692026,0.08525250994166907,0.10641266459310757,0.2050234879637095,0.267904434603587,-0.13997763506120037,0.02079526482668016
1,54.85636862050097,0.22876543713570574,-0.15604676546891583,-0.009846989964179867,0.3005921879144985,0.09045415113221615,-0.3574568020541296,0.19471327965311946,0.03071469445857123,-0.2711340232139662,-0.0038404427703608566,-0.1956407496077455,0.09376768927205313,0.06970531470270235,-0.18377317867022633,0.42113876462528793,-0.0885284232769297,0.0931713605170743,-0.19269479798362488,-0.04507222271247719,0.14346793303042604,0.1307485089753489,0.004449656233657852,-0.028657545647950294,0.29838521745760976,-0.034887484554305494,0.20820949509566786,0.0619738041818476,0.2272289125518767,-0.19541691980078393
2,-50.52189266773061,0.12261826217544851,-0.38073056616936063,0.29922464454398756,-0.20420968261589992,-0.06629902254844339,-0.1508173431926009,-0.024040600237152574,-0.13843869053353047,0.0591723753102577,-0.004436412325689318,-0.1437313614509838,-0.15553099907027065,0.10709544616890875,-0.10252807464077113,0.08697777742462146,0.25840767019033994,0.22624034415562094,0.2480418329234555,0.0912389147871281,-0.08047989027261661,-0.1378257956726706,0.39914341210321863,0.05103922754673472,-0.16096591005834263,-0.181718709569889,0.024080745224755964,-0.019758266006215802,0.247253920631917,0.2961970922575949
3,-46.708900411038954,0.1425651507791671,0.12666252244615026,-0.14438958986339404,0.20551337731114028,-0.1145603747740243,-0.006984097262837389,-0.03298638745940334,0.09969575565780293,-0.3891961831870908,0.021074359557882224,0.15150296981364178,0.23251241828045255,0.2597077957627509,0.017340128249538737,-0.02402096295004571,-0.1078684394305102,-0.0472045065264379,0.2885916085486645,-0.08042328885059795,-0.050900123392317545,0.29346819546003666,0.049770664275518975,-0.10023154429276485,-0.276402638585696,-0.22799650682594172,-0.4127883872820561,-0.11195949541257635,0.19366752165108114,0.15942644493825425
4,-44.41955929678482,0.12727955059705948,-0.077716926796528,-0.028130749327563986,-0.013360853652047096,0.2926234484834856,0.021509782015313225,0.268590136120616,-0.22054818018030048,0.1908022147418833,0.3375295634262521,-0.10270141506878672,0.12386470612515632,-0.025214109710038637,-0.05862907325903293,0.0006320031894607852,0.13319966648763062,-0.2910440224196708,0.1925207066733593,-0.34078471277212635,-0.202979913233372,0.10624760431719157,0.1906163558716497,0.012826602183865953,-0.17394671715934534,-0.09864381746610218,-0.061846099852887186,0.16549419093758833,-0.16695984294886934,-0.3819802625147083
5,50.44292602638374,0.11140251141953816,-2.238436911384886e-05,-0.23959281485315959,-0.08223042316766667,0.12883365175434827,0.11503902433829985,0.011968397420234379,-0.3003279941614808,0.09706375207496085,-0.14352952727147752,0.21555555969031115,0.2751630052237548,-0.1631222135856602,-0.16225002895774926,0.23186092119913543,0.04064439677002339,-0.028216902798812546,-0.1904337233589152,0.0016639754619762763,-0.16308297474281333,-0.114950839123314,-0.2474730449014138,-0.14308144957632768,-0.07207321974884562,-0.2549268949126021,0.07114494903655602,0.3678537207513805,0.0838610017321757,0.40807168507593605
6,-37.911041208258396,0.04100036481645353,-0.02746337926722351,-0.06607066984884682,-0.2056575777478158,0.05696356076354669,-0.45406945801449305,-0.16254204452567245,0.09787280301456014,-0.1220159847576563,-0.022275070625429147,0.4162656284806721,-0.09841458869624486,-0.1964472110866116,-0.26500807448767993,0.11829412574944154,-0.01398618227005992,-0.23273962926503783,0.022762227494638233,0.22894202180191645,-0.17287200965908714,-0.18372412821051964,0.11203038233989734,-0.23778879813547055,-0.1157347148026898,0.23795977608965158,-0.1499281421130621,-0.05554048787641941,-0.031569369108336756,-0.21843041739368818
7,43.53588314201634,0.31701186264933917,0.2838897346110398,-0.06258733150935315,0.2778291088629574,-0.10105275202041025,-0.09807158376797305,-0.03882922885940994,0.12671176023505423,0.1853792333643764,-0.08702944425993939,0.06515693603024829,0.12824094006299805,-0.1727723620224105,0.18187961336043573,-0.16147874115108865,-0.020071620991627487,0.09595422397511169,0.017529601402173314,0.36213519682946377,-0.010407098332282474,0.012117785631656764,0.3071511965402214,0.06187816229383849,-0.26172632323810024,-0.2125383502114867,0.3866689686148328,0.140959842801362,-0.044714938787092054,-0.1556715248541691
8,-31.11174932966784,-0.1577167824147242,0.21385592756355318,0.3000613612959046,-0.06348827394704128,-0.014271176891443896,-0.0725117525184407,-0.21079039971215974,-0.11071634212956354,-0.11530126132102687,0.10440238022441209,-0.3459685160201701,0.24292236565829964,-0.01266518495392988,-0.2220300789480353,0.014258968083774694,-0.4318495521438933,0.17251731374190954,0.0016533487115138585,-0.01750442108751437,0.1649766421154363,-0.3164664310660058,0.03310066426388739,-0.07773547093729051,-0.21400150215205077,-0.05641147691330576,-0.1501287595916672,0.2588755270330253,-0.15395484071908827,-0.08545188034980257
9,-26.189029581204473,0.09264970688534506,-0.3295232610428512,-0.0985204964411312,-0.06329048508558893,0.14218057204875859,-0.0053658611484461655,-0.034474040371966344,0.081812954943352,-0.29269541136885924,-0.14908224206173942,-0.18164682466277893,0.09739356794233457,-0.11427386395447857,-0.04896884891727381,-0.48963075021210434,-0.2901879630779617,-0.30250549096096857,0.14890136967470002,-0.058573015149132664,-0.1260030371762539,-0.16096984286970667,0.005219333329103655,-0.08869893498441354,0.1768300692872511,-0.1668370391805178,0.30752356316804585,-0.11504883499970289,-0.04766742577038084,0.12342670082863137
