Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50
0,-78.60762709268155,0.08425573251391062,-0.20324210672983775,-0.13151560501451404,-0.26781217485477127,0.08215753814288894,-0.2274196771985118,0.04272580462776558,-0.07974140812851832,0.04567436504253179,-0.16807938858761767,-0.3113164885443593,0.03170044940245605,-0.032685353915445456,0.18011169606610128,-0.0985999341496726,0.019124265931760986,-0.08497345114204383,-0.08205430733640004,-0.10288873060821142,0.2214375988858017,0.06834993628646233,0.12658479962925515,0.2828345539989335,-0.21881980713851387,0.053748652590760795,-0.1204196620536007,0.029461790942920132,0.164702355184064,0.03174193590396148,0.13148257697874993,0.16728636347879003,0.017202959698736628,0.15059790235465773,-0.1702598921659214,-0.17797014178379506,-0.09628530726709886,0.11640385393689083,0.1764115535226312,-0.06776682935326689,0.04509985079946663,-0.008621745020141673,-0.07104082795019345,0.09238747584992821,-0.01722836334079714,-0.062330891729312624,-0.3222193134646971,-0.0665644648746041,0.16536636774640143,-0.08458807166969229,-0.06575116492560973,0.03358504957542475
1,78.04488409485297,0.008892813354950025,0.14822729975627336,-0.061434167436883645,0.03665904286140537,0.127421419556297,0.20710607532210853,-0.019351031178787927,0.22896178305301582,-0.0876705152514775,0.05741433942750112,0.14556641243997298,0.12771853588922624,-0.11307894525425974,0.10621963455993058,0.03584798224405926,0.14850547974353132,-0.05006050777128574,-0.2126017918108993,0.1445425864824616,0.08664084215429962,-0.0009035878446962881,-0.3421090800728938,0.14240239537436644,-0.14024716731332595,-0.06791699801680151,-0.2044137762881512,0.07593349601188122,0.09336993662236383,0.09140846563094912,0.10520608465877979,-0.07270800575121317,-0.01874198138509229,-0.1372130587442591,-0.030061034666672277,0.00081531723171952,-0.05226784770874678,0.3375020919064383,0.12768310884764889,-0.14292478809436063,0.1107542673519352,0.2950244877693878,-0.09829025926532461,-0.04344658563433032,0.18488600553834245,0.028577776561306875,0.014235175848522283,0.20135548299285835,-0.160001563413635,0.03746520604627266,-0.0206949614319102,0.24257350863703353
2,-69.7419555500037,0.1992568427850651,-0.0002786876721950019,0.060158675913553526,0.15564458850519633,0.014774624348151064,0.021036390257353457,0.018173011709110197,0.10270285332573012,-0.10329209672326035,0.1644462888763998,-0.1997451586687722,0.07195995064810098,0.07799128005505326,0.22838017024662055,0.1514585242794735,-0.06980572261754339,0.11213574109260105,-0.021808010686295332,-0.08604157815640094,-0.07280283564327757,0.18822481984201933,-0.11496232053353332,-0.09804526203496927,-0.14370386035467653,0.2086018759624853,-0.0666288331124235,0.08568181194685079,-0.1303275912588725,-0.24561176376595287,0.14622372920267254,0.03892412748535552,0.12565186187770597,0.02826776901470065,-0.1965141955326165,-0.16557792805512062,0.2560702663057861,-0.0912350063345809,-0.012656057199802255,-0.05218517985093162,0.1624272755106657,-0.1481893654510925,0.2898998373066104,0.01857998454603701,0.06349974331092974,-0.27978271668218113,0.08871969949205398,0.31041303229543477,-0.0030888370653035712,0.014698686549883372,0.04315603545065265,-0.1056010611020221
3,72.52865582902317,0.05720518012872417,0.0014323552019286639,0.2952261251631895,-0.09730689776798607,0.056207178144563136,0.1758853432450964,0.07293268426008837,-0.13442083792799572,-0.12787433263539177,0.0954143401566606,0.006703623056046371,-0.13741919722854215,0.14288209573384558,0.10213394242214233,0.04798788874837899,0.294862635100616,-0.047150421995244905,-0.17881481132006086,0.01742512885415774,0.07662309063349124,-0.015750625888977434,-0.13045512669757398,-0.17819538527135204,-0.04108362441664314,0.1604277666301006,-0.21985369329979515,-0.04747905749180363,-0.04645484396442213,-0.07396226213676191,0.08935650355000603,0.31019457630736563,0.053377489733485016,-0.08896134970095934,0.035890008771599105,0.12774764289350377,-0.11859157984916927,-0.2082743872916807,-0.13879887186231918,0.06420380031656943,-0.3240608355013227,0.0880192961896556,-0.029409029186730756,0.07045082285197024,0.10829377950893786,-0.031138904866210185,-0.06729814713618203,-0.17343658863369915,0.07740170744240876,-0.3209247545884358,0.08029908808007107,0.0914678516911636
4,69.35002617631554,-0.2531683005317632,0.07744857531918276,0.040301056904042204,-0.10296960683392095,0.057028524355202684,-0.09228872230718066,-0.023868569509397544,-0.09298352353276892,-0.08327125310424761,-0.03345270644782537,0.010551966427027668,0.22468014830458072,-0.03860232500488716,-0.022519649124772872,0.3362454802797142,-0.1270424796866056,0.17594881171495852,0.25956649077366745,0.0993125009725226,0.10200512436172741,0.2772289499623108,0.004865324731389574,-0.08814634742811576,-0.2004047803483946,-0.07493477917151763,0.06907571376553344,-0.34423249092771546,-0.13497024900492993,-0.03926694572719929,0.21132704991651802,-0.07398840958900482,0.0814813130479419,0.09028637476471242,0.033902152802271525,-0.13595832503050276,-0.13481339543154322,0.06831386668623088,-0.15474799287517343,0.09301697944872629,0.09865853457718117,0.11131203943525146,0.13335442832317693,-0.018391691123823536,0.04091907434331175,0.1931711581720879,0.007132423005709605,-0.10269018532883008,0.008587706585684389,-0.19562918281892014,-0.020503068219757337,0.2149491771296693
5,67.70604407700297,0.1368551065586152,-0.09215887463622838,-0.019395956012610183,0.04309734721424843,-0.2872024603807326,0.19910834411221462,0.3167874744985704,0.18662493713852202,0.10508576957497774,-0.0891277499976634,-0.025895907161356802,0.12533776909382743,-0.09896639275739824,-0.13972458168462296,0.04701845799944306,-0.01045614561397098,-0.08428651835156509,0.008040522986746661,0.21189581978629846,-0.04830289737474233,0.05825484121014578,0.12429994720987142,0.11554728929959053,0.14750521987681878,0.3411934141307992,-0.05998400517405458,-0.09748810392895807,0.21551807440981413,-0.17287614829466802,-0.10440685624435414,-0.14335960365306863,0.2878161691576782,-0.015539870389386524,0.12123991428267522,0.0038605594729961335,-0.1726347480520771,-0.07066911031426445,0.06369685283907617,0.06724975754830467,0.14345149691119555,-0.11680161091402631,0.04707836019651134,-0.015309688030814604,0.04431401345816441,-0.018213942333286354,-0.15816520397092323,-0.05873766366309444,-0.20585059074741485,-0.16495534969988845,0.06122365511137795,0.13650330461216492
6,62.165992583968574,0.05355930921046337,-0.11484077121077224,0.09516367937654108,-0.017322547398150208,0.046801488050859895,0.13918266028443016,-0.13793105940603723,0.13685372893093292,0.02874816216257126,0.13851644160127932,0.05936921822569198,-0.04671010053271229,0.07191234065831371,-0.08664048934228716,-0.0384004301587212,0.16553945814063972,-0.05870387793440057,0.2825848800502443,0.1154111389027948,-0.2426248506184117,0.13042283436509078,-0.031726057168552396,0.15769712741929312,-0.08901800713533954,-0.112643506233039,0.153480551467183,0.010495168367067416,-0.19610653271266315,0.14408149020901645,0.07437796612645031,0.07299773468176184,0.21543111489809863,-0.10290605280058894,-0.1681146013943366,0.05526935613231301,0.11013082006583678,-0.178867449086876,0.08075924070021574,0.07319160112230029,0.08885441103251843,-0.05004623266107116,-0.17913079832383486,0.10532833764808941,0.18104564452474156,0.05415567705568046,-0.3005963237091393,-0.035666995504088514,-0.05438993248714128,0.003871948364861669,-0.4495226674848214,-0.07057511280619246
7,57.29285329441114,0.29813726031521015,0.12530148953843154,0.07918903822464204,-0.03086802390145752,-0.12426449370653503,-0.03196161014734752,-0.06108869574792737,-0.17774072910861613,-0.13339697668968525,-0.2316355195100518,-0.024339264296036157,-0.2584505718752139,-0.10299136068629784,-0.04932558127682692,0.02054808093864418,-0.08199343415455106,0.05105377518501243,0.11014802733855505,0.28025805068023146,-0.2847542301035196,0.009259764600431718,-0.32857415791990807,0.15662316203132184,-0.15161793976156399,-0.05930415420351211,-0.06424893676595798,0.03674822899277583,0.1098789661828784,-0.011825053334308604,0.07818357986459645,-0.01909994822225721,-0.13317985958720593,0.05848641614880986,0.1638134588083112,-0.19169192437499366,0.23169116762787284,-0.0840464732880643,0.11743101961837055,0.04113179075671138,0.02623785730340272,-0.12269426736007538,-0.12098631077577324,0.02249323300358977,-0.13352227826962032,0.21219670924563694,0.023991673255819582,0.0008374081796780369,0.08860629807447734,-0.1439349143514984,0.1837973125753815,0.046112874664058855
8,-58.596694955612996,-0.030663522395065267,-0.025856603506967533,0.07100550190890124,-0.05494149050060673,0.13953424272831375,0.2054424547415832,0.2668930360130551,-0.13408231248627187,0.22680494164814047,0.03789043790059947,0.06283626183760424,0.17929347845608223,0.1635452946066479,-0.0904427763900903,0.01512175333142309,-0.09044168816409753,0.039611559648811454,-0.18491448364591653,0.1476071099389012,0.07280832905434713,0.19694313692918072,0.03960902461721129,0.11981149318172994,-0.120852006180268,-0.10431299467987491,0.12936300465353065,0.13457086248388964,0.07799995330838273,0.12943095799063625,0.2135992525086489,-0.10814558364043107,-0.17568008022120224,0.09730696470395388,-0.18646563126938115,0.2206644121213875,0.1940637496509508,-0.19705211674870704,-0.06309783369140137,0.11917643989887462,0.07275697706747566,0.07000099189696692,-0.08699156973334579,-0.2635954086821551,-0.04635465477486261,-0.022033458641359433,-0.1261521722779527,-0.012675434071916233,-0.05236802224507144,-0.01751448331213665,0.29889179426584617,-0.17967278791017932
9,-56.856455701924816,0.16766316085822766,0.19689817095777076,-0.10883956399395231,0.1250551538404437,-0.06453013225055271,0.05909736420059939,-0.10925373679504899,-0.2654138708381899,0.10946371489255842,-0.018715223445887476,-0.060428901095747174,0.23980777200381562,0.03666703165158918,-0.1297907122834301,0.0539406738139077,0.2809965458966305,0.18541819423398534,-0.24219116736161944,-0.16410340367847795,-0.10131175671291359,-0.004608671914258537,0.015576186287178165,0.06381348644232027,0.09382305278033261,0.02368327401451177,-0.10177734616480132,-0.1763297286297993,-0.31426769548620287,0.13690034816576147,0.005553354500819413,-0.18809002482448423,0.2445661508182494,0.05911116135888865,-0.0666445653612199,0.12820694021072215,0.03444476889729556,0.16707231388810917,0.09607151646874462,-0.14943640529224522,0.088738542107372,-0.19420755612603857,-0.15333345093076453,0.07828408416952952,-0.037989235461545486,0.039884495394886,-0.0014921794845664121,-0.10220770187978295,0.22842913536093662,-0.06431255561253386,0.11758925998446708,-0.007017106426046391
