Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12
0,37.70485568676982,0.2715295418007249,0.22477976753223688,0.2623045521183848,-0.2677254296472483,0.08261515998075804,-0.4191563154130092,-0.377841586435246,-0.034546631685047485,0.2901958293749735,0.4695083056503948,-0.15573552472501534,-0.2824887645711632,-0.009221738134341868
1,-35.2047839689512,-0.22420975435140006,0.2011366597005391,0.3381652423207284,-0.02175968755385227,-0.16442180014292482,0.2438640867214017,0.07132606126914852,-0.31294695754700314,-0.3560760478148359,0.037313931312622645,-0.5729141897627197,-0.16445050469095374,-0.34851150631090716
2,24.89632488411354,0.4759575235631098,-0.17938883394090965,0.21127438730254883,-0.2646988433850562,-0.5045628541966732,-0.10114415419763358,0.2799430128868369,0.31658301575809056,-0.20108023136813746,-0.19138801233221125,-0.17284554283722928,-0.08677107853973401,0.2621213364956385
3,18.602944917438588,0.6042650409723672,-0.18652407825039116,-0.3092445797652168,0.2256257047809813,0.07776847576877927,0.344015053782741,-0.038267730934964765,0.03290284466996107,-0.14858190354438258,0.27152537235538765,0.040165938754867354,-0.21871491465529733,-0.42584025623026683
4,-26.41240296232823,-0.16363495409637288,-0.5792093180193651,0.10818533283069039,0.15468470031876716,0.09328190360794938,-0.015288290298238444,-0.2234466285121374,-0.2563684636203734,-0.23948192366543583,0.039732935506821845,0.049024608961628385,-0.5042682789743469,0.4023681240872229
5,-18.955397195261508,0.41982924480981615,0.16123349600873504,-0.03659902569335627,-0.07373837539274453,0.4546775686796207,0.010342956218863993,0.19453120061619034,-0.5041434825715734,0.11910068886244604,-0.44036089682598895,-0.18294506243345068,-0.029146255857548313,0.22295184996639456
6,-19.996080701433495,0.0647051360715533,0.3834505104639577,-0.18379297946397546,0.5105155011000335,-0.03359103223640079,-0.09579164735527314,-0.43622624881717675,0.31946844242005495,-0.18322525113573224,-0.2736911020688305,-0.28869464715696597,-0.10168988461511964,0.2226015460021755
7,-12.595496237647074,-0.0018461434035573596,-0.33664733085597204,0.3551100718800619,0.23132163699551267,0.059384382486289716,-0.1867737130374926,-0.06808776545265248,0.16975078268639582,0.3937425092142605,-0.4706702881830165,-0.05590860325998467,-0.1253125973686985,-0.48969113120279195
8,-5.78465557377388,-0.19082471915196406,-0.026423886888380262,-0.399655407096737,-0.5869053364077806,0.27955189889806886,-0.12386504139169693,-0.08720867187770306,0.27553872353851555,-0.25138967999232414,-0.2581257034528993,-0.0773288479109653,-0.30808144312015456,-0.22575884668462787
9,11.908927987658599,-0.0023732050173744827,-0.42196761233915636,-0.1492473619257564,0.07740740842348569,0.27029939813834786,-0.27021454905268305,0.06469342509775626,0.10058740507126147,-0.06723632287487019,0.2401406498512222,-0.5818207731661377,0.4807182953749882,0.03868515516285563
10,5.8381214158688115,0.07386381669425941,0.08557577731298242,0.5583565841014947,-0.021974997823325203,0.5550505029336573,0.2413282531885372,0.01119429718920106,0.3977817360459273,-0.3097338395560812,0.06726888485382027,0.17165482408638363,0.11524237445560295,0.0842235194508092
11,-0.10429660124606828,0.18668170831844622,-0.07959378436348502,0.0989410381461075,-0.12305402046928982,-0.13217141306019517,-0.2486998514341631,-0.47799147832214883,-0.31913611294651023,-0.4367602372844874,-0.1901587570361869,0.2711311805332855,0.4258541604920726,-0.20604561873984337
12,0.9733606487921435,0.019521909422047713,-0.16669687827349366,0.009711493460332944,-0.31193223555881777,-0.09305459655921558,0.6192020932311805,-0.49922339061896015,0.05181594848594689,0.3345640665890009,-0.10439631683985934,-0.21496873104669975,0.1896675732694772,0.1594951014267081
