Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31
0,56.7901237259398,-0.06239898704815319,0.11914462321422492,0.005814921891688294,-0.2365893793517495,-0.2021667599501199,0.18793163247851535,-0.15250589735181036,0.010646317233589633,0.026618226680085656,-0.1590624057836374,0.009706747939804533,-0.07691000753859223,0.06865330050851369,-0.30371459568733583,-0.03162913301877204,-0.006298172746071554,-0.2729525047883389,0.15923551876206862,-0.017607559945496735,-0.16439029050166054,0.23707749854442964,0.31072246083768246,-0.2741330946125004,0.25704345666270334,-0.26431096841356494,0.2045992210616377,0.13444898890444493,0.1869918808908084,0.07498541093031146,0.3201397993662879,-0.047782942880744916,8.694146543034146e-05
1,-55.318387930326104,0.3617770398534057,0.05023236678064745,0.2705413998984637,0.18256745445656297,-0.10277878988174081,0.19785704364575013,-0.041363523743083254,-0.031542242503403685,-0.16207275749892983,0.18398121648899288,0.3276934433562135,-0.2533489809106,-0.03742204342611004,-0.06552204712955219,-0.017424257551945273,0.4396625154748523,-0.03357427556391216,-0.016672604244040424,0.0817068026913526,-0.05020358725101809,0.2679437707993404,-0.09318341756627989,0.02440877979341604,-0.06322876064270924,0.2654507301874945,0.2777010995926984,-0.01616542230279754,0.09380384073149825,0.05545216480528027,-0.11640008646242628,0.07926089736805547,-0.03804203118119729
2,-52.42368743533945,0.15093985068730212,-0.20447813045987054,-0.027396249833382375,-0.01151909225192222,-0.2867444320433906,-0.2710624543614788,-0.006212932484473157,-0.0260231161084649,0.22962753777711573,0.3661474167890181,-0.15963789805228004,-0.061248975959086745,-0.11488542616950398,0.11766800511832719,0.13049258231126576,-0.11371102301694774,-0.042170064513086254,-0.027382492128911338,-0.026079793321115895,0.2517110402526869,0.12423755827655301,0.03490362588560074,0.25328021130389794,0.18978007595818067,0.03764360010342359,0.07262828304038103,0.03856753748646696,0.054495662646150946,0.2335385737679648,0.3389426048724178,0.26461588452792,-0.2666418280189972
3,49.79466678889032,0.13735179530225294,-0.5053307179942174,0.2717639518398654,0.16555742698968232,0.12958945286909376,0.05096241027449726,0.03809480352430356,0.3771645629398208,-0.06493734731583914,0.11693534059983872,0.21696680763072135,0.2614048016657376,0.13348055598640818,-0.11103954224301678,0.11343909173252828,-0.006426017058721485,-0.16053714926705717,-0.07096236689692705,-0.18342965218633225,-0.14553714337347964,-0.1303474970180317,-0.061498914985941566,-0.1425611265493235,0.13602276582915876,-0.24088534892474384,-0.1551049899842913,-0.13602981312736012,0.01825289503188287,0.009345884673901737,0.09351232123138316,0.1598906444132334,0.06715562359025654
4,47.917511488190314,-0.11444113106724602,0.09645951998510754,-0.07302456687341696,0.1584631058327645,-0.2808572091264278,-0.09204489062972028,0.15078442179906318,0.053453049261418514,0.10198836645254901,0.02937886993728475,0.3827450773454178,-0.1718233595022388,0.3390809367729132,0.039816025545209924,-0.13641699668920731,0.005449973082815641,-0.17140685544603007,-0.27344393438580755,-0.010017130702692693,-0.04132003716953375,-0.1590664006841076,0.00042105791723498834,0.18721926668915892,0.27472285959618997,0.09441603875947491,-0.1319417262543589,0.061260081861058434,-0.19410073165197478,-0.00423127719715063,0.12357368757526772,-0.43174256503421315,-0.022375265605658733
5,-48.52958930440931,0.20938102651529825,0.18914087805669005,-0.1324125220990504,-0.24269013133996745,0.09352484552374431,0.32640516341086045,-0.09450566108575101,0.058809561561015106,0.026681634901014245,0.11503186813995912,-0.09126156381909717,-0.0771298919702764,-0.17333175825544136,0.06623516275055893,0.10717623832545779,-0.11019360949796121,-0.17806952587951333,-0.46846066851129664,-0.229668066864116,0.04175590895231308,0.2858845597789296,-0.10855392196574554,-0.13622708149260215,0.15360371440934725,0.03978130902513413,-0.2838267228647112,-0.0004422062112918385,-0.2964777686154249,-0.08522817768453142,-0.07664013910470817,0.07098602269743708,0.021385555494319853
6,44.29984604812447,-0.04590257010856015,0.1528980319043398,0.02733909189806415,-0.25225235490817355,0.06846260433021449,-0.23220492021523806,0.1277547986084505,0.05241915035141398,-0.07580275622337616,-0.0892710752301313,0.28718095139985056,0.1024580003126273,0.12161460848452846,0.17267344753183506,0.5132393218980381,0.052776530887161915,0.04994190646464997,0.0752188677833359,0.04785021853020846,0.13217472737488728,0.09547218416714194,-0.30210396945704154,-0.16911911406870933,0.06340264809889994,-0.1698773808664271,0.24946790116599604,0.11781667085817357,-0.10988237726148464,-0.2331080111193207,0.021074710303658865,-0.028893827277774873,-0.28528660199887346
7,40.37744012027618,-0.2732003827742143,-0.09204278858192848,0.18421676297977285,-0.10057066094065964,0.009206943221252739,0.24409426781381624,-0.16667353703892998,-0.11695917302987127,0.19715537011045278,0.4168910305746966,-0.036412385641567714,-0.2443154985758555,0.1633657947549323,-0.21133283451691953,0.16913535635434493,-0.18383825528313733,0.0948843063706333,0.19714062684549422,0.18492706327431635,-0.19191267554450597,-0.13108061078725702,-0.2611506892623861,-0.018254990281897386,-0.04563183202650632,0.14580540260727745,-0.0566378217671349,0.20458725195260463,-0.16023479735730312,-0.19131961674784434,0.08799665312838581,0.07963949558841324,0.12204536040960899
8,-39.70477303398562,0.21559189443613758,0.14626446399753637,0.10101093464816137,0.24606512428370914,-0.003838243722317929,0.05137958814730203,-0.3974781718335648,-0.1788051104465542,-0.15365160371546344,-0.1359573746304408,-0.1466377724291153,0.262791801887915,0.022830286369257182,-0.204318847354466,0.29515830269920235,-0.0030961284702088806,-0.22340246195566874,-0.09411576585775994,0.32944880735236437,0.1798846436856638,-0.1817782389824978,-0.13897926359778087,0.07943828113421081,-0.04030847220204839,-0.008220234598547925,-0.2148099215616068,0.10826750877373124,0.05306106465194126,0.1371776749507736,0.12343680742674538,-0.201003869332412,-0.1074694304770559
9,-37.57825493507543,0.056828961009958365,-0.2494050085468508,-0.0003674126523577953,0.06390446719543193,0.035114243171024566,0.1812963191873972,-0.0765997733475276,-0.2154222805776831,0.3130601709514853,-0.34276197456006857,0.17060472736866888,0.03201001662854931,0.2838022892129893,0.010080423278426445,-0.006823282336678193,0.04672762458593658,0.34007498973429223,0.04609943557892102,0.1837967389881762,0.3264804074651455,0.33769134984252797,0.07986482456398916,0.03795743967562013,0.21905422717996711,-0.0251001702652462,-0.21622962803071463,-0.042983744639279585,-0.030617670215524827,-0.08435151630907523,-0.039796056937815974,0.13788085074090597,0.09870686349220884
