Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63
0,-91.01556545916979,-0.0037869964297439092,-0.00578996664516827,0.06908280149872605,-0.03518982051886854,0.10160901509499756,0.017629461211321248,0.019070046131244342,0.18241132733027896,0.2917255067732624,0.04094374179232112,-0.015595005493822053,0.07266685233337063,0.07593941812522281,-0.057307230365073174,0.06171346105981839,0.04687815045249717,-0.04291092875008665,0.042067276170946584,-0.04492422378276602,-0.16052473343024307,-0.0040291971175926,0.07379756236617961,-0.060067236295054165,0.003251699986011141,-0.032921812266479535,0.1254676165127647,-0.05497953713311544,0.039913740355533696,-0.251140119315693,-0.10454928193431555,0.18305611303624986,0.20419131609817007,0.23390919952476757,0.05650942423687059,-0.10991410957274701,0.0026618484893572796,-0.23339449316560473,0.1441716244324434,-0.12173862737395229,0.004976195850739019,0.18318953325697837,0.2702752561874677,0.07753681060836931,-0.010045012133325487,0.04741820847015457,0.002021567378021123,-0.1442726933686716,0.1638242986092601,-0.1032979482204175,-0.1615153463630095,0.18773282932923943,-0.057167828445820204,-0.1537462318831536,0.07297474303427202,0.09706451966409499,-0.13452351358926823,0.13508195041260915,0.06690646173954252,0.1502881255101852,0.08982582440823655,0.18174866639082046,-0.20877591555137467,-0.20440455351649245,-0.07019410210691744
1,87.10742841338431,0.12068370749313706,-0.09351434489160283,-0.16585363516373322,0.13937708302803603,-0.0018194549492178893,-0.1082927220284219,-0.011548183469710262,0.1476109360393369,0.00930927514479767,0.08300829285109708,-0.03599797233515171,-0.0982991685086851,-0.06471715464361517,0.10827812332087057,-0.17151075459260853,-0.1199174652750437,-0.11126026035152342,-0.0014518820194621192,0.029702660135011157,0.04583620412856869,-0.27190059510157927,0.13533539321864282,0.01629794684238505,-0.07103999120836246,-0.2154107844952333,0.18344858599307745,0.2201005453345165,-0.11706912204415341,-0.14659892263238,-0.14818021375925672,0.07553136598122362,0.009332334114363756,-0.05273213772328996,-0.19371063560183416,0.15976252629374232,-0.19716973824198486,-0.232724705007468,-0.033868494530820796,-0.1725915948538662,-0.024339849283025565,0.08856216411636819,0.006087570900115213,-0.12958279889117685,-0.17602670042698998,0.006965220416835207,-0.10656928319376904,0.0945256917241145,-0.02920006712481709,0.10963551417708939,0.07333415265751454,-0.009549276290167424,0.10468017206270518,0.04532630544284388,-0.1465725147812024,0.08267290783668949,-0.22858581857171914,-0.013735540096367379,0.13913241992043393,-0.2279369170391835,0.04119058339717651,-0.006931617347468301,0.023817480727238733,0.24767916291013203,-0.0248860146889525
2,-82.27878197796521,0.32719555110720444,0.03269206807112922,-0.08933046554138792,-0.013470435494020376,0.28805325331879666,0.20241608503365893,0.09885059300288329,-0.18734936941276178,0.008525444729432037,0.26220082642055825,0.139084798115581,-0.07770609759332177,0.009878640910240164,-0.06250418255601804,-0.12563639903793344,0.08045030672311172,-0.14127830570958141,-0.004263038498576774,-0.1476404409840001,0.08302824200181816,0.15220455938323205,0.025827106904326817,-0.03108311815925425,-0.02782205139479398,-0.07460864530979092,-0.02761334239030041,-0.1601532834358095,0.0907780685091935,-0.016331161837244264,-0.12668533717740146,0.2907144312653939,0.13296833333770622,-0.1849699126934373,-0.12955509384148634,0.005773695576219471,0.015048915229947364,0.1632455420346375,0.10838539414314902,-0.0019010699302921036,-0.0738357803988952,0.011026724867583172,0.15186146038221202,-0.040615276215272944,-0.13208054686828202,0.039188687548205696,0.09319936989003959,-0.0480015406931942,-0.11527747943159541,0.0035024471102052144,-0.13243705892430127,0.0543586848764514,-0.11601959061372692,-0.013354910684050092,-0.10110895589669906,-0.01802519096365396,0.20323574535069483,0.01664779546279594,-0.12933364059073083,-0.1862745000409798,-0.06572587504117128,-0.14339349497839066,0.08610789206668719,-0.00483950318292661,-0.16802526208958304
3,-79.6910725181951,0.04707645391679415,0.001779607586119371,-0.027516369538139216,0.1160884046810319,0.07297641706937966,-0.0627898444984905,0.23492473865379157,-0.06779572684283695,-0.1298026309176459,-0.14756724554291273,-0.006142008857592922,-0.0421936011967082,-0.09268502939901818,0.08344425606766599,0.23375419998010558,0.0939125190637022,-0.059505173047154546,-0.2372236189824331,0.026704920285865196,0.005686633136795299,-0.18514922970414852,-0.188349109979712,-0.11818951264857307,-0.017261007245012457,0.02558522389148283,-0.11348180844859432,0.0856024696495455,0.15574813633284698,0.03704168569920937,-0.14495553132910116,-0.1477082352465808,0.20093664431986014,-0.0831663920861379,-0.02687169033859267,0.11802018333010567,-0.016478442006396657,-0.13377137740542508,0.03570358977760489,0.0291695627310543,-0.2815777190103852,-0.20801929281881693,0.11232705177808164,-0.1762702496310632,-0.015108869962734363,0.0745068533674603,-0.10326219334273576,-0.010868467893468261,-0.04291534801538696,-0.05130196451025241,0.05610008349914534,-0.059716857349377345,-0.15780300522919166,-0.09203631852379231,-0.2090003578070039,0.11151818842008131,0.020702405548903752,-0.13010108998954942,0.07434630078518521,0.23844273376949005,0.2370834174613307,-0.10025978216340896,-0.04236046513019973,-0.21330616794548282,-0.04606028911911843
4,78.62647877185684,-0.002848828337449509,0.0152527671093277,-0.16619487333541388,-0.04688797774802544,0.07655492459246292,0.04773538832706598,-0.07833604343337355,0.014155892332900284,0.02908320949956896,-0.08243668339143519,0.17921612962397707,-0.18689493404396398,-0.20315322768717553,-0.01364657644319234,0.05480789207743109,0.03783060261083924,-0.09185437121554471,0.2617054061838008,0.020710964066642887,0.019220169361676514,0.05385186008044371,0.14295337320330062,0.1380244558661895,-0.18598365499149233,-0.014555946466096202,-0.04485338316455782,-0.15591893469594825,-0.006985755997787328,0.16476023048973212,-0.06272926748314457,-0.10274731198118738,-0.03593513303269245,0.22219736268850981,-0.22460154518293887,-0.10177392134320515,0.008829088525029418,-0.05773774997153406,0.0990630067908955,0.020668464084945215,-0.1513959663610832,0.01873518826156227,-0.10416162099523531,-0.10963166291196927,0.14503608251415545,-0.15008587917913854,-0.003007698000755774,0.19873154006240676,0.08672535153279741,0.278586178169125,0.04899382343992018,0.058175564766543494,0.17778013257944592,0.07208067205795035,-0.13893529809822985,-0.10856421747728968,0.11221591440323056,0.11125839478190121,-0.12698607778727852,0.08695553056992802,0.19189552793740414,0.0207885330583456,-0.3152592645146118,-0.09418523389246823,-0.06822612270567113
5,74.5015663532314,0.1554193907614832,0.23181090342690838,0.009854557240420947,-0.06688524183702912,0.08303673005220624,0.08522128726466895,0.10478918025819961,0.04260974413457862,-0.06317324580765168,0.022315582970067933,-0.253320268009101,0.14864644518772624,-0.321893122032046,0.0948501503486531,0.19734736477342568,-0.07246854154396891,0.1266287071263752,-0.025352825689380853,-0.086489828007443,0.12360592771021212,-0.10936956901207102,0.09001304662770994,0.07078198517184502,-0.09694038336171112,0.1130064727663571,-0.11583104846333536,-0.1167909282477287,-0.10147602239367136,0.03797915397755607,0.010748148074135606,0.09645155579281693,0.05366507166417795,-0.012397032527688957,0.09857101791139768,-0.22282524429296038,-0.16062949323086093,0.2300691209828401,-0.1619872508174001,-0.08186663497307763,0.12112869742946149,-0.03769782633555026,0.21189982576032604,0.1615646076727098,0.07476350708614042,0.0593209004818834,0.01612596783608519,0.1963341630906136,0.09558022773302448,0.05400978808456956,-0.09371958815571767,-0.09050924746773036,0.05360352274791892,0.1734157498821081,-0.15234842869369603,0.12057383648473843,-0.2021714592604131,-0.06410341972302967,0.11126375445281504,-0.14182370388952234,0.05163826671128285,0.06917085726410711,-0.04392460197906171,-0.09035726696657555,0.06550607435373937
6,-74.39271155525665,-0.0992107898928275,-0.08141434815749633,-0.14406183199160003,-0.28742733998213554,-0.07843601399459299,0.06616020408102247,-0.061937973304652824,0.09497758811049502,0.1353898250480168,0.01118634773332453,-0.0733354785545792,0.17168851664285753,0.06534353892518596,0.0965356250075716,-0.038045875522291286,0.01842994772836038,0.11352472684381328,0.060724469253033216,0.052400071357422216,0.25400812166398923,0.07147615479922773,-0.07810792744574081,-0.22431320744874325,-0.04842670342006679,-0.18578058491302796,-0.11448629837696395,0.13053182192000767,0.2559786346724158,0.041671743909780665,0.02199642989596825,-0.03118856943195887,-0.03651700801641822,0.10141554105385772,-0.07139690908799022,-0.10613936818809701,0.1363823645826078,-0.04937206156962373,-0.26403255329299014,0.13135979543157275,-0.012003657429664725,0.012271424593913696,0.12005046821821334,-0.09289700619233164,-0.04959970457669306,-0.05765919513150988,-0.1365599659494679,0.00509197366723428,-0.05750975614740522,0.26045520387779436,-0.282635504729776,-0.14053747981870263,-0.007357260025208888,-0.28568575229540627,-0.16585376262339463,0.05635596730779435,-0.03524564316345544,-0.0857761211777839,-0.09184134523795602,-0.04806114411595551,-0.09699122197655671,0.05616910878317819,0.03814351894990417,0.026137331823268703,-0.07769301450961374
7,-72.8953474033762,0.032467846909779906,0.13914330524289995,0.17807944011724822,0.005953987269258911,0.13996539634888125,-0.153314259927705,-0.1278851262476831,0.08568292719599624,0.07535947405041012,-0.06911517426837076,-0.059628947311199595,-0.06782650124229105,0.22043569391262627,0.08204251860880792,-0.05847847323794817,0.16889188087991455,0.14640437013759441,-0.05686255520881778,0.25303376464640487,-0.04866195029524601,0.05420908913808716,-0.06397684053078666,0.07413852176546967,-0.09720962879452297,0.05768811694137865,-0.0821222947269987,0.09722212081433583,-0.029505581585176077,0.12725849378616397,-0.2696440665370737,0.10240778382829724,0.06473989822100423,-0.1172652832458557,-0.09839741653554374,-0.013342180876758149,-0.04334988656041015,-0.07898877194245653,-0.08675224890312881,0.2314129082457019,-0.11142828489083666,-0.09822967481969758,0.0631851564004611,0.22495669249738132,0.22834438803461204,-0.09102229650418199,0.16034904023945434,0.053899365824570326,-0.0021534754807562974,0.10804424692596225,0.013125407224952227,0.3051049801999609,-0.023267110022158234,-0.0430577796139827,-0.06380201139218826,-0.11198671885532141,-0.19191711938387793,-0.011010211494654525,0.11226110900817013,-0.0833536425711311,-0.16920034836136702,-0.2487015223601221,-0.06948190901971606,0.06214415773218294,-0.003972476486594449
8,-71.08514299467392,-0.06634952479040139,0.08476825129117449,-0.0680933384481269,0.08203283833918316,-0.1024932794456291,0.1879425429576155,0.028301335346054855,-0.22772191704094094,0.10804495603478986,0.16549733774643965,0.03189256278898901,-0.04388976859535438,-0.07642480279167412,0.14510583503617971,0.14393673385282704,0.08803179308687652,0.30989726724968664,0.11178605700663334,-0.047888402104912305,0.019320778581075636,-0.1456171701154953,-0.11909459967281023,0.09409389667628963,0.14478642628203167,-0.10932823090718656,0.010898801481022274,0.011983508105764836,-0.2567782894631914,-0.10749252155928068,0.010216722738514308,0.11295721863506056,-0.0896779415350342,0.052125407540436486,-0.04372897062713155,-0.029317698186148825,0.1965773983329695,-0.06981863714237523,0.10086241042968631,0.00919781430780272,0.13998594864543865,-0.24442978621303105,-0.0555568347758609,0.005933493354514093,0.012477405280041256,0.06287983915166,0.11794761289387888,0.1226823804290752,0.1938389376091746,0.04619323348021642,0.1837991252721744,0.061790933680490975,-0.0017887485195448108,-0.3225269639190688,-0.03484942954933248,0.1578410316838242,0.012286045196385275,0.060664249724395124,0.04140626233190315,0.07525680368459244,0.012823930152886407,-0.08864474453436291,0.08918265008107575,0.11758693846731805,-0.2662733475388698
9,71.03673190672343,-0.06062637568637038,0.25003474037226375,0.20401502746331632,0.26770260185129735,-0.11389876088106525,0.29891450331575375,-0.093539147162057,0.08432623758363893,-0.011599296146190012,-0.03592072797496869,0.1317436176455623,0.05521751554969131,-0.11498166571540808,-0.020536720511842167,-0.10008629359908931,0.14738621866992024,-0.023989929543450934,-0.02943559545972987,0.12123233876260693,-0.04253717971802723,0.06430683353012438,-0.17266834682846535,0.048425101996633,-0.07771039531977257,-0.014291515903435678,-0.003968148853587035,0.025371411485338367,-0.0791412869825354,-0.12196895458864268,-0.133251947333186,-0.17548261919208258,0.03275676659408314,-0.026559967207091285,0.15347678769401904,-0.059413467674793795,-0.0937878712640243,-0.012481293122391724,0.13733126611751215,0.06910408918978675,0.138594193581464,0.23577752161437457,0.07793881917713738,-0.0758050252813628,-0.02227733530642124,0.05706270857228017,-0.21243721409597088,-0.09946392777329327,-0.17138300021179637,0.23355393183296974,0.17217853029474095,-0.09960470825882776,0.07103114147483074,-0.009291754569438608,-0.03241019324831366,0.06556797709850903,0.019372630102209156,-0.17480747017771422,-0.07639795177516225,-0.13779226885731366,-0.1947122039807027,0.017542664316930898,-0.07128078763537876,-0.1792713654025929,-0.1796627438560434
