Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13
0,-39.30814084694643,-0.07798510351711174,0.2895584537611419,0.323413999111876,-0.03554745479484275,0.21010873328155444,-0.370299462170518,0.04901705697301852,-0.12302833525833798,-0.3075084610810901,0.1196005642021811,0.38771092861581324,-0.19731557622342374,-0.48339302750477314,-0.271330437036793
1,-35.50138163236796,-0.14845733331165029,0.1255144938412907,-0.2681708268977396,0.3870894217639647,0.010837074964872977,-0.345696361179558,-0.4040426478276394,-0.38538123067057845,0.14337034613435995,0.41271971765973703,-0.019634648090379996,-0.126351956352773,0.3090968199653881,-0.07922339774030357
2,33.34535794565504,0.5805162806180466,-0.42536140857634785,0.14074236572537402,-0.08281977479030243,-0.016087203661607995,-0.23744589340364458,0.004592442025866282,-0.2706274692455657,0.2037151968094506,0.2765793031168325,-0.18185600553922118,0.29068649351182874,-0.2925097147492051,-0.06612982358865557
3,-22.311513537870706,-0.1737901247452794,0.3229654703411212,0.113497605131002,0.012511417795437713,0.07780240220244403,0.12309938342954355,-0.034934870800299174,-0.12456122294183636,0.4955552367717356,-0.2605188575629157,-0.07894718477427998,0.43563805401204375,-0.04780218352207392,-0.5502419026577212
4,-16.194115224125895,-0.392493993843589,-0.23398049255932235,-0.1921270618426572,-0.12955703784759673,-0.42544196434582837,-0.21261952081387692,-0.054573366293709326,-0.1880105500224855,0.14714783644461152,-0.30083416617544584,-0.2766085615096859,-0.30519630438887063,-0.4371666070727612,-0.006649127982465028
5,26.568757609518947,0.05199097094899494,-0.009111829356695283,0.0580388309485249,0.27767569735018194,-0.11586553621534579,0.3568097688695865,-0.5902068787651377,-0.21814834905306454,-0.28547847789709124,-0.2178987778439481,0.17050088111167971,0.2870672130190297,-0.30068986996304753,0.2218115128936733
6,24.479484728486366,-0.18633382126173023,-0.05014183356836581,-0.21606530370697238,-0.7042163322422818,0.13936534432605924,-0.16582567811097212,-0.13343453528770766,-0.3093108956597693,-0.2656429660914912,-0.05576949028198244,0.1084269686562034,0.34251477492740406,0.23293269714303547,0.052487560070896416
7,21.62276898152301,0.2732626532532974,0.1073010988432529,0.1883528208762524,0.015376603023990326,-0.17726265167035138,-0.35071539300469384,0.01945974743866542,-0.1525490474151939,0.32938842262631496,-0.4866283878521564,0.428062746463855,-0.09074622303778414,0.24956771332418137,0.3177530283138075
8,-8.529554981215115,0.07225755633037234,-0.276499372193879,0.08430947573805163,-0.2585842138727656,-0.24453708820409503,0.03598766912347161,-0.5005710615761308,0.42910347156828926,0.11523253906277674,0.10130082758750575,0.32201092788141455,-0.18638988604297754,0.12286867437579975,-0.414112362004136
9,-4.634099811589632,0.06479240901893925,0.014114638658184285,0.4926191498923424,-0.15884657221648066,-0.15044001957515393,0.37247176098342505,0.021942353317776105,-0.5066493398202319,-0.1220198912271639,0.024136057225762755,-0.20309989350538413,-0.38210709746416543,0.2852487971203575,-0.15830586750886255
10,-1.7567475508108932,-0.5493518974005015,-0.24020797223295695,0.49086185358086576,0.024481342482411735,-0.10143735452726811,0.008178141684485406,0.07871639877261655,0.03311972537731677,0.23484962093843464,0.3466484280291131,0.18111065420336292,0.25320433757093513,0.013591708327789307,0.3300009146229135
11,12.746224900767073,0.10001106131258852,0.2203293826302834,-0.38273891926475495,-0.17584116971466351,-0.30054631598713466,0.3933575803972654,0.23984616326702035,-0.21402192499565986,0.2435697173959,0.34206681002111433,0.4339760832375016,-0.06266723561329124,-0.20923979219015587,0.05721965858367346
12,7.509277478806173,-0.1214776376526851,-0.5616121171054295,-0.16584762244953288,0.3404894958305206,0.062012455688518896,0.06894262828569468,0.33876993602936856,-0.21866559489946474,-0.17728847187520938,-0.19636184763045544,0.3696409468710171,0.05800342069150132,0.14593095128393016,-0.3520430283347657
13,5.013681940169982,-0.050630728771139166,-0.21909167586011805,-0.06028076374739652,-0.11084235127419088,0.7192083669598912,0.22189666598167235,-0.18455103502512202,-0.10084251787322489,0.37618626336152505,-0.08072322775014694,0.08186659013610602,-0.34288181418944347,-0.1521419553892453,0.16534470123916226
