Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54
0,85.74048852007786,-0.17633704919816384,0.07924209672635842,0.013260315631288074,-0.1992765119615585,0.005435568992287696,0.05880659579748777,-0.06541392274668541,0.2772627581873128,0.21254435567567848,0.22646524817734,0.05796693674033545,0.1412826388556906,0.1880736951228154,-0.11533613124774404,-0.08229664904680546,-0.08731274309527975,0.25449343621418413,-0.024449474991746347,0.1765232135541777,-0.031841720469223254,-0.0014181837243185745,0.12302060974999363,0.13797554008384427,0.19436161256369844,-0.21073385624355204,0.26698637737643416,0.05542967394002968,0.16880759213540245,-0.2532128064071972,-0.08515266931566011,-0.012910164533380094,0.0612921295460734,-0.09708568635064403,0.2534015314660537,-0.0022161478636516653,0.006257913689815732,0.006883985156795857,-0.0335151293348906,0.11638369711636046,0.10771022327407674,-0.0852957702587654,-0.16358319471920435,-0.22208125337315715,-0.0016945002836797425,0.07571971084757192,-0.020952785159513574,-0.03536074044965339,0.10624515698623474,0.021209644383608534,0.016046236424390407,-0.18776176363046662,0.0357589102703764,-0.0026750253607905074,0.07474283205098065,0.1352908299010394
1,-80.32777065153671,0.16864599484811407,0.13285720436106294,0.19258612391520016,-0.1977109399192745,-0.3593324872167653,-0.16790586323653425,0.08029078662310418,-0.2839798023298384,0.10799941970800221,-0.13938234531036578,-0.012248250005269627,0.12126499332234536,-0.005646742657086242,0.09440400314414228,-0.13281909721343368,0.09721216958013787,0.025902697667378294,-0.11905562593818263,0.06620603374556433,0.2589492266705938,0.038837564489458236,0.07395966660761455,0.1385766569429751,0.16049302404292065,0.027937607857503988,-0.1251094101743962,0.08194973418532073,0.09754291233972015,0.07990437462021518,-0.2185611477925698,-0.03768782778100573,0.009600182073311958,-0.013673065489513,-0.005306438899359989,-0.11009759856500764,-0.011178668930425344,0.028391919610014246,-0.10687448229694968,0.02656093503277808,0.34245416556574454,-0.14736132450504408,-0.10384102112979059,0.09953784288621949,0.10957259220550865,-0.06557664661067293,0.10367545003280275,-0.12277769858159733,0.0494896639015279,-0.13330512239063555,0.0331474808597551,0.10679210224942434,0.15540457757721696,-0.01907562164561338,0.10318833323024386,-0.17233750004679962
2,79.59115647958379,0.07029940673538905,-0.03117588363845407,0.1518697566903786,0.17709434357732437,0.1197436543686716,-0.1993527804688475,-0.025344363396969886,-0.14504006940627992,0.08984307468114476,-0.1737734629804906,0.09393608921484492,0.011412186400896501,0.06490091922815786,-0.07535816072942678,0.12025221023455591,-0.14221708784719161,-0.014357978785576313,0.31099431312732984,0.12242825521966985,-0.13494878084566803,0.009202791570944361,-0.07213877640828342,-0.14130398976653613,0.26011113244128103,-0.10867075364418612,0.08017809182174901,0.17528888229745632,-0.18467565916259376,-0.058125727929814394,0.07277799084088422,0.03462978661750004,0.10617115418775766,-0.25409933916278565,-0.21563317466328877,0.08682398853323306,0.020531072998761838,0.1837115199483634,-0.11113619740757201,0.06456457730959272,-0.09223871780177587,-0.25695872905365347,0.04618553879067982,-0.018006613358144186,-0.025939997700199585,-0.011027790966367265,0.1953470370799845,-0.11887983970781008,0.03763294244463876,0.0489577224785209,0.12875049034063252,-0.15823395950340946,0.23963601275531804,0.06833189234536724,-0.18492375500523228,-0.06126535829333366
3,-77.83190436225104,0.009751718589495159,-0.1514993145615227,0.03195124715790692,-0.2998279811700034,0.020164478752329185,-0.058776987608299164,-0.07030097827802055,0.05967263050292918,-0.09646466404322226,-0.1674760962210486,-0.0927468002543765,0.3539028481874235,-0.15062750698589314,0.18261038871372,0.1654072676917796,-0.2907167368181319,0.04366682650458165,0.09358320116486886,-0.0982754533242609,-0.03756975117347124,-0.04235789615103302,0.21911081140764951,-0.09640175910560697,-0.13452617514079845,-0.10945769493827714,-0.1120022789616991,0.09466724582742429,0.02549725620757652,-0.13262142186902298,-0.10283428644146493,0.18981633848575163,0.050669133951293986,0.11875880986424768,-0.005455760934364641,0.022781441094612255,0.10099049985642305,0.027539606640398045,0.11018661265921015,0.24466819965599568,0.08820249857238638,0.010011202629094213,0.11234924200402381,0.09040519930272552,0.17331089754832935,-0.04005618415118945,0.0866453660141179,0.22230835610772853,-0.09877599371226994,-0.12616097810334811,0.04086169996972712,-0.005985745146956914,-0.09942582931006351,0.15802869069603737,-0.18541401341425712,0.15249849699053167
4,75.16587396523326,0.1084907680812025,-0.08760810254124332,-0.20087150503178353,0.062489235681214825,0.18546565630579398,-0.13150651943788366,-0.109892626339361,0.0003784018515898316,0.23437525639135867,-0.09630223910064604,0.05687007076014364,-0.1190218043962084,-0.10711888987510197,0.16699243889381787,-0.03662919214531637,0.21970577731381621,0.08903879116839858,-0.024003931757050248,-0.1925155487486439,-0.1812679829410378,-0.07164392297756039,0.18605286299003554,-0.039220703353640564,-0.11108093749669089,0.08427718862599841,0.03783561455610824,0.15816967070383228,0.014955220400049324,-0.24052724682688748,-0.20924724450947627,0.28422099166767634,-0.01869473201529111,0.04348144244621831,-0.036967780353930835,-0.18976331613836908,-0.04479852833435698,-0.06050470560856292,-0.011278457043252667,-0.1422860868402011,0.03129512547796446,-0.13704244139835534,-0.26574483950973554,-0.16592917419998116,0.10166305559983708,0.022399351360411553,-0.18079774107616436,-0.06269010404759127,-0.07975172380458047,0.18526408832230065,0.003673603940119916,0.07179026088409257,0.02212594133695881,0.018568399990947233,-0.11521302800538376,-0.2504476084462588
5,-71.93123244961632,-0.09138004455664483,0.20873267353541525,0.19704476549732416,-0.11032485162505415,-0.19271668962918434,0.039801157285394795,0.10455137647022676,0.09325483344125247,0.0013185900959015162,-0.11957854541721584,0.09319449443337065,-0.16430951516896744,-0.14300077065133351,0.12402240830428334,0.0888203323592367,0.15836322928611346,0.07758754091230236,0.13970731754353857,0.11159248195137655,0.017250091079901775,0.09355862574847529,0.11436376514531131,-0.025619270822874306,0.016246696401165064,0.02828679460660567,0.02164338681176501,0.19193450575203097,0.043308538786867475,0.024618924162770332,0.08164488160659868,0.03896392319503256,-0.13487586200438823,-0.050770137587120304,0.21562368439187615,0.02015005814040668,0.17929746646961153,0.17624522158655806,0.14117028063991088,-0.35791374075431687,-0.11498934189348019,-0.006817359586169725,0.11353560900738666,-0.18646785198515473,-7.930152386483672e-05,-0.05245436002375759,0.2550427180547199,0.15030266555286825,-0.26381241365017505,0.21331548397750705,0.17107542568528342,0.04867194510756536,-0.16495176080940777,0.03003738664183885,0.06592817195876446,0.026673065696916767
6,69.03304843608385,0.017943891995432504,0.04373962057980484,-0.12061836625103703,0.026920047248419735,-0.2146549367396939,0.17764932586630794,-0.4047983298911252,-0.16636050347649525,0.003690310817263654,0.13458594168907792,0.005441860794188783,-0.054449034072043705,0.11765483561192402,0.11965961115759476,-0.09600166343645845,-0.07314338033351743,-0.08623999564428798,-0.05009205044905303,0.13486459627180625,0.09420808081454879,-0.0209683666556061,0.05390073780370453,0.17471764517199412,-0.09370340436797417,-0.10721721898152592,0.07212127599767316,-0.044214391139361923,0.015960766337806652,-0.07948348844004324,0.04727735219431664,0.09828084137476588,0.1186525242270757,-0.17097913213703309,-0.17940923289118754,0.05107808594184827,-0.042711214838759656,0.019238486835666965,0.34373704558182683,-0.13554734180489067,-0.11531731570772322,-0.21712203931806148,-0.17250987298628512,0.161465114196203,-0.13424473917185917,-0.1799553600334004,0.08133310149374214,0.2514886859665504,-0.0009151308313982407,0.05263343298616001,-0.10121648314497612,0.1610372193517209,0.10263858933901572,0.015680669399975235,-0.14079280110766798,0.09883017038146155
7,-65.5313599146379,0.06573378732547794,0.17245980648759393,0.14223695011920726,0.027629289517723463,0.07178092947848864,-0.231295812794864,0.07118543148327058,-0.11283665905480254,0.087998306083944,0.07768115498793135,0.13984272384827012,0.024474473425924213,0.11826870177233151,0.15778717226501515,-0.06822219083429555,-0.09873787287583254,0.08841382611955761,-0.15548052592975217,-0.16018317738201138,-0.256039230313425,0.10357296656084267,0.11566502735655228,-0.13504347344860043,-0.00042933745324165803,-0.1132899130385669,0.22755813304600114,0.19947437379603775,-0.05950640612870058,0.15746462153255666,-0.057131070046740486,-0.07840631829470276,0.16750506381085445,0.1120463597945185,0.13188693089961492,0.07104917791470529,0.06634257995322423,-0.0877610859264324,0.005803778624640259,-0.09020629141912781,-0.11830641215288497,0.11909151685872373,-0.031671193549695276,0.2513455872980783,-0.13825375711904897,0.015189870367065417,-0.08385505778295664,0.177469920094155,-0.13587896118424217,-0.18243247488616937,-0.015089641596770044,0.027484098412078703,0.07884110424766688,-0.41960365062843014,-0.03269378574873038,0.06269330970183536
8,60.6459625516844,0.11832512947365176,-0.24856106198461275,-0.07756363121652167,0.21130540223264288,-0.09405267912278452,-0.0022481861085383937,0.1153454077915779,-0.057930128185904636,-0.04312318757275586,0.05435471902720485,-0.07525437717394327,0.1012272343593805,0.15808400682363286,0.31218716524299706,-0.106537415496009,-0.005460356667443078,0.017622124235227632,-0.09124774775022039,-0.10198511169533629,0.09290753404160557,-0.23962791676336806,0.19149343279032716,0.07167493789603041,0.07627518333893195,-0.06879474063045521,0.2615593068647616,0.0473030032633186,-0.05897747660397557,0.09407115181483909,-0.004410552037581517,-0.006121263644737524,0.07495257467217606,0.009416324452470098,0.04397578578394288,0.21635234114871055,0.07612916858552697,-0.07010466792696617,-0.01335398381876087,-0.08680971397200059,-0.11178296708893186,0.03106582258830673,0.03397286402535034,0.05242291525005216,0.04152447603244715,-0.04846131906858545,0.18401130709191768,-0.13333998174106487,0.2767025371555414,0.08847234142605573,0.19368347582092343,-0.1298099006754965,-0.3753381472804334,0.1540646231141397,0.08540273830167391,-0.1280109369991454
9,59.19495217026632,0.12230522783584903,-0.11590018291927277,0.10805022557764954,-0.1792586413560569,-0.1277317576968742,-0.14503277806612866,-0.09056172987742346,0.1667702974689425,0.06142095424277389,-0.1054567387685031,-0.29662061407246065,-0.1328459431789052,0.29467314715945353,-0.19219708190704818,-0.028985134706783065,0.10047952682442424,0.0005401639540932821,0.23058332724247846,0.05188053021954135,-0.00639261602148656,-0.00969693462021191,0.02689371671820519,0.1824557606395022,0.020188996588707365,0.018916721117556008,-0.050753837389790224,0.0036191282627335295,0.0181164776490737,-0.018552933670572824,0.10663879910548746,0.1428313142152054,0.14987133449404386,0.19760740623740997,-0.029699742476880807,0.2669869559673703,0.016566509347030973,-0.20620865478599182,-0.2579570433297029,0.01222875819383777,0.0071892216846367605,0.0777583454763896,0.09481396152984296,0.00824738260119412,0.006138270228982641,-0.21234323300049843,-0.03632532598515299,0.0884455560537737,-0.062114646844219974,0.25697667100227994,-0.1139959487788971,0.07454143593882007,-0.052599033174048924,-0.21767053492015187,-0.12563194305627648,-0.08018593305410456
