Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34
0,-63.95202665924271,0.24257621532745555,-0.10989296238999609,-0.39070366032302545,0.30301292190248125,-0.05124621094221793,0.1857242380425845,-0.20844822497570262,-0.03415610741996666,0.306854769442078,-0.11412711143765256,0.015047363547833401,-0.09551653372401417,-0.03891316281033425,0.1300880291321231,0.18962445318706966,-0.0900071185854817,0.0311936694289914,-0.2363520906464366,-0.22056990356666775,-0.16751290541720587,-0.06805124168498686,-0.22830302887651305,0.0886551874473565,-0.29190128930516956,-0.09494446957614006,-0.07744729194294894,-0.2397117015749366,0.009698475929311402,0.07651904561702957,0.10560588655497061,-0.022153119554572706,0.20024454928858287,-0.013346610668132017,0.08063907711011088,0.06028919196135299
1,60.60582618147269,0.21406708802615193,-0.0674025736064946,0.1359299780886851,0.06211431395182065,0.2285113222926952,0.1534871159417482,0.16099804673192525,-0.10176156719631903,-0.10506917631713868,0.2662941053229099,0.32196858570124826,-0.08539612509885924,-0.03249855764740356,-0.15900216455489766,0.11293486987619561,0.14904680703963674,0.15501792375697093,-0.0014699025568017676,-0.16780916051194086,-0.07329583611911522,0.03525852627174693,0.27923525303566576,-0.09697301529333152,-0.06714280901312901,0.40110113811540576,0.013716827127865483,-0.16021581260255216,-0.19085966300998747,-0.07281124294872578,0.25809493838691283,-0.1224104544926904,0.2030210624219666,-0.13197816223500006,-0.02544652540116677,-0.20245707706363655
2,-57.27438994820712,-0.04266254965714162,-0.0022885670713431346,-0.0039028962000591046,0.17745799184529698,0.17500670414491798,0.015520832478114463,0.23710592945476117,-0.2591717042319839,-0.06152431021451502,0.08917026284704989,0.24173340018375666,0.07404544183379036,0.007119098243268815,0.04464462182912133,0.24627808824748892,-0.11024862128264039,-0.1373866547686843,-0.06222723029761386,-0.22831512989843306,0.29512924550388747,0.03535640492150178,-0.20667819990342293,-0.10662073082123666,-0.1326939720188125,-0.05416398120951142,0.16011288201308985,0.1852198363593944,0.1824520190492001,-0.25150471332834634,-0.3052777852414572,0.14502218999465544,0.004029028743060706,-0.16239486762380376,-0.296508602896512,0.1975742057146956
3,-54.52988293620062,0.121886850759932,0.19188139293430537,-0.2612033166716005,-0.21101234483454012,0.05450068619469185,-0.08349720577900148,0.3734689638118288,0.18933638860798113,0.12130215434156662,-0.12320549201140917,0.13830160500100508,0.038303621765266964,0.17987019290451953,-0.19256424903618588,-0.06891402428640529,0.3077162073034837,-0.046673433019528865,-0.11580623365918619,0.1485703588749121,0.06744530047096303,0.04398847891251446,-0.06730373521528604,0.25947885854139374,-0.20801252464990289,0.0015036757496690628,0.1774396960287728,-0.15270653057582498,0.22004917152998732,0.0492365668756235,0.21083523421577155,0.15111358649972087,-0.23375182863692587,-0.20865462411983607,-0.016158938235128945,-0.01701964794748309
4,-49.745773174380545,0.05542156107790174,-0.09981793540530859,0.2570704863471463,0.0710342529547946,0.17971217831103486,-0.12302019627864894,-0.023117197713046926,-0.04272219956890603,0.11282628535908233,0.15891447621271784,-0.062091946069645056,0.42637925681737876,0.01796354117259215,-0.21436992828664747,0.06585540588111931,0.10573105279055872,-0.18788051587055685,0.20893065123343885,0.12707182388334082,0.02135493467098719,-0.19927595539732723,-0.3381473720304223,-0.0678065964798485,-0.11825824303259427,-0.01154328230966241,-0.16121744922969863,-0.21629580253694353,-0.1961992235574905,0.0439856336556064,0.23554274825864988,-0.04152392670394043,-0.06574807838252927,0.12136714425920381,-0.00472554437340671,0.35043373934127436
5,-47.60994206078034,-0.26506663658500224,-0.17757663399526225,-0.08502848831699834,0.09515024479209086,-0.16879195888219334,0.16614485587584357,0.08649757205191712,-0.12477342217977842,-0.19328375650236457,-0.2884589658810677,-0.059946683957541026,0.23363554974790557,0.2216314681697258,-0.16275043110105752,0.07534698062094651,0.22041032514114958,0.06307308570507522,-0.06720904884787123,0.06068562144527056,-0.1508707747833521,0.001834818734902981,-0.013388910980516209,-0.42446094539248913,-0.09553168542829173,0.13745137273750974,-0.11163663236697746,-0.01430493321222692,0.14408971617535624,0.36966870474877783,-0.06970574961744343,0.1430584636875005,0.10932572633905464,0.005004859617719824,-0.16316474741345774,-0.12979864023550708
6,-44.0420964485974,0.1278034899725507,0.17193044851305786,-0.015087244269075538,-0.15253980233969155,-0.1008996385637471,0.26003583984648226,-0.044517146781378567,0.09214525763668013,0.024748893220513088,-0.09583172010719201,-0.014215405310376376,-0.11195789594080512,0.08161630651657661,-0.33243209325585116,0.057815950740978325,-0.019225749300628824,-0.025356944674148757,0.18837024042369893,-0.3846466660396746,0.14902794196194893,0.10056553558195881,0.11660040016289125,0.08328595039039924,0.10723283758298134,0.23591408775283457,-0.1402236768770901,-0.11358661107772905,0.23830205881682015,0.07548582616849116,-0.1497177275473296,-0.03500037027015623,-0.04126995516822604,0.38169108241692007,-0.010563333605438393,0.3586616966571759
7,54.4913615934008,0.00047388158971414774,-0.028936701536317708,-0.24923505897808645,-0.07622420816973732,0.38323394916255193,0.08458708715277632,0.21588600035063915,0.26698266889929023,-0.14642638903209157,-0.13935779673717438,0.06918339238390266,-0.04227754338305433,-0.040830227413650035,0.2919305505711294,-0.09460394859173385,0.22024324906358006,-0.048657162462321955,0.08820895030845818,-0.1404026551119476,0.015135465832170503,-0.47425246916599495,0.14531339464219628,-0.24398224668198423,0.10663241564523165,-0.18402962012768967,-0.09486375645948285,0.008492375427823575,-0.04640682289661065,0.012507961886816731,-0.08661964245654158,-0.1194987765444704,0.06652823362582386,0.04776565783424782,0.12537045681099046,0.17625530814121282
8,51.76490858481438,-0.09144649302459094,-0.1333440857583555,-0.10085095973415141,-0.07239479935239285,0.03872058182561216,-0.2795349509501097,0.02383248918186355,-0.09507086261795969,0.23590513299119253,0.15730717412405215,-0.2593589750973929,-0.09225428201388237,0.33684435923613715,-0.0710799735352789,-0.17072888730592306,0.0517170884042234,0.023714728246011424,-0.1361007016160628,-0.09640953508303053,0.0023831628792193183,0.047151302708193246,0.05796530433288742,-0.29016994982466277,-0.23847868378896878,0.07808485078024649,0.22203950499604588,0.11870273852078478,0.15863255053021127,-0.1952188842958842,0.028851173257043394,-0.46090566874610683,0.0485831107434574,0.16983281651233365,0.08567767919420051,0.05541341563905237
9,-35.67105321798084,0.07425077369028461,0.1245586690182446,0.09786451722426834,-0.03518914340949563,-0.05393982403158554,-0.13103478606038804,0.010772957459521936,0.09721459965333787,-0.2333838464175713,-0.01816845122250367,-0.15427648291216564,-0.1442213319959329,-0.1860348013058948,-0.0432834922592755,0.012266520381547314,0.20331566235374024,0.22467317821066546,0.10675311951298094,-0.06579428770441637,-0.05216356021001115,0.22281384106265242,-0.24422922374674064,-0.05234609347192586,0.010192367552395078,-0.24832621036561753,-0.2817942581797551,-0.17850743581841672,0.20921755833860958,-0.0546964796880773,-0.017719137035698898,-0.3994411710431887,0.1358752366935235,-0.33008760797656644,-0.26582793159935114,0.049237808804556846
