Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16
0,-42.68205611865337,-0.1570875542951168,-0.3845242187982312,-0.2962312002455782,0.23887075977052236,0.2529521926197257,0.2079335494887836,0.34380286315220754,0.15656925232644497,0.1400027333495694,-0.03169889419346871,0.31325774314183313,0.006175660702585501,-0.10519411961272916,-0.10211178807880925,0.4261132985812847,-0.2192276234166116,0.25063299365151925
1,-38.28723176857643,0.4358171795734653,-0.22452279723174026,0.01545040504288317,0.01021544954924807,-0.3613420958022782,0.28894876724027835,0.3512028260242638,-0.35680460698479904,-0.038048705034963555,-0.30169719544349755,0.09434543930287477,-0.06730194286600884,-0.12209932836090658,-0.10113967802676452,0.05124944726821403,0.3412008432911379,-0.21098781797864946
2,33.30912891634835,0.1421089194353174,0.2272609393776654,0.6101436245409054,-0.0758327424334025,0.3231320254026085,-0.19158502331092778,0.19963241190918485,0.12346703319565601,0.14423864790002913,-0.23787000039829836,0.15088975021711076,0.04294693477447171,-0.06403399222676479,-0.48952427278556476,0.08444175030685269,-0.02388938593221887,0.021926686072236513
3,-30.12490381813768,-0.3593916873409843,0.0781940599578649,0.06403649159686695,0.07369452837324816,0.3031059657305295,0.3016587207392385,0.19205511970490874,0.07011376177799328,0.07052471142914878,-0.21959172004948865,-0.22050330804855772,-0.477509218284075,0.4008681880463702,0.11121600218615667,-0.05803867791131892,0.31751543543852495,-0.15309985429768302
4,-25.38108322979198,-0.3060087289266926,-0.13237044351034918,0.33976796700119477,-0.24603805897296843,0.02300622115773385,0.13197741921299358,-0.1232879621130074,-0.19847641094760046,-0.3445956830023947,0.4128233020966206,0.2347535247692942,-0.2977691887432605,-0.29944015104295474,-0.005459260516246981,0.2798903802950656,0.06366719079635685,-0.18785174617669387
5,-24.324547419855516,-0.06068050280663676,0.28313327159203044,-0.11155214080668459,0.11168172013215891,-0.1837779785384836,-0.06210393565026549,0.4357107388210242,0.5124348519060166,-0.368125077806124,0.009328241461509068,-0.19722408866745222,-0.09608029071508556,-0.4377495184610381,0.02565035540160157,-0.06419176785764372,-0.014955584876500453,-0.1442687912811681
6,29.683724878685883,-0.33785618657386485,-0.13081524446977358,-0.22969030978045507,0.20524735457208537,-0.10026834025033529,-0.4519611800717155,-0.10879358353781096,-0.10615060673043812,0.37988587006528857,-0.01952908455208262,0.07067063754296607,-0.19099945102010527,-0.30113229118829465,-0.3239797268337494,-0.16938226828249334,0.29288640911113323,-0.2003589284260901
7,26.687562711594108,0.06223337552787682,0.31471889670798264,-0.03590932805705152,0.34999728243801137,0.22868922237379763,0.043502118329571765,0.3117198223306491,-0.4158827697635366,0.13126665253197764,0.5271352081953128,-0.24342961675381866,0.23835418571382133,0.004016260663100037,-0.041666612836728095,0.10436488843278859,0.042297819012208415,-0.15285939476730062
8,23.243472292268507,0.39777686327008954,0.14604644590975047,-0.13520039303980647,-0.275678685222314,-0.07386778195145001,-0.12389330409956752,0.10850867349974358,0.10616481668436441,0.3007316224008825,0.36010415788394534,0.002699934431221626,-0.5635805661330152,0.028188047974760457,0.018216950091368252,0.09906960897403022,0.0883989424303531,0.35470350606166423
9,20.91140369704375,-0.014578974875692628,-0.012519273928209233,0.13682569227494673,0.24054274379949275,0.12971626933705863,0.2345173360119419,-0.2285630993443635,-0.12062368037317751,-0.10023518195257305,-0.0963737442799127,-0.2968190097399569,-0.013606186337965516,-0.42128758425197277,-0.032250688258226495,-0.11783575631358739,0.27942656649398245,0.6374349655748202
