Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37
0,-64.00678607645794,0.032423290022372105,0.011865845329191963,-0.26170263507950525,-0.027359318736182914,0.03478173752955699,-0.16476091498383963,0.17540458101614814,-0.16284366077162396,-0.016242940254710188,-0.09604895182368502,-0.00033095332897845845,-0.044433002593817855,-0.15568734358694136,0.2276403465217972,-0.22035215411021256,0.061079600753856884,-0.1442238183387324,0.26699972915512343,-0.027385092676512707,0.1651942976983678,-0.290922102585367,0.03375911737476867,-0.16628920238992265,0.07547239900711789,0.08784739249151818,-0.07278025997391482,0.15091161252659757,-0.1842202801981846,0.1659226274176425,-0.2099810840933984,-0.08334283865968474,-0.12144367701127455,-0.14239386232747375,0.28330272250384947,0.06381627807106931,-0.34715399699357363,-0.15986204995641953,-0.22615707108977678
1,-63.15640576600405,0.024386976541783702,0.2153103185538037,0.10028749286382807,0.15943712830620635,0.03223115920573392,0.18676392514355442,0.17307799655746803,0.2468587528720913,-0.27149981221412084,0.2694337743135062,-0.021019003126645265,-0.2191874501337424,0.19301880944804142,0.16255664008195175,-0.14595129629736364,-0.2039511843764077,-0.33523104304394286,-0.056117587573502464,-0.09182279074939952,0.010379172749608393,0.013113784203073055,-0.2852744423377893,0.04938148928418719,-0.00432834719519604,-0.20621818402353756,0.13427985647903734,0.2004348110169124,0.2756831467347697,0.053204001509684636,0.009856484823031648,-0.0329715005846081,-0.2335037607662228,-0.13251238155581024,-0.019529071542604557,0.03487521332557082,-0.07801595649307287,0.010857382804639654,-0.02592120647156244
2,62.24208468775349,0.02357202573502051,-0.26133198341586206,-0.07936378368517459,-0.25113029808615733,-0.036254430478889876,0.3480188664824999,-0.09362268492916963,-0.12761055711175584,-0.016206277019522507,-0.2350308042899743,0.12694714446491673,0.0005717713078108386,-0.13101881902016657,-0.05126173101711601,-0.117534608674128,0.1926498646172893,-0.2721353965241493,-0.1454368493205936,-0.10638481028679563,0.21486011948895614,0.1550473418919447,0.11108346765183888,-0.03588484430085661,-0.030707489501546482,-0.03698735573569154,0.3864450891915672,0.24164786706974073,0.10745630707545954,-0.3035124102637132,-0.01874281564670017,0.05107213152197703,-0.07482967337151215,0.13877485224601124,0.10232738097100025,-0.001087466805399705,-0.08824871002377874,0.14759905509927454,0.0055168275003032756
3,56.370282501792616,0.2107148496294391,-0.07943173350917952,-0.2077042225716709,-0.07897110206027287,-0.022351437828356805,0.2898273148202607,-0.2116194158327022,0.01554530449491464,0.029022354074414718,0.1645931989370937,-0.16017556071910413,0.20689973377357235,-0.05707515868187131,0.17818672486390344,-0.14459861236428287,-0.1095832915549133,0.1849376809199274,0.11320570127525456,-0.34531480851996105,-0.10957928576280825,0.21732651255632024,0.10751976540229115,0.12275961302938304,0.05029431354772197,-0.11011597674962331,-0.1967594555505518,0.19207963876983417,-0.09914067352424848,0.12012157470532238,0.3813919859716505,0.12204573829791418,-0.01996915239185558,-0.10781584658279172,0.04623400344257614,-0.1597559117596511,-0.003265863222365369,-0.13440154032997528,-0.14595743562215988
4,-55.187900591908814,0.11745825436649984,-0.008363265943588702,-0.06132893221637124,-0.17607842369004245,-0.23788074067159845,-0.22670203388816978,-0.07860320077331993,0.1891141000182336,0.04366754609926439,0.102616595396911,-0.23844544465132675,-0.2650876097653448,0.06421464324122347,-0.014209556425533136,0.2148416173815881,0.034545666143907125,0.16884236097112917,0.04994061222685421,0.06858594295112909,0.044187851351994704,0.21256125119810076,0.023445739385516758,-0.2929043463747144,0.27755871874517424,0.13876901667654776,-0.1332200480086779,0.19071564927833154,0.10592572202369546,-0.2038164436379779,-0.0336761336970372,0.22738731161996062,-0.34045583959368936,0.10777394212620965,-0.06002072340680648,0.07838813886246268,-0.19651477737399428,0.006550617696916879,0.09524469206164185
5,51.2356219280415,0.1679587714223422,-0.011408197460150715,0.145826369719115,-0.08482516900981649,0.09153122275141773,-0.04370668264897682,0.21174605365241433,-0.0989142258669987,0.33561028033550394,-0.059831502685152166,0.21054837086643044,-0.271740267263827,-0.08291943760479317,0.11884703326083379,0.04360296404462983,-0.2067331674489896,0.2521894446561993,0.1999006782714152,0.10183578190703507,-0.24244884640198394,-0.05280861686570456,0.0026508075792599293,0.010090646143453223,-0.05659873632287608,-0.41572298217420367,0.13493848341873046,0.09924306167509656,-0.030939387992430838,-0.10472522063636056,0.009285468944465988,0.02512767448668049,-0.18086884921671315,0.16526600063671185,0.22426429482737917,-0.09311541051941334,0.18852003147649948,0.12158669117086768,-0.12888061605792334
6,49.9099474726551,-0.2930302921723376,0.31080162997809185,-0.02075991440131873,0.20250694683250733,-0.26872987408320037,0.04310493870597897,-0.007642959689535713,0.1600066635675856,0.3038813774083615,-0.11832748486101037,0.0038861484403835394,-0.110155572364311,0.003501745450714561,-0.4116916842954205,-0.21596992667980924,0.053087125620166535,0.008763291477933614,0.024729069132639368,-0.06815612530202957,-0.09761944958209896,-0.053337250583459186,0.17775417081337605,0.1428156062007293,0.12118412173402378,0.062341060043834017,0.15789911816194255,0.23261885152927161,-0.1383989658766802,0.10855413260275452,-0.045645510561277115,0.14854765711692564,-0.06269788196386389,-0.1794709030800296,-0.03227836757523879,-0.25675765344503443,-0.03380233141763803,0.10005243690836187,-0.047307892467220655
7,-51.00288952492973,0.22109672473658085,0.09362858675966766,-0.1342194696756446,-0.2455828112498246,0.2256992842118039,0.014866795727461147,-0.08749054075200786,-0.0724479761104276,0.05696425678280253,0.23755999814523646,-0.029757406633379075,-0.20504527190135838,0.016527526415275138,-0.1952508214537028,0.13601789701435496,0.12681632301433685,0.0024215581050846093,-0.2910770967160964,-0.16764672607835357,-0.01580736310125602,0.10987199955458163,-0.16141067068616366,0.026379785885399146,0.04866214222116768,-0.08518217653825787,0.005197734207199504,-0.04050977891110271,-0.3242564115820653,0.14045533172308938,-0.2997234029476066,-0.350481614014493,-0.039308474699263456,0.0005719202453190645,-0.12812377976617714,-0.2677835337070193,-0.108349731780079,0.12953524174801836,-0.07376791413260432
8,44.91466775520567,-0.13593534808758578,-0.17707355266687638,-0.2762868936763327,-0.02944504404727355,0.17150991487774342,0.019697966216692335,0.1235427599925366,-0.3488722457942984,0.3105294788997384,0.12350584147462464,0.13582762004468585,0.0676231693961509,0.06795540392085943,-0.10398592212920224,0.10291748904991477,-0.12069305585688485,-0.2849402633516319,0.006759666945998786,0.11415379066133824,-0.009075908103783474,0.13663234096434254,-0.1203507607230226,0.006880465308024035,0.0649014435628553,-0.04734738187622291,-0.022054327508172118,-0.10566950891597743,0.026470470244581785,0.18893007110081117,0.003427926323097588,0.39660267520910075,-0.23965382201684646,-0.16910207877634423,-0.28698076111577725,0.1100201134450937,0.0561381118703112,-0.08089294336213397,0.03672039581624298
9,43.09562784105571,-0.17123999782259877,0.19151047349228864,-0.09068424436987613,-0.20307712117589466,-0.20213835720084955,-0.12387539039879408,-0.10739678227517366,-0.12846308782792534,-0.15439803455618006,-0.040121798442371466,-0.1341004240397872,-0.07238093765096346,-0.2152883233683752,0.18250305061737396,-0.023180900119650488,-0.34702205333282865,-0.1439346102240416,-0.23606669906974834,0.07865542636368526,-0.09746267196246479,0.09703721948464007,0.1393526925170664,0.15184564917997292,0.3093903079387083,-0.13947800618190756,0.15966848296166436,-0.010958871433434192,-0.2872024512380599,0.030772465648912343,-0.0018187619382123807,-0.08633917133123196,0.035845688979165444,-0.01229359653479657,0.09844132497167826,0.2601840340409335,0.20125123565766787,-0.08557843059599586,0.22057814042285806
