Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18
0,-53.99849488562228,0.06097600064571772,-0.23654928565089567,-0.3812993790655235,-0.137912583611916,-0.11037428804861434,-0.01202658452949384,0.11658938647705892,0.049537032753136354,-0.16649923788290957,0.3597142071500123,0.16080926624147532,0.017909708371085672,-0.2914032225396817,-0.12890177051050178,0.1496126468871618,-0.33194537620419656,0.2982834654885717,-0.3277751796923337,-0.3656961584548919
1,38.07443413759782,-0.37128501793171603,-0.37059411305263384,-0.03252314478482016,-0.2207876802058067,-0.31616987883165826,-0.2939303011585618,-0.20966047200565452,0.056212595709956674,0.23396011088072383,0.11948348289159254,0.017835207611978456,-0.1707884333243386,-0.18220663738842457,0.18860276375415685,-0.05907769638185313,0.20740637585241564,-0.41823993202887816,-0.21823895156626982,0.07208023208612167
2,-34.86224700725373,-0.5748072617038036,0.044611540896947445,0.03910832496097423,-0.07835521406585658,-0.22461552990210948,0.17990644607707998,0.3616407772942394,0.20418284199038428,-0.18961434032094876,-0.22742361166816882,-0.37656837407678795,0.03819964592048493,0.06387119889760598,0.011733474974397237,0.2387007367323947,-0.22333130222239347,0.11557330452392092,-0.10080391736529844,0.19777635235322139
3,-31.514584842408706,-0.10745929640713153,0.2642043000490466,-0.26360295840068043,-0.30140584191841374,-0.10505008976977405,-0.354745627060462,-0.08572458355695765,0.13984611696068688,0.10280162800641919,0.21754550397795316,-0.09231131963528098,0.04746027497883444,0.4485740407865236,0.17183511388372819,-0.35682024821151304,-0.022565413032243787,0.38891915418614714,0.12384037777143696,0.02631490740728966
4,-28.815864206494833,0.026350052114106924,0.09638441417201092,-0.08694498788253893,-0.3935043463220325,0.2638546056192778,0.37725676359135607,-0.14948559810435552,0.04122070025388215,-0.059355678703707004,-0.36970963001456525,0.084658234088894,-0.3214486982043437,-0.10955368528148404,0.11034750881895034,-0.34619066298894124,0.05097498021677427,0.119342819512363,-0.4192471157076363,0.06544586243186659
5,-21.881207658753297,0.2505521132033012,0.3485216985984764,-0.40590946330143,0.022170585419279843,-0.3002139918914255,0.024383408157629675,-0.025993749679329832,-0.19711376280768667,-0.13381058178993052,-0.003272196192284173,-0.13246657599527814,-0.28908815836845625,0.32965952166031204,-0.1532263062285486,0.2634164518489157,0.050611746293038024,-0.37221727118231485,-0.23939374125963456,0.03543813379588427
6,-20.871275877788694,0.1485422603228907,-0.13580974654275219,0.13512841032882955,0.2731084860243155,0.015951158515231004,-0.37055639291557585,-0.2287570244352983,-0.1454645141833546,-0.31589900394897485,-0.11400339636397541,-0.5404680079468643,0.12985338984217618,-0.08451117553414753,-0.0638174747772775,-0.22473997980489857,0.02512738031890631,0.14969483588101648,-0.38519678148674025,0.02628523877138511
7,-15.393533533875194,0.3148180406131005,-0.01361726577713802,0.139228815457711,-0.14572667003184472,0.10903712375130119,0.13760898682450648,0.4315393793171266,-0.10785061203665454,0.4172648721767533,0.38174307862284873,-0.29860489978227156,0.09933792041510094,-0.02402542636222197,0.19581111988168975,0.032542330611826376,0.06957094708772744,0.008790005103038859,-0.293104902809004,0.2858726704646704
8,30.593849009964135,0.15538959228348742,-0.10906178546091058,0.2568084479361456,-0.37690308947082957,-0.2024753774934749,-0.18949611793409996,-0.16839351398058247,-0.19284399089438603,0.21342832489370187,-0.2118209143512715,0.05355619849841943,-0.15139377707851603,-0.011228442418850168,-0.41394517763728794,0.35287182651861404,0.0004568759676527241,0.38247392329050456,0.05877659603064357,0.2270646196747203
9,-7.198905942520924,0.32946913477384465,-0.006294528389477008,0.01343553724321943,0.16786026835771284,-0.19521601851540354,0.018483040294866297,-0.13137815609028966,0.6341694371808364,0.3311601831167441,-0.26636389807039473,-0.18289071771276766,-0.09053617656875179,-0.010397708360744615,0.23074173295042275,0.1955190648310434,-0.016224281358323798,0.09018109890022658,-0.03651316078311097,-0.2856599954708467
10,-3.415292634147946,0.07403740332227242,-0.07091318990209453,0.5063222140109559,-0.2585094081240691,-0.20109135946410447,0.21997484756224386,-0.1842328389702873,-0.10599990219588214,-0.3432001014827169,0.18305523181350428,0.06534970539015972,0.10372572797489507,0.3450947475505193,0.34969413350603806,0.1537094653315436,0.02495305493041184,-0.011757455494073015,-0.09885095827385083,-0.30072509523747054
11,2.3436561657686137,0.012165934607550562,-0.3772564334188193,0.10744382171583333,0.08982180395724187,-0.08302814810335785,0.14055073304347349,0.1049892349928001,-0.1096898204628448,0.2761337545611563,-0.09408995407763515,-0.0540811894415088,-0.14559352355591096,0.4119556734368525,-0.28044209806707876,-0.38536180901610206,-0.4718472011259654,-0.15941829530014703,-0.016667180756903974,-0.18384478496950674
12,24.967989891871355,-0.06335491569042842,0.1653344038718027,0.2939255778828154,0.2590544937923793,-0.015778575724693003,-0.38674256682332747,0.42829487411174705,0.07622522694751872,-0.024572510163022084,-0.09055431022660726,0.4685725073448168,-0.24722542740464215,0.14216538228052064,0.028592244590304808,-0.028989940596055412,0.10022649742660865,0.1042267113257363,-0.37656730612896405,-0.044930295412471385
13,22.995688794510336,0.1592850129570296,-0.10019888734581102,-0.20861704908553808,-0.2574213915035316,0.05167961620365657,-0.29500274450927383,0.24631817782548165,-0.2825936455113876,0.025133593669486733,-0.5196495668614068,0.0808950931865721,0.3735873949184338,0.005092559997758727,0.35447853310294547,0.09359950229708924,-0.17721642446649533,-0.16061013634207602,0.036298898801590374,-0.12178982037429024
14,7.978453326580104,0.07739550589525114,-0.4776579039018193,-0.2249116090656262,0.14136138847407567,0.2507339375056987,0.029396383658378954,-0.1401585100199488,0.23558907699178772,-0.15033018977850224,0.007713625828500361,0.21888426374020223,0.10512410874699929,0.41257266206114296,0.08324433639781646,0.22362885383889214,0.018428566171093726,0.06008484386916417,-0.1325023345704366,0.47552486048346876
