Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21
0,50.41456215539364,-0.17894737518674564,-0.0929690992424321,0.3392136202573824,0.08982917376854332,-0.10022221388275662,-0.433123626536894,-0.10184977210096602,-0.11570898884253142,0.22763506248351573,-0.07519245315503453,0.23952057307813537,0.13493221826422788,-0.17215480466782812,-0.19888174773280215,0.09829036557942311,0.19409405921354334,0.14261309064586516,0.3522720020851402,-0.11421707296600825,0.13330955463291366,0.43431592320324586,0.03663866894349313
1,-47.19929351220138,-0.12063134579664239,0.06062695691017606,0.22974924390206466,-0.1256417570810881,-0.42228748332718585,0.19371660098701615,-0.35697085690182084,0.40265340355869467,0.04570721103832746,0.06338903166829836,-0.001587717367198366,-0.1951970998817128,-0.22908772462295587,0.13854876190511803,-0.3082262128135114,-0.03091321185926222,0.26848738123541366,0.015812994999915328,0.2683099869567234,0.1839544247095275,-0.04235875207776868,-0.1264282526379542
2,42.78595282607185,-0.060835006712897995,0.51577255343297,-0.2912416793169919,-0.0591725894552404,-0.05571455365087513,-0.01631165806599567,-0.19633453619311098,0.00598848762357949,-0.20998127729653193,-0.03154644654472326,-0.19665625539353052,-0.08525629067436936,-0.06514904278565178,-0.3077138907912024,0.21476410137378887,-0.06997517541675022,0.2814688689247813,0.43401350887060275,-0.06178109865268374,-0.1589360251844064,-0.12328260821482036,0.2171422129491283
3,-39.463220486143484,-0.044960144933263835,0.3032604141720172,-0.056338628679089134,-0.13195084824777303,-0.05831583109663948,-0.1784619255733438,-0.12265142051762781,0.03841137976238672,0.3032412095342492,0.18240882589468244,-0.27239477277350943,0.17297205187449488,0.20107035148485283,-0.1672223471193886,0.08716737082839951,0.06839519329029052,-0.3832344296885285,-0.2025034537292161,0.42219127477497714,0.303593643938824,0.1185131630057085,0.22651073422122484
4,-35.79947581205833,0.021951975301553666,0.29112993350590316,-0.06871503498469385,-0.01882759116433371,-0.16731241777019865,0.0834550611225036,-0.33211915644387785,-0.29551386988390804,-0.040831493400850384,0.30211838786726897,0.24882903350684774,-0.09271069860091621,0.01849494106703824,0.4214268347014133,0.3048757615013972,0.2992437178469534,-0.11630855490472841,-0.11033247338550081,-0.3030450796958617,0.12029264463403505,0.003137535946222671,-0.14555232746997346
5,-31.755462314084667,0.20906287965819453,0.006592003769936542,0.16057646204709372,-0.21235647727363377,-0.2424397625796431,-0.130729954371302,-0.11973909820893039,-0.2486639870827033,-0.14524730392198817,-0.4611715485783541,0.17946703994102572,0.1524065177863144,0.3054158383914838,0.12483988892817438,-0.06645647057652329,-0.13786972395374966,0.20113002783522482,-0.16324842992382346,-0.024429347227998194,0.18505465247573238,-0.20131989625565724,0.4115276923697953
6,35.998353324150976,0.03538239811104399,-0.2623523149233426,-0.11494195698701407,-0.19354475272635802,-0.07142337945293721,0.18814974940886744,-0.3199583905006364,-0.30756076319031167,-5.9038289570750516e-05,-0.12074747455801502,-0.2519353945949442,0.026782735640318266,-0.1291990053203382,-0.037539384659635286,0.14132943602508033,-0.5628138925925436,-0.1780814732443469,0.10489038987784866,-0.0736231780534031,0.15629883948522721,0.28863649369318517,-0.22869189367927706
7,33.905200231368035,0.005860122627227087,-0.23076212306445207,-0.347428715009077,0.34276574823503786,-0.2176825834089179,-0.24038358033483662,-0.23094720386466938,0.17707059870996372,-0.10880789769121739,-0.0612440767723511,0.11114756788804105,0.3082190405680128,0.09099875852565789,0.27349464674374385,0.24187422831305994,-0.05020528935043849,0.030636120535752705,0.045073915716313744,0.3853952068185704,-0.3068430867425841,0.029837182106843465,-0.07120150635859863
8,27.634039043282364,-0.49608394508687004,0.07199402539009522,-0.06645751897691346,-0.4736806690663346,-0.021126838581693123,-0.022221061644284938,0.12120533971701987,0.19478398821928333,-0.16570427051720396,-0.16403136781648045,0.3542599136283947,-0.1308218397022352,-0.041126970337988976,0.09245167589703435,0.0744381526814273,-0.11488348227828604,-0.312732766338357,-0.0729099944675847,0.012012773487651413,-0.26701739130423247,0.2133420575248312,0.14256310958821167
9,26.911970376976004,0.3116191785567392,0.16268496623667436,-0.023632003016173075,0.14466595043408562,0.04899735866873559,0.04740405693164717,-0.13777969672317025,0.09923609886662124,0.5679097907083874,-0.3198983891840107,-0.003476876748315827,-0.19971458760719335,-0.25169090878515776,0.23242263523111656,-0.06305917538129037,-0.06168712190045382,-0.21512234183147483,0.04459901136328602,-0.12207564497383101,-0.311251196697146,0.03947704006547596,0.26448378988700394
10,-25.784519662154658,0.1495404768374358,0.11234647696545776,0.07487821238292372,0.14841331168527117,0.18810041375285763,0.11865849581015754,-0.21930405380997747,-0.13218374510535985,-0.22711912791700634,-0.05705051820471922,0.044371437460374724,-0.3490253051285481,0.4423707571022353,-0.049256746067373756,-0.2768998549204919,0.1084599958686297,0.026009075161195477,0.025521407661946282,0.22436094219012465,-0.1829548966033678,0.5204682763181953,-0.033886764147357175
11,-21.431905230387297,-0.178179501434981,0.2720611450996793,-0.008583868026582632,0.1137920822679457,0.023844900607385228,0.12997597366957553,-0.06720726283271732,0.0593797215586312,0.36289544734990503,0.05595956285627571,0.36259030102609663,0.2864432278537755,0.4123508615003932,-0.15947173779022833,-0.18520013213879716,-0.36355754110402866,0.041683638430684525,0.059983888316409294,-0.16338046563782496,-0.06682412564800298,-0.1307182418057358,-0.30305480581018157
12,-17.4384713271927,0.4402416657364871,0.037548323409426175,0.009659471901194006,-0.36796646787035037,0.34967320659128853,-0.2672336160878472,-0.0400770320057661,0.02994584962516454,-0.07616146824482249,0.32999089694709416,0.2992874748413239,0.06707826523464944,-0.13370916928179152,0.15821683727408334,-0.14188532333789824,-0.18284677345014638,-0.04167689187186193,0.3260703262849726,0.2208989237441195,0.04424131035498976,-0.08806191989453421,-0.03587753409421525
13,-15.878819970700034,-0.007852137861214817,0.16878108894838237,0.20233399224044604,-0.15467020832843256,-0.10173302456914043,-0.10341880134475862,0.01027461882213437,-0.2345640600552575,-0.018510972219159382,0.27491508933331854,-0.2615740069155427,0.3592842657090575,-0.18127081045445176,0.08235181236702585,-0.20974749129820047,-0.08929014324553813,0.22452205410798873,-0.31818759717494566,-0.0623736421353496,-0.522700857655136,0.18940661254889263,0.027361473955284373
14,-10.930639928585514,0.08009581492518235,0.1894119642513094,0.48558461756926424,-0.0583941477255004,-0.10557068150400785,0.2689907149329833,0.3169610828481277,-0.1338864114888467,0.042907648548890454,-0.15488893639668472,-0.06619336746673209,0.04638202989758873,0.07954974647653185,0.14320531872900727,0.4158380027041289,0.004298922992629354,-0.04674864875881129,0.2622113898870624,0.36486479369236485,-0.15313687687458186,-0.07239921806542512,-0.2274096024861538
15,-4.952471860402325,-0.05601560782506358,-0.05923207427877954,0.2621943090209865,0.14301429007392524,-0.20930452358822357,-0.04964832964078927,-0.1596881900137355,0.014582489709506588,-0.28607632092196855,0.05697788218328156,-0.1697906728203789,0.14628436679268875,0.0840804317903208,0.001189238769169822,-0.32001093467601516,0.07383038387790905,-0.5827059387481385,0.3559240048650125,-0.19424745517632452,-0.130725207765773,-0.2348808294798627,0.07554674457180038
16,-2.416801930001052,-0.17091621412624258,0.2811443341114135,-0.2217040961001111,0.2764316324492086,-0.19237179144008384,-0.2071908804838277,0.4333108984234361,-0.29293489039393883,-0.04626773121252588,-0.029995220541544167,-0.03185437106312823,-0.14204154744544392,-0.12780235364102593,0.3335450154833374,-0.3208430308332889,-0.23593324589282866,-0.01826411027417489,0.13225308425122367,0.11799144930752457,0.24502649489617107,0.09657859991618799,-0.03377830877509779
17,17.321926457538055,-0.3736593457532135,-0.19989371963651004,0.12173008540045292,0.19286082650979003,0.21424174887732816,0.1620885814518377,-0.20736472863672503,-0.4243496362358157,0.11419907912381785,0.22825947706042374,0.16683825738420457,-0.163917929411547,-0.12416808215230907,-0.038042867084388414,0.009865622358002707,-0.11790816118747041,0.038944247388127906,0.006155086513100316,0.3116419513702487,-0.09612172379855849,-0.2962631527741114,0.35603885745176034
18,14.193910442869454,0.09568377978884972,0.26623773387774424,0.1068667776139949,0.32686982082140553,0.18758013946871788,0.33004030350814206,-0.03986899123047078,0.12541617514688028,-0.33070007967780823,-0.10856316017632235,0.24630353848403128,0.3840271506181784,-0.38543821493505087,-0.10029483472533296,0.026821978387422576,-0.08569417642347893,-0.11625211940714289,-0.16880553005860258,0.04784047093709313,0.20947071162640918,0.18570391220657034,0.14706517819464196
19,4.809909991239404,0.10283377076333013,-0.01926716943096009,-0.327317481344171,-0.20021520911160143,-0.20364457178548304,0.16829869103130776,0.010183345395532969,-0.34713435060733555,0.08481351553988102,-0.2228082863307954,0.21153510916693594,0.1392070282021439,-0.22479134582168317,-0.3175567858296849,-0.2743509298513993,0.40356029329723947,-0.1074917238678105,0.02174408606794204,0.22835179092940738,-0.10891498753723859,-0.09870430450948536,-0.23492000821368844
20,8.954409782174585,-0.3279848635822666,0.04072549880971391,-0.06706755066004386,-0.1468877623322951,0.48292568380765444,0.08798649020946475,-0.17105200036133927,-0.006087493976456822,0.059434099370557505,-0.2933302521581869,-0.2711379436819298,0.3157347431700879,0.03899989763034823,0.40667214639176835,-0.1554689845548368,0.26393951290138956,0.1305463302227181,0.1823426143980789,0.01025213330158632,0.1215687645148418,-0.01694010070018991,-0.0738866566045383
21,8.530045402846962,0.07312127388222,-0.20815900187558153,-0.1909879027765546,-0.09621369104596524,-0.2161329237750094,0.46977147692451204,0.2293148641119895,0.05353650526774691,0.1307386569090347,0.29319475773229203,0.04324475459986337,0.2176501829503866,0.16537259650241323,0.13218652348190973,-0.05129463671277951,0.08192056829923448,0.10254930836178966,0.3164175832227371,-0.07290310059936904,0.04514661486484157,0.27365619223421583,0.4282537880791292
