Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29
0,57.365446752692634,-0.1707837013846205,-0.021734055004560323,0.07115980115739756,0.07891059103773262,0.10964969062781729,0.006972591617757559,-0.2826193937595985,-0.14143065913704372,-0.14187313458253437,-0.02614819125894965,0.28323666269840364,0.3711558049681077,0.044740394085156565,0.21721841152375512,0.06973339127493185,0.06566413993749182,-0.33826517239815246,0.1209236021557465,0.05453995398275736,-0.10583858161790176,0.3912133162681552,0.032482454443135564,0.16904849303359498,-0.11257759211170106,-0.19770352186096118,-0.25160867007656157,-0.13845850355304853,0.2779442300140008,-0.10683602213239198,-0.034101173883638994
1,-55.351429959947026,0.21645223795035146,0.2201670317295184,-0.048889946886795564,-0.12193842573219683,-0.10791987749977672,-0.087172068964471,-0.14035077057185746,-0.18596310239761235,-0.18100518097602886,0.18026114481794528,0.06311063991257602,-0.033478725065792636,0.03246805879240693,0.44228651007257247,0.20915241846238505,0.2415461688257145,0.2424114873851514,-0.21744868772560288,-0.17685232324232508,-0.005689743011360678,-0.24566935912092117,-0.029857317554766644,-0.2828113498929442,-0.11284679156496658,-0.2972340254876512,-0.17061931015910656,-0.01625276857175189,-0.05244876391586048,-0.008516042017284049,-0.18139286633790264
2,51.35255867564273,-0.004512974198441087,-0.08789760315634083,-0.37590623871526935,0.3450476629481086,0.2632855553669954,-0.25528787075411435,0.03455675691844752,0.01560903308375393,-0.17591267265531874,-0.16417367194270746,0.011772287426537416,0.05613056307714051,0.06511597629706975,0.17853892739066946,-0.23674275055240418,-0.06896075901390857,-0.06272656077081822,-0.21339773725783184,-0.007411747246531138,-0.21992642153807665,-0.252346433025294,0.23672124260043775,0.1803953727927745,-0.15963076945906526,0.043057995795023535,-0.16909644211791147,0.13582514581650842,-0.24443212872311196,0.07373546253737266,0.2194056581699618
3,48.092609901090974,0.03790337958457002,0.2261431093706315,0.007906902921448269,-0.314688629082719,-0.09471636025235732,-0.05285678598171691,-0.1995100265406357,0.07737982554613368,-0.21491906327744809,-0.20053075180126645,-0.20579425681647864,0.28864511742445903,-0.21551749097066045,-0.12278803628441233,-0.20223092441416607,0.07901892528600647,-0.18782109505166075,0.010446172769180015,0.18502498973290907,0.2725335291192141,0.11275029137780199,-0.023704661081468518,-0.1980904999905402,-0.14857204901279136,-0.05513524360102083,-0.04149579479499064,0.05004817235154555,-0.45804186528076224,-0.07234494381180477,0.17103423895047337
4,-49.278407424010254,-0.046547919230547734,-0.23409217460573287,0.223689978150593,0.09357199099396106,0.1139249731543744,-0.23538783964725965,-0.11257277172789157,-0.32507032564275673,-0.03502007002965744,0.05175312699133122,-0.08636197079795462,-0.25562862415825754,-0.3625825886864392,0.18229008425110382,-0.06433437498831932,0.14522303495655234,0.045184726400863934,-0.0008055202559205995,0.02661876801521657,-0.11731523291058725,0.07151419918574567,-0.13170154268567505,-0.043197818377003726,-0.08779492295903545,0.17692948410456097,0.25850735772967054,-0.42792887100506,-0.11628364168766596,-0.17564637808323896,0.23812571778376762
5,41.399166318407424,-0.20885807181073415,-0.0830980114721376,0.25753715151462847,-0.22986808531402383,-0.017741651218521032,0.0012647514009747468,-0.037787825001217384,0.06858284702910679,0.24587213570845412,-0.10180327462884499,-0.1908140346533609,0.10404335240170966,0.24013313779808687,0.31139756476818636,-0.28553723153988436,0.05883490634830926,0.18721296534969645,-0.22879054199634866,0.1663431062523558,0.03296855576649064,-0.030612676018673658,0.3706681403273164,-0.09850439949082888,0.18631679063651232,0.24012091214158482,-0.20328842314300272,-0.06397501213632838,0.1257780038121721,-0.2190495741140912,-0.020081575840932613
6,-42.01182135757026,0.29278576091427244,0.12112544171492337,0.05536579563590754,0.19008308146895148,0.2802328113897092,0.04505526565362018,0.0011118461844945196,0.014148908808865608,0.10534200586294876,-0.04955097440638315,-0.11834427401877026,0.22723394365373836,-0.1020957513154846,-0.15534036556582398,0.00805837480322186,0.08925936280489863,0.09164255423648561,-0.21055312883644453,-0.16655403601705476,-0.39337831311204685,0.292044916376211,-0.13022702915445958,-0.21587239001732403,0.13791517750519972,0.1130814905830583,0.03696696489007315,0.27555999730683073,-0.03541029569712416,-0.37660959652016696,-0.14697837251950124
7,-37.422893776079256,0.28827547801184134,-0.10502393011428918,0.18496246188407248,-0.19955643155658834,0.2849017913599006,-0.011669663497226071,0.2646294490707757,0.12816256340961377,-0.2505020037400241,-0.4824850739029605,0.10613964755253733,0.003029786700234844,0.046603823974543455,-0.04134673312396194,0.002939567204403695,0.19439433820312005,-0.1357284776816881,-0.165390077972502,0.1870121886864175,-0.01495822931078449,-0.19685749633965519,-0.0751128879465071,-0.06762752772152653,-0.07104454740375511,-0.07532803201801908,0.17568279231128525,-0.14982190693779196,0.3191471181620451,0.11199051444876228,-0.08488471672204309
8,-36.49700221501548,-0.1767128059550085,-0.20391754171539409,-0.06379338652637936,-0.11019094889636252,0.08130332885762824,-0.04558299811380253,0.30569202328324835,0.2749836281560059,-0.1113733033951325,0.20259884741300296,0.04688330362275642,0.0876390036506796,-0.17809621806809295,0.06587465903075437,-0.20583021104548815,0.11961680817324685,0.07388829378520756,-0.19085129995383418,-0.4307809249693239,0.25749067990620855,0.16157868238748557,-0.22259135508928063,-0.05332668395117862,0.06863859425149135,-0.14780321357495546,-0.1213715619617199,0.06550729171887835,0.20216423073581544,-0.03315321747649037,0.34258065165643437
9,34.404995686376964,-0.1334886477419786,-0.16225382751440962,-0.019585008827186716,-0.16772967046109524,0.15117210378053836,-0.01936303499785949,0.032300877342704495,0.1885015400599828,0.38000206005925286,0.07135843367261664,-0.15940142798868084,0.033494270744641064,-0.21930528181072306,0.08792261510682059,0.18303864064847494,0.20524135884379036,0.12501663933498897,0.1395476440644312,0.4076281651902216,-0.2838734116506833,-0.10426938599602527,-0.2513375397649792,0.08041764286662532,-0.2003503043814513,-0.22338671168065574,-0.20665662702875676,0.21259267126216094,-0.020305370422235576,0.10787020716299227,0.08778931186771921
