Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38
0,-66.57252732017363,0.051001132872994945,0.06942123301692121,-0.2653254229455984,0.10313031248092322,0.32990428905297886,-0.0048508508306941926,0.2655173641243953,0.11753850576684312,0.2628182641146527,-0.22079418908438236,-0.16118063341093686,0.16498869141262984,-0.1747053539795996,-0.1773426145484459,-0.08349740545720856,0.20960092079321396,0.16294008519866798,-0.1403839769394859,0.1704589905565443,0.014129603065030426,-0.11420239167367895,-0.03948920081315716,-0.06697323307416897,0.29180765108559903,-0.005104478526209975,-0.05155259153775779,-0.08744903698788481,0.3267576963219185,0.030346631838468714,-0.05274732600636334,0.10089265283807906,0.034157223705265805,0.209723850194801,0.19050442152964073,0.06808480969253439,0.1449076097632062,0.0792499185393536,0.09999411870278693,0.01945480274133076
1,-56.63974072010824,0.07428020596474737,0.0632785926323149,-0.16644469737110493,0.12109361802373607,-0.2712804893256561,-0.06636567445729394,-0.22907821571723772,0.25824852168365525,-0.13087254110095065,0.07677465509969289,-0.14452878074984968,0.231383386916266,-0.12397235453691766,-0.0801827637531605,0.17464997996973947,-0.06392446461705246,-0.22250446439253907,0.00679023391779797,0.0034706267660341785,0.04570989131437154,-0.046892519333567265,-0.1212539922091266,0.20199579275624632,0.34816226042644477,0.05835823083483674,-0.18854348453093223,-0.12073772354162225,0.016854320311614452,0.21468566533630853,-0.02374320893071688,0.12577290275872197,-0.10042396810191834,-0.28067011159390604,-0.2250253239422795,-0.1116034342688933,0.27846563976370897,-0.0845857186865694,0.09129786964878345,-0.0725080112782573
2,-53.19134469576517,-0.17745295104525105,0.21389490920038573,-0.2601788291887257,0.19645271038856807,-0.12573056124898924,0.06350942948509489,-0.032805947990246886,-0.03664246905237958,0.06084267486073069,-0.2628671809232411,0.08175660024855295,-0.26631773186480073,-0.301118798091078,0.32773029780624474,0.25209592129024505,0.09354609625606264,0.12721321481265743,0.08536298052518759,-0.058602175396710886,-0.15106754559209778,0.08268489845303036,-0.07331529626726296,0.27037140219944533,-0.049014244712218345,-0.21057242840154503,0.028618975845317415,0.2423412362352115,-0.11525511509687399,-0.030700731148283103,-0.15988094331035904,0.019925268725585223,0.109765379097355,-0.09428665224147494,0.11810628449846046,0.17762360375382122,0.08280278635540539,-0.0183725783409746,0.11273436590294088,0.07458918168014873
3,-50.30550399678958,-0.10513565495036288,-0.22328285720911617,0.01708780764071933,-0.1686159095175983,0.03662257572908377,-0.05065255826501547,0.10179587054456134,0.05832079498764833,0.061979236943838445,0.2319058453906313,-0.12384917185665191,-0.18533949077761608,-0.22095601672772547,-0.26324122999249433,0.14542334266964096,0.12865936745348475,-0.035220765441961316,0.018392191284342857,0.24495482593749648,-0.15938505129876518,-0.019449021600078095,-0.15254625834322386,-0.20894933720844544,-0.15470905244253746,0.1252198373577902,0.24064806745784156,0.1679963661817322,-0.208890910811328,0.3261323618768241,-0.04909271081583752,-0.099545403388384,0.029366913464615094,-0.030158607264321666,-0.12444635310122264,0.10013619268514055,0.27940854290821615,-0.0302203352677034,0.05976498656135846,0.27814963476607213
4,-48.441507426875354,-0.2980218462975133,0.06527050007959026,0.15047364826021703,-0.19692079200156815,0.09919827934836921,-0.16419220248015468,-0.11653112392115826,0.13999402283575868,0.08315018071213352,-0.2139168138307775,0.47570798668621334,0.019095661197630186,-0.1305901578150674,-0.12397470811566766,0.06366931658529446,0.05984351525479181,-0.020013166258203187,-0.020741578563164276,-0.06621873673389134,0.0425450450720207,-0.21974599856910101,0.054517203838713994,0.09104143685172493,-0.1323916265054989,0.2207924458610679,0.004402580612492396,-0.22494897384313636,0.1259298396044498,0.10551835697590749,0.2265460806408151,-0.04817140571368074,0.10049555978505552,-0.24080740198310374,-0.017159509010223308,0.17250817076080788,-0.03475162833021209,0.1870871642214748,0.21943976973411258,-0.09755287122074813
5,-44.08952882606096,-0.024823764566784118,-0.11732234202773058,-0.23704139999442475,-0.020773827627777228,0.13498492183336516,0.046294890828063616,0.19474777516857636,0.2135463507265051,-0.3088843950581225,-0.09706028019666504,0.05750557708699731,0.006884114057632986,-0.02998350850574634,-0.027896394632124708,-0.2400042078237527,-0.040803115217330314,-0.14914931516834037,0.28617842071060146,-0.28379057590689105,-0.12492611926668687,-0.17248177798989986,0.206249638411496,0.07470616628985206,-0.031049815718437512,0.05216246242350761,-0.027249011138252427,0.026365298192461636,-0.04052322496818675,0.012949980167302418,-0.24920318269394232,-0.3646501788587049,-0.08698521682673843,0.10118235239824362,-0.010956899437579456,-0.23060317804831718,-0.009476178395843306,-0.0309464456649614,0.29321073757723864,0.1330177579795693
6,-42.687779120227916,0.27046023026704635,0.2663779187051446,-0.03752305628401408,-0.023154181771570404,-0.009548195206393046,-0.09811403087805559,0.3103060792622724,-0.036809745290693856,0.101419434666768,0.00963681022362217,0.232170813720098,0.12317132958150577,0.1915025195227598,0.17352293668026628,-0.003792463109301684,-0.05361898617913479,0.20394127674654539,0.25932827898255395,0.096550566258212,-0.28364990098695936,-0.012599541585852223,0.13098149557098698,-0.07618784862279518,-0.015815421577977027,0.09726824251650634,0.21520111712543405,-0.21097326512841483,-0.13701774274645503,-0.08887289368637351,0.04622801802199688,0.22515097231935938,0.11857271949877525,-0.14259529438766586,-0.20139212395198472,-0.14135531864078052,0.29816706352478456,-0.09018883021933714,0.03614412991345151,0.0490698877996565
7,61.82405364892566,-0.2872357861847854,0.05473601906736824,0.0259922866660215,-0.2701230103696623,-0.15591295279028736,0.13143239813518018,-0.06328201581706921,-0.028003780384829816,0.08898334921968014,-0.1031970636693244,-0.12392972037462373,0.2595888970109682,0.031050589544486345,0.1621560063969243,0.0037221474302702516,0.15422215493749544,-0.038601357175152874,0.09852875729588889,0.12241750872545987,0.15404456504082645,-0.14874318137344347,0.355827401036003,-0.3402928145669282,-0.09580806535223468,-0.1781294188680072,-0.03455990070836427,0.27091351404217134,0.12767553898807268,-0.004102977119641711,-0.2807405531097633,0.10182533826440399,-0.01772460773723022,-0.08714611046600199,-0.19351258277245226,-0.05256773382639843,0.12573479285281758,0.08643967333503379,0.02474142886291151,-0.18615439837361916
8,60.364405574969304,0.0017834266730883915,0.11005702298567872,-0.22755449355350674,-0.27279629226361324,-0.2843588392447355,0.22194163813150747,-0.06699373216051249,0.22444597328600013,-0.09346328928533534,0.049274830934986,-0.009154972968272059,-0.09276730468739877,-0.16616874401624637,-0.14516408458371513,-0.15139296581197867,0.08475583409869629,-0.004730548431566956,-0.2766906957359886,-0.10374984967436042,0.15550478250464062,0.17505919942238382,0.1318227667103438,0.01347243079258948,0.005241525022193975,0.168750360685865,0.42601652310720917,-0.14353485068705682,-0.018406763578709545,-0.23898743704222156,-0.08116764280123377,0.23960775021369402,0.12933200851116858,-0.01433760721200218,0.1273746581232022,-0.1054193023719536,-0.08786844954748564,-0.012711619468512928,0.004136589990920308,0.11879411990534573
9,55.989624370156264,0.06304173948330799,-0.28268826224552435,0.20629289387132232,0.08322961156052135,-0.18447075536682503,0.17315615029776707,0.13560803853406453,0.2817134322931203,0.15699376147683122,0.12021853296805024,-0.08828898696433622,0.21521263258089873,-0.15656747606071597,0.05224751156285201,0.009019888022721556,0.052693640474979826,0.32925702500626214,0.183251444390888,-0.0677847349614708,-0.0071467879452218625,-0.2744722672701568,-0.16158858663051393,0.06064154233569939,-0.08083307506575972,-0.08262283615665555,0.052872220723488315,-0.08518641591011704,-0.0989526118120445,0.050935414546416105,-0.0807466828504002,0.14973929297109237,0.08070433859531966,-0.030592559318457554,0.009149806570357124,0.0915092232475416,-0.3907359105083969,-0.23271122076331544,0.15595072250719397,-0.13414557583194356
