Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17
0,-41.81626245550316,0.13435926205045565,-0.1432068756821176,0.02641390402633797,0.05749676938678199,-0.1201795446824473,-0.06142721742746638,0.2558022841931365,0.2834373367655286,0.20346603401798602,0.20115483151703697,0.4457342951633116,-0.2827778410395495,-0.33451535709098995,-0.4090019971873154,0.09476227239740664,-0.15842798951377846,0.2594880100063283,-0.228795289199809
1,39.549844362590505,-0.0934968858014049,0.11851927538795279,-0.016762800670884696,-0.4796814327260339,0.39013060146830886,0.35807195796938485,0.18339805749313456,0.3405230733019863,-0.06793064061605623,0.36697708210012814,0.02494794159051365,0.057863033575651875,0.025460300475115265,0.10707885831605164,0.07989185408656693,0.10515264917570505,-0.27263276340488596,-0.26398526372768477
2,36.496914537072534,-0.08330360496544365,0.3003830878656677,0.05964094791521306,0.12125899958313233,0.4380299925054725,0.08687499063488455,-0.2558505107574297,-0.0024709799453381475,0.21490961836162786,-0.20958122942868473,-0.03549573256221538,-0.1862997312936008,-0.23103583390223123,0.37376940885222115,0.19716536349575858,-0.2419763472515039,0.4068248342824875,-0.1938925349838276
3,27.32479779288525,-0.5049431906537898,-0.0005690338727410642,0.057052434129408074,0.014141849384045103,0.08764518617682499,0.19416273419204488,-0.16109855099460793,-0.04447025812735847,-0.2673813548964076,0.12709915899738952,0.21516711119448417,0.07358143012001865,-0.4021010179899193,-0.11964247329445285,-0.2955448160802806,-0.30459189486697585,-0.05369144952839451,0.4121923154783446
4,26.42652010613353,0.12006811759963408,0.02356894627358644,-0.45647725576133563,0.09629819924138014,0.21909908182531965,-0.33692430438008475,-0.08494811302776016,0.08530818260232731,-0.3792132709156012,0.2840937976785958,0.27231145517713423,0.01283559756176852,-0.007986718843876112,0.208494514855064,0.008804190405061833,0.35573728322267695,0.3010248225813203,0.17821550628130758
5,24.445914032166144,0.35414315644200745,0.3358529519434653,0.2161623698707184,-0.28358368468037765,-0.12695104445468944,0.005883758575511126,0.3414107790307961,-0.20280880780547894,-0.5458112569372182,-0.07594412145366644,-0.09606331267277742,-0.23503189172243463,-0.11018477067423241,0.06617862501961047,-0.059867807751771855,-0.21130113483433013,0.16086267746983646,0.0449512752545346
6,-35.65564079889174,0.2488826015813984,-0.3710207401291497,-0.09738761971903775,0.23269105660570832,-0.08450082962710008,0.5698179606754683,-0.20991376736405726,-0.20427930675396241,-0.34178670270467504,-0.013356527766342583,0.026885059029855336,0.1768809547426837,-0.17807355997551114,0.016264971960408086,0.11086633418083074,0.0618911298542034,0.06644614842559596,-0.3429678513473635
7,-32.39089423497288,0.37977720261007253,-0.2240430345821651,0.4383851827566067,0.2646349279479213,0.4429057863533147,-0.10917433169129247,0.08995750866872461,0.3215920838626167,-0.11061061915561037,-0.10561371514444129,0.058675601821721844,0.31366782943135296,0.07372395855076326,-0.005032177335594009,0.008347616275991902,-0.17562088253445374,-0.09419482643724138,0.23086251922216275
8,-28.7640467086823,-0.01674582701318876,0.0977553338882578,0.1187670512902127,0.1371093616701405,0.061512287343068454,-0.209921752752122,-0.030863583150994096,-0.23335929831052635,0.01961815767694484,0.3971718250669858,0.02053379807862832,0.24473309659009485,0.22500367786515482,0.01534108695853822,-0.5264913001232244,-0.2499846706883696,0.12373129009439618,-0.47926583311971216
9,-21.137166621505795,0.14360953832906562,-0.3508172874895351,0.1520757895111217,-0.35718923666396857,-0.11094345704744701,0.2693227966851771,-0.14528031408509556,0.01904282582843372,0.22166202046744407,0.07087813541294337,0.21581914829930599,-0.17742011896959736,0.31728346276633335,0.30251882784392764,-0.2731751959435652,-0.027126303609628775,0.35066819554018963,0.2766792498241788
10,13.799349411394502,0.2327398093967179,0.08178720264785673,-0.16879887448849337,0.2557422298500656,0.12736747115833802,0.11806453683754935,0.12143935904103476,-0.03767053179837851,0.13728268615769848,-0.19503508570533853,0.21668793334180037,-0.382115705546023,-0.14859691065527766,0.2203056969693146,-0.497864871250963,0.13631570472307333,-0.4593011124621958,-0.032276047954866334
11,9.982731687185328,-0.23629326173083343,0.07625490006514107,-0.15191599347580179,0.20990233723914714,-0.2938019144452651,0.05913616430596977,0.013333132117608136,0.46871915101595113,-0.3065814393910265,-0.2202032301746139,0.2085233226972793,-0.08076750120381554,0.4228103736806015,0.20368681048475448,0.052246972979595005,-0.34230969195567246,-0.053178601891884524,-0.16138025825996347
12,-15.228134324181664,-0.058072227057099204,0.43305906827991625,0.12827575811662556,0.26541619916238857,0.00257685427292733,0.36042354801758125,0.29471015248072663,-0.259373269501591,0.13952616235068963,0.032647016191469445,0.40835899341286186,0.2198295734802913,0.27328901695893815,-0.08753482585213837,0.1605458576053485,0.21557335695229982,0.12543620740644462,0.17944604780903584
13,-12.959896871792969,-0.14940335035760502,-0.27457094541623794,-0.15067271986982708,-0.18867933228141107,-0.05201590229199187,-0.17751968007821783,0.47918549332210064,-0.19635858381585097,0.10874252895976735,-0.24399522311851476,0.2236956920758238,0.39994020972511307,-0.23385161860559142,0.42082807226945124,0.0636553500217331,-0.12620426730346018,-0.005107476743065324,-0.09194542454397336
14,-7.889338832538058,-0.42166313063600414,-0.33256062738025416,0.4451749389182033,0.18594679650340779,0.1331125586941817,-0.1183973462638423,0.1968160867858209,-0.17231088487654994,-0.2202827196753072,0.0643029062761491,-0.0034236651961665576,-0.4149668140680216,0.10006813040472579,0.12776176375411796,0.10933454703019406,0.3069918057932275,0.0019162001236519022,-0.14586053829952628
15,-3.6978512347044634,0.08974197853231915,0.13900473700008648,0.2661179128113561,0.23275559926712788,-0.4448892672699635,-0.0075777759495992145,-0.04437582621920944,0.18317991786690255,0.11496749262029289,0.4623007695237288,-0.11116295671971813,0.07127582554722006,-0.295049153733976,0.4833466205751082,0.1311960137816568,0.050247138328694624,-0.13145465774770446,0.1097713165923771
16,1.6412699281551262,-0.07661392227903614,-0.13585283243735172,-0.31015547330275783,0.29178875167101276,0.09582131140941631,0.24585558499621799,0.48824855749523066,0.11454919240590049,0.08565105928544897,0.16379405519812112,-0.5373719853922021,-0.06938078854373123,0.04251920332340872,-0.005407813090613964,-0.14158996446837818,-0.12092147347181023,0.2711758924145473,0.18818130713698927
17,-0.40840977480988583,-0.1302631978726399,0.13256396934967035,0.2056421791023989,-0.04519262475964568,-0.14213534221125862,0.05122171802364512,0.03217142004440771,0.38733534687249876,-0.0530504004476017,-0.335252811489433,-0.10111775697444278,0.23918826825024944,-0.20650542367553582,-0.05082675686044041,-0.4011679266338175,0.4835991341870474,0.31862807095137957,-0.151780358532558
