Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43
0,73.90840113556285,0.30519900534133954,0.1532179307719768,-0.04570172286688328,0.16806220749949527,0.0016626492648058305,-0.03192651110960756,0.1507995312216707,-0.09157994546754097,0.08414502379001802,-0.027264316321022063,0.014774285624570439,0.22410242531072094,0.1026979163670233,0.1681982902040527,-0.30149649067875545,0.06363142192764532,0.03150865787945968,0.17450242558211707,-0.11405607197772683,-0.15999065845276766,0.0223809819571439,0.19181287692697618,-0.09342785383865025,-0.08035550608253858,0.27822895529996045,-0.008565940442682019,0.13642479446099975,-0.038845205772533205,0.10963446751001063,-0.16894909163226632,0.07667981595940902,-0.09309929083354858,-0.082282114454776,0.3269552490038833,-0.12156188602786139,0.00011053285274071988,-0.07761702118742717,-0.2736138350748774,0.1330989303829867,-0.13940115287579302,0.1768022039358448,0.07301617684093131,-0.16710130418618466,-0.2064025617791716
1,67.63874376574286,0.1827615196573174,-0.1108737965050205,-0.08208912631313184,-0.20016141894201192,-0.2764866323805213,0.23054937513673132,0.1656760367021748,0.12167143511493822,0.16408617421247976,-0.013163446554094637,-0.13714674829322707,-0.0474819793509303,-0.13740156151680857,0.1351976660275196,0.12494178348401702,-0.2716588245168395,-0.14880505556804344,-0.22928612358596884,0.09981477694696432,0.018608280110687287,-0.20768921666694232,-0.004313604565766521,0.021000941177168185,-0.09122588686580926,0.007429921147507756,-0.0020524801375985634,0.055762387159529095,-0.1822501935778063,-0.16714757716545722,-0.232158718475557,0.11608341609068004,-0.16357622380925216,0.0770003188034208,-0.21556403796405504,0.16938962818366868,0.05831442404381728,-0.14952116754009928,0.023809941888948048,0.0741767291006957,0.035874926438649805,0.15113844851246097,0.0859691681384565,-0.31993971793067383,-0.13686613554320434
2,63.02211916166393,-0.23256075833511441,-0.06427840940302479,0.052571617848586244,-0.09266552293877743,-0.14455517285671873,0.17015271065869594,-0.08594841956139193,-0.13482279474374692,-0.17852123679965792,-0.11658290437939288,0.0861483075687851,0.26258229865434024,0.11117888077452508,-0.04651483331379487,0.0005184788276749087,0.0440442372787814,0.19767141872079533,-0.04593246045430537,-0.14302668868310955,0.27823948678653304,0.007570906254453412,-0.02882807699231154,0.12226147350636736,0.10584067091045885,-0.06597522764070271,0.044091146193896605,-0.23895704026613732,-0.3191526794540139,0.29799639361252056,-0.18978681547602214,-0.013126287262262039,0.0366203075119337,-0.2978965967066577,-0.003149056012252293,0.05672079588563722,-0.06541721296211814,-0.04112603913246093,-0.01664625932751037,0.05097017925379054,0.14553676048421707,0.24589915577748442,-0.21293301782541443,-0.07724449701318657,-0.1589585007479089
3,-65.41214243148531,0.003435604312887185,0.0626970097247481,-0.04679812677652383,-0.06556265977146056,-0.06112715411504067,-0.030859659905353522,0.031076983242948105,-0.01462546910997157,0.1938968557490455,-0.24427195254783599,0.06824991379251764,-0.09202623120388084,-0.12010848137308745,-0.23406956624778147,-0.28391743342663495,0.07579745387260034,-0.14502055906526598,-0.01861681689722841,0.14605117698720949,-0.20168255660445267,0.12038506872625879,0.11205167815474154,0.09652792851401185,0.13990632677532489,-0.029817632434677218,-0.06303754997360382,0.06798284940453998,-0.03439591295420527,-0.09230908104853704,0.1718275427597518,0.15105254875763946,-0.07064972327321627,-0.33047106989546887,-0.03785837407048502,0.22560158448947515,0.2251181378429644,0.1737766697883667,0.02445294852867546,0.3576870416858054,0.11160906248210066,0.091700042185909,-0.27154602037108166,0.004067680067974559,0.19057802921966177
4,-59.31406414898675,-0.07323516568602272,-0.1996862066079249,-0.0983580485650025,-0.04955667045067405,-0.17544425163292818,-0.12960120895804667,0.030676437913684282,0.12943030645780085,0.08968498821958368,0.02117091347842479,-0.34924674447403925,-0.03148757660822479,0.12603192986440373,0.07274621093093953,-0.16837249822664596,0.12447515456696649,0.255112171533544,-0.03344728927933595,0.06532720400681943,-0.29189033570299816,-0.1712361890593386,-0.21901443791042308,0.33352747612483613,-0.09304380756807418,0.279811261723303,0.23665115877342405,-0.07335270237901846,0.118633900826326,0.07340631153822305,0.07370111937560435,-0.08448575740909331,0.12369864916283625,0.05253267860594364,0.016564249406402335,0.14848378325033035,-0.2814079085559846,0.025769275904998907,-0.0509303494046249,-0.008046398980100988,0.05304083605283233,0.08302721492870958,-0.1128057212447726,0.0028929922529757103,0.1047998511389931
5,-58.60571154459347,0.03680388344178858,-0.018890601151602373,0.01713677192366714,-0.08078899056737152,0.05341355186102814,0.1808038229917216,-0.21643211003828605,0.2508534608409918,0.01090916264967679,-0.24494033005484211,0.057111472495120885,0.08286514897912757,-0.219122345456348,-0.1501348464563539,-0.0901683179053199,-0.1973271779911915,0.0878184858735739,0.1442413204039339,0.16668654496906582,0.008156647701627957,0.09486353654616884,-0.0008251539099987875,0.045129300525682065,0.38645973638392994,0.19756077478973488,0.15462449624199717,-0.2262663825423196,-0.18153402322182371,-0.2806544417785718,0.036280560493374386,-0.12038220015853174,-0.07378511339608794,0.12042803712346609,0.15133336181555054,-0.04245763663665601,-0.09926659789940705,0.12338449498564565,-0.2478486842260617,-0.18639220568983716,-0.13304116575085864,-0.057289534076617625,0.09741670886485412,-0.02053121358630736,-0.0554358041117284
6,-56.22891527832975,-0.1721322893368872,0.003702940195568811,-0.05215541839195462,0.2489805147629206,-0.13469618756226845,-0.2570900595312302,0.1334666983995911,-0.0375474644957982,-0.1648044732353499,0.10230861727955518,0.059830641562928076,0.03677520942962407,-0.11319498592128505,-0.1406662323422604,0.09599015592466467,0.20960930604679354,-0.15668589334324162,0.030979800494815912,-0.12687381275212656,-0.2283525041796172,-0.17910585057926948,-0.1305180379435246,-0.2659588145426277,0.02068157140241241,0.025327087321921096,-0.08440141343201277,-0.12534864955548233,-0.24720825644607008,-0.23827556640119016,-0.08828802556662518,-0.08288464578534689,-0.07487087354953025,-0.11768990940365288,-0.04951624129803794,0.008515541796511775,-0.214051247916357,0.30314007471201543,0.06692828011692817,-0.09018383220437262,-0.1072282239183396,0.010107486200260493,-0.0170192604923544,-0.34112840080432477,0.05703788516619468
7,57.416210561032756,-0.04080135715445399,0.25183701929981295,0.20693553193628664,-0.1451038674135647,-0.30292618564691365,-0.18106803311892283,0.03117947163590289,-0.15536015015457647,-0.03217173612075653,-0.4617358168799622,-0.014754368694631865,0.08899821115249826,-0.05777147860711798,0.022890433087291294,-0.10882246841984883,-0.027341087423303122,-0.16644715040697303,-0.15049316477129046,0.07966508799798346,0.06573263123009865,-0.12857460108241844,-0.09890899946054708,-0.18774776738096832,-0.08517038194373851,0.03634170944783672,0.12511749829341776,-0.07030442832629367,0.034738411670891894,0.23853759668489405,-0.036187430521234305,-0.021466909294409434,0.11122950460139681,0.08099606581174074,0.14515002190736334,0.17018162885645527,0.07057282431430038,-0.1140039425710804,0.07782632218274768,-0.14805588881266415,-0.2616906703458166,-0.17738587704420908,0.11184882625140875,0.019412925399652562,0.20776685011474036
8,54.799424355590936,0.18730322275708372,-0.14790612602234027,0.2160268533046511,-0.035118153114929565,-0.10190463581463934,-0.148580077685476,-0.270852335851466,-0.07484675968998991,-0.04262857953654996,0.10948039399304542,0.23242647180585618,0.13650957789866727,-0.01761774713147856,0.09663169378965876,0.059407117109624194,-0.11846605979337041,-0.20003778422288446,0.19749906039191845,0.17603725679674023,0.2044070058251076,-0.20069798686115256,0.17665855332257455,0.23718725493844653,-0.16866464305267467,0.12077547932735486,0.08764134848861743,-0.04540719446115176,0.0018504227738839088,0.030992353969851963,-0.01623017943877052,0.12398793530016436,-0.06968902269848329,0.1132387608132754,0.07533462304309758,-0.10189550245546906,-0.22145266071946154,0.31131778503232693,0.20406713180056735,0.27992290646528795,0.02483275351803711,-0.023245851948511195,-0.027194579576657486,-0.015787038320074897,0.13887340835512002
9,-50.298681073724026,-0.20145330219230126,0.10238892671443393,0.10134769480754743,0.03326226646649798,-0.07564016387607912,-0.005678788565468392,0.1435035615829632,-0.3178328871858688,0.024891806963282047,-0.03779831052146968,0.1351592348227345,-0.16343928301114724,0.16360945567697513,0.11190432526876688,-0.11375158915233007,-0.1895664700820236,-0.17341671053054405,-0.11186842313095123,-0.03176043749193405,-0.07875908311721402,-0.08095261061624782,-0.027397792718916347,-0.15438889031789063,0.14576401723601165,0.052038281890733784,0.22367655858626484,-0.1360944819807321,0.014719383910735228,-0.23840813635766636,0.08475305212464916,-0.18387478813478242,0.037145802099537405,0.265947122619683,0.04825812565455534,-0.23566664988882044,-0.05076468730149526,-0.09715609232060916,-0.09740180235586134,0.19315182666529496,0.4112201203387254,0.1712367666966205,-0.06445987969280807,0.09674436616651995,-0.05268558585590811
