Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27
0,-53.43151797997296,-0.17038233609234213,0.07299039378924263,0.14555738241051203,0.02687372082305241,0.0999215633162444,0.3370097945480172,0.11763318587564175,0.05801827992705862,0.009586507822244203,0.31779850119075215,-0.05903015272130189,0.09273730603116276,0.07408152173556848,0.10618817746260173,-0.029905777461305176,-0.03130775645769504,-0.21113214776715694,-0.41556120593133267,-0.3155293439984803,-0.09792741927607887,-0.23989352629528796,0.09581238461790476,0.07555820198364673,-0.3363277023873158,-0.04642018274470371,-0.18273147441602355,0.25483329481186495,-0.24228507354890938
1,55.74473312825155,-0.02788893056916872,0.29202373417909033,0.223056599932247,-0.036990554584628854,-0.16527707201655534,0.24040892325492086,-0.15052730639996587,0.0538098214246831,-0.3318484438861029,-0.12297204252223518,0.21390837310698566,0.2061602653406537,-0.024016723609620465,0.1143770346922534,0.004307437359189898,-0.48515595378539145,0.08977130070944556,-0.05413308150614407,0.1498061009609679,0.0424905775612505,-0.055284878825762156,-0.16365449920290964,0.28034684806646454,0.07790622814068611,0.23107072958711117,0.022754358163322573,-0.25045875215441166,-0.15236855304757635
2,50.55650125695323,0.31514748476993515,-0.06416514803623237,-0.46399168002957264,0.15785969065130936,-0.15669979278001267,0.2664429477951041,-0.0317705001109107,-0.18551298570968158,-0.2923850176111879,0.17002436865324222,-0.15098579791519814,-0.022841830925180103,0.37261667013304045,-0.009112629140907004,0.059708887270299445,-0.10202765265800921,-0.10567445042782658,-0.007184591492756467,-0.0859272827424092,0.1133615529830355,0.18056965195990285,0.0969289310835427,0.08886257774113508,0.3140955311308391,-0.15124851936812655,-0.0033802232543862416,0.0872748564408148,-0.1557511054000047
3,49.12084205279843,0.08687260360873712,0.0641551413972165,0.05596561898102071,0.10601517751373789,0.1935505708288078,0.09979917560768764,0.1794948444721718,0.16984605589493862,-0.10518807787133391,-0.14802027775206206,0.13678823215287275,0.13936196830234274,0.12736028633075053,0.10726683748978569,-0.3434258826759834,0.1546902534467747,0.14030141160068382,0.10555796960131086,-0.24500520688698776,0.22360615741570253,0.39098464382091297,-0.3138201299880604,0.1702049442475214,-0.1962729816878702,-0.024922853122605247,0.2777836427736473,0.2760090930641338,0.10539710431755989
4,-47.562369501721875,-0.02987580543860075,0.24230851827671468,0.005955690236728528,0.05564640095149243,-0.24541487966250686,-0.0730071505468783,-0.26942038647765076,-0.08578592377953136,0.3054800239863902,-0.14981899371250576,0.24895470014886145,0.23228300003115815,0.39175899175751094,0.1070495434033484,0.2630706094074813,0.11947126848655568,-0.02779033415180352,-0.06908331903734989,-0.13116046394082348,-0.1567843095879655,0.22729898993551184,0.11307132555079939,-0.13864947146466405,-0.008490859213639403,0.3301285724965598,-0.10347933466189059,0.2159697730563139,0.11930794640447892
5,43.478352464960736,0.0024276464213915695,-0.2996196444806764,-0.19076374125760773,-0.0897327306291856,0.3298199613141734,-0.09636923059849939,-0.15320186980268233,0.07789302259501882,0.01661004352766874,-0.34733995454529487,0.07203755966044677,-0.04610876850212497,-0.19960435344901115,0.47935399801745054,0.0005941919956577882,-0.1389657623670856,-0.11376388447423517,-0.07215007570892858,-0.23665728499001337,0.18644001892979872,-0.06971432758692449,0.17142849985015207,0.12597785883341556,0.2297661030492145,0.18163707369076015,-0.19925705632335988,0.12344075354550191,-0.03527821582058091
6,-40.58465321177577,-0.16189010680680482,-0.1919382719652492,-0.15328742493231262,0.3534313016713491,0.07036477642580478,0.09946470803307234,0.11389835399408751,-0.20396543501701114,0.15761702490652693,-0.19535123171495783,0.17035215623983135,0.015170012678578579,-0.007098735231742227,0.08306892177030746,0.14735079203039947,-0.18328364174590855,0.28569438245236095,0.2192180724359396,0.24872202930624093,-0.30374642795074586,0.026498846032180473,0.14188589757429468,0.27404426513595953,-0.2783559701955115,-0.23431349826026834,-0.027399643611318716,0.1452235719070402,-0.17506649682702613
7,-36.45267778342635,0.2188152567536645,-0.06017721001909023,-0.3115030916999515,-0.37605977259510737,0.08978620920224735,-0.13829300974728043,-0.31415857093945576,0.08345620636260126,-0.07584273664600978,0.049136634098838054,0.0750039713987819,0.39692103552999636,0.1625465094818006,-0.044472713834648465,-0.14861457343591752,0.022831170505643445,0.04822304324857752,0.016730708194865832,0.1949929095022759,-0.07244905242930079,-0.2826312430236627,-0.15125587688490677,0.10342624554325254,-0.28168534849240373,-0.21353739656085702,-0.19376881935060047,0.07480416633964831,0.16562642949773868
8,35.16864568310154,-0.02899466938865313,-0.26177037692934163,0.0613384564801368,-0.05117636588864751,0.092449992268537,0.38294249727579505,-0.029228127240051274,-0.11240857380938131,0.19259080593635905,-0.13983572218630674,-0.32464214946961506,-0.15147026909409944,0.18569642524293048,-0.0752039704747801,0.05766108407980445,-0.19439690537566748,-0.2343318646028025,-0.048031142704571594,0.15757481691975395,-0.08139424919735411,-0.04088637583925436,-0.23657494398785794,0.14954322893992603,-0.06720852303619798,0.23168051910538076,0.1098315556052465,0.03405159363417584,0.4992457153158819
9,32.48755430506004,0.050902937964284446,0.277520104888006,-0.10487617809324783,-0.2830755108813997,0.006559510115446689,0.1927430369540407,0.05558220009604311,-0.254145187716406,-0.070956624333297,0.0067782328134166495,0.22844010641024898,-0.4752965284136017,0.07113376490252832,0.2209816792714325,-0.04528632002767415,0.039812679086222595,-0.09378748562590741,0.39859477238724234,0.07998355543851647,0.1285124619362309,-0.20685016003850348,-0.030916082419301882,-0.21547880553874882,-0.23950865242530497,0.1319416605090986,-0.013913602984899874,0.14298689817242738,-0.08668871968796628
