Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44
0,79.92774545167188,-0.17856335018759253,0.10998328425732236,-0.2632887763189858,-0.04680478883303252,0.030819010101050707,0.11254602845875152,-0.20651619705574706,-0.07211075005743882,0.11528544100051534,0.05189166612032565,0.008133418930209545,-0.07814654404988385,0.051146930087211724,-0.003247223420229889,0.13658588056723758,0.2119317944664942,0.026702884658247394,-0.06396870779327037,-0.08767091419114098,-0.16512652429432154,0.10349427102986575,0.08946069849197656,-0.23343942487319802,-0.11132785745917705,-0.30948891838353043,-0.17887637920051305,-0.21183796369040434,0.3486554917893454,0.0005016589893972224,-0.18326338934773678,0.003463171734496824,0.1332448712732363,-0.00014540033591321427,-0.06176369220069746,0.08204881347128802,0.04764084336144471,-0.16636259028331699,-0.2123474083501786,0.2630450319279731,-0.08192102613239043,-0.19566476342110636,0.0148582174576585,-0.15863549165893007,0.09241745728401274,-0.1733782383428159
1,-71.13463295572441,-0.22137014962745177,0.19820592105142734,-0.09836288218904193,-0.05517104745751327,-0.048888117234805836,-0.04387647017192865,0.05563930040937892,-0.09045448448862675,-0.2593129306717055,-0.2493851309581696,-0.13334149599117084,-0.18921101564506784,0.0373228930194395,0.026301816391238977,-0.2992918483481018,0.11410786142692171,-0.0035291031952771534,-0.18809051172740535,0.058005161676595994,-0.22448852278965023,-0.028239659465971952,-0.17404356065297782,-0.09381330527509554,0.09844024865926221,0.14027849303692413,-0.09857799249890203,-0.07106760782161732,-0.018300577468091474,0.06140329283618303,0.07106523522519782,-0.03898734960396858,0.06409053369803908,-0.2041679579518863,0.006622927431536288,0.0038463620881531465,-0.3650019441949403,0.001724520523332071,0.25914014773300564,0.0020643783833227537,0.21157214612331962,-0.07315860791341608,0.06985915011453689,-0.23236596725223677,-0.2313362586554631,-0.055712650795181645
2,-68.91718118140477,0.03819759588043351,0.06340721233389965,0.010479217633966234,0.17857476335419803,-0.2182180957508319,-0.0559989259650661,0.15591101558269607,-0.25508276615836434,0.1996614380645985,-0.029615145994521953,0.12418831636835553,0.17579942577165628,0.06252268756645277,0.029418456603247534,0.054719766291114295,0.0914941689159552,0.23922359478983776,-0.20299319871121657,0.22256417545919543,-0.12811651592810228,-0.05497358527527745,-0.13451530517825858,-0.10144969868496322,-0.21374905661460566,-0.2461805948567838,0.05232992745342489,0.15457846042708429,0.0026675124924149403,-0.17822630000737133,-0.11381398622296415,-0.004601544820404634,0.05743854131448949,-0.05089933267136532,0.16212381925995206,-0.015088550065095255,0.024678778515641077,0.02727311455018299,0.18201517666197223,-0.1760767055090585,-0.0428634094559623,-0.15814242284866808,0.36394212218676014,0.2824284624556766,-0.09288950106530867,0.011637787618909929
3,-63.18196976102817,0.2078404973044985,-0.3029061810107951,-0.11376810643252991,-0.051219526757665564,-0.09909933670495874,-0.14753129679855834,0.18914738164001077,0.045912359010121334,-0.08504542812899565,-0.11794631784784965,-0.27006731410074614,-0.009617479898702715,-0.07703055155204448,0.1833038167194111,0.03192277640685313,0.11348967207957114,0.0017105521784577516,-0.053130627582674124,0.05066910736165625,0.22753128437700587,-0.09238913921346702,-0.031894576527419595,0.006158900539099233,0.08667377878568046,-0.05068614199969489,-0.23964668006877937,0.10346352334080086,-0.047423351145330674,-0.06908484664197999,-0.2457156930455362,0.19745605516076395,0.09137488377326801,-0.035885823498266044,-0.3374890813125375,0.3319686469931575,-0.08496461280522,0.07878245492428568,0.07489207659391667,0.2413965257133205,-0.037129675095749624,-0.16668586274971955,-0.07874739881324198,0.18341265531179374,-0.01382473532151942,0.028417451015266545
4,67.61587769676525,-0.1107002515911893,-0.0343679748159284,-0.05521652863005037,-0.027476478912349462,-0.03508555128048748,0.26397775450845834,0.04631075944433033,0.16193875137069877,-0.17916583957477467,0.064434628982161,-0.17135006300306627,0.12589756599078972,0.23918562295203258,0.14178968320762483,-0.11028563918287485,0.14526701042958598,-0.03490866308059033,0.023064641261326714,-0.004261299384195569,0.00687533768463827,0.14771762284003745,0.380788224815362,0.15086717514721737,-0.08801060942960692,-0.10567813203680461,-0.08709328824596634,0.15010689971585325,-0.2107310513615232,0.16803764129244658,-0.2083282753640868,-0.01714565213824249,-0.23282434941198524,-0.206715414973035,0.1443635341998262,-0.23970592338687308,-0.06605760612681916,-0.03224932443232722,0.14523620118610908,0.1084627740153651,-0.2917205320804805,0.06821215882184711,0.1359450558500563,0.06244021990893078,0.004426480540327955,-0.09494124626189518
5,-59.60818723787744,0.035331679494758836,0.0019695281733592292,-0.002405979314540915,-0.19249000225334362,-0.051302706780954624,0.01084580301249429,0.060650575369826,0.034431611970684346,0.19918452617573404,-0.13239619585491397,0.10103052198452295,0.23360583164294374,0.15180577133398637,-0.27035238933051486,-0.18880301465448612,0.1223997971072166,-0.11677330679310921,-0.00964202830792853,0.07380642119681592,0.07585692738634542,-0.25432502641057037,0.09648478003748293,-0.20443672608341998,-0.1023381068773262,0.12398241912604484,0.06710809803463288,0.005532343289468226,0.16275673865867654,0.08437432293381245,0.2269415030909556,0.049368249338722456,0.05017859760986919,-0.11036150126400758,0.07802060473494708,0.05132575526610894,-0.11059271870283034,-0.2520798412107347,0.11885636983853619,0.36588216503676385,-0.07036710870716384,0.15318733101624732,-0.040886533662599776,0.1454147149982499,0.13356377200942302,0.3322986105217478
6,61.15784346010563,-0.041055894924866755,0.18976477622479376,0.16614580566902704,-0.010017558621799002,-0.2258647969789194,-0.09097389997901996,0.0010539831982827718,0.21316194731107985,0.05559485250897599,-0.06931202099837733,-0.05134847100200614,0.3404159539916929,0.08251475634804051,-0.057965318116464756,0.19018342967401464,-0.046907033200693164,-0.22744028103638467,0.19978925787680402,-0.05681068362925191,-0.16433220505365356,0.057225969086735176,0.08272974145626671,-0.20534772145427854,-0.13523186594032233,0.1353423935167211,-0.07723526731681395,0.15721817065300697,-0.09550483533196248,-0.1077863787310881,-0.1753413760696431,-0.3811764710415166,0.08764043310746455,0.009387403973244139,-0.11051062451458618,0.07826400229891416,-0.08237140630652919,-0.05126621137597297,0.07763646697398975,-0.09196183098277155,0.13424905399178608,-0.16908791947790602,-0.2964918656649737,0.02838401530780692,-0.056107323273493055,-0.16794326059975456
7,57.42446469361194,0.06551234166571636,0.2884966479030813,-0.004169830048092906,0.3046708099395581,-0.1439260208061387,-0.02927842836535851,-0.09512317897330867,0.02185362708038895,-0.1250277943070207,0.2568905682425825,-0.13800423360454206,0.0985956515513805,0.16595010673641397,0.26681324167304643,-0.23237541546414126,0.07158324723056995,-0.2518348628397598,0.027951726499641703,0.0029203891893784147,-0.15531204499668716,0.029686680314875837,-0.15849591434881036,-0.054717605426573286,0.240348180008847,-0.03342021193968441,0.05408684381230406,-0.05344883371709731,0.004482970708250787,-0.03249160227638143,0.21390715563135718,-0.054719595060397565,0.004109639985281895,0.11318706512056526,-0.13401516591628798,0.151939413515921,-0.03702927825830423,0.09855119897778049,-0.09212879033967608,0.0012681275858363972,-0.22539444704567693,-0.05177538790858799,0.11384743060827412,0.11819965446879498,0.3265267173948047,0.16730959802794546
8,56.60224091520329,-0.1737360245795432,0.20603069526191972,0.05876885924061318,0.10600761574906603,0.20782385041804777,-0.08511911404644751,0.09304477610835164,0.2421133362152827,0.16136533307914383,0.32652286669973396,-0.12228052865056019,0.03923762038953517,-0.1877441746650493,0.06666476304028163,-0.0666254953063783,-0.031565069100491075,0.07905225257956396,-0.17695096437001528,0.10583381674677672,-0.22747801827802502,-0.24460634219206814,0.0952300640310457,-0.0740562627560723,-0.024353853398788507,0.04067301179853837,-0.06601115977451052,0.1578119624296866,-0.08108624040532836,0.2841477722943786,-0.08321108346813938,0.34925044425201723,0.2504101222907713,0.024583225232174422,0.023985709787667207,-0.09746074209455444,-0.027440000141805882,0.0026864268653507143,-0.15729207466369494,-0.020699623567235894,0.05047170808632012,0.027293272320649223,-0.18315390663252462,0.15031606465365704,-0.13898557088953029,-0.002811767697841604
9,53.79096806685433,-0.25048101069361045,-0.07196910577537469,0.19437086116111144,0.08743482827356801,0.1528931718336312,-0.11657011364297369,-0.0687185531056309,0.08763813707643309,-0.04251554767932942,0.10654075342659196,0.20404029517600297,-0.13126804933642175,0.2745213944470977,0.068645423728698,0.07900715806457739,0.07492063173560065,-0.07843559821308488,0.07913490365024893,0.10868676656128745,0.17728857791209862,-0.14703233071378538,0.00017487570094596336,-0.02119922640867952,0.16841432799042408,0.11510767661790595,0.30399545312888293,0.23593179055146468,0.20180418174353648,-0.2184768242050143,-0.1368931229622608,0.0913325772740108,0.013176968452529051,-0.33735466984786816,-0.05401102467647534,-0.014302375365151748,-0.09957315450433703,0.07030780234230248,-0.08954626519753939,0.11637036430390407,0.17421217513657059,-0.04903665719508323,0.13283326650756203,0.04038931253676893,0.14291432786316316,-0.2537781753270897
