Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74
0,-95.83305761319428,-0.10608644792637983,-0.03887644555802264,-0.049351193704056065,0.04378769221636468,-0.19368401022681517,0.05433113148070696,0.17023228248360606,0.17400017824442707,0.2663912857631134,0.08252689243915008,-0.1513554091612088,-0.14671589369722918,0.16676685106732048,-0.09589037281196312,0.055260238212607435,0.04410726172848032,-0.00761599771905637,0.10113972044591403,-0.01887978761265911,0.05162226724994231,0.10090452846279949,-0.006547589318966242,0.17227327774450127,-0.14907082995993814,-0.09666292971142755,0.011619210482690124,-0.30428900031737166,-0.04621386985312113,-0.06179246766686095,-0.06402401269699136,0.01941313258874768,-0.2042666434176697,0.04348246109357544,-0.06398561053910204,-0.011887004964194819,0.13213230644512713,0.044621508421531175,-0.01402127496312974,0.05185727551348906,0.07391621589331206,-0.010004049090027058,-0.020163129452354715,0.2231575828577632,0.032083004668869604,-0.0005542914726653021,-0.008408483383646645,0.1430593181088956,0.050949715511881766,-0.023426889887591052,-0.0551800674201455,0.1260597130254656,-0.21413453155410395,0.0006537761585851279,0.043446725078407106,-0.22204653264387855,0.047013217737041965,-0.01602025566271117,0.17385264096928196,0.08692598255805685,0.018845114650586713,0.005405034775678896,-0.17598476926481108,-0.052210925708659095,-0.09435063315659269,0.17491418765969927,-0.14905931484718957,-0.002395986827527193,0.04297777482232826,0.09137459070847019,-0.06108214979371935,-0.16522689721915587,0.14157058720668467,-0.06481884611115045,-0.17307024984901628,0.1813522730134284
1,97.08795027959556,0.06673696073894014,-0.2934569131631997,-0.09560621561417675,0.15618866883457602,-0.02434089859967603,0.2296819757731359,-0.002584025340464524,0.10871042944642646,-0.22799999830685938,0.25014942694236514,-0.004884832492769508,-0.023655443420427556,-0.266009561897125,-0.011791304183780847,0.05137663409739097,0.10286526438320931,-0.03540329658761941,0.13792839995054196,-0.09013917748701887,0.13229717323530882,0.022239387939798273,-0.11352005621891902,0.121155803501763,-0.018288125367631296,0.11004886563537854,-0.07854346306236139,-0.017893127636748156,0.11123723330587286,0.03533660286261941,-0.2853357775332693,0.052687793717678705,0.15172919349475178,-0.006279670456749513,-0.032261699344746354,0.15086102739001275,0.07929531273439434,0.1793064121528777,-0.1437065445702121,-0.04239092602339622,-0.1363543035692091,-0.16609533787932548,-0.024720691677036135,0.0048608425957072845,-0.08145616896063532,0.004482092730632683,0.08206086456318674,-0.16371196061925763,0.032243400276959454,0.07430902700617524,0.14985277046934187,-0.06810243167027466,-0.033900639236923366,-0.16682253096104718,0.02279329599014348,-0.10501841187338141,0.021392158174218624,0.05287677042055725,0.16927092770992902,0.0602824883064147,0.04052600775793042,0.11112779385428614,0.0018031629521220757,0.001655970488523684,0.05815112309504171,0.05007305758659757,0.1858237836798622,-0.01248340952779738,-0.0057946102171056845,-0.05043430293121729,0.053361040829682696,-0.04618296025760407,-0.0845230685719985,-0.11901672653269904,-0.10060908425463769,-0.1506870669336824
2,-90.72822801593539,-0.13297735307476943,0.11424303753936862,0.07155073915637582,0.23897782122372443,-0.12090820495049244,-0.06249979190132809,-0.017271255183955614,0.024725309158765855,-0.01843089759621508,0.015144427236694522,-0.11870524766912086,0.1371497038525254,0.05515130233523356,0.062443364672664106,-0.10851120181402546,0.08668764380942645,0.10192957642214251,-0.0756790559870498,0.032964365514047744,0.21961466787412268,-0.02809934541928749,0.14770676024793847,0.10956126616116589,0.05435853045078075,-0.0803076098007988,-0.12455117556271397,-0.018034850316071174,0.08390959752202364,-0.12274668857546717,0.020272583312277815,0.07843546398156541,0.02231355136744358,0.20069267947004357,-0.04710244566574782,-0.07085909834055051,0.11408808603391925,-0.03887210670882705,-0.17895231875419068,0.0008014156759500016,0.08142504505761605,-0.022977534054368264,-0.05612707378380651,-0.11298831731800123,-0.2391361428786247,-0.1030500185602157,-0.1113009297023492,-0.1662683728748312,0.03959146648539658,-0.16936400794117748,-0.10035582921717891,-0.09340876770241287,-0.1517084380245852,0.21552868613574455,-0.15634712628720313,0.13062390463338872,-0.053143286302829884,0.17370954445971273,0.0003505214113485624,-0.12696664658401516,0.11446569801994157,-0.08136215622431828,0.015550739367410584,0.2003870192168504,-0.009906476121556538,-0.02608183187868555,-0.10711591497822534,0.19145198549453185,0.17743660155196508,0.06478122845452652,0.08346567280218903,0.05835789697208916,-0.08243619383946303,-0.22560467279901902,-0.06325021345601828,-0.15016162876272288
3,-87.46620210937449,-0.13843601963877467,0.027944357093076137,-0.050832830710899175,-0.2873115126876591,-0.03884955463070839,0.001962691589591059,0.12260068983066498,-0.007861437298924611,-0.009127552269874618,-0.0685558569915393,0.004459334825102689,-0.021660550404787527,-0.11969416661623672,0.08883864841522417,0.13052244822306544,-0.16739427516333943,-0.13655277771684754,0.14272158877391508,0.12909847313576794,-0.036155720676593485,-0.30247858824383034,-0.02888068480490497,0.0507145938956185,0.15672693918221603,0.03951079236459408,0.05147894218077252,-0.15761255985123493,0.19840794993864633,0.03776737780791152,0.19141553395191546,0.17159360569860974,-0.04792546918200123,0.01791552936808863,-0.05421004846424685,0.0257584079599492,0.0405159587140365,0.0973327637458363,-0.13759676022494735,-0.041682211685925986,0.0788553963074637,-0.18145619490608983,-0.15733405160256111,-0.07013781773821816,0.0914868062287523,-0.06062725447859466,0.18873626687481226,-0.09683130548634737,0.005798675745621166,0.192145776767211,0.007177712967106343,-0.05348722613441399,0.09418941974323583,-0.0502586494071722,-0.10681876032980553,0.09549810893459067,-0.16773466440590626,0.058476452508663526,-0.11434512388023,0.01068086001099987,0.21420943512136228,-0.1526882995771625,-0.2591962505328362,-0.07011820475177596,-0.012304837594534204,0.16311260688966794,-0.005917742362392715,0.04331345934996547,0.1064577661065811,0.07531270839991519,-0.14697555074368981,0.045425117040989255,-0.03514236825674132,-0.018946503251292168,0.019310011537795595,0.019469647572480292
4,86.75545144846886,-0.13098196483545452,-0.15331285916906146,0.004626688928389271,0.16600828910205043,-0.08532454593420459,0.025718485807402543,0.052649605546082806,-0.047503692170681115,0.04986911237140923,-0.23539132023064588,0.23433064404696693,-0.12859680480978197,0.01336886323286983,0.041052036604564864,0.08671514249672937,0.053630135731719084,-0.0003333681244115232,0.08717335999110878,-0.019784645873980922,0.12619520214853536,0.1527128610999393,0.016922139265001843,0.04636811840989632,-0.017762789792183507,-0.055702758236897375,-0.10521037452884006,-0.12087074589293237,0.04779939448267346,-0.05300645034715637,0.2514129417652245,-0.20994041776758718,0.10393071365912795,0.047971496631161584,-0.07175671707546576,-0.1874404408896599,0.05252588506778175,-0.07560023643469962,0.023305508447125166,-0.03044159374802832,-0.025796722200001926,0.006690128925105249,0.0004166269555886071,-0.1805845423257454,-0.08128189188884635,-0.13218753986100756,0.15367419976873312,0.03111139021310063,0.18424135800777283,-0.1115426651345086,0.2299288585447725,-0.1252032472846919,0.032627503872188615,0.02230579352308843,0.06268489004693474,0.03782134904844962,-0.07788809311967863,-0.3257305235918548,0.05034451911683557,-0.06996254733224985,0.1489951599270528,0.11174366528475899,-0.09926528475444342,-0.03759558043044007,-0.04092840590896631,-0.03546581428077952,0.08664480525715301,0.05434996182318487,-0.2799363181989951,-0.17151313542855012,-0.09989095899472343,0.08937572273242797,0.11351099891700159,-0.03139950284276787,0.017059386213174866,-0.004051867103459614
5,86.07425477831087,-0.019421918742984694,0.013006577396431317,0.13674692873740668,0.07439163115948498,-0.13761569884600555,-0.03217706854995893,-0.08194300556409093,-0.02450108397575451,-0.07027490750588286,0.02836953628159196,0.07924549786533219,0.1619553268989323,0.11538954700915496,0.025624892562012214,0.12909743816163446,-0.18580508477322308,0.02937305821776346,0.11808928164482328,-0.04064539216825674,-0.02337884124901423,-0.08201425842756548,0.056423852357321974,-0.02877486869369621,-0.03952718460555633,0.06863353783291475,-0.13993203937689644,0.10698378530936749,0.09941410525104481,0.1283026477361028,-0.011118885570381022,-0.07301189556176299,0.04829397643335627,0.17345301704055588,0.20011893673694373,0.059219492281589625,-0.03662955079565918,0.07456208420456278,0.04150156718904095,-0.1524235811055856,0.14236764481406283,0.08732221109302349,-0.14573622422263688,-0.11776812372383705,-0.02713137399650669,0.10580840739291762,-0.22371109645677967,-0.1987896444250196,0.007320731424609455,0.19182542478235864,0.020068770787218537,0.07631894323399788,-0.3153983666808809,-0.05388731266515692,-0.006086394931554562,-0.02893581818402548,0.16587277004527082,-0.10534234585589235,0.16712314034905473,-0.07193079642740571,-0.11375932134243062,-0.14670686731228866,-0.010468008508559733,-0.23225836283716786,0.03324130576483228,0.005364283738167086,-0.03516069985968877,0.13477371859421822,-0.1571952002875386,0.023678029613777525,-0.21834916920527522,0.08613750358826247,-0.05303649458976891,0.16349739774166258,-0.15308550499455412,0.12207508672290807
6,-79.72878618158855,0.008732328029431646,-0.07316076026210176,0.2161372903129849,0.006880401946879217,0.057020705334112784,-0.08529993474469495,0.0042852778843952555,-0.07041560107456953,0.018057415928000854,-0.019580975429349216,-0.14252016115031746,-0.016936834863677815,0.06379552605238925,-0.01862876574722816,-0.12011867994205729,0.1481341573497073,-0.03872091775976636,0.07110257362545416,-0.10909899198290453,-0.15612306819390087,-0.051509552115276906,-0.056104316771255144,-0.06333873756769037,-0.06768114142097383,0.02406735875930882,-0.007461986140381128,0.0691762898921013,0.16578598796056743,0.05491253794242616,-0.013347213147030603,0.005534628518508344,0.08009128580365976,0.057734782703657166,0.12840439354574254,-0.2992037096320632,-0.1913149162871827,0.06815969813938781,-0.22540193370397343,-0.19309563296759855,0.12370176409795831,-0.02181616824244052,0.011592803393543434,0.24644875151767448,-0.04887155440736291,0.0010672804903036942,0.008980155611540523,0.04603465950965004,0.013758298149611383,-0.07508221532546351,0.1711359787616737,-0.26420942841478107,-0.119252442129153,0.11992972363753578,0.205506192501263,0.008948505817822671,-0.21434535402513186,0.12362097487383686,-0.10229032207357722,0.12535315146038523,-0.021344328131906714,-0.015703642187943245,0.032705613764821694,-0.05874189981478577,-0.1652067458507913,0.12196992101960247,-0.035686776023926635,-0.1511390122522228,0.04391832473515944,-0.18218063336943635,-0.12212554225141856,-0.16826329121708447,-0.0581552350666137,0.1288891993469568,-0.08274345090554334,-0.10285607906436096
7,84.45511854921587,0.0021243804238415404,0.13984181662010803,-0.09955966156460215,0.024543143405126523,0.03816739628073394,0.11945923490740122,-0.029075468751800178,-0.15005329147145857,0.03317437652267182,-0.04716256975402179,0.19816026960030766,0.14958432361100255,-0.036282827572506705,0.04744623382820397,0.16414331442288688,0.11017422944087796,0.1640372165377608,0.03451912822673221,-0.11181458397265623,0.12471738730549527,-0.004483989258632087,-0.15317110653669364,-0.15005439606289117,0.15083634763941126,0.11822033658489939,0.1458020752864558,-0.13103026740535123,-0.07296848250149646,-0.03555769052059444,0.012709985578311702,0.024434351496833692,-0.04168810537743065,0.023397031077461706,-0.11849714084482614,0.037314517359992694,-0.23385744083229534,0.054392078453943796,-0.025269761510957767,0.1633284578331324,0.1494878781322037,-0.056837409231848164,-0.37064426029815767,0.0432372750065047,0.16533265291108498,0.18381782880567907,-0.01985160545711237,-0.0678996029328891,-0.08182148042642433,-0.296175194368482,0.09580908383726769,-0.06152181576247784,-0.07240691162004159,0.056175197928261505,0.23425351328097918,0.08032135728875062,0.07278433219981907,-0.09001850337028637,0.03768983290048559,-0.07576032911330531,0.050071716160381634,-0.018718038104943813,0.09990636488533224,0.060273014542643395,-0.031478845714165316,0.10587564323442951,0.08608750043749201,-0.021462549638904222,0.06560278811301017,0.15679063902482535,0.09043920103522228,-0.09386442679857028,0.03884323011999669,-0.009358604874799396,-0.14989308435904808,0.02792361526205593
8,-75.40739377106954,-0.019778919165120493,-0.09203296666450744,-0.007200639899616823,-0.1250504665135294,-0.16885649239803277,0.11944638482700691,-0.1256604834193727,0.037348763046398066,-0.03145423199596272,0.06977343438004974,0.062161484246811415,-0.03451987811800394,-0.03926768994109948,-0.1311210005521176,-0.07891081017043475,0.10638620175356,0.08477969327186968,-0.11616023050088578,0.09297532630520368,-0.12123227448437479,0.023965120660279563,-0.11375919056507192,-0.0680139312710468,0.08588014593231126,-0.18706942340022092,0.12390539268030201,-0.046559911139096785,0.004865599688461085,0.05412180951173064,-0.0810341262297525,-0.109942532722611,0.08660514154799155,0.30397896999539725,0.18420253983642224,0.14671800292056336,-0.08702539874864766,-0.02391558615034322,-0.08249604597153291,0.044144304532130335,-0.07448360129665961,-0.1287363481183467,-0.04948598708784002,-0.16094603686216524,-0.11259462572113212,0.0678804072434639,0.13488894646057753,0.14768143902768363,0.06487397679413844,-0.1766145379375526,-0.05452151530438224,-0.007896496646195156,0.08065519583222668,0.11071531593199505,0.01681738062737457,-0.03546222066645799,-0.04288477743487987,0.1310860509321508,-0.149437936064796,0.04011645107866504,-0.13688825329935492,0.06943262889850056,0.026724681810030338,-0.22132633271428684,0.19458511821570673,0.2282914251245086,-0.15144683195241862,0.33252675632560647,-0.10193016570593641,0.04013843548007441,-0.04952875928314283,-0.04042918623430752,0.1297494394650597,0.02701216889265405,0.10818233705931277,0.028224196531580578
9,78.66934141445255,-0.1214696744672615,0.09384219556234266,0.06544803162812574,0.09988731156983038,0.04379331751022088,0.15008901964728605,-0.06907483230485519,-0.17439490091228985,-0.0891657276499829,0.13398881656428377,-0.04813254762257905,-0.10995982759500371,-0.07532075860362603,0.006872386064223036,0.20428500997556834,-0.03141635559619385,-0.056092793960748115,-0.12599850053414718,0.211511482964189,-0.11448097268126772,0.10243027102656012,0.22909056254625376,0.13982612816627107,0.19101411080619962,0.10786576908261167,-0.1973175397288834,0.001432200818715412,-0.1408021356452428,-0.08891761913266003,0.0014304647823055133,-0.04325061754800822,-0.08316144481240745,0.008218951674486288,0.07514341021344616,-0.012234896059273689,0.07679883891166475,0.12234973079855355,-0.17068660946656058,0.19118985583252968,0.147515749469097,0.021426202311021263,0.02877622713695601,-0.04432960729553355,-0.13460266111648359,-0.06455425397692562,0.03076066854874243,0.12045582045793093,-0.148470730837361,0.06973775122914973,-0.14442774522595528,-0.0007103652925602508,0.010615686984203433,0.03662245471533234,0.24706497321008714,-0.06411316618252878,-0.03214547661615063,-0.11882070270173638,0.026915082873086707,-0.029122111548454992,0.012683244579182238,-0.24652947351630947,0.07044995744799606,-0.15846240161247374,-0.07715463134174229,0.1365161854810362,0.09266331711974074,-0.08180564723421477,-0.09595466571401484,-0.09814339709854956,0.1376066286790757,-0.16283334087488693,-0.09758031661292325,-0.004198308941306449,0.19907689676272947,-0.014797831983408569
