Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30
0,56.83363936515746,-0.1429753383704894,-0.37504765361458736,0.05055990789792505,0.01011700991420906,0.10347334813289272,-0.1724699386930258,-0.14077344453088453,0.036851689477437805,-0.21316379064862834,0.07275760647909743,0.3962402252786277,0.3191780489095695,-0.12200050060192497,0.014048497471369959,-0.1930572406941406,-0.007502540094164648,0.043398644842759994,-0.0015208377106325126,-0.15256987292998944,0.0818847465402885,0.43866715565105097,-0.05617064093500108,-0.19436333342904646,0.005789242749787137,0.22245658317621456,0.1443915391177296,0.1541760931894701,0.1875050892722182,0.05872529621872408,0.11189891743300664,0.04572937223042369
1,52.86254077352858,-0.09667768496021381,-0.02445837417226767,0.3172147911969495,-0.45842979039927045,-0.18889319482410052,0.0006532283884804154,0.18458049082192507,-0.03279520778427205,0.1555858555703462,0.012688418772921494,0.12323353345812985,-0.21241546924638005,-0.06394917541527545,0.2588994010168712,0.19017985382954916,0.1934839950211223,-0.02297295036354787,0.035522838292698596,-0.05277347441846601,0.09925146767077968,-0.08456219668639926,0.07267217014617935,-0.35541509482266076,-0.07802810216933845,-0.09567801952929973,0.31733614847980895,0.19429282612994508,0.1239426607163673,-0.08862780850985001,-0.22126503343884515,0.0010191882831391554
2,44.180831497931,0.11984206182586904,0.07484208168203006,0.020482593880365326,0.15451494862562634,0.13389615050362202,0.21716204199071268,0.08866113455062884,0.18951190223563188,-0.003122863126316449,0.09029047675763685,-0.06080640828982732,-0.2817395956997335,-0.33248554793982665,0.13208925459105955,-0.060734602942417136,-0.005276073646344549,0.207671854260647,-0.46369885580151105,0.2310935843830295,-0.008255985367477991,0.2740368264177015,0.06934220618288006,-0.26818611629694966,-0.2045253372990868,-0.10702787633496605,-0.06349029582180442,-0.044142140066923685,-0.030259967194939025,0.2949979961914851,0.062147470383023234,0.09705512878122496
3,-56.273494719946626,-0.1821299644093101,-0.07523292740182372,-0.2754362135871871,-0.01805701572335627,0.006624645582443868,0.027968062470394645,-0.14845571355487241,0.15456939286910013,0.31884278490764045,-0.038846175389993645,-0.1317012662504057,0.040837485072851086,0.07345531939975936,0.420846945275724,-0.042913636156925394,-0.14744846893662938,0.28678250372435127,0.24632253664690862,-0.22896120003067705,0.06956807942567317,-0.1674869799653114,-0.02501594207445556,-0.056621545511475274,-0.3010245582668392,0.14569082542612702,-0.2483517896229084,0.1626374872048057,0.08084969136458212,0.2645695660325788,0.004156317321325964,-0.036873964553161706
4,-54.04849320864373,0.18357557385564896,-0.19037475757625627,-0.1474331843129536,0.13804598506608953,-0.451386614836722,0.08447894451451128,0.10171947714548744,0.22807958637426784,0.3042010130645565,-0.04775029126680281,0.17194932092384294,0.11963497008989421,-0.3630591805274644,-0.08163964986007592,-0.09153729897648312,0.1007057876421016,-0.07659870369189534,0.142021006776674,0.2184617265280804,-0.2541544645704253,-0.0239734145724826,0.08189078199032289,0.12931621783473055,-0.14012454234056998,0.05944311714450353,-0.010819348837253428,-0.1179243498828315,0.2912995190017313,-0.17188699693374096,-0.07941177590474033,-0.007490850721411338
5,-50.479657936245694,-0.2259879558650077,-0.24964926986453395,0.19183962076718208,0.0077998393574392815,0.08560716208156073,0.2215622023888281,0.21131679144494256,0.14081401620833472,0.05745479178068954,0.065122271256364,0.1105800808710748,0.19016062905638115,0.09006870713715211,0.2187202871487443,-0.07280638738720722,-0.19412319992446653,-0.10538537313606101,-0.19670993750485194,0.21758542685822832,0.46046689661188217,-0.1194983935519348,0.17487592647291234,0.29735634722087784,0.19167324520147075,-0.11138427111702767,-0.1581609547612609,-0.13413982089576457,0.10945334307520538,0.0009748709720877721,-0.1549981197342721,-0.05794785455202435
6,39.936222073559726,-0.09056090238322473,0.3937116113058495,-0.09314304086392525,0.0903600082520112,-0.02509183463914954,-0.29220263114769907,0.022155459156810383,-0.12219678898899884,-0.19677829451459022,-0.03752091996169358,0.01119479359518225,-0.247723908888406,-0.2181814043450655,0.14289840561306003,-0.11943253672621326,-0.0590106257619834,0.011690251407695378,0.02503168764938816,0.06599704919163676,0.33595885212803733,0.1438503432682932,0.17104902155488738,0.3038563629803384,-0.2726333314833099,0.26479052744198206,0.07085143606662316,0.07600447651582226,0.12886495393273564,-0.25783634251492576,-0.11231393303682527,-0.14112643569797464
7,-43.326248319805195,0.12846130273492018,-0.09070832948670729,0.1383754104317306,0.06461677227687078,0.05950612665114741,0.32140151780027937,-0.24320993203374683,0.040160431081436396,-0.15771039134226503,-0.1962174148203993,-0.1162783151222387,-0.12474864931773998,-0.17384328522172787,0.20474618971019337,-0.3532952388266569,0.2365153520706829,0.03627466218451249,0.09801966755715003,-0.05173479143655168,0.13470185012796895,-0.1986473161492609,-0.26103407127876255,0.18631837960608144,0.06446669393916354,-0.2105057313023129,0.17188429907339955,0.22067483206879182,0.08550641566624353,-0.1882091197186002,0.29347933354338435,0.09671250769960689
8,-43.01533434801593,-0.23427730363746355,0.10938454201831277,-0.16122498487824727,0.19124623550623363,-0.07735017086278312,-0.009608031797270097,-0.0774133218206058,-0.009663948262176418,0.09168743569148605,-0.05495177140059878,0.13289177753347264,0.28359054246915605,-0.09187682216947483,-0.051724577136213964,0.22408682462279098,0.22755140732455056,-0.06408750587789833,-0.12258362785290546,0.007599409435339368,0.14823510261554282,-0.06845992296074783,0.05574219595155181,0.17348323730000173,-0.19285048133591567,-0.15565780505180854,0.19485218747891309,0.22145577109713901,-0.32814186058888095,0.0940474325697927,-0.10588639922399189,0.5296953612968998
9,33.560748231031006,-0.2116380209384175,0.016520073454387618,0.04655083385756782,0.15702538640720357,-0.4455533085652171,0.09366153699738375,-0.2557360284350623,-0.19062763492103432,-0.08014506386102768,0.23204735082042702,0.13541272367610716,-0.036026580471087914,-0.05537352611405916,-0.12255820411437661,0.0880621927144754,-0.05053519511793295,0.33322690597430055,-0.07327684907781142,0.18286019234307788,0.14927926433735594,-0.09311336893418617,-0.43948579992248693,-0.06157223081901884,0.0722647040251971,-0.037102684151183195,-0.025614192082626032,0.012854989461218626,-0.0939311168144236,0.05922539277046595,-0.14682630859858073,-0.30287553852891524
