Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23
0,-53.36353841085172,-0.227570793411069,-0.24194165319629826,-0.030236093330741245,-0.1857412994026744,-0.024722955980929096,0.06868005055900678,-0.0789906654221945,-0.3908982738938209,0.2117922202682928,-0.3277216286380948,0.32951876393240703,0.3057434298157104,-0.18189411060133695,-0.06817416199984819,-0.018773889163658308,0.23646614387239365,-0.11552295067874463,-0.16212815784496673,0.29569070123542174,-0.043196346607974515,-0.2955355892108988,-0.13040967642015974,-0.042188099420964756,0.08070809936082189
1,-42.57852387794297,-0.008694662517112128,-0.2484587843926797,-0.009455818112399057,0.22386447159543613,-0.28225511077407556,0.2065184880368646,0.2180505341664058,-0.10917340573000435,-0.09830564087878706,0.0843255100205774,-0.07090605904434573,-0.06426180304219603,-0.1544998820778054,0.18532605608861627,-0.22465721297032637,0.30500413341159444,-0.34146743486415354,-0.25830875637314976,-0.11767998378391756,0.14484916021718014,0.43831994125351603,-0.1968742726436504,0.16794790291104258,0.036265775174954315
2,41.787418467892934,-0.22626566625983302,-0.2506781891569029,0.18553016018067714,-0.08466207628168057,0.09213799616114672,-0.127309883237261,-0.17705135548748027,-0.06308338514774021,0.3266949767067649,0.13102257267106698,0.1135555994399061,0.12013921868891284,0.308692208912537,0.2671654913338219,-0.05468283490699967,-0.3023834520965107,0.19141075009442082,-0.18976819718643265,-0.12920602347899593,0.2669381238528627,0.22931631072746483,-0.2090696187689275,-0.06980648389131926,-0.3320586960584086
3,-37.62618260921323,0.23289302973764384,0.08689777487612486,-0.12891592534655788,-0.2069162478135991,-0.1771653157492047,-0.31172014016115,-0.21296859900299164,0.07739592903113844,-0.2064754945030042,-0.14606079416611348,-0.144847890249607,0.1485771912568104,0.49770372773986926,-0.2745350190800816,-0.05583558664759259,0.12491861204614368,-0.041819108629579035,-0.271087448290528,0.14222523506051293,0.08524075736234976,0.06645746655004177,-0.26805841465081054,0.2407592930867925,0.11437785864411838
4,38.26777760136469,-0.18658000927731996,-0.06493880769965006,0.01210176020002881,-0.3274694208055858,0.051844798895677585,-0.30103284744659603,0.01176263661915491,0.04670509165533678,-0.1693877769674561,0.27169605026063137,-0.3014949376599953,-0.06167410279932813,-0.272950127534573,0.1028840420320825,0.08044881212107369,0.2614141062383196,0.18340353871324808,-0.19072001894704524,-0.0013327061163928915,0.24139929669151955,-0.05223725807721011,-0.058849535564091233,-0.43617504821863584,0.27590332024520986
5,35.135425563336995,0.17606842136119183,-0.01860595685426482,-0.268495574413794,0.15652787883064131,0.044357655307199116,0.10124616207254167,0.08542798801560618,0.04358470294564584,0.054398696882026726,0.29595138141488153,0.12896918477513544,0.26923784518122307,-0.15215359102654175,-0.32591618072788003,-0.2643447110809686,0.09111439211333466,0.29643187797934756,0.32431991125083665,0.06899783616999797,0.4346316584399614,-0.0606403576674998,-0.25644361495841395,0.017286744681165374,-0.08346455724606454
6,35.53384376157824,-0.011677647794214523,0.31775010294717904,0.17153713580510707,0.2620800158256719,0.40241073555349616,0.2723042356526044,0.026283334789782033,-0.07619064772020095,-0.019315951858294593,0.06913594006009546,-0.19545926443916053,0.4914223763519383,0.09996418469316741,-0.010672043098357063,0.06119381963009096,0.13375078119663023,0.11547879872763109,-0.22524077845478663,0.03374366659106974,-0.2695082356580477,0.20189281853641194,-0.13945185240457245,-0.1792469506458943,0.10693374420089927
7,27.923864543750287,-0.058552627477821875,-0.36683182304017664,-0.3320153240982197,0.1901178813929178,0.43302847041861176,-0.20204980282240112,0.0870188662536148,-0.054930010591276765,0.0059453724747076985,0.20051800872380976,0.10700431789702634,-0.12933070716690048,0.16000357427491332,0.17779788922299766,0.01830327094763014,0.0440155194412638,0.17261253340270216,-0.02676604144903786,0.15301578044429615,-0.18042902657226884,0.02201012024751842,0.09346583028597132,0.3505487764535497,0.3608464287335242
8,20.84617440491454,0.1223608085229714,0.10458610077019714,0.48922473113015086,0.22196666482142344,0.020990547718191185,-0.39801107632174026,0.20141139475258688,0.110407176240545,0.21251425322156997,0.004306259441126544,-0.09717698404070017,0.07752472041386849,-0.12659856185829838,0.21827520931007355,0.06301504935310698,0.14763903037037746,-0.0797793608717599,0.09657066975623796,-0.00043552675446822465,0.051892223066936013,-0.35059413912163145,-0.2816927300161692,0.3209510398902855,0.011654923661409033
9,-30.569837083359612,0.21518248672614312,0.14055748613401636,-0.19173054308371676,-0.17590509155746564,0.10247042986934364,0.034114609929261845,0.09617278307151327,-0.08954614316296089,0.1261508517239673,0.409658354903661,0.09324521677658548,-0.12283086991285064,-0.19019411652451806,-0.09510183092745168,0.32845804941008,-0.353213649879851,-0.3705227889563601,-0.23853128729552692,0.15769327981146092,-0.0898942636272025,-0.028407008026625852,-0.34668275226693657,0.009966105639038153,-0.060816709001138516
10,-27.287241119306433,0.05644961000858759,-0.23660296426246122,0.13236312155375063,0.00865716199526611,-0.1715482782423546,0.05492009087260696,-0.21419638917653672,0.1398383005142778,-0.24430584492967652,-0.06170659357406276,0.04812469290751681,0.19929731728501923,-0.1381952964140538,0.15695149258611946,-0.13849742291238126,-0.4561158977486662,-0.00954522624831047,0.2532428844965868,-0.02254779676802789,-0.18963616180808718,0.040930214235628384,-0.3455873224336114,-0.10517257111251176,0.4647727969330609
11,-25.124391296268104,0.17151156270438156,0.0987388385419212,-0.12593565823032155,0.28500403971601607,0.16818063220405052,-0.3274078232756238,-0.20951792136578262,-0.1288306812068947,-0.3336394901570221,0.011656453123743265,0.11107207770539401,0.19400753758368428,-0.1514734328411264,0.20848921183259164,-0.3250268094487293,-0.17134477471057466,-0.2797505030245459,-0.21235223180847757,0.02931878868482628,0.14285207340908537,-0.1594319922101702,0.2741208502612826,-0.15057520137786612,-0.19255462732065962
12,-23.408836914917302,0.32692128027436496,0.05547892706425523,0.10318968974892513,-0.1631681115249472,0.25204788257257893,-0.014607650541471383,0.19007376018346714,0.10233095847852768,0.3283467809003153,-0.22536803098013578,0.012187998402619098,-0.1685637960316478,0.1148889653132168,0.10913265736393268,-0.3064282567549992,0.0014946728548128941,-0.19908510547506045,0.14519854449355127,0.38755793830351737,0.1611228688337278,0.2625541433885895,0.06509885829405579,-0.2974633133446883,0.1942180960706601
13,-15.557987575705647,0.14352856467789507,0.030755143323474496,0.38795272667072317,0.0047313207446517775,-0.24518493567555164,0.04018892231610677,0.03193684831306381,0.15005192260073597,-0.11984900512023398,0.39204005396934666,0.6089960490730192,-0.02065686726686534,0.14264751862486508,-0.045357511057597666,-0.00944030524392414,0.1476900684401834,0.13777135676662672,-0.20288139078283027,0.156755549240476,-0.0802872843272051,0.0014906451669375524,0.2120450352720533,-0.08886974303898151,0.12233210100126793
14,-14.694491084374517,0.15656722651923996,-0.26030986939780865,-0.18322205620042295,0.118230007039957,-0.3439296027757408,-0.23331097443749216,-0.01711519260239715,0.12475394411954928,0.4617618251670479,0.21503234932661916,-0.24136818992878903,0.2982311661687481,0.010876480956409673,-0.10025947992553368,-0.03985083712733002,0.049868500749206006,-0.09551658535874791,0.006578438672778456,-0.036827171383986806,-0.36788671459047056,0.01094677661290547,0.23185225147784055,-0.22213575468929353,-0.04008809319811412
15,-10.90621585892401,0.19641221171418052,-0.018247317730647174,-0.12222561416675251,0.19333547425710818,-0.10175887016793714,0.17672954004583888,0.2812863886258366,-0.13549783283046876,0.09331829812844449,-0.126549572680175,-0.03088657492422885,-0.2342739349180746,0.2590814214060018,0.03720483415728426,-0.17090538437063316,-0.12871197837355813,0.18866893034739252,-0.3281782467788216,-0.2988278121294662,0.02264331539539178,-0.4620407402932748,-0.15753960541455872,-0.27130862523190563,0.17274566668526659
