Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47
0,76.55883461330171,0.048766517202346885,0.04303589954818199,-0.011746236153445328,-0.30154733144093704,0.004578881635664529,0.09618499873685799,0.13458718298044925,0.14973481354736287,-0.10659887387788834,-0.11908979399303936,-0.019214576511525784,0.08052655492177047,-0.1168043745520416,0.055660701648153996,-0.18718646723104856,-0.12403862919961903,0.23041057048669153,0.14828790279173074,-0.058786372206227,0.008783527990182864,-0.002482072742979447,0.08413933281275368,-0.04280393572536809,-0.3367970777135323,-0.08574008336647622,-0.037867291526280926,0.17285216121203856,-0.23406551525644814,-0.21885928581288666,0.016147603473257093,0.1927701051067082,-0.337617026090859,-0.08939365752259876,-0.15426772590349566,0.07590262991276839,0.18462857411576025,0.008305582539956688,-0.04156204615272558,0.015146544961384702,-0.2426699004433163,0.1563175778782219,0.006164233032325815,-0.07373397293093459,-0.2582198331222052,0.14702945198169784,-0.04100343157950769,-0.0498038587730187,0.08180642951320019
1,-75.11457161553139,0.14288987353976376,-0.27683288934453376,0.11636812720782268,0.04738024481313609,0.33392675519601284,-0.023793481949340688,0.1754766155573514,-0.06469964549818455,0.004491471520388248,-0.051926515666494776,-0.043219650316363836,-0.21826037769452397,-0.015279381830752805,0.23192907685198816,0.06479749631948585,-0.0054078664052024245,0.1093086208074618,0.20644763585229609,-0.04051788984418276,-0.03484494817451695,-0.1977090066004498,-0.19414536429836032,-0.21268968997911258,-0.014456589235448092,0.1685437200208738,0.07160283425808991,-0.31182574034095256,0.08316837886230631,0.1299851250424323,0.021343665444902293,-0.008897322871603974,-0.08569799295950765,-0.03288427845412428,-0.07505409123101733,0.12248934530480646,0.04159972491600026,-0.11667305398101474,0.17732398224545887,-0.17466413782699194,0.015946860143013237,-0.0571774609970691,0.17040514027393971,0.18243113774180328,-0.19150423410988604,-0.1417761714549478,-0.09675734233302571,-0.12274090873473203,0.20362607812413586
2,69.93485640111922,0.04632098322555014,-0.0748735431677305,-0.13391264398880615,-0.0020453073529190288,0.04657433893178569,0.15376522006877416,-0.08195593526830092,-0.11614742906803731,-0.06731718761085745,-0.05608490044919846,-0.10262033778356115,-0.30811102505505233,-0.10590183784137269,0.18176503208360406,-0.05462531496728405,0.2482598744938866,-0.02698006822235713,-0.16953588420347707,0.11246577143064251,-0.14726922441212964,0.0015727090208049802,-0.06287201912883583,0.011005296869216107,-0.0027154084937292,0.07247276414873624,0.047162797189524944,0.20685366761911522,0.23182511746062395,-0.23838294248451192,-0.1608434501357713,-0.14047500478385297,-0.0313612878462516,0.03145203025599941,0.11356084058062285,0.10961565992632112,-0.25420693310043097,0.3213146957420721,-0.08684187781861245,-0.2346659229737719,-0.16314339853414045,-0.008311214063914317,-0.022008340713278104,-0.268696271775708,-0.16974247744579035,0.056183261655465715,-0.029268214512396185,-0.1847131809521952,-0.09100264850294708
3,-68.62839371286029,-0.08153025598671244,-0.004599503394911279,-0.010917932862300627,0.05774659446020756,-0.007026029215840491,-0.08542441909054914,0.11402666339254725,0.011287086896832471,-0.04966748705275528,0.17385355289826576,-0.36723780413906193,-0.05162726491364978,0.20936440151329785,-0.008336762322538818,-0.1466540625282072,0.021348328500585025,-0.09574689443416591,0.18115872537206903,-0.032447678576552716,-0.17983738966166016,-0.07481778644620539,0.062027586947802596,0.035577610672745105,0.1731515739580272,0.1867595745193388,-0.19732125401643408,0.04869963276836557,0.09672290160014865,0.073322084538312,-0.2709705305356316,0.04848966924510016,-0.3197504584806497,-0.06466795170742774,-0.10263579149533848,-0.20324734188652926,0.031911784245130206,-0.20562894896421793,-0.10606490514856871,0.02424445753948381,-0.011730763895815798,-0.1262324001241729,-0.33181775176917166,-0.0867658878612316,0.028131459876372646,0.01778007391660158,-0.3025298859135835,0.042806160481062755,-0.09473599769662149
4,65.47796533403242,-0.050294217898866504,0.05381703171565233,0.2526387480614123,-0.02274139030548495,-0.11774037180468352,-0.19661889504279634,-0.13810633465789637,0.03320628389235575,-0.009085629872126005,0.05317752878778254,-0.10090123679297167,-0.13178199003166124,-0.22214108477518466,0.17419821216577322,-0.018224941189934035,0.1101314794778943,-0.025617831437585746,-0.15514773659456607,0.050746755665160195,-0.3924910397629251,0.09216536907403314,0.25151126991889416,-0.28322937104713325,-0.16110868144080379,0.023481544428385123,-0.10279203367900488,-0.3501447951260731,-0.22294103044195487,-0.023696817866904123,-0.10373301784654512,-0.028620921226431062,0.041295454143251996,0.07950380634911859,-0.19687855366431656,0.12797920400574014,-0.023358940733369544,0.01734888819852624,-0.02269159392357493,0.20703524051673866,0.018521580125268985,0.01378955340422342,-0.008975554467642585,0.0017279083069430634,0.035685676288926646,-0.07145971239936204,0.12391064651369912,-0.021880081675635193,-0.2232936640627331
5,60.11234976870984,-0.09936805795112029,0.052095115998665786,0.07551318249824278,0.0843284691596436,0.056906630013906855,0.39284441588840113,-0.03889401696288651,0.024131545374561303,-0.1829000915886673,0.031233890382511877,-0.1421079462498785,0.15479459855620398,0.09426075547280394,0.03764881655681211,0.02788320976243749,-0.17764889821561472,-0.0966750095388426,-0.08293623325558623,0.016674837626138094,-0.002791096643857215,0.18056557210473886,0.09250822262642562,0.05933854660005313,-0.02537781676157752,-0.2692159843858063,0.06551994966137809,-0.14306713599863105,-0.07381979770507224,0.08676499428607927,0.019077020201773622,-0.21073098742502266,-0.19712022060106124,0.2625004495649068,-0.07566332780575152,-0.2702833565916058,-0.19521890624172525,0.04466154650744037,0.037560936712328956,-0.05449494803186627,-0.0330401595501907,0.0950339337000943,-0.029708780826452823,0.2045179315773285,-0.09436115201189577,-0.20765514824296633,-0.05349803311542956,-0.36872831591003274,0.046729973049435096
6,58.02966608372791,-0.2118035223071845,-0.16123401022087838,-0.20450375697326376,-0.30722933591803003,0.055613910959357665,-0.13621632186987326,-0.14957695443894442,0.07386249327092624,0.17918030089125017,-0.11407994274135771,0.09743871789693902,-0.16054835486697056,-0.07270148172320881,0.05293933900994683,-0.18496135859823742,-0.05810409659340728,-0.008107062910534809,0.0888748669025388,0.24091498024735794,-0.08286686831646645,0.25470863718491416,0.03691017849197941,0.12804487206655446,0.04219524984828891,0.06610443763439353,0.07165281190493242,-0.040787205781264345,0.06033745909651489,0.09624601208356513,-0.0870938584882869,0.10599010139890411,-0.1834275732900505,0.347542961992869,0.00987994990247494,-0.13740455474103053,0.014019081682366211,0.001409784949327186,-0.06130082315274659,0.02418660713418517,0.31916178307461246,-0.09000240464875325,0.1771247428982538,0.03794265019406881,0.06669032635173106,0.20711387366004483,0.024253240036935228,-0.05336548099621266,0.213786823726095
7,53.96268642029161,-0.07823765241235324,0.24091570837517418,-0.03373350478325308,-0.032610720119359414,-0.05999233607911722,0.049467083633288486,0.06709508226860338,0.12242823371762389,-0.09461395788580544,0.27356329237586197,-0.010150919978797199,0.06286615541101259,-0.2254998622762316,0.02873224564620424,-0.09107563173133273,-0.051369466116169334,0.16872975952603247,0.04012452675342167,0.11073745761435279,0.08667761002274675,-0.11087790814876611,-0.046373997617923234,0.07574056263166407,0.018535023406635136,0.074405345765742,0.2260822700386973,-0.18937138689031383,0.30366842829355695,0.03897170462940264,0.07357162292450359,-0.14606715737358025,-0.015344974664452176,0.06696638273836338,-0.23913467903407506,0.07314296148546565,-0.10427216853872553,0.06122711017462786,-0.377442833863781,0.05179165237460682,-0.0467474234553053,0.12206279616016925,0.2386720080748402,-0.042216646226552586,0.01724980090181741,-0.13873882796827222,-0.23340047626981458,0.31118722935943705,0.02370655119510468
8,50.303834763560765,0.1339384064692607,-0.06999701573328107,-0.19729282661286532,0.08225199271675776,0.11153908528242269,0.12429305330533214,0.0728213135897634,-0.13634070393028247,-0.12233560840634879,-0.067529147747241,0.21589554043915074,0.15660366882048665,0.05954790194238795,0.012631392760687898,0.16596433948313824,-0.11041100776701802,-0.08328278728510063,0.11076630726169263,-0.26975046492176974,-0.18034174858364138,0.07375731083916134,0.01730347124660365,-0.13703306422165723,0.15154037816475485,0.06200877236558477,-0.15177229062002429,-0.009166949882345711,-0.13186901453212718,-0.016457999656511586,-0.1292549492669947,-0.1289629349113553,0.08564014154421688,0.19823941263690806,-0.21639430418056887,0.0899437523500653,-0.05920359529477996,-0.056619228195204124,-0.3999383739122349,0.08009214163561308,-0.015848528578518036,-0.12884499510109623,-0.01846534937173636,-0.25473332192756737,-0.056386966091953754,0.056044001529420594,0.20966739358567033,0.06358679407963436,0.29089035089338494
9,50.6355865532324,0.022483660531672806,-0.04630228664457219,-0.11504557504651917,-0.10329980440563835,0.05747044912512999,-0.1765939609620411,0.0940434796856931,0.15153407659999985,-0.14226286184522474,0.0021873301701768313,-0.12161568805916124,-0.0454633455615693,-0.12201358777514308,-0.07768408612200219,-0.19510578862265235,-0.11750672443270296,-0.14974515197787575,-0.18695835905553387,-0.0013651086064156645,0.07874042092144391,0.05554717200106349,-0.1784138777460182,-0.21850986278219608,-0.05122279465881796,-0.04722247199524471,0.3379846701989354,-0.0323026845431854,-0.024595677853997893,-0.014462937710889407,-0.07894400446366752,-0.07351066463961,0.1059582869015081,0.09058647657365329,0.34729885286720513,-0.16676838430508,0.1634482424543879,-0.2679517747985807,-0.18510156698327365,0.016200510428509684,-0.10359943803273863,-0.13481164567506426,-0.1653220033934086,-0.04299739507348174,-0.2452654670567362,-0.2206287967026579,0.20441993540204406,0.07257435151863668,-0.059624047995738554
