Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61
0,91.82724380585078,-0.09709354732406293,0.08642843302238498,0.0688540284422555,0.1019733663828937,-0.0890491293937467,-0.09455432120706378,0.042241138560895904,-0.17601700817788923,-0.27361882380558256,0.05400090734136519,-0.10395110479948445,0.05098440692091831,0.02296636913183193,-0.137371086935428,-0.1287084830723308,0.14744432007996267,-0.16676086955358996,-0.023064196002000836,-0.0023492201242961753,-0.081009782980282,0.028878825455720927,0.17891087330527097,0.1932226656016445,0.0867783764577446,-0.2892376780335902,0.22889229513668952,-0.08097779119953931,-0.11898055480732027,-0.017918485030530527,0.22817166327074628,-0.0814330395383019,0.1732656511992871,0.007721456616127791,0.1512288976381531,-0.16297580540991036,0.04333011064754851,0.1308016368286539,-0.014059206668354314,-0.15611167558820918,0.23390672183008035,0.041485313948119495,0.16533764259246328,-0.05593810007031821,-0.253568625697844,0.07316203140557655,-0.09750314736039857,0.09405981123391217,0.15407898492445288,0.14105652908493213,0.04841276689636201,-0.02834081948738467,-0.06481168848006046,-0.033961035962914825,-0.13601739770903526,-0.07928445431801187,-0.0034578519695911245,-0.03286671282844048,0.04001167303803315,-0.24736212933254292,0.008083982741155404,0.009279632765629806,-0.04594123017691657
1,87.83260850614556,0.03824574987358426,0.12188124266351726,0.06379437431891107,0.12612773533032529,-0.13510747076844548,-0.050560631654382085,0.0033632344387925384,0.297493095374641,0.01668998834221926,0.09176457587894075,0.21203108745032942,-0.11392019253897757,0.09915707441513345,0.07926132007464888,0.006939599448442276,-0.08039072227062823,-0.06856157960491104,0.11275205557644216,-0.14476955940291458,-0.05157626236518802,0.07643667710530905,-0.02961430911814024,-0.16864352878153507,0.04181210465430198,0.11947822166184441,0.013220656539977399,0.14121885125038813,-0.030822545539822128,-0.17398314234295534,0.11654995196867303,-0.14089674364995985,-0.11198159646482345,-0.013070359045430979,-0.011164919921567061,-0.024415844825962336,0.1599244196964371,0.040638423229223467,0.1565938110770344,-0.18348838576181423,0.18523480193550515,0.058314118196009325,0.1421635600947768,-0.011643785482349052,-0.14254976085012636,-0.017510815173431737,-0.22986329945559683,0.17195341888343713,0.0401262469682863,-0.12544361552686506,0.06768542505246476,-0.14625209031920489,0.16162809606317147,0.1611994282372301,0.1470327201662587,0.15010751621506632,0.16829117936939259,0.021946442289679496,-0.22931396965659584,0.08181127006708842,0.08440947078990163,-0.29795642396115085,0.06805250148701031
2,-82.77877205726745,0.09882586973370133,-0.005204296284583544,0.034189050634925965,0.08247810640611102,-0.13013178908105452,-0.13041355775146962,0.019375381653766434,-0.04792036371074829,-0.003337545071304447,-0.1546536932019647,0.018037929161701726,0.08802376322972244,0.25191182966297987,-0.15187863954517491,0.11847186603252698,0.1866974293212209,0.0018774221769310164,0.18357666358201127,-0.03598610158376089,0.12666157864824887,0.0863289205086274,0.10426178925996135,-0.09552711810470395,-0.07326431880805714,0.07054000338733639,-0.002527933314887583,-0.18277801219423268,0.13291173222322444,0.19117655775267892,0.06400967561957002,-0.14750790952784254,-0.04155681753796392,0.17154222002533911,-0.19426717885017333,-0.05512416503476106,-0.04579393836405058,0.1729030595100198,-0.12120487306934039,-0.09943694151737476,-0.018323221455266717,-0.04912986748805433,-0.027840274042381215,-0.032633444019875765,-0.1987893957861851,-0.016203364803927683,-0.19078633585804936,-0.24556764222353034,-0.25334164635972195,-0.10524169588672172,0.08444622451778314,0.24990967845682546,0.0731315479165857,0.04546801358685367,0.08623354905603517,0.17009310067896433,-0.15567158041322934,-0.06613311272502123,0.1563106006535148,0.032105190354511384,-0.11522576782538302,0.04216528857152444,0.22034939465178235
3,79.57552727329107,-0.0035599146998670913,-0.09231198410736095,-0.15489867656245573,0.19588935142356398,0.2878150906233921,-0.1204873510953986,-0.24516248504005822,-0.023135968291239716,-0.11297621217417045,-0.02618433012492795,-0.09765558832869364,-0.05267288950361723,-0.005610486439066365,0.18164945049823408,-0.04907899085833943,-0.16947678041428876,0.24519039505656764,0.13632996278443837,-0.0031124400866207177,0.004333191065136428,0.11134600941751438,-0.1946161844620399,0.0395913589288049,0.2047845085332121,-0.07101155109367105,-0.088097246863519,-0.05141233204237805,0.08434423389317253,0.021012948483527322,0.010395710069994266,-0.1181801387356846,-0.06239681734155363,0.1964324121363259,0.03984061955084892,-0.06127544413953209,-0.21408586149089381,-0.20450016322278558,-0.12351681183718197,-0.2093425829185585,-0.03326016794479513,0.1465700209967834,-0.060105269159368924,-0.21222448674549152,-0.03428049344705143,0.07839882423359473,0.0009887268418128895,0.089609986435606,0.07215090456480734,0.1114043945438465,0.1367647174162419,0.10839460870934313,0.11410091765199652,-0.0670331738410447,0.00527253636784448,0.1093974953754584,0.050262114588395586,-0.3034513167011975,0.011441061235446236,-0.05351139468093855,0.10149782249379957,-0.050667101346978057,-0.04897958245412833
4,-80.44068130481378,0.1124547706292958,0.04310489648803497,0.1257228044060274,0.19018749837073354,-0.07335332810843027,-0.1590262070965912,-0.160617863494948,-0.1473541005017299,-0.0785840463505762,0.2235420986302925,0.20727374496670956,0.012381338980729972,0.03480242412939487,-0.004807990574293914,-0.09894803623175073,-0.24638870833247892,0.17484195246325462,-0.07855685707741383,0.10748220800454607,0.1568672557517717,-0.013299925347240962,0.07541130097433457,-0.29521554127088545,-0.05030943302545826,0.08789976651528769,0.06082932033460996,0.0769481866289083,0.19329156637120928,-0.07662081112853707,0.046123637861919205,0.10872556629470696,-0.074249288727827,0.09939551686929558,0.149487248755912,-0.04091984008411869,0.142327061122408,0.1343945645036243,-0.10153707861693323,0.017768492315841825,-0.06648735024860485,0.1683856239577663,0.042312813465547224,0.03672029097582295,0.0755827844974384,0.12675475953133303,0.0578585467614197,0.06526233634380012,-0.17334544122690923,0.243245671020297,-0.13458282562808987,-0.07622958098766658,0.13867832902210953,-0.011263460795728828,-0.0030152233410677964,-0.048560267658311555,-0.09682570422012068,0.18999323184024183,0.0789566644618457,-0.20150604945448602,-0.21683780466481314,0.10357064123709601,-0.05277994772174271
5,-77.94769216475545,0.05417386854707346,0.05574557695046196,-0.13820872338001855,0.06690744594657766,-0.03112929236155366,-0.05232656395153166,-0.09432955537537653,0.17028082352353355,-0.13439116257505876,-0.17388411544968294,0.10381181829339012,-0.0025499689549703533,0.06699605189012922,-0.02885205369191015,0.18798033318194765,-0.05976296592254026,0.1260763464296241,-0.11864938685995373,0.02929064121182916,0.014551184805119452,-0.24999086280471494,0.31500136936315964,-0.10103849917149452,-0.19829817284365558,-0.03284058175493249,0.09154962107013029,0.040440570474620186,-0.08931612262810536,-0.04201388490967351,0.1096139095682791,0.1910462909021953,0.24472600705068392,0.14418131729929673,-0.14400397629762504,0.08564382284332125,-0.036446913984065174,-0.18322732213450127,0.14337000714599282,-0.15553952019025113,0.10220250568958895,-0.08432523603858738,-0.059218835066006274,0.03828457942849127,0.18801660045319887,0.19246175752731862,0.008006966651049377,0.020875716158999108,0.06781229093715403,-0.0065514035033986204,0.05941547244914808,0.0012586868260462424,0.06998125134338641,0.143111648989845,-0.2278880591261424,0.058583610240594816,-0.14183851676729414,-0.1697204133516902,-0.1768877282857069,0.038711786255527736,0.10629471828422955,0.21187562077872413,0.05644373415941191
6,-72.74246810401655,-0.16658980521502112,-0.007141532040053091,-0.0890808723212963,-0.05709507233892168,-0.21789893610861313,-0.1703528132662185,-0.013659237628654883,0.1963223895285641,-0.11544298761170384,-0.12402287138330548,0.06300595925245457,0.2781938949445848,0.06704531289687739,0.009106099938025808,-0.0261664321525682,-0.08463710031821381,0.1518841487766748,-0.03492531355643649,0.08106484659012793,0.010891261507200715,-0.1052273757940003,-0.026779173514542294,0.06792071037649358,0.07660843546185066,-0.1488052227583311,0.07440907672050215,0.2243791240405264,0.28079461005012923,0.025107807536168925,-0.04150773076504984,-0.13849191198323815,-0.08818436938614475,-0.17762853007400897,-0.06063385451537481,-0.004747129594622453,-0.2713618897574141,0.041437748049775534,-0.02749353242815958,0.18629807284906716,0.13657414646223126,-0.014662101656252835,0.28232573230352487,0.2306885191960248,-0.0344609418880311,0.10726052406358004,0.13145429152102692,-0.15779699043875292,-0.04440735104946416,-0.006139747391952163,-0.0933162426338638,-0.051492947955941934,0.04994396995672575,-0.07183030143289107,0.09167090749306589,-0.0066452391854037495,-0.10586865931158085,-0.09649705956455133,0.06249944683234316,0.027529867002960593,0.19649547533892275,-0.1409035188882863,-0.13413451908283902
7,68.82439628404893,0.31714776963802155,0.141893517832984,-0.095523709824029,0.30679551303467245,-0.042630049277868336,0.12677325719905821,0.1951063988996149,0.08923108703585401,0.14516400121197726,-0.06900884876240324,-0.12769288215982952,0.1853890329741016,0.2080327936382839,-0.05058711953992623,0.047625564968455956,-0.035929894779386747,-0.1393685389657874,0.1650800100230276,-0.11207541966985682,-0.023391837404039443,-0.07175499894169082,-0.15895788952987228,-0.09587322598443215,-0.08826442481395569,0.022141118854810234,0.21532225466345417,0.12312907947205717,0.032549539936608335,0.07369879375585248,-0.044354917335093676,0.19646742154077185,0.034249289652394106,-0.055452452748336024,0.15702980177355733,-0.16171527256712995,-0.1868336277265747,0.007872787764447872,-0.08008284784063445,-0.09044046173089154,-0.21664832423017805,0.05899414632418752,-0.003795667055200791,0.0352443619893766,-0.12422996521981129,-0.20590676499170213,0.14378481312068178,0.0015492902570424763,0.11116793667787818,0.012561416698015821,0.0910501370322522,-0.043619843194753725,0.09552962893819938,-0.14790858784546457,-0.1566251444945613,-0.03420589740521723,-0.05085037809306513,0.05210286520341882,-0.13372431211253238,0.004776793267518927,0.041963505188298555,0.028694713788118914,-0.17307527344111487
8,68.12421741155714,-0.1242679167171142,0.18660407366970055,-0.1024290866243739,-0.05944851923280921,-0.008049666145091961,-0.0013996987084299052,-0.08539027270330414,0.10547239151530942,0.004379296481917576,0.15048035296301876,0.07579198888571895,-0.21520118212432934,0.1707048968044032,0.0003446899231077232,-0.18320291041149958,0.09299072481718973,0.07099875351579638,0.08891254646609795,-0.16425078521186495,0.1455782018627574,-0.22770197900010003,0.0038043333086293612,-0.01633187802023532,0.10667173587809703,-0.15326121130559767,0.07536556040397907,0.04087755542395397,-0.28727605720911153,0.1779749272389375,-0.28592428368833117,-0.0029148993447844548,-0.020379560449371874,0.09703554917832416,-0.06691923119816916,-0.05630648382883479,0.05306088473769897,-0.1028830746852133,0.06886877766007869,0.22662380949612632,0.11465729491980113,0.01333623309493965,0.05623817476344325,0.05829915280400437,-0.16360592661739307,-0.06015178853462664,0.16166581351005754,-0.015886472162784528,-0.1628365840835479,0.013658621688202168,0.12429202757909338,0.041089596024489146,0.1283325872250146,-0.050699705812349644,-0.00857158876340807,0.19765328895072615,0.21383915547347673,-0.00751211360138718,0.033263260304341354,-0.029379108744066976,-0.17643375346021598,0.23661000587639913,-0.1385709183126776
9,-68.9385614240762,0.11475072011664766,0.00011911958360618754,-0.04244073182354019,0.14952696175461103,0.11543487599278357,0.04705747446599667,-0.0216632948069643,0.1432184748596843,-0.05077806145650361,-0.021956092495717304,-0.022189458261862974,0.010638212755466775,0.04319920881944099,-0.36847312041824426,-0.10853345505701308,0.15026384346053512,0.0136514177582192,0.16191028525114265,-0.2172766468676913,0.03760542238842882,-0.108137258536091,0.17283518051864602,-0.04779087251291255,0.09611770524799892,0.11387139473058029,-0.264474165757642,-0.19574156215412677,0.07091003153080139,0.07269324785682411,0.10497154031093461,0.15643345343387863,-0.03589133411373,-0.20368343565518113,-0.022590301153614916,0.1090477805537972,-0.1255829264300206,-0.1828223721398418,0.0607877267796591,-0.008165418552469795,0.05287608659917961,0.11422189536007352,0.13906396873604027,-0.0427907282103116,-0.007846396121423939,0.10989338029627035,0.05087533251076279,0.2430353213965316,-0.12203342126847093,0.22138970181932183,-0.12448201182624624,-0.0326637896274603,-0.24354435139807235,0.07439809197581403,0.12883293665463635,-0.051583420848543636,0.04804201286904394,0.09191723658759718,0.1705772144712978,0.13291954668704867,0.08067806634706548,-0.04457532575742629,-0.07624586618530252
