Index,Eigenvalue,Eigenvector_0,Eigenvector_1,Eigenvector_2,Eigenvector_3,Eigenvector_4,Eigenvector_5,Eigenvector_6,Eigenvector_7,Eigenvector_8,Eigenvector_9,Eigenvector_10,Eigenvector_11,Eigenvector_12,Eigenvector_13,Eigenvector_14,Eigenvector_15,Eigenvector_16,Eigenvector_17,Eigenvector_18,Eigenvector_19,Eigenvector_20,Eigenvector_21,Eigenvector_22,Eigenvector_23,Eigenvector_24,Eigenvector_25,Eigenvector_26,Eigenvector_27,Eigenvector_28,Eigenvector_29,Eigenvector_30,Eigenvector_31,Eigenvector_32,Eigenvector_33,Eigenvector_34,Eigenvector_35,Eigenvector_36,Eigenvector_37,Eigenvector_38,Eigenvector_39,Eigenvector_40,Eigenvector_41,Eigenvector_42,Eigenvector_43,Eigenvector_44,Eigenvector_45,Eigenvector_46,Eigenvector_47,Eigenvector_48,Eigenvector_49,Eigenvector_50,Eigenvector_51,Eigenvector_52,Eigenvector_53,Eigenvector_54,Eigenvector_55,Eigenvector_56,Eigenvector_57,Eigenvector_58,Eigenvector_59,Eigenvector_60,Eigenvector_61,Eigenvector_62,Eigenvector_63,Eigenvector_64,Eigenvector_65,Eigenvector_66,Eigenvector_67,Eigenvector_68,Eigenvector_69,Eigenvector_70,Eigenvector_71,Eigenvector_72,Eigenvector_73,Eigenvector_74,Eigenvector_75,Eigenvector_76,Eigenvector_77,Eigenvector_78,Eigenvector_79,Eigenvector_80,Eigenvector_81,Eigenvector_82,Eigenvector_83,Eigenvector_84,Eigenvector_85,Eigenvector_86,Eigenvector_87,Eigenvector_88,Eigenvector_89,Eigenvector_90
0,109.42285409081057,-0.027236024860265304,-0.06070080919566968,-0.029565415780174437,0.1600260121919227,0.16526105330100124,-0.01585834752894077,-0.11952546639979664,-0.006404303703970676,0.032465797951156124,-0.06319542986972054,0.09228775374123267,0.010211445306837553,-0.1734752774448466,-0.037919575229076845,0.1653031797753804,0.00627589871302022,0.03821304739559618,-0.13978097868758024,-0.16193941175079785,0.05869591310104945,0.10863828339756466,0.04151934732017229,0.030912054592466983,0.08130162754366552,0.06345579568538963,0.03880851536576812,-0.0883171382998932,0.00892977744078056,-0.20948340991804548,0.11862772759151302,-0.20764796451292197,0.07736444675054953,-0.1339609042390208,0.276767522760178,0.23685118789087592,-0.16479436289167587,-0.1421960893919434,-0.12513800461487937,-0.00032327057593244975,-0.18690458929083023,-0.09266976126583441,0.07367290408941034,-0.07418354467554883,-0.009305612019276713,0.05719499851412795,0.12673674823917447,0.021670856122731764,-0.14959125795564668,0.08359456961839529,0.15107261512064912,-0.04615891259388512,0.029571370634149212,-0.07074793443675884,-0.12233701151608004,0.05729841703312133,0.06294800785534062,-0.031057674854018977,0.1764160350335342,-0.17300944667995838,-0.07831786282922058,0.09363931669297373,0.06402459227010142,0.08691489611493333,-0.06512652360328186,0.10006504159094431,-0.041897057155785095,0.09655036026781837,0.08023392502643856,0.013405728007252971,-0.012410390006194262,-0.06954844082143014,0.051059417621282556,0.032836104450126115,-0.038020747250824986,-0.1168534352358034,0.03636274683426052,-0.0282543026552501,0.18155790544303102,0.11277234032483223,-0.04080319783908127,0.023912250408569213,-0.11481472605438109,-0.16276804960129915,0.022903638089316822,0.041948578272546076,-0.13020112216603225,0.15171424533471087,0.025129818912191213,0.09951688821473942,-0.0696619434767829,-0.017758152664811334
1,97.85821083898882,0.2225881470981567,-0.0997622005843609,0.13742208253059096,-0.10508134304095847,-0.13144940480348488,-0.21265387430352145,-0.016091965717214628,0.01630158357893598,-0.1542592058464863,-0.08558665758860046,0.02079927849685095,-0.06128958592927749,0.04941591251015917,0.03770536151991737,0.017381455321740593,-0.07761214188846387,0.11998936055979172,0.08626184708572719,-0.1313428660500031,-0.019421517980454477,0.15068453215526387,-0.18682230774889338,-0.05818530145516163,0.0015469450630164073,0.19515866477491678,-0.021186512399841945,0.05454784221663009,-0.13305027192762287,-0.12998026654117406,0.049506654575605526,0.1217287428634545,0.11283441093833475,0.0969907958445313,-0.09735134482290861,0.05388906013306511,-0.05889312744732608,-0.009443710176840774,-0.005670985684330483,-0.021757671133041133,0.19104847283615797,0.13921993570374006,0.0035497378176702556,-0.09531152745088026,-0.024747554381345294,0.001130609894216166,0.016173469332433944,0.057494139897591695,-0.038797630781229095,-0.06405792759898006,0.04000862952540796,0.0890654925008851,-0.03286113201460858,-0.011690946821670796,-0.039593968636167744,0.08277016835870772,-0.09973793198398898,-0.12622417393578755,0.11227988517996265,0.1710291114924792,0.054113570297775596,0.13242659205010093,-0.04673459490726945,0.05678644477404116,0.03134000456396339,0.06279122862466012,-0.04021592697043385,0.00911802717772267,0.15220452903945814,0.18249589300635402,0.1420227505784583,0.061056529678625245,-0.1571910514426773,0.08635059837494422,0.07220352499853736,-0.2470851107391238,0.0025024601802088927,-0.08699040579626399,0.07063445898389878,-0.11901292833433992,0.11870470672892913,0.057451435479787455,0.14895717083204837,-0.06612660836355311,-0.16023511999262177,0.018589015032402286,-0.21503056777806606,-0.007070256356130973,0.08377898548649172,-0.17966008064404873,-0.09999183889297512,-0.06610942335033639
2,94.93819834525902,-0.0937607872974608,-0.033136545123468045,-0.02926864699898861,0.1124578591949771,0.0018050215605840663,-0.06032954364443976,0.16116407171347133,-0.020115693927789686,-0.00528539219023883,-0.12754501344261754,-0.043708514865934814,-0.16192912761649045,0.07371845068531949,0.2256788118245624,0.15670345143089448,-0.17475452365403676,0.027558754502562705,0.1590865160531138,0.019298762790991863,0.1634455420273532,-0.08285791628832438,-0.04953453204966309,0.06047519994348928,-0.21961016276038917,0.09666284639754401,-0.03592529344117356,0.019068551276167876,0.09320043616312311,0.10637251653410594,-0.00440415678049509,0.03502684971277015,0.1431489112751546,-0.1696641053157333,0.03899245155680557,-0.0014549276975005983,-0.16719467749224132,0.028846087609604176,0.1660829382026352,-0.18102871712377816,-0.0655175520913049,0.20648151425451466,-0.0026987270691588333,0.11573896451363488,0.053706932993884994,-0.08379320104729497,-0.02945495707307147,-0.08046952831477895,-0.04963405220455924,-0.018615935132240153,0.04320913022551636,-0.0039288419547172555,-0.2597813992898589,-0.14774358914310176,-0.13050695614388036,-0.027556446651639314,0.09204050135595473,0.011280807325194084,-0.09494550433245319,-0.03509996967687629,-0.006544241236834628,-0.07182587474113865,0.03759914182442206,0.043299504800106435,-0.18997414943234744,-0.11063579185984679,0.0028913762245854884,-0.13588877121203757,-0.11161765746951272,0.07541603958629793,0.031160066376189833,-0.07192920306444733,0.08262718125713975,-0.15389695126275632,-0.013963265024278117,-0.16829663718103152,0.028880945981421137,-0.15090479493005388,0.11656235576421893,0.02693843410042453,-0.10290325530081626,0.045075563643190576,0.04599898959920623,-0.1217120422504983,-0.05546288767927252,0.08687534907082071,0.1638617096655212,-0.1665217287975273,-0.0502892988438374,0.04295589748151865,0.0023798130129482594,0.01613507474895239
3,-101.7216601826784,0.06664676360248674,0.045966800985586184,-0.14358313906695702,0.10347073027588388,-0.13208856148343567,-0.024797188807380056,-0.09790924641196028,0.05589686255847466,-0.12060126246773328,0.03477314714734905,0.1035676800195929,0.007368239120646059,-0.014966996209394571,-0.070306303095768,-0.007688724158993979,0.0836890141900863,0.13341056950633168,0.07578741448706668,-0.17704723079957346,0.141475502726557,-0.029243094509220142,0.03792177928286725,-0.03152608726976932,0.13903124605809594,-0.02705386895901317,-0.07270873539700733,0.049966983116642244,0.1707774872925734,-0.009229197882917308,-0.009610417877637868,-0.08482108625332722,-0.1636333359611058,0.16405369290429772,-0.172171518547862,-0.056916435392919115,0.03360201808497461,0.07592708661939614,-0.05368492664578639,-0.09321266801951936,-0.09158187759785129,-0.08083297863920158,0.13120210047743147,0.18433715525142788,0.1696265121556096,0.12108207771308874,0.03976689092199385,-0.1621706743475747,-0.0841591912445514,-0.014707674754097266,-0.1234511976846318,0.0384073490495968,0.19135266522064764,-0.11792655525751361,0.007794340458254195,0.030539529745546492,-0.01537738822766236,-0.10149337317494021,0.14046198831914694,0.16369631014497044,-0.018840475958984595,-0.03914175082234527,0.03823215877353981,0.03158225570110588,-0.09439340594700694,-0.08250160620372674,0.09623417958813255,-0.07802875375370324,-0.1361399115490525,-0.04647052890098581,0.11781571681941745,-0.2664068329333649,-0.11947755275505768,-0.017260526614028247,-0.15594123652670958,-0.10284405570746144,-0.04582658194603969,-0.06093150712145603,0.07959312942024266,-0.20633043546527147,0.0005822227009528676,-0.054560778399438084,-0.19610125967070977,-0.011601320054904805,-0.22109214614669784,0.013845342851627198,0.02077764143983531,-0.032373725641838096,-0.03543878966357174,0.11349314567685008,0.13162425958574697,0.07889296042507253
4,-96.74711153518591,-0.06152203657926187,0.019213450800864142,-0.03426974498699502,0.03289699577255109,-0.03410595066906932,-0.01841908741125336,-0.07357098404557155,-0.20786297320329505,0.08649930908741062,0.041125568294111334,0.04553089310860818,-0.1761776056909371,0.026226459308938837,0.1546551901423429,0.00894088348135189,0.1964785024792,-0.12174969679472201,0.10798678389479685,0.11952048012912894,-0.12070776196085507,0.08269702210178771,0.09451680016664595,0.09581882817914829,0.15701323595918942,0.18733426712341267,0.06793436413670215,-0.06947481798566732,-0.03986053900517404,0.021610243235529198,-0.13767207889157476,0.10581740591090333,-0.02473493990465791,-0.080715531821007,-0.047438634292165195,-0.09086775103999045,-0.03818189415658618,-0.008568186510101591,-0.1708343131553074,0.025129849517772203,0.08618728671355783,-0.05576802493101921,-0.08242864836100192,0.003757036447161574,-0.01269823380456562,-0.08938418388950888,0.06903212178859655,-0.12493244878717774,-0.21615972866424332,0.069387815281766,-0.09220055552820489,-0.048196960073017436,-0.058388814133791704,-0.1874757308333907,-0.0015087048210633664,-0.08153698767711622,0.09565043195196499,-0.09199330129814218,-0.11289468735317436,0.013220341647064735,0.0011638229299665074,-0.16365237132990282,-0.27349567596836843,0.07147193119943251,-0.04110943063288048,-0.07401102795239009,0.0526703637958373,0.12569719755541517,0.09130591347533998,-0.05209679394006617,0.012072767224930094,0.1276991146451766,0.027444714514175676,-0.07288933520782226,-0.19767693560528038,-0.004183830024928574,-0.11771538659778188,-0.024836222153160427,0.0653865911771861,0.04982398768088888,0.07181440134679548,-0.06366210444588945,-0.15255026501953373,-0.07731386156507153,-0.13828019096612304,-0.200701098339825,-0.030682078955555296,0.1294718672606839,0.12782280946158234,-0.187881949588531,-0.13328753231261609,0.1093180575327935
5,-95.33394594185404,-0.008468442677071225,-0.03247808787298784,0.04204704343717244,-0.06855349176426491,0.1793772016662893,0.01212518101896036,0.08639182437546927,0.04887203422334865,0.07935602859554002,-0.09511498505584036,-0.02638070349928468,-0.11118770709908089,0.014968027907442581,0.09129292125888103,-0.196849380020603,0.0829607583073339,0.03301758507954014,-0.030456926619695873,-0.10015698688429524,-0.10630770723310898,0.12441148851218403,0.010766066586257646,-0.05332681795896195,0.003914529566468898,-0.0958364378143669,0.06504568919320507,0.026445087496224002,-0.09957789321160343,-0.05943918008621916,-0.06754934573549926,-0.00986171083827141,-0.13894245024062812,0.09064057479082262,-0.13215829998185394,0.12651808240927548,-0.0030367318106006755,-0.028960946861765542,-0.042673454048802954,0.05114735916284842,-0.12919036993525157,0.13580445696171464,0.26507902123151844,0.19766846548823544,0.07711561828516232,0.13940405652715773,0.10997864563593464,-0.20312368821521956,-0.151211857624859,-0.13822859309648738,-0.03428979749836738,-0.07925406258660281,-0.13050673922567105,0.1008943428393558,-0.02236322360875595,-0.21755787705850016,0.059854403637328545,-0.15630749385828058,0.05406011336765128,0.016984419516713894,0.2394342408777177,-0.07490846310713895,-0.06449396946987822,0.127194527106711,-0.07944888737573978,-0.06424568317080016,-0.0167526438937639,-0.07040902236975795,0.20850553595492632,0.13551004387617274,0.02881356002226601,0.0511484759869745,0.05419552037838902,-0.05023008383262054,-0.05977447809033093,0.18228610808906753,0.1892999816293826,0.11332614031227874,-0.04572452207089516,0.05573644047377622,-0.09169120966036945,0.06249511554492445,0.10925636214298305,0.04124720824210834,0.07509232908753401,0.21557647245676065,-0.042129412704307694,0.0189071972460321,-0.07519791189609452,0.02060535506347666,-0.007796780516379783,-0.04140532310698989
6,-93.55779297674016,0.11378356486938691,0.244172565547434,0.2359676741192664,-0.11503359350207348,0.010890414082986919,0.10147819817875577,-0.008494296053261794,-0.04623102793168925,-0.1328291223660517,0.07917339004245401,-0.0400967276653071,0.0842279469964687,0.13828549207120772,-0.026441220452998578,-0.0908098787920545,-0.13444322525875937,-0.025686593853141353,-0.018144874639297995,-0.1372305487937896,-0.13567149785802718,-0.005156455563142722,0.16342998455751961,0.28644449099350117,-0.10096618411597395,-0.022065543285281847,0.013408558531753358,-0.0030790096873996777,-0.029139933826832776,0.04205516151106184,0.04050775971785425,-0.05701671333533274,0.128763803396778,0.00771120561832618,-0.039020469444374845,-0.07340246201228606,-0.07458788777317786,-0.12204322903057009,0.1035405863745461,0.24164631085992264,-0.0208803554098136,-0.23053675732261764,-0.08324830854900533,0.05249512591971435,0.21089850197566049,0.01428056590632885,0.0697434932013401,-0.10342792334898765,0.16086894441434288,0.10106807628875485,-0.019997712798050363,-0.03973739744190582,-0.07351780886734284,-0.004290777685455102,-0.15415211106001694,0.02486629153675785,-0.08788387814948409,-0.06251526365552687,-0.08008790881233943,-0.0072838193650614745,0.1690772226893163,0.04124547010777991,0.06604679718095437,0.02085951764483207,-0.16058261524004144,-0.0513604844035962,-0.16882722734703035,-0.08531372427482758,-0.029521497953599513,-0.06282578312719937,-0.028363158686079578,0.0953863837075312,0.04425028575174253,0.061158082239560235,-0.0424528261144446,-0.03279787195652212,0.022817302716004607,-0.07585132351382914,0.05173917988690441,-0.06242033240402584,0.041219011666643095,0.01850267300704967,-0.202522724439584,-0.14647106685385064,-0.05500411201350164,0.016237038508573238,-0.10738499102785226,0.023330007581505486,-0.23380161743754918,-0.07566351108681457,-0.055296084010495274,-0.019330460158353047
7,90.56744463205797,0.10713196031215955,-0.007314678432210957,0.07493701908786492,0.15446834493401498,0.018699239216856893,0.1120391984297108,-0.07648427243977382,-0.024351785176905755,-0.12423157095172499,-0.06659991175682421,-0.04466491717489928,-0.13079004161485094,-0.07074861885478394,0.0007836480093771738,-0.18156515968446668,-0.03946654732151351,0.09339002451209007,0.08033670806294345,0.15177199211265693,0.296470538263757,-0.17261628139542004,-0.06276192814155694,-0.028564332353662708,-0.023534050213469535,-0.24864283622264868,0.01204325411799298,0.027262299362999322,-0.2065251500238758,0.061808758042960675,-0.1499785419696335,0.18639014663314346,0.09477510799812357,-0.11675004392166474,-0.045893775888264716,0.1248035547481429,0.02606054115855765,-0.0767543864314249,0.013245015749455732,0.07772222003915222,0.1266675797433609,-0.13778080106551296,-0.03605898868382007,0.10448266790879486,-0.08957400464394148,0.237649678985702,0.05255047644155132,-0.1467212037691203,0.004295326723291387,0.1318852042562624,0.08323578281207206,-0.15543764916154368,0.11711750495896169,0.025814349830727674,-0.11978152769113905,0.043384208112723935,0.09751928526560394,0.04895950380410712,0.08570409872634192,0.01884048664198195,-0.05861934000739886,-0.0013532405455649215,-0.05412061537889844,-0.047902929507449434,0.03423155101481798,0.038843166940506456,-0.05079358349211209,0.10834938458812146,0.2095196992238784,-0.006220368189833187,0.021982753625453988,-0.14437457367672665,0.041907525892416406,0.13494356176596264,-0.10010353839687719,-0.09781449001928634,-0.14882840242821244,-0.01437252181588749,-0.060612406971701935,0.09784784349440831,-0.08404041992406441,-0.1179019665302496,0.021438008533696172,-0.03399911161262825,0.035843291841119944,-0.00975085655182905,0.057624555996034804,-0.1847131500091189,-0.023021530202155124,-0.11161895421100348,-0.01993086784886879,-0.06936394004945909
8,-91.38393401367024,0.04749496200515046,0.03329354063464153,-0.06730425673912026,-0.12057575919946006,0.07214171778782663,0.08632980070905262,-0.1707414295144663,-0.06404892008079749,-0.056795418945607905,0.04835548131563242,-0.021849950267090492,0.011533217397359442,-0.17088819784414072,0.020695667341132238,0.05987199692640015,0.09455948661001032,0.13705742352568268,-0.062399096795906536,0.009044258441907777,-0.11503955238547375,0.01522037143936092,-0.16309482030792477,-0.17158411571350893,-0.059814776617258675,0.04591735198220752,0.079299625276948,-0.0693915733088626,-0.20710283042158364,0.10104566668249672,0.008742365075969776,-0.0762042531184572,-0.09345051298082103,-0.02493682578890093,0.03566395591503473,0.09231714992887911,-0.07913811959148415,0.2231079312026096,-0.10164012427715705,-0.09906780641295898,-0.09832075219649504,-0.02962729374317092,-0.06103081498127192,0.017026582234662812,-0.04367645458414126,0.08157253660825545,-0.2090276188566521,0.06402188253148194,0.039004973366789056,-0.01803330375147036,0.03231398600453362,-0.08063016077336117,0.019749870489525295,0.0036677162583413554,0.1829974993949462,-0.2931034746201382,-0.1198541223170506,-0.03965997890444014,-0.008012411691644582,0.05569387539437903,0.03455577758805931,0.028355012531564597,0.03153516677622492,-0.1651603832102457,-0.258611397435633,-0.01968578273369041,-0.04565940930696164,-0.08179277917312482,-0.05928143041853547,-0.04052360598377261,-0.10738803426894251,0.1451575040499195,0.1550537419617213,-0.06371167171182764,0.06329887015560882,-0.13899926665058812,-0.10151072927621643,-0.025683199222676117,0.036194533250939694,-0.13459965801619675,-0.1329082060360761,-0.178631434636047,-0.08431418593725107,-0.13398247457778145,0.034365117737652086,-0.01380625213164911,-0.1414356282586526,-0.25099866660875536,-0.04536331105656135,-0.08325555531331018,-0.06591757305160864,0.05001457980587781
9,-88.79238543392627,-0.022535948513013923,0.0960861970758261,0.1596979286998518,0.06910238417842028,0.09091474392577557,-0.05553531156204544,0.11494013198868809,-0.040799115752142345,0.19520676303691142,-0.09630024623642047,0.1439183131622954,-0.02274206983854364,-0.01511847330830117,-0.1700007072531797,-0.028879814934882415,0.2461142615868236,0.03445180201590688,-0.018153181422605684,-0.003765262307112869,0.008937893578240064,0.12428274994247525,0.08275433750555354,-0.04898951233129946,0.061052849818788474,-0.12106638648052093,0.1386736410935657,0.26635097827085685,0.10032249536549367,0.13876318936664137,-0.008129063917566482,0.02020810762825424,0.029774692038877858,0.01269716851383168,-0.030225795174523448,0.13701363240942355,-0.07924313608488494,0.07161410465953251,0.014208384579764786,0.030827470415850208,-0.13166942511690666,0.08691509851909394,0.05659148798489902,-0.1252584042442523,0.07609376530440304,-0.00880793316220364,0.017105616214822914,-0.017133735880393457,-0.04196649865479601,-0.10646924886157405,-0.06058773268500652,-0.1198881383853153,0.05639330189777426,-0.09223567806388965,0.08011755938494147,0.2025092789041477,-0.0670080577293578,0.10620131065240375,-0.11980641703217872,0.08756965701866369,-0.12675964620182478,0.02324337735175163,0.13071043745321534,0.039603418182684064,0.0006030139063859241,0.0009538886062501537,-0.07622924717547731,0.1798609581995135,-0.06944547423407785,0.09404854536809054,0.016582901497360573,0.11378079199394862,0.1898345612233646,-0.03431803336550444,0.01911865963309034,0.001611282393063212,-0.035132393752574154,-0.2899144200830676,-0.18783856252058775,0.00348971259436256,0.10704428484648339,-0.11711562956976439,0.11657485991375191,-0.07696937111284098,-0.2042695617748502,-0.0336432173850069,0.003154607687271437,-0.08027634005078142,-0.14219235963400742,-0.04411069625200222,-0.022986016670609524,-0.15233158337975788
