1,0.0
2,2.2113105076453341e-07
3,1.007703364065622e-06
4,8.472823366059834e-07
5,9.61637132361579e-07
6,1.3731922972153907e-06
7,1.3660317758354575e-06
8,1.23276636944276e-06
9,1.2591233018397329e-06
10,1.9324778789671902e-06
11,1.8728819105168643e-06
12,2.2291214467040314e-06
13,3.543383146069817e-06
14,2.2518907767673813e-06
15,2.4274190270169626e-06
16,2.199333435931429e-06
17,2.5849786747610334e-06
18,2.699230711390613e-06
19,3.57306530616835e-06
20,2.662975511361165e-06
21,4.611498236245452e-06
22,9.355612302391796e-06
23,3.868882482313073e-06
24,1.043924046873496e-05
25,2.814041481882717e-06
26,0.0046030696181324415
27,7.439206920039068e-06
28,2.576667193284407e-06
29,4.633234785080901e-06
30,0.034006578471169044
31,8.213021496442522e-06
32,4.575618899704133e-06
33,3.5189642917837353e-06
34,3.7919048152973995e-06
35,0.00011472186949166759
36,5.0412775492464604e-06
37,0.00120107163267235
38,2.3173823710199374e-05
39,0.005466051060668683
40,0.2282080242592448
41,1.0458144496788145e-05
42,9.329917928872488e-06
43,5.939996072285898e-06
44,1.245605696803788e-05
45,4.3545242997501296e-06
46,1.796483140923035e-05
47,4.656645581978531e-06
48,2.756201703927145e-05
49,0.0008276558078839858
50,0.0029400394262953963
51,0.547617412162372
52,0.0001538596807850294
53,8.125538291372615e-06
54,1.8750879377415214e-05
55,6.8221063636565714e-06
56,4.620940618720352e-06
57,2.008529133009179e-05
58,7.359819858506819e-06
59,6.696177759374787e-06
60,0.004922349326602188
61,0.0009501199196023448
62,0.02798335133089414
63,7.155750000983626e-06
64,0.00047884109978731495
65,3.286068983621169e-05
66,0.00011766533392598106
67,0.037027271176519445
68,0.0015681648160200908
69,0.010550060858048283
70,0.003353829506565009
71,4.6042394032464415e-06
72,1.153925982985504e-05
73,0.0411448438240626
74,5.5190875538673044e-06
75,0.006153763053541903
76,0.002690047811959125
77,0.23050897289651884
78,0.00022705855206274974
79,0.09554473980676785
80,0.6021386954428464
81,0.004865723352822292
82,4.696027249334716e-05
83,0.23230710917969832
84,1.0194822579643807e-05
85,0.00011154559633585132
86,0.011536714596033686
87,0.1638590409710823
88,1.1962713654409478e-05
89,0.005485342706849029
90,0.0004338197916799205
91,0.0033179649043590786
92,9.124394129038262e-06
93,0.009429687514400553
94,0.08528983976991678
95,0.4963531689710166
96,0.024275052951838322
97,0.023457798975990873
98,0.0034322229401370767
99,0.12499522188297975
100,0.49583834098559154
